S0144	i wasn't go to tell anyone
S0012	where's go
S0144	i don't know
S0012	be you come for your tea where's mum
S0013	okay
S0012	that'll get cold i make it age ago
S0144	i make it
S0144	hmm mm
S0012	oh do ya
S0013	mm
S0144	
S0024	now come
S0012	oh where do we get these
S0013	i just now get them out
S0012	oh
S0013	mm mm ah
S0012	oh
S0013	oh it's all go suddenly isn't it
S0012	that be all go
S0012	i'm shatter
S0013	oh dear oh
S0012	poor old must have go home knackered
S0144	hmm mm
S0013	mm
S0012	he do so much
S0144	mm
S0012	can't believe how much he do
S0013	mm
S0144	mm
S0012	mind you i have to lift everything
S0144	hmm
S0013	mm
S0024	would it be better to add twenty minutes on the drive time and go through rather than go through
S0013	you're not go through
S0012	you don't go through
S0024	no go by
S0144	south of
S0024	go by rather than by
S0144	
S0013	go the normal way
S0012	if you if you go by
S0024	that's the straighter route but it take longer
S0012	what
S0024	mm
S0012	well it'll take longer cos it's silly little roads that you have to go round whereas you er you'll be drive motorway all
S0013	we'll have a look we'll have a look for you the other way's so simple
S0012	yeah
S0024	
S0024	
S0013	mm
S0024	no
S0012	we go across the last time
S0013	yes
S0144	that's the way drive us once
S0012	yeah
S0144	cos she drop
S0024	only because we want to go to
S0144	oh
S0012	no we go we didn't go to we go er bypass on the a fourteen
S0013	mm
S0012	and that's a lovely drive if the a fourteen be be clear
S0024	it say go to
S0012	i know it do
S0013	mm
S0024	that's the way we go to
S0012	mm mm
S0013	i'll have a look in a minute when we finish
S0024	mm
S0012	we go to didn't we
S0013	yeah
S0012	we decide that the be the best route
S0024	there's no point go to cos that's go down
S0012	yes
S0024	and 's go up and then you've get to go back into the middle
S0012	no no
S0144	no be down
S0012	be down
S0013	be almost immediately up along
S0024	but it's too far up accord to it's further north than
S0013	mm
S0144	be a lot further south than i think it be
S0013	mm and me i always think
S0012	that's because we're on the skew
S0144	yeah
S0013	i always think that be go up to
S0012	we're like that
S0144	yeah like be further north
S0012	yeah be further north than that's weird innit
S0144	weird yeah
S0013	i always yeah we're almost
S0012	that's because you always see the the map straight
S0144	yeah yeah
S0012	but we're not straight
S0144	hmm
S0012	on the on the what do they call it the the where where where where the
S0013	it's get nothing to do with that either though have it
S0012	that have because you're you're on the lateral be it the lateral
S0144	yeah
S0012	longitude be that way latitude
S0144	yeah
S0012	we're on the latitude right be there on that latitude and we're on that latitude
S0024	mm
S0013	oh right
S0012	if you look on it
S0013	yeah i'll look next time
S0012	you can get it better on a globe than you can on a map
S0024	your mum's gonna be so please
S0144	i don't think you'd see on a globe would you
S0012	no but you can see east anglia can't you
S0144	yeah my what
S0024	your mum's gonna be so please
S0144	mm
S0013	have she get in touch
S0024	gonna make her year
S0013	oh
S0144	no
S0024	no cos she's be in bed
S0013	well i think she might have get in touch
S0024	she couldn't get out of bed no she's not very well
S0144	no no i speak to he say yeah
S0013	that be last night though wasn't it
S0144	yeah
S0013	you haven't hear any more
S0144	no
S0013	she
S0024	she's not very well i don't think
S0013	no i know she's not very well
S0144	mm
S0024	we'll phone her up again at seven
S0013	yeah
S0144	well i don't know cos then i'll be on the phone for the next three hours
S0024	well we have to phone her up we can't just turn up
S0144	well they know we're come
S0024	no we should speak to her
S0144	well i've get lot of other stuff to do as well
S0012	and there's football tonight
S0144	be there
S0012	manchester unite
S0024	well let's just text her then
S0144	yeah i'll text her
S0012	isn't there
S0013	i don't know
S0012	yes you do cos you say we've gotta watch masterchef
S0013	oh yeah that's right
S0012	and i say i can't watch masterchef because football be on
S0013	but you can because it's finish then
S0012	and you can because that start at five o'clock while we're have dinner
S0144	so be it man u what time be the unite game
S0012	i think that's around from five o'clock i it's that
S0144	oh blimey
S0012	that finish before nine anyway doesn't it
S0013	mm yes
S0012	we do look i can't remember now though
S0144	mm
S0013	i wonder what that be
S0012	hmm
S0013	what's that then
S0012	what have you do
S0013	i don't know
S0024	ah
S0013	weird innit
S0012	it be weird that look er look as though you've be that's go hard
S0013	hmm mm it's alright
S0012	that's a varicose vein on your wrist
S0013	hmm
S0144	so where do you wanna go and practise in the car
S0024	just round the block just so that i feel comfortable
S0013	yeah just so that you know how to drive that that particular car that's all
S0144	you'll have to practise all five gear so we'll have to get up to at least eighty
S0012	eighty
S0012	there's no roads around here that'll take eighty eighty can you imagine go eighty around here
S0144	god when you walk we're walk
S0013	what's nice be i mean you do actually when you start off you do just a normal sort of run don't you i mean it's just you just keep go
S0144	yeah
S0024	mm
S0013	yeah
S0144	we walk last time we go for a walk down that back road that one there
S0012	yeah
S0144	this car come past he must have be do sixty seventy
S0012	i know they're lairy absolutely stupid
S0144	he didn't slow down for us we have to jump up on the verge
S0013	mm
S0012	yeah i bet that be a young boy
S0013	mm
S0144	yeah probably i didn't really look he have that kind of car though
S0013	mm
S0012	cos when when they have the the road close through they send them up round this way and and round the back
S0013	and as well
S0012	and as well
S0144	hmm
S0012	and that down especially
S0013	you know it's all
S0012	there be
S0024	mm no i don't even walk down there ever because of the cars
S0012	no
S0024	there's be accidents
S0144	which one's that
S0012	that's that's the one just down the road there
S0024	by the social club just after the social club towards there's a road leave and it go all the way round to uncle 's
S0012	to 's we've walk
S0013	mm
S0012	we walk the footpath and and across
S0024	yeah when you walk the footpath across the field
S0144	mm
S0024	usually then we come in some point along this road but if you keep go you'll end up in
S0013	yeah you come into
S0144	right okay
S0013	mm
S0012	and when when they have the diversions through there there be so many accidents
S0144	huh
S0012	cos they think they can still drive as fast along a country lane as they can
S0144	yeah
S0013	and there's hardly any you know you've get to get in to do your pass cos there's only room for one
S0144	mm
S0013	one car
S0144	yeah
S0013	so you've gotta think ahead all the time and people don't they just think everyone else be gonna think ahead instead
S0024	yeah i know
S0013	mm
S0024	that's why i don't i mean otherwise i'd love drive along country lanes
S0013	yeah
S0024	but you just can't tell what other people be gonna do
S0012	apparently there's more accidents on the country on the rural roads than on motorways
S0013	we think the motorways it's space isn't it
S0012	more serious accidents
S0013	and i i i always think well keep in the the inside lane all the time
S0012	yeah the inside lane yeah
S0013	unless you've get the unless you've get tons of room to pass like erm caravan and stuff just keep there
S0144	mm
S0013	you're safe there aren't you
S0012	well normally in the on the inside lane anyway they're do at least sixty most of them
S0013	they be aren't they
S0012	but sometimes you come across a very slow move lorry or caravan and you can pull out nicely and overtake them
S0144	mm
S0013	yeah
S0012	but to stay in the centre lane you have to do seventy and if if you're not comfortable at that you know with all these great old lorries
S0024	yeah
S0013	mm
S0012	some of them as you as you pull alongside or a lorry pass you it it you can actually feel it draw you in like that
S0024	yeah
S0012	you know
S0144	mm
S0024	yeah we've pass a well we get catch i don't know where what happen i don't understand maybe it be after
S0144	no you don't like lorries do you
S0024	no no i don't like the lorries
S0012	no
S0013	mm
S0144	you get good at the end though
S0024	cos you do you feel that there's something to do with the wind next to the lorry
S0013	mm
S0012	yeah
S0024	and it do something to the car
S0012	yeah it do well you've get enormous force
S0024	and i don't think you can feel control if there's some outside force
S0013	mm
S0024	somewhere
S0012	well you when you've get a forty ton lorry travel at around about seventy mile an hour can you imagine that wind force
S0144	hmm mm
S0012	come past
S0144	hmm
S0024	i mean cos it's so high
S0012	and when you when you hit it when that hit you
S0144	mm
S0012	that buff at you like like a plane in the
S0144	mm
S0012	in the in the
S0024	yeah turbulence yeah
S0144	turbulence
S0012	yeah turbulence that's what it be that's the word i be look for
S0024	and that's when people
S0013	mm
S0024	i don't know
S0013	i think take take it like little short journey
S0012	take it easy yeah
S0013	you know and just go at your own pace yeah
S0024	right what time do you say would be best i need to phone and tell her to leave the key to her house outside
S0013	mm
S0012	yeah
S0024	will she be able to do that
S0013	yeah
S0012	yeah yeah she do it for us
S0013	yeah she do it for us
S0012	she'll tell you where the she put them
S0013	mm
S0144	where do you park in the car park
S0012	in the car park
S0013	yeah
S0012	yeah that's not a problem there
S0024	up the top
S0013	it's only it's ten pence an hour
S0024	mm
S0013	er free after five i think
S0012	free after five o'clock
S0144	that's alright ten p an hour
S0013	i yeah
S0012	yeah well that might no that might have go up this year you see
S0144	cor that's good innit
S0013	well it might have do but it be brilliant really
S0144	yeah
S0013	and
S0012	that's ten p an hour
S0144	that's brilliant
S0012	yeah
S0013	yeah and then it's free from five till nine i think it be nine the next morning
S0012	yeah and free on a sunday
S0013	so if you make sure you're there before cos you don't
S0024	before nine
S0013	well you don't have to pay then do you
S0024	right but do you pay before or do you pay after
S0012	you have to pay then
S0013	well it say you pay pay and display
S0144	before it's pay and display isn't it
S0012	i mean that's pay and display so if you get there at four o'clock in the afternoon that's only gonna cost you ten pence
S0013	mm
S0144	hmm mm
S0024	and if we if we want if we don't want to get up at eight o'clock in the morning how do we pay
S0012	you have to run down and pay
S0024	if we leave it overnight
S0013	you have to go down and put a bite of money on at nine
S0012	you have to go and pay
S0024	oh what
S0012	at nine o'clock yep
S0013	well that's not
S0012	that's okay you can do that
S0013	it's not that far away
S0144	no
S0024	okay
S0013	you've only get to put your money on and then come back again
