Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
they're,1,1,"[0, 1, 212, 213, 215, 314, 491, 496, 497, 499, 514, 515]",SAZY.tsv
be,1,1,"[0, 1, 3, 4, 17, 22, 40, 43, 47, 53, 54, 60, 63, 65, 67, 68, 73, 76, 82, 83, 84, 86, 93, 98, 100, 102, 108, 116, 118, 131, 132, 137, 156, 159, 161, 164, 169, 170, 173, 182, 193, 196, 200, 204, 210, 215, 221, 225, 231, 236, 246, 247, 249, 254, 256, 259, 263, 267, 272, 279, 284, 290, 293, 295, 300, 306, 308, 340, 345, 351, 353, 356, 368, 376, 378, 379, 383, 387, 391, 397, 410, 427, 429, 431, 436, 438, 439, 440, 449, 456, 460, 462, 465, 467, 471, 478, 479, 484, 486, 487, 494, 495, 496, 497, 498, 505, 508, 510, 514, 517, 521, 526, 536, 537, 539]",SAZY.tsv
i,1,5,"[0, 4, 5, 9, 11, 12, 13, 22, 30, 44, 45, 46, 48, 53, 64, 65, 66, 71, 85, 92, 102, 108, 123, 131, 137, 140, 146, 149, 157, 166, 167, 183, 190, 198, 203, 213, 232, 249, 257, 259, 261, 262, 270, 275, 280, 289, 290, 300, 313, 321, 338, 354, 356, 382, 388, 390, 391, 405, 409, 416, 419, 420, 427, 435, 439, 445, 460, 462, 478, 485, 495, 503, 504, 507, 508, 510, 514, 517, 521, 526, 532, 539, 542, 544]",SAZY.tsv
down,1,13,"[0, 13, 137, 243, 350, 420]",SAZY.tsv
there,1,17,"[0, 17, 29, 98, 127, 231, 235, 249, 283, 322, 420, 487, 501]",SAZY.tsv
i be,2,22,"[0, 22, 131, 259, 300, 462, 478, 510]",SAZY.tsv
look,1,76,"[0, 4, 12, 35, 40, 71, 76, 131, 176, 224, 293, 323, 324, 325, 487, 496, 497, 521]",SAZY.tsv
mind,1,249,"[0, 12, 249, 460, 463, 475, 478]",SAZY.tsv
when i,2,427,"[0, 4, 12, 427]",SAZY.tsv
mind i,2,460,"[0, 460]",SAZY.tsv
when,1,76,"[0, 4, 12, 76, 112, 137, 169, 171, 173, 176, 219, 231, 236, 290, 308, 427, 436, 499, 508, 510, 531]",SAZY.tsv
mm,1,7,"[2, 7, 18, 21, 33, 41, 42, 59, 101, 103, 115, 128, 136, 153, 177, 211, 268, 355, 366, 414, 424, 428, 442, 468, 472, 474, 478, 509, 513, 516, 518, 520, 543, 547]",SAZY.tsv
oh right,2,39,"[2, 39, 88]",SAZY.tsv
oh,1,29,"[2, 4, 29, 39, 49, 58, 67, 72, 75, 79, 81, 88, 90, 92, 95, 99, 119, 121, 124, 126, 130, 140, 154, 162, 168, 179, 182, 183, 191, 194, 197, 205, 231, 234, 239, 246, 258, 262, 266, 290, 309, 315, 327, 335, 337, 344, 354, 368, 370, 372, 380, 381, 390, 391, 399, 410, 411, 426, 432, 433, 444, 478, 485, 486, 514, 517, 525, 538, 550]",SAZY.tsv
right,1,105,"[2, 39, 88, 105, 117, 161, 279, 297, 403, 437, 522, 540, 553]",SAZY.tsv
think,1,19,"[4, 12, 19, 22, 30, 46, 54, 66, 140, 142, 260, 270, 280, 292, 301, 321, 356, 416, 456, 478, 495, 504, 507, 514, 526]",SAZY.tsv
i think,2,30,"[4, 12, 30, 46, 66, 270, 280, 321, 416, 495, 507, 514]",SAZY.tsv
yeah,1,20,"[4, 8, 20, 23, 25, 27, 29, 30, 46, 49, 51, 58, 62, 76, 78, 123, 124, 133, 134, 140, 163, 164, 190, 195, 196, 202, 205, 218, 223, 242, 244, 247, 248, 263, 275, 276, 278, 282, 285, 289, 298, 304, 307, 314, 347, 351, 357, 386, 392, 396, 411, 419, 430, 432, 458, 461, 492, 493, 499, 504, 524, 532, 546, 549]",SAZY.tsv
before,1,174,"[4, 43, 141, 174, 175, 209, 225, 485]",SAZY.tsv
no,1,6,"[1, 5, 6, 17, 56, 65, 71, 76, 86, 140, 161, 198, 199, 232, 249, 251, 253, 261, 262, 292, 311, 338, 340, 341, 367, 376, 388, 390, 396, 411, 412, 416, 434, 454, 478, 503, 504, 532, 539]",SAZY.tsv
to,1,6,"[1, 6, 35, 73, 76, 110, 129, 137, 142, 146, 161, 166, 173, 176, 183, 196, 210, 215, 220, 224, 227, 231, 233, 241, 247, 250, 265, 267, 269, 272, 279, 283, 290, 294, 314, 321, 335, 382, 384, 418, 420, 427, 443, 444, 456, 457, 479, 485, 487, 496, 501, 502, 508, 510, 519, 521, 531]",SAZY.tsv
and,1,6,"[1, 6, 12, 13, 19, 22, 24, 26, 43, 50, 65, 69, 74, 76, 91, 110, 118, 125, 129, 131, 137, 148, 150, 156, 183, 196, 204, 209, 212, 226, 235, 236, 238, 243, 245, 265, 280, 290, 293, 314, 316, 318, 329, 336, 342, 354, 380, 382, 394, 413, 420, 429, 436, 438, 450, 453, 455, 456, 457, 460, 461, 464, 465, 467, 473, 475, 477, 478, 485, 487, 505, 506, 511, 512, 515, 521, 526, 535, 537, 540, 548, 551]",SAZY.tsv
have,1,13,"[6, 12, 13, 19, 24, 32, 37, 43, 44, 47, 53, 65, 69, 74, 76, 84, 102, 146, 175, 180, 183, 206, 216, 231, 233, 235, 238, 272, 283, 299, 301, 329, 338, 396, 400, 402, 427, 436, 487, 488, 501, 505, 514, 515, 522, 526, 540]",SAZY.tsv
wait,1,13,"[6, 12, 13, 17]",SAZY.tsv
just,1,19,"[6, 14, 19, 34, 35, 45, 67, 100, 118, 137, 146, 152, 183, 210, 267, 269, 274, 335, 354, 396, 420, 423, 475, 478, 501, 502, 504, 506, 521]",SAZY.tsv
see,1,67,"[6, 12, 52, 67, 73, 76, 100, 106, 141, 161, 183, 209, 210, 232, 293, 295, 299, 338, 460, 461, 467, 488, 510, 552]",SAZY.tsv
have to,2,146,"[6, 146, 183, 272, 283, 427]",SAZY.tsv
aha,1,541,"[10, 541]",SAZY.tsv
but,1,12,"[1, 12, 19, 38, 76, 141, 161, 172, 183, 195, 203, 212, 259, 262, 275, 279, 340, 366, 389, 404, 429, 497, 499, 504, 506, 507, 510, 514, 521, 532, 545]",SAZY.tsv
they,1,12,"[1, 3, 12, 14, 16, 29, 32, 38, 68, 84, 95, 106, 110, 116, 132, 137, 189, 190, 204, 206, 213, 216, 220, 236, 241, 246, 281, 429, 431, 438, 439, 440, 461, 467, 473, 493, 495, 496, 497, 502, 510, 512, 514, 530, 540, 542]",SAZY.tsv
that,1,12,"[1, 12, 14, 38, 40, 46, 68, 76, 93, 106, 109, 118, 140, 157, 161, 163, 164, 166, 182, 183, 190, 192, 198, 219, 224, 228, 231, 236, 241, 246, 254, 263, 284, 308, 329, 338, 342, 358, 423, 427, 433, 434, 435, 436, 438, 456, 460, 465, 467, 484, 486, 497, 498, 508, 510, 514, 539]",SAZY.tsv
can,1,12,"[1, 12, 19, 24, 37, 85, 129, 137, 183, 195, 203, 228, 232, 293, 444, 460, 467, 473, 514]",SAZY.tsv
well,1,12,"[3, 5, 12, 13, 36, 45, 57, 61, 76, 77, 102, 110, 148, 164, 213, 217, 221, 228, 230, 270, 290, 377, 378, 412, 413, 462, 463, 476, 478, 500, 503, 504, 505, 537]",SAZY.tsv
a,1,13,"[12, 13, 17, 24, 34, 53, 76, 78, 109, 110, 127, 129, 131, 139, 166, 179, 180, 181, 192, 196, 204, 206, 216, 219, 230, 238, 247, 254, 265, 275, 292, 298, 302, 323, 324, 325, 342, 379, 382, 386, 389, 394, 396, 400, 402, 411, 412, 413, 416, 420, 427, 429, 436, 446, 448, 449, 450, 456, 460, 465, 467, 468, 473, 475, 478, 496, 497, 499, 506, 510, 514, 515, 526, 530, 556]",SAZY.tsv
say,1,13,"[12, 13, 71, 76, 95, 104, 110, 146, 148, 212, 267, 280, 283, 289, 290, 292, 299, 436, 438, 473, 478, 485, 495, 496, 499, 503, 514, 521, 526]",SAZY.tsv
you,1,17,"[12, 14, 17, 19, 24, 26, 34, 40, 43, 47, 50, 52, 61, 68, 73, 76, 100, 106, 108, 110, 112, 122, 127, 129, 137, 142, 146, 152, 161, 173, 175, 180, 183, 187, 189, 194, 195, 204, 210, 219, 226, 228, 245, 250, 256, 265, 267, 269, 279, 290, 293, 295, 299, 312, 317, 319, 322, 332, 334, 336, 340, 383, 387, 396, 406, 410, 420, 427, 429, 436, 438, 444, 446, 448, 450, 456, 457, 460, 461, 463, 467, 473, 475, 485, 488, 504, 510, 511, 514, 521, 526, 528, 532, 552, 554]",SAZY.tsv
take,1,22,"[12, 22, 112, 129, 321, 441, 506, 526]",SAZY.tsv
can't,1,193,"[12, 16, 38, 193]",SAZY.tsv
but i,2,203,"[12, 203, 259, 262, 507]",SAZY.tsv
a while,2,382,"[12, 382]",SAZY.tsv
work,1,417,"[12, 417, 443]",SAZY.tsv
you have,2,526,"[12, 526]",SAZY.tsv
don't,1,14,"[5, 14, 44, 83, 89, 108, 109, 140, 146, 167, 183, 198, 261, 262, 280, 289, 290, 313, 338, 354, 388, 390, 427, 429, 456, 481, 504, 539]",SAZY.tsv
if,1,14,"[5, 13, 14, 16, 22, 73, 213, 215, 265, 267, 273, 289, 294, 382, 406, 429, 473, 495, 504, 506]",SAZY.tsv
