Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
just,1,9,"[0, 4, 9, 19, 31, 32, 63, 92, 103, 115, 132, 146, 147, 192, 198, 204, 259, 270, 272, 282, 293, 311, 329, 352, 392, 415, 417, 420, 421, 432, 435, 442, 460, 467, 529, 567, 600, 603, 605, 611, 613, 618, 627, 635, 640, 642, 645, 648, 664, 698, 701]",SCZZ.tsv
have,1,83,"[0, 42, 48, 83, 113, 137, 144, 154, 159, 172, 174, 176, 192, 194, 196, 237, 243, 290, 302, 334, 342, 363, 370, 379, 399, 417, 442, 476, 536, 543, 608, 635, 642, 643, 653, 693, 698, 711, 719]",SCZZ.tsv
they,1,172,"[0, 2, 6, 159, 161, 172, 174, 176, 188, 192, 194, 196, 198, 306, 371, 541, 543, 574, 584, 624, 645, 719]",SCZZ.tsv
at,1,81,"[0, 57, 81, 190, 196, 346, 365, 402, 437, 442, 535, 565, 605, 611, 618, 651, 657, 681]",SCZZ.tsv
they might,2,584,"[0, 584]",SCZZ.tsv
probably,1,621,"[0, 403, 432, 621, 624, 643]",SCZZ.tsv
like,1,31,"[2, 29, 31, 34, 35, 40, 42, 48, 89, 93, 137, 147, 151, 161, 163, 172, 176, 180, 182, 186, 188, 190, 192, 194, 196, 198, 202, 204, 225, 236, 237, 239, 241, 242, 243, 244, 252, 259, 263, 272, 290, 306, 350, 385, 399, 409, 415, 432, 435, 437, 440, 441, 442, 488, 492, 498, 541, 564, 569, 571, 572, 582, 592, 596, 599, 600, 609, 611, 612, 613, 619, 624, 627, 640, 642, 643, 645, 653, 657, 659, 663, 667, 682, 688, 691, 698, 701, 705, 707, 709, 711, 713, 715, 717, 719]",SCZZ.tsv
say,1,31,"[2, 31, 54, 92, 212, 259, 284, 285, 304, 449, 451, 521, 523, 600, 611, 622, 633, 635, 638, 640, 642, 643, 663]",SCZZ.tsv
right,1,143,"[2, 64, 143, 247, 258, 419, 570, 600, 614, 624, 652, 656]",SCZZ.tsv
cos,1,127,"[2, 6, 127, 143, 144, 147, 154, 196, 215, 259, 304, 329, 371, 373, 409, 442, 527, 574, 600, 605, 608, 620, 648, 653, 670]",SCZZ.tsv
would,1,206,"[2, 95, 206, 424, 581, 592, 593, 601, 602, 608, 622, 655, 705, 711, 713]",SCZZ.tsv
so,1,4,"[1, 4, 15, 18, 74, 75, 80, 103, 128, 180, 184, 186, 192, 194, 198, 227, 256, 283, 293, 329, 442, 476, 507, 518, 567, 583, 613, 620, 622, 635, 638, 648, 650, 655, 682, 698, 705, 719]",SCZZ.tsv
