Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,3,"[0, 3, 6, 8, 15, 18, 23, 31, 33, 38, 39, 50, 54, 56, 57, 60, 63, 67, 68, 69, 71, 75, 76, 84, 86, 102, 103, 109, 110, 111, 112, 115, 123, 131, 140, 144, 146, 151, 153, 157, 169, 170, 172, 180, 186, 189, 197, 204, 206, 208, 210, 212, 217, 218, 227, 231, 234, 236, 237, 239, 245, 246, 247, 258, 259, 263, 273, 277, 290, 294, 299, 318, 324, 329, 347, 349, 351, 352, 356, 357, 370, 374, 377, 380, 381, 384, 385, 387, 389, 390, 392, 403, 404, 412, 413, 423, 425, 427, 432, 434, 437, 438, 440, 441, 442, 451, 455, 459, 467, 468, 472, 473, 476, 477, 478, 482, 483, 488, 503, 508, 509, 511, 513, 515, 516, 518, 520, 522, 530, 531, 532, 533, 534, 536, 555, 556, 557, 558, 560, 561, 562, 563, 564, 566, 568, 569, 574, 575, 576, 579, 580, 581, 582, 583, 586, 587, 588, 589, 592, 594, 595, 599, 600, 601, 610, 611, 614, 616, 617, 619, 622, 624, 625, 627, 630, 634, 636, 637, 640, 652, 655, 660, 661, 666, 668, 670, 678, 681, 682, 684, 685, 686, 688, 689, 691, 701, 702, 706, 708, 709, 710, 717, 725, 735, 738, 742, 744, 745, 750, 751, 752, 755, 758, 759, 762, 764, 770, 776, 786, 788, 790, 794, 799, 804, 806, 809, 813, 818, 819, 822, 825, 826, 828, 830, 835, 844, 846, 847, 853, 855, 857, 858, 860, 866, 872, 874, 878, 887, 890, 892, 896, 914, 916, 919, 928, 932, 934, 937, 941, 942, 950, 951, 953, 957, 959, 960, 962, 966, 974, 980, 989, 994, 996, 1004, 1005, 1010, 1025, 1027, 1029, 1031, 1040, 1043, 1046, 1049, 1050, 1051, 1052, 1056, 1057, 1060, 1066, 1071, 1073, 1077, 1079, 1086, 1093, 1095, 1107, 1123, 1126, 1129, 1131, 1134, 1141, 1147, 1159, 1161, 1198, 1211, 1214, 1217, 1234, 1235, 1239, 1248, 1251, 1262, 1263, 1265, 1267, 1277, 1278, 1283, 1284, 1286, 1291, 1293, 1300, 1306, 1307, 1308, 1313, 1314, 1316, 1321, 1326, 1334, 1336, 1337, 1342, 1344, 1351, 1353, 1365, 1373, 1374, 1376, 1379, 1387, 1394, 1399, 1401, 1402, 1423, 1427, 1430, 1431, 1435, 1459, 1469, 1471, 1473, 1475, 1486, 1491, 1500, 1503, 1504, 1506, 1509, 1513, 1517, 1519, 1522, 1525, 1530, 1539, 1553, 1559, 1561, 1570, 1580, 1594, 1596, 1597, 1599, 1601, 1605, 1606, 1621, 1623, 1631, 1632, 1636, 1642, 1649, 1650, 1652, 1655, 1659, 1662, 1665, 1668, 1669, 1688, 1690, 1703, 1705, 1707, 1713, 1716, 1719, 1721, 1725, 1727, 1732, 1735, 1742, 1757, 1759, 1761, 1762, 1768, 1776, 1791, 1792, 1810, 1812, 1813, 1815, 1826, 1832, 1841, 1858, 1861, 1862, 1865, 1867, 1881, 1884, 1886, 1887, 1890, 1905, 1907, 1909, 1910, 1923, 1924, 1932, 1935, 1936, 1937, 1938, 1944, 1957, 1958, 1960, 1962, 1968, 1981, 1998, 2000, 2004, 2006, 2008, 2012, 2014, 2022, 2029, 2030, 2034, 2041, 2043, 2045, 2049]",SAQD.tsv
so,1,8,"[0, 8, 20, 23, 26, 31, 33, 51, 64, 68, 69, 75, 96, 101, 102, 263, 297, 312, 321, 324, 327, 329, 330, 370, 394, 442, 455, 456, 487, 509, 523, 530, 536, 556, 560, 561, 564, 568, 588, 589, 670, 681, 693, 706, 720, 722, 742, 745, 750, 751, 752, 758, 784, 788, 790, 799, 803, 806, 813, 816, 822, 826, 828, 830, 844, 846, 847, 864, 872, 874, 876, 881, 882, 883, 917, 923, 925, 932, 939, 992, 1000, 1002, 1017, 1025, 1086, 1123, 1164, 1168, 1177, 1179, 1196, 1206, 1224, 1276, 1284, 1319, 1321, 1331, 1365, 1374, 1376, 1393, 1430, 1434, 1436, 1453, 1463, 1469, 1471, 1473, 1475, 1481, 1496, 1506, 1525, 1542, 1548, 1553, 1566, 1569, 1579, 1591, 1594, 1645, 1681, 1688, 1690, 1708, 1729, 1732, 1737, 1742, 1749, 1755, 1757, 1770, 1780, 1815, 1866, 1884, 1893, 1926, 1938, 1944, 1963, 1966, 1980, 2008, 2011, 2026, 2037, 2041, 2043, 2045]",SAQD.tsv
go,1,8,"[0, 8, 23, 38, 68, 82, 96, 120, 197, 204, 206, 209, 219, 263, 287, 320, 324, 352, 389, 390, 394, 408, 409, 437, 479, 490, 511, 513, 520, 530, 546, 551, 552, 558, 560, 566, 569, 574, 575, 588, 591, 604, 608, 629, 666, 673, 676, 681, 693, 723, 742, 750, 767, 772, 806, 816, 818, 821, 828, 830, 835, 842, 844, 853, 857, 858, 864, 872, 893, 940, 966, 983, 986, 990, 1016, 1023, 1025, 1028, 1037, 1046, 1110, 1112, 1148, 1149, 1153, 1170, 1286, 1301, 1303, 1314, 1321, 1353, 1365, 1369, 1374, 1397, 1427, 1452, 1455, 1469, 1471, 1473, 1475, 1477, 1500, 1506, 1537, 1567, 1568, 1613, 1620, 1645, 1676, 1682, 1732, 1735, 1776, 1813, 1890, 1891, 1893, 1895, 1909]",SAQD.tsv
you,1,8,"[0, 8, 28, 41, 43, 44, 45, 73, 90, 96, 98, 102, 120, 141, 159, 208, 211, 213, 217, 220, 227, 241, 253, 263, 305, 321, 324, 327, 337, 351, 359, 360, 365, 367, 369, 370, 374, 383, 389, 390, 396, 400, 402, 408, 410, 417, 420, 425, 427, 430, 435, 437, 438, 440, 446, 448, 450, 462, 473, 478, 486, 501, 505, 506, 511, 513, 518, 522, 523, 527, 530, 536, 552, 553, 555, 558, 560, 564, 569, 574, 576, 587, 588, 604, 610, 619, 621, 640, 645, 647, 653, 660, 670, 675, 676, 678, 681, 686, 689, 701, 706, 710, 717, 725, 730, 735, 742, 744, 753, 755, 758, 760, 762, 767, 768, 770, 778, 780, 782, 784, 786, 799, 804, 806, 818, 819, 825, 828, 830, 832, 838, 840, 844, 846, 855, 857, 860, 864, 872, 887, 890, 897, 905, 908, 914, 916, 925, 932, 937, 938, 949, 953, 976, 983, 995, 1003, 1004, 1013, 1037, 1039, 1040, 1042, 1044, 1046, 1049, 1057, 1060, 1067, 1068, 1080, 1085, 1086, 1087, 1098, 1102, 1107, 1114, 1126, 1129, 1138, 1141, 1142, 1143, 1170, 1177, 1181, 1184, 1187, 1206, 1217, 1225, 1227, 1239, 1242, 1251, 1259, 1270, 1274, 1276, 1280, 1300, 1302, 1303, 1305, 1315, 1321, 1323, 1332, 1347, 1351, 1353, 1359, 1360, 1364, 1365, 1371, 1376, 1377, 1393, 1394, 1401, 1403, 1409, 1415, 1416, 1428, 1434, 1437, 1444, 1455, 1469, 1471, 1475, 1477, 1482, 1504, 1506, 1534, 1537, 1538, 1541, 1542, 1548, 1553, 1555, 1557, 1566, 1567, 1572, 1576, 1581, 1587, 1589, 1591, 1594, 1596, 1598, 1602, 1609, 1612, 1629, 1636, 1643, 1645, 1650, 1656, 1676, 1682, 1685, 1693, 1699, 1713, 1715, 1716, 1725, 1729, 1740, 1742, 1766, 1768, 1770, 1785, 1786, 1792, 1793, 1801, 1816, 1819, 1824, 1832, 1837, 1844, 1846, 1861, 1878, 1879, 1883, 1889, 1903, 1905, 1907, 1913, 1921, 1922, 1928, 1934, 1944, 1962, 1965, 1979, 1998, 2002, 2008, 2012, 2014, 2015, 2017, 2025, 2026, 2027, 2030, 2032, 2033, 2034, 2037, 2039, 2041]",SAQD.tsv
go to,2,287,"[0, 38, 82, 287, 320, 324, 352, 394, 520, 530, 772, 818, 940, 1023, 1455, 1471, 1620]",SAQD.tsv
not,1,104,"[0, 36, 73, 101, 104, 131, 132, 134, 236, 239, 246, 248, 251, 261, 263, 271, 299, 403, 406, 407, 425, 454, 492, 524, 571, 629, 682, 685, 689, 744, 790, 799, 804, 806, 813, 814, 844, 919, 995, 1014, 1050, 1118, 1183, 1217, 1235, 1261, 1263, 1283, 1296, 1300, 1301, 1316, 1321, 1351, 1374, 1395, 1471, 1648, 1692, 1695, 1727, 1813, 1815, 1826, 1880, 1882, 1915, 1944, 1966, 2012, 2034]",SAQD.tsv
to,1,15,"[0, 15, 18, 23, 28, 29, 33, 35, 38, 43, 82, 83, 101, 103, 110, 115, 146, 172, 180, 188, 193, 210, 245, 263, 287, 294, 299, 305, 308, 320, 324, 328, 351, 352, 369, 372, 374, 383, 385, 389, 394, 399, 438, 442, 506, 511, 513, 520, 530, 541, 555, 560, 566, 569, 574, 583, 600, 604, 608, 621, 627, 660, 664, 670, 717, 730, 738, 742, 750, 772, 778, 780, 782, 790, 799, 801, 803, 804, 813, 815, 818, 819, 835, 844, 846, 847, 857, 858, 899, 903, 914, 919, 932, 938, 940, 962, 968, 971, 1000, 1010, 1019, 1023, 1028, 1037, 1039, 1043, 1060, 1068, 1070, 1080, 1093, 1116, 1119, 1123, 1148, 1153, 1164, 1170, 1177, 1180, 1181, 1187, 1202, 1215, 1217, 1220, 1270, 1294, 1302, 1308, 1309, 1316, 1330, 1337, 1344, 1364, 1365, 1370, 1374, 1394, 1416, 1427, 1452, 1455, 1469, 1471, 1473, 1475, 1481, 1506, 1530, 1546, 1572, 1581, 1609, 1612, 1613, 1618, 1620, 1626, 1636, 1652, 1705, 1707, 1708, 1713, 1716, 1717, 1725, 1813, 1818, 1899, 1909, 1911, 1937, 1941, 1944, 1956, 1966, 1981, 2007, 2011, 2028, 2041]",SAQD.tsv
when,1,29,"[0, 28, 29, 85, 351, 374, 377, 420, 425, 427, 511, 522, 600, 604, 608, 610, 701, 742, 762, 799, 806, 846, 853, 893, 919, 938, 1023, 1029, 1032, 1043, 1046, 1080, 1100, 1170, 1187, 1284, 1340, 1342, 1349, 1360, 1393, 1444, 1458, 1504, 1506, 1555, 1557, 1581, 1601, 1609, 1612, 1681, 1847, 1890, 1924, 2027, 2030, 2032, 2043, 2045]",SAQD.tsv
be you,2,102,"[0, 102, 389, 513, 574, 725, 735, 742, 846, 1004, 1217, 1251, 1351, 1905, 1998, 2012, 2014]",SAQD.tsv
you go,2,558,"[0, 96, 120, 558, 676, 767, 983, 1455, 1469, 1477, 1682]",SAQD.tsv
