Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,1,"[0, 1, 9, 19, 21, 30, 32, 34, 36, 41, 42, 61, 82, 83, 85, 86, 88, 93, 97, 99, 100, 102, 106, 124, 136, 139, 159, 161, 164, 167, 171, 174, 175, 178, 180, 185, 186, 187, 189, 195, 197, 201, 202, 203, 210, 213, 214, 229, 235, 239, 242, 249, 251, 253, 254, 260]",SQQX.tsv
you,1,9,"[0, 4, 6, 9, 10, 15, 18, 19, 24, 26, 28, 32, 40, 41, 64, 73, 74, 78, 84, 86, 88, 92, 98, 102, 106, 115, 116, 117, 122, 126, 131, 139, 149, 151, 152, 153, 158, 164, 166, 167, 192, 198, 200, 206, 213, 217, 218, 223, 225, 235, 237, 239, 241, 245, 265]",SQQX.tsv
go,1,9,"[0, 9, 50, 74, 83, 86, 92, 93, 99, 100, 121, 124, 125, 131, 135, 147, 167, 184, 185, 197, 216, 221, 226, 241, 255, 265]",SQQX.tsv
where,1,74,"[0, 74, 125, 200, 241]",SQQX.tsv
uhu,1,136,"[2, 136]",SQQX.tsv
do,1,7,"[4, 6, 7, 10, 16, 18, 32, 41, 63, 76, 78, 83, 84, 92, 95, 98, 102, 115, 116, 133, 139, 149, 151, 152, 161, 167, 192, 237, 241, 245, 246]",SQQX.tsv
like,1,11,"[4, 11, 12, 13, 27, 29, 31, 33, 37, 45, 70, 73, 74, 75, 76, 77, 78, 82, 83, 91, 93, 95, 106, 131, 149, 158, 161, 164, 166, 167, 168, 189, 193, 197, 199, 218, 219, 221, 223, 226, 235, 253]",SQQX.tsv
it,1,21,"[4, 16, 21, 30, 38, 40, 49, 57, 70, 74, 76, 78, 83, 84, 92, 93, 97, 151, 152, 155, 157, 164, 167, 175, 189, 197, 201, 202, 225, 249, 251, 254, 261, 262, 265]",SQQX.tsv
do you,2,116,"[4, 6, 10, 18, 32, 92, 98, 116, 192, 237, 241, 245]",SQQX.tsv
work,1,6,"[1, 6, 25, 78, 151, 189]",SQQX.tsv
a,1,6,"[5, 6, 13, 14, 16, 19, 25, 27, 45, 46, 49, 64, 65, 74, 78, 81, 83, 91, 93, 95, 107, 110, 111, 115, 116, 121, 122, 123, 151, 158, 166, 168, 177, 188, 193, 197, 208, 212, 219, 225, 228, 229, 258, 265]",SQQX.tsv
just,1,17,"[6, 17, 82, 83, 135, 164, 166, 167, 230, 231, 240, 246, 261]",SQQX.tsv
week,1,23,"[6, 23, 25, 209]",SQQX.tsv
a week,2,27,"[6, 27, 83]",SQQX.tsv
or,1,29,"[6, 8, 29, 30, 82, 124, 131, 184, 189, 223, 265]",SQQX.tsv
day,1,83,"[6, 83, 93, 211, 236]",SQQX.tsv
one,1,152,"[6, 52, 151, 152, 157, 159, 161, 260, 261]",SQQX.tsv
have,1,9,"[8, 9, 10, 14, 15, 16, 22, 24, 28, 46, 57, 73, 78, 121, 123, 149, 157, 158, 159, 166, 180, 187, 198, 206, 218, 236, 247]",SQQX.tsv
they,1,9,"[8, 9, 14, 15, 74, 75, 93, 100, 133, 135, 164, 177, 189]",SQQX.tsv
get,1,13,"[8, 13, 16, 19, 24, 25, 28, 50, 74, 75, 88, 95, 131, 183, 187, 206, 217, 253, 261]",SQQX.tsv
them,1,15,"[8, 12, 15, 74, 76, 192, 195, 198, 203]",SQQX.tsv
not,1,74,"[8, 74, 78, 83, 106, 159, 177, 187, 191, 199, 207, 212, 255, 261]",SQQX.tsv
you have to,3,10,"[9, 10, 15, 28, 158, 166, 218]",SQQX.tsv
to,1,10,"[9, 10, 15, 16, 28, 74, 76, 78, 86, 93, 112, 124, 135, 152, 153, 157, 158, 166, 167, 169, 170, 184, 185, 187, 197, 216, 218, 221, 222, 226, 235, 247, 250, 253, 254, 261]",SQQX.tsv
what,1,56,"[10, 12, 32, 56, 74, 83, 139, 141, 154, 202, 245, 249, 258]",SQQX.tsv
you do,2,152,"[10, 98, 102, 139, 152, 245]",SQQX.tsv
erm,1,12,"[1, 5, 11, 12, 13, 25, 27, 33, 45, 47, 70, 74, 83, 93, 103, 115, 117, 136, 142, 146, 164, 168, 177, 193, 207, 209, 227]",SQQX.tsv
for,1,12,"[7, 12, 38, 74, 76, 189, 206, 223]",SQQX.tsv
in,1,12,"[7, 9, 12, 13, 15, 19, 27, 31, 41, 70, 83, 85, 106, 115, 131, 133, 136, 152, 161, 164, 167, 168, 197, 209, 217, 218, 242, 246]",SQQX.tsv
and,1,12,"[9, 11, 12, 15, 17, 19, 33, 37, 50, 69, 70, 73, 74, 76, 78, 90, 91, 92, 93, 95, 98, 115, 121, 128, 131, 133, 135, 146, 149, 159, 161, 166, 167, 168, 182, 184, 187, 211, 213, 221, 246, 253]",SQQX.tsv
and like,2,12,"[11, 12, 33, 37, 76]",SQQX.tsv
like wrap,2,12,"[11, 12]",SQQX.tsv
wrap,1,12,"[11, 12, 13, 15, 18, 19]",SQQX.tsv
like erm,2,13,"[12, 13, 74]",SQQX.tsv
no,1,13,"[12, 13, 17, 61, 83, 104, 117, 118, 125, 131, 153, 154, 155, 159, 164, 199, 207, 213, 219, 240, 254]",SQQX.tsv
wrap them,2,15,"[12, 15]",SQQX.tsv
and like erm,3,70,"[12, 70]",SQQX.tsv
it's a,2,14,"[5, 14, 45, 49, 64]",SQQX.tsv
it's,1,14,"[5, 11, 14, 17, 27, 29, 33, 39, 45, 49, 64, 77, 80, 83, 91, 155, 164, 166, 167, 185, 191, 204, 219, 221, 225, 229, 233, 254, 263]",SQQX.tsv
the,1,14,"[7, 11, 13, 14, 15, 17, 28, 30, 31, 41, 44, 50, 74, 76, 78, 93, 98, 102, 106, 124, 131, 132, 147, 149, 151, 161, 164, 172, 189, 199, 201, 203, 206, 209, 223, 233, 236, 242, 246, 255, 260]",SQQX.tsv
so,1,14,"[9, 14, 28, 64, 76, 77, 78, 80, 82, 95, 96, 100, 131, 132, 139, 149, 157, 158, 159, 171, 172, 191, 197, 223, 225]",SQQX.tsv
toy,1,14,"[11, 13, 14]",SQQX.tsv
cos,1,14,"[13, 14, 29, 41, 74, 78, 159, 181, 217, 233, 247]",SQQX.tsv
maybe,1,15,"[14, 15, 84, 106, 107, 147, 148, 187, 193, 200, 208]",SQQX.tsv
cos it's,2,29,"[14, 29, 233]",SQQX.tsv
don't,1,39,"[14, 39, 105, 136, 150, 153, 164, 261]",SQQX.tsv
children,1,70,"[14, 70]",SQQX.tsv
really,1,76,"[14, 26, 28, 34, 36, 71, 76, 78, 80, 83, 94, 137, 155, 156, 162, 164, 166, 174, 178, 186, 187, 189, 195, 197, 204, 207, 210, 212, 217, 225, 230, 233, 243, 246, 252, 256, 261, 262]",SQQX.tsv
want,1,110,"[14, 40, 78, 110, 112, 116, 122, 126, 135, 152, 159, 216]",SQQX.tsv
he,1,16,"[9, 16, 22, 76, 78, 180, 181, 184]",SQQX.tsv
get a,2,19,"[16, 19, 25]",SQQX.tsv
do it,2,83,"[16, 83, 84, 151, 167]",SQQX.tsv
have he,2,180,"[16, 180]",SQQX.tsv
but,1,18,"[5, 7, 9, 11, 15, 18, 22, 27, 41, 75, 76, 83, 93, 106, 159, 164, 177, 187, 212, 218, 225, 229, 233, 235, 246, 259]",SQQX.tsv
how,1,76,"[18, 38, 76, 78, 88, 93, 108, 135, 164, 192]",SQQX.tsv
that's,1,128,"[20, 71, 78, 96, 128, 162, 188, 194, 202, 203, 212, 230, 233]",SQQX.tsv
more days,2,22,"[7, 22]",SQQX.tsv
but he,2,22,"[9, 22, 76]",SQQX.tsv
some,1,22,"[13, 22, 41, 106, 107]",SQQX.tsv
days,1,27,"[22, 27]",SQQX.tsv
more,1,74,"[22, 24, 74, 83, 92, 136, 167]",SQQX.tsv
mm,1,180,"[22, 180]",SQQX.tsv
any,1,24,"[7, 24, 206]",SQQX.tsv
you get,2,24,"[19, 24, 206]",SQQX.tsv
plan,1,212,"[24, 206, 212]",SQQX.tsv
that,1,45,"[26, 45, 48, 49, 76, 82, 85, 91, 144, 151, 153, 159, 161, 174, 176, 191, 197, 253]",SQQX.tsv
oh,1,60,"[26, 28, 30, 44, 60, 64, 68, 71, 92, 94, 96, 98, 100, 108, 111, 116, 121, 132, 135, 143, 158, 160, 162, 174, 182, 188, 194, 196, 199, 202, 220, 236, 243, 248, 256, 258, 261]",SQQX.tsv
at,1,112,"[26, 98, 112, 124, 132, 195, 200, 201, 247, 265]",SQQX.tsv
so you have to,4,28,"[9, 28, 158]",SQQX.tsv
leeds,1,28,"[27, 28, 217]",SQQX.tsv
train,1,89,"[28, 89, 131, 217, 230, 233]",SQQX.tsv
into,1,95,"[28, 95, 216, 226]",SQQX.tsv
the other,2,30,"[17, 30, 93, 236]",SQQX.tsv
