Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,62,"[0, 10, 20, 26, 45, 56, 58, 62, 71, 86, 89, 93, 100, 102, 111, 118, 126, 128, 131, 133, 152, 157, 159, 175, 188, 198, 200, 226, 244, 248, 250, 253, 258, 261, 277, 278, 282, 284, 285, 292, 301, 302, 303, 306, 309, 310, 314, 318, 326, 333, 344, 347, 363, 366, 379, 382, 386, 394, 396, 397, 408, 414, 416, 435, 441, 447, 449, 451, 453, 455, 457, 465, 470, 487, 489, 498, 499, 509, 516, 524, 552]",SJFG.tsv
off,1,19,"[0, 16, 19, 20, 79, 86, 149, 152, 162, 172, 192, 216, 220, 432, 435, 436, 437, 449, 457, 509, 553]",SJFG.tsv
yeah,1,11,"[2, 10, 11, 20, 25, 37, 40, 42, 44, 46, 57, 65, 67, 68, 70, 73, 77, 83, 84, 85, 87, 96, 97, 99, 101, 103, 105, 107, 108, 112, 115, 116, 117, 123, 125, 127, 132, 135, 137, 140, 145, 148, 152, 153, 154, 158, 161, 163, 164, 168, 170, 173, 180, 183, 184, 186, 190, 191, 193, 197, 200, 202, 203, 209, 213, 214, 221, 222, 223, 224, 226, 231, 233, 235, 237, 240, 248, 249, 250, 258, 260, 263, 264, 265, 269, 270, 274, 279, 292, 294, 297, 304, 334, 342, 349, 352, 353, 355, 360, 363, 364, 365, 366, 370, 374, 376, 380, 381, 387, 390, 392, 397, 398, 399, 400, 411, 419, 420, 425, 426, 433, 434, 439, 441, 443, 445, 447, 449, 451, 452, 456, 458, 460, 461, 462, 463, 470, 471, 475, 478, 479, 480, 481, 482, 484, 485, 486, 487, 490, 493, 503, 506, 512, 518, 521, 525, 530, 531, 532, 535, 540, 542, 554]",SJFG.tsv
no,1,54,"[4, 31, 53, 54, 60, 91, 110, 119, 131, 132, 141, 149, 150, 172, 201, 227, 251, 252, 266, 272, 274, 276, 290, 299, 306, 309, 311, 315, 322, 350, 379, 383, 388, 421, 431, 432, 452, 477, 507, 508, 533, 540, 551, 557]",SJFG.tsv
it's,1,6,"[5, 6, 10, 13, 20, 27, 37, 38, 39, 48, 62, 65, 89, 98, 100, 113, 138, 141, 142, 153, 157, 160, 192, 209, 212, 214, 222, 229, 232, 235, 236, 248, 278, 289, 309, 321, 333, 347, 349, 375, 382, 391, 394, 423, 427, 439, 440, 443, 452, 464, 504, 505, 531, 533, 539, 541, 557]",SJFG.tsv
bleed,1,6,"[5, 6, 12, 175]",SJFG.tsv
a,1,36,"[6, 20, 22, 27, 33, 36, 51, 56, 65, 66, 86, 100, 118, 122, 124, 128, 155, 191, 194, 210, 222, 232, 233, 236, 242, 247, 248, 273, 288, 291, 292, 294, 308, 311, 313, 321, 324, 325, 336, 349, 356, 358, 359, 363, 367, 375, 378, 379, 380, 382, 389, 394, 397, 402, 403, 404, 405, 407, 408, 414, 418, 439, 440, 449, 452, 453, 464, 465, 468, 470, 472, 475, 479, 487, 499, 500, 531, 539, 542, 547]",SJFG.tsv
and,1,83,"[6, 10, 14, 26, 27, 31, 39, 45, 58, 74, 76, 79, 83, 85, 86, 89, 91, 93, 95, 100, 102, 106, 111, 118, 120, 122, 124, 128, 131, 133, 138, 144, 146, 153, 162, 174, 178, 181, 212, 216, 218, 233, 236, 239, 242, 250, 252, 258, 278, 279, 284, 307, 310, 326, 333, 347, 359, 363, 365, 366, 367, 379, 381, 386, 389, 405, 410, 412, 414, 416, 417, 423, 432, 441, 447, 449, 453, 455, 457, 465, 470, 472, 473, 475, 479, 485, 487, 489, 503, 509, 518, 524, 527, 537, 539, 552]",SJFG.tsv
a bite,2,155,"[6, 122, 128, 155, 191, 233, 248, 291, 356, 379, 453, 465]",SJFG.tsv
to,1,32,"[8, 10, 14, 16, 20, 26, 27, 31, 32, 35, 41, 49, 53, 71, 79, 82, 86, 89, 93, 95, 98, 100, 111, 118, 126, 128, 131, 138, 147, 149, 153, 171, 192, 210, 216, 220, 236, 239, 242, 247, 250, 277, 278, 288, 291, 292, 305, 306, 308, 309, 311, 324, 325, 326, 357, 374, 398, 404, 414, 416, 455, 458, 459, 461, 469, 470, 477, 483, 485, 487, 489, 500, 502, 515, 516, 518, 520, 522, 526, 529, 533, 539, 549, 553]",SJFG.tsv
look,1,83,"[8, 10, 58, 83, 100, 102, 120, 138, 191, 192, 194, 367, 379, 397, 403, 487]",SJFG.tsv
but,1,97,"[8, 14, 16, 27, 45, 80, 82, 89, 97, 118, 131, 132, 152, 171, 172, 179, 196, 198, 208, 220, 226, 229, 250, 258, 275, 278, 288, 349, 351, 363, 365, 367, 372, 402, 405, 416, 453, 461, 465, 475, 477, 481, 485, 487, 504, 506, 511, 520, 522, 524, 530, 539, 541]",SJFG.tsv
it,1,10,"[1, 3, 9, 10, 16, 19, 20, 32, 33, 34, 35, 36, 45, 46, 48, 58, 59, 62, 66, 69, 74, 76, 79, 87, 94, 98, 114, 122, 127, 131, 141, 143, 146, 152, 153, 155, 156, 157, 159, 169, 172, 173, 174, 175, 178, 191, 207, 210, 215, 218, 220, 222, 229, 234, 236, 242, 244, 248, 250, 251, 254, 271, 273, 275, 277, 278, 289, 308, 309, 311, 321, 331, 335, 338, 344, 346, 347, 351, 354, 358, 359, 362, 364, 365, 366, 374, 378, 381, 390, 396, 397, 405, 407, 408, 418, 439, 449, 452, 453, 461, 463, 464, 465, 466, 470, 485, 487, 503, 504, 505, 511, 517, 522, 529, 530, 536, 539, 553, 554]",SJFG.tsv
be,1,10,"[1, 3, 9, 10, 16, 20, 34, 35, 36, 38, 53, 55, 74, 76, 80, 82, 83, 86, 93, 95, 98, 102, 111, 117, 118, 132, 138, 141, 153, 155, 167, 169, 179, 181, 185, 191, 192, 194, 205, 213, 218, 236, 239, 242, 244, 250, 252, 254, 255, 256, 258, 259, 261, 263, 273, 278, 281, 285, 296, 298, 299, 304, 311, 313, 320, 331, 339, 347, 357, 359, 363, 364, 372, 374, 378, 381, 384, 389, 392, 396, 397, 401, 402, 403, 405, 407, 408, 410, 414, 416, 418, 420, 422, 424, 438, 444, 449, 451, 452, 453, 455, 460, 461, 463, 465, 469, 470, 474, 475, 477, 478, 479, 483, 485, 487, 489, 495, 507, 509, 511, 514, 517, 522, 527, 529, 530, 549, 551]",SJFG.tsv
as,1,10,"[3, 10, 63, 64, 71, 156, 289, 367, 487]",SJFG.tsv
don't,1,13,"[10, 12, 13, 27, 35, 45, 78, 79, 112, 127, 175, 197, 198, 201, 234, 236, 253, 271, 289, 290, 293, 314, 318, 319, 325, 326, 338, 339, 377, 402, 427, 428, 430, 483, 487, 539, 542]",SJFG.tsv
as well,2,64,"[10, 64, 71, 367, 487]",SJFG.tsv
well,1,64,"[10, 16, 37, 43, 53, 61, 64, 71, 100, 104, 118, 128, 131, 133, 142, 208, 213, 240, 242, 244, 267, 277, 278, 324, 346, 347, 362, 367, 379, 391, 392, 397, 408, 464, 485, 487, 489, 500, 516, 527, 529]",SJFG.tsv
say,1,19,"[10, 12, 14, 16, 18, 19, 26, 27, 39, 49, 53, 56, 71, 79, 86, 89, 92, 93, 97, 98, 100, 102, 106, 118, 127, 128, 131, 133, 138, 141, 149, 153, 175, 242, 244, 253, 259, 264, 266, 273, 278, 305, 311, 317, 326, 344, 359, 367, 397, 405, 416, 435, 449, 453, 455, 465, 470, 475, 479, 485, 487, 504, 518, 524, 539, 552]",SJFG.tsv
round,1,83,"[10, 45, 83, 91, 93, 239, 254, 285, 310, 402, 408, 476]",SJFG.tsv
there,1,36,"[10, 36, 83, 91, 95, 111, 115, 117, 132, 169, 178, 181, 185, 200, 244, 246, 251, 255, 256, 258, 268, 281, 294, 308, 310, 386, 391, 393, 402, 405, 473, 479]",SJFG.tsv
come,1,32,"[10, 32, 35, 72, 89, 97, 102, 128, 149, 157, 159, 165, 239, 258, 285, 326, 402, 408, 416, 432, 449, 455, 476, 479, 485, 553]",SJFG.tsv
be there,2,132,"[10, 132, 169]",SJFG.tsv
end,1,159,"[10, 22, 93, 106, 159, 175, 455, 498]",SJFG.tsv
yeah well,2,213,"[10, 37, 213, 240, 397, 485]",SJFG.tsv
she,1,241,"[10, 12, 26, 27, 31, 56, 79, 89, 98, 100, 102, 111, 118, 171, 175, 241, 252, 258, 263, 268, 269, 298, 299, 345, 402, 548, 550, 552]",SJFG.tsv
turn,1,277,"[10, 45, 277, 318]",SJFG.tsv
it the,2,309,"[10, 20, 309]",SJFG.tsv
it's be,2,452,"[10, 452]",SJFG.tsv
so,1,12,"[3, 5, 12, 14, 33, 59, 63, 68, 71, 80, 100, 120, 133, 143, 162, 163, 169, 175, 184, 242, 244, 258, 259, 278, 289, 320, 347, 378, 420, 422, 449, 451, 453, 455, 465, 470, 478, 485, 487, 492, 495, 505, 514, 524, 527]",SJFG.tsv
that,1,12,"[9, 12, 16, 27, 45, 55, 80, 85, 86, 93, 102, 106, 125, 127, 128, 138, 153, 157, 162, 165, 167, 169, 181, 188, 189, 205, 211, 216, 218, 236, 239, 250, 253, 275, 279, 280, 293, 305, 312, 316, 319, 324, 336, 349, 363, 367, 373, 381, 394, 401, 404, 405, 424, 453, 455, 460, 474, 475, 481, 483, 486, 487, 502, 513, 518, 524, 550]",SJFG.tsv
you,1,13,"[12, 13, 16, 19, 27, 29, 31, 35, 53, 68, 71, 72, 79, 83, 86, 89, 92, 97, 106, 118, 125, 128, 131, 153, 188, 191, 196, 197, 201, 207, 218, 227, 229, 234, 235, 236, 238, 239, 248, 249, 250, 259, 264, 283, 285, 289, 291, 294, 305, 307, 309, 310, 311, 314, 316, 318, 320, 321, 326, 336, 339, 346, 347, 353, 362, 367, 369, 373, 377, 379, 382, 383, 385, 386, 388, 394, 403, 406, 439, 457, 465, 467, 495, 502, 503, 507, 515, 524, 528, 539, 552, 553]",SJFG.tsv
when,1,36,"[12, 16, 36, 83, 86, 138, 192, 220, 225, 235, 239, 333, 393, 407, 432, 455, 485, 505, 506, 511, 528, 529, 550]",SJFG.tsv
say they,2,92,"[12, 92, 93]",SJFG.tsv
they,1,36,"[12, 16, 36, 43, 56, 58, 86, 89, 92, 93, 94, 95, 98, 111, 112, 117, 118, 120, 124, 126, 127, 128, 148, 149, 173, 247, 259, 280, 285, 305, 326, 333, 347, 356, 363, 365, 367, 374, 416, 419, 420, 421, 449, 483, 487, 489, 495, 500, 504, 511, 526, 542, 553]",SJFG.tsv
they will,2,148,"[12, 148, 173, 487]",SJFG.tsv
your,1,32,"[12, 14, 32, 79, 100, 138, 152, 175, 336, 347, 348, 365, 366, 367, 377, 428, 515]",SJFG.tsv
stop,1,14,"[5, 14, 455, 465]",SJFG.tsv
think,1,14,"[13, 14, 35, 38, 58, 104, 118, 133, 152, 153, 155, 157, 179, 181, 191, 201, 233, 294, 339, 347, 364, 402, 408, 441, 478, 487, 549, 556]",SJFG.tsv
i'm on,2,23,"[14, 18, 23, 25]",SJFG.tsv
cos,1,38,"[14, 35, 38, 46, 79, 86, 89, 100, 111, 138, 149, 160, 167, 201, 211, 236, 244, 253, 266, 273, 306, 309, 311, 316, 394, 395, 435, 439, 451, 453, 465, 468, 477, 479, 487, 499, 502, 504, 511, 526, 549]",SJFG.tsv
i,1,38,"[14, 16, 18, 20, 27, 29, 35, 38, 45, 51, 53, 58, 61, 63, 68, 72, 79, 84, 86, 89, 91, 92, 93, 95, 98, 100, 102, 104, 106, 115, 118, 122, 128, 133, 138, 152, 153, 155, 157, 165, 175, 179, 181, 191, 192, 194, 197, 198, 201, 205, 210, 211, 216, 218, 220, 228, 233, 235, 253, 256, 259, 262, 264, 266, 271, 273, 275, 283, 284, 285, 286, 294, 304, 305, 306, 310, 311, 315, 317, 320, 325, 326, 329, 330, 335, 338, 339, 344, 352, 358, 363, 364, 381, 385, 402, 404, 408, 418, 430, 435, 469, 479, 487, 499, 500, 501, 502, 503, 506, 511, 513, 514, 516, 518, 524, 526, 530, 539, 547, 549, 552, 556]",SJFG.tsv
he,1,19,"[14, 18, 19, 20, 26, 27, 49, 51, 53, 82, 83, 86, 88, 89, 93, 98, 106, 109, 110, 128, 131, 133, 138, 205, 239, 244, 246, 250, 251, 253, 254, 255, 256, 264, 273, 278, 285, 288, 290, 308, 344, 359, 372, 393, 395, 397, 405, 410, 412, 414, 416, 418, 432, 435, 437, 438, 439, 445, 446, 447, 448, 449, 451, 453, 455, 461, 465, 468, 469, 470, 473, 475, 476, 477, 478, 479, 485, 486, 487, 518, 524, 544]",SJFG.tsv
on,1,144,"[14, 16, 18, 20, 23, 24, 25, 58, 86, 89, 91, 102, 138, 144, 152, 163, 167, 174, 175, 220, 233, 242, 248, 273, 278, 280, 288, 292, 293, 309, 314, 318, 319, 326, 344, 358, 363, 365, 366, 367, 379, 382, 394, 396, 397, 403, 416, 422, 438, 453, 495, 499, 529]",SJFG.tsv
blood,1,23,"[16, 23, 152]",SJFG.tsv
go to,2,71,"[16, 71, 147, 192, 242, 324, 325, 326, 455, 469, 470, 477, 487, 500, 516]",SJFG.tsv
you be,2,83,"[16, 83, 86, 191, 320, 339]",SJFG.tsv
put,1,163,"[16, 89, 131, 163, 167, 174, 220, 333, 347]",SJFG.tsv
for,1,32,"[16, 32, 89, 111, 194, 218, 255, 275, 311, 320, 335, 373, 402, 441, 447, 451, 467, 468, 470, 485, 486, 498, 503, 506, 509, 511, 514, 536, 539]",SJFG.tsv
go,1,157,"[16, 71, 86, 89, 91, 98, 100, 102, 111, 118, 128, 133, 147, 157, 192, 220, 236, 242, 244, 253, 262, 310, 314, 324, 325, 326, 349, 351, 369, 373, 379, 381, 398, 402, 404, 435, 445, 449, 455, 465, 468, 469, 470, 477, 478, 487, 500, 511, 516, 518, 526, 528, 552]",SJFG.tsv
have,1,110,"[16, 20, 41, 51, 79, 84, 86, 89, 100, 109, 110, 122, 131, 208, 210, 216, 220, 242, 247, 250, 273, 280, 288, 308, 311, 322, 324, 325, 330, 335, 338, 352, 359, 390, 397, 398, 402, 408, 414, 416, 435, 453, 457, 465, 470, 473, 475, 504, 515, 516, 518, 536, 542, 547]",SJFG.tsv
you go,2,373,"[16, 118, 373, 528]",SJFG.tsv
leave,1,19,"[16, 19, 20, 35, 382, 394]",SJFG.tsv
gonna,1,244,"[16, 244, 456]",SJFG.tsv
that's,1,18,"[3, 18, 26, 38, 59, 64, 66, 71, 81, 87, 114, 126, 133, 152, 168, 178, 213, 219, 226, 282, 328, 359, 389, 394, 415, 453, 462, 512]",SJFG.tsv
oh,1,18,"[7, 11, 17, 18, 21, 23, 34, 72, 78, 79, 83, 92, 93, 100, 106, 112, 120, 126, 128, 179, 188, 191, 211, 231, 256, 267, 281, 288, 305, 321, 323, 326, 327, 367, 381, 397, 415, 442, 471, 474, 480, 513]",SJFG.tsv
then,1,18,"[13, 18, 32, 35, 43, 51, 58, 79, 81, 82, 89, 111, 118, 124, 128, 174, 178, 241, 258, 277, 303, 320, 325, 336, 356, 373, 381, 386, 422, 423, 449, 465, 473, 485, 486, 495, 509]",SJFG.tsv
oh i'm on,3,23,"[18, 23]",SJFG.tsv
that's okay then,3,81,"[18, 81]",SJFG.tsv
not,1,20,"[3, 20, 31, 86, 138, 171, 196, 205, 232, 235, 244, 246, 251, 275, 349, 378, 420, 485, 504, 505, 531, 533, 539, 550, 556]",SJFG.tsv
ramipril,1,23,"[20, 23, 25]",SJFG.tsv
i be,2,38,"[20, 38, 191, 194, 418, 479, 549]",SJFG.tsv
still,1,38,"[20, 38, 71, 407, 417]",SJFG.tsv
get,1,36,"[20, 36, 41, 45, 71, 86, 88, 89, 111, 118, 149, 152, 196, 198, 199, 201, 210, 211, 218, 236, 242, 244, 245, 246, 247, 250, 251, 268, 273, 278, 280, 291, 301, 303, 305, 309, 316, 336, 337, 338, 344, 359, 367, 379, 380, 386, 393, 395, 402, 404, 438, 439, 441, 449, 455, 457, 458, 459, 485, 486, 495, 503, 505, 515, 526, 539, 549, 550, 552]",SJFG.tsv
on it,2,174,"[20, 174, 242, 248, 278, 358]",SJFG.tsv
thing,1,232,"[20, 26, 89, 133, 153, 226, 232, 248, 289, 347, 379]",SJFG.tsv
have a,2,288,"[20, 100, 122, 247, 288, 308, 311, 324, 325, 359, 397, 402, 414, 465, 470, 475, 547]",SJFG.tsv
get to,2,309,"[20, 41, 89, 111, 118, 309, 515, 526, 539]",SJFG.tsv
only,1,363,"[20, 26, 27, 89, 226, 363, 375, 408, 487, 527, 530]",SJFG.tsv
with,1,146,"[22, 86, 120, 146, 179, 211, 248, 278, 289, 346, 347, 359, 416, 449, 476, 479, 486, 501, 503, 522, 530, 549, 550, 552, 553]",SJFG.tsv
on ramipril,2,24,"[23, 24, 25]",SJFG.tsv
one,1,211,"[26, 27, 31, 102, 111, 138, 201, 210, 211, 220, 236, 251, 310, 322, 408, 449, 500, 518, 526]",SJFG.tsv
another,1,236,"[26, 86, 236]",SJFG.tsv
do,1,27,"[1, 27, 43, 61, 79, 85, 89, 106, 109, 112, 128, 138, 142, 175, 188, 191, 205, 207, 211, 241, 244, 248, 253, 269, 278, 285, 289, 304, 309, 311, 320, 321, 326, 329, 335, 347, 353, 354, 363, 367, 369, 373, 414, 422, 455, 465, 467, 476, 485, 501, 504, 505, 522, 528, 548, 553, 554]",SJFG.tsv
you don't,2,27,"[13, 27, 289, 314, 539]",SJFG.tsv
out,1,157,"[27, 56, 79, 89, 122, 157, 159, 188, 235, 244, 245, 246, 247, 250, 251, 273, 305, 307, 435, 468, 470, 479, 485, 503, 551, 556]",SJFG.tsv
i don't,2,197,"[27, 35, 197, 198, 201, 271, 326, 338, 339, 402, 430]",SJFG.tsv
do you,2,188,"[27, 79, 188, 207, 321, 353, 369, 373, 465, 467, 528, 553]",SJFG.tsv
wear,1,207,"[27, 207]",SJFG.tsv
you're,1,225,"[27, 225, 235, 236, 294, 320, 422, 481]",SJFG.tsv
