Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,1,"[0, 1, 2, 37, 67, 68, 74, 77, 80, 99, 106, 108, 139, 148, 150, 159, 172, 175, 181, 200, 204, 220, 221, 226, 233, 235, 236, 238, 247, 249, 261, 279, 283, 302, 304, 307, 373, 376, 377, 380, 383, 386, 394, 398, 403, 413, 415, 419, 423, 425, 437, 466, 472, 478, 486, 487, 491, 495, 497, 502, 505, 511, 520, 531, 532, 551, 556, 561, 569, 576, 581, 610, 611, 615, 624, 627, 629, 673, 677, 687, 688, 697, 700, 702, 706, 707, 713, 715, 723, 729]",SBFN.tsv
to,1,1,"[0, 1, 5, 8, 25, 26, 30, 45, 59, 67, 68, 73, 80, 91, 96, 122, 132, 134, 144, 169, 170, 172, 182, 184, 194, 202, 204, 206, 221, 222, 223, 224, 226, 249, 256, 258, 259, 260, 267, 279, 281, 286, 307, 316, 337, 359, 387, 394, 396, 415, 419, 448, 452, 494, 517, 544, 558, 563, 569, 585, 603, 605, 607, 609, 611, 615, 627, 628, 631, 633, 635, 637, 668, 670, 687, 688, 693, 699, 703, 706, 720]",SBFN.tsv
be,1,8,"[0, 8, 11, 14, 20, 22, 30, 36, 47, 50, 51, 55, 56, 57, 59, 61, 63, 66, 67, 69, 91, 94, 102, 103, 104, 106, 118, 122, 132, 148, 157, 159, 162, 168, 169, 175, 180, 184, 185, 188, 198, 200, 202, 219, 221, 223, 224, 226, 230, 236, 256, 258, 262, 263, 272, 274, 281, 283, 293, 307, 308, 310, 312, 316, 330, 346, 352, 354, 360, 373, 376, 378, 380, 381, 383, 384, 385, 390, 391, 392, 394, 400, 403, 404, 409, 413, 417, 425, 428, 433, 437, 442, 446, 452, 453, 457, 460, 463, 469, 472, 477, 481, 487, 494, 495, 496, 497, 499, 503, 507, 511, 512, 516, 519, 525, 527, 535, 536, 538, 541, 552, 553, 554, 556, 558, 567, 577, 581, 584, 590, 592, 593, 596, 599, 601, 605, 622, 629, 642, 644, 656, 660, 668, 670, 673, 676, 677, 682, 685, 687, 688, 696, 699, 703, 704, 713, 723, 730]",SBFN.tsv
so,1,6,"[0, 6, 11, 25, 59, 71, 89, 97, 124, 132, 136, 138, 156, 157, 159, 169, 172, 174, 175, 184, 201, 202, 259, 270, 279, 293, 302, 376, 380, 394, 415, 419, 423, 441, 445, 446, 452, 463, 472, 474, 478, 486, 511, 544, 547, 567, 583, 585, 587, 607, 618, 642, 666, 688, 693, 697, 708, 713]",SBFN.tsv
the,1,11,"[0, 11, 14, 18, 20, 22, 25, 26, 28, 38, 45, 55, 57, 59, 67, 71, 73, 74, 80, 100, 106, 110, 112, 118, 122, 131, 132, 134, 148, 152, 162, 168, 169, 184, 192, 194, 202, 204, 206, 210, 211, 213, 215, 217, 221, 227, 236, 238, 247, 256, 258, 259, 262, 263, 272, 274, 285, 294, 295, 299, 302, 305, 308, 321, 334, 348, 360, 371, 373, 374, 376, 378, 381, 392, 394, 396, 398, 408, 413, 415, 419, 425, 426, 428, 431, 433, 437, 439, 441, 452, 453, 455, 457, 460, 463, 469, 472, 474, 508, 511, 513, 527, 549, 550, 551, 567, 569, 581, 596, 601, 611, 615, 622, 624, 628, 633, 639, 640, 646, 652, 656, 658, 668, 671, 673, 675, 676, 677, 680, 683, 685, 687, 688, 690, 693, 697, 699, 701, 703, 704, 706, 708, 710, 711, 712, 716]",SBFN.tsv
yeah,1,27,"[0, 27, 29, 33, 35, 39, 48, 54, 58, 62, 78, 79, 85, 87, 90, 95, 111, 113, 116, 117, 121, 128, 129, 130, 131, 135, 142, 149, 151, 183, 184, 208, 209, 211, 212, 216, 221, 237, 245, 246, 248, 254, 261, 263, 265, 268, 274, 275, 276, 282, 291, 305, 325, 335, 339, 341, 350, 351, 357, 370, 379, 388, 395, 397, 404, 405, 413, 419, 425, 438, 440, 443, 448, 467, 484, 498, 501, 514, 533, 537, 548, 553, 562, 569, 582, 589, 593, 595, 602, 616, 617, 630, 641, 654, 665, 686, 688, 692, 695, 709, 712, 716, 717, 725, 726, 727]",SBFN.tsv
it,1,38,"[0, 38, 51, 55, 56, 57, 59, 65, 71, 74, 102, 103, 104, 115, 117, 118, 122, 125, 132, 134, 165, 168, 196, 197, 200, 202, 221, 223, 227, 230, 236, 260, 276, 285, 286, 293, 294, 298, 299, 310, 380, 394, 398, 413, 425, 437, 446, 448, 450, 452, 453, 463, 466, 472, 477, 481, 487, 496, 506, 507, 511, 512, 535, 536, 551, 560, 563, 584, 585, 593, 599, 609, 622, 629, 651, 656, 660, 665, 677, 685, 688, 697, 699, 730]",SBFN.tsv
and what,2,44,"[0, 44]",SBFN.tsv
and,1,8,"[0, 8, 10, 20, 24, 26, 32, 36, 44, 45, 49, 53, 59, 67, 69, 71, 73, 74, 80, 83, 87, 89, 96, 122, 124, 132, 142, 159, 168, 169, 184, 192, 196, 197, 202, 204, 213, 217, 221, 222, 223, 224, 226, 230, 232, 240, 253, 258, 259, 267, 271, 272, 274, 283, 285, 286, 294, 298, 299, 302, 337, 340, 368, 373, 374, 376, 377, 378, 380, 382, 385, 386, 394, 398, 399, 403, 412, 413, 415, 417, 419, 425, 426, 431, 439, 450, 452, 457, 460, 463, 465, 469, 470, 472, 487, 501, 503, 517, 527, 531, 532, 537, 563, 567, 569, 576, 581, 596, 599, 603, 607, 611, 624, 626, 633, 658, 660, 661, 665, 666, 668, 669, 671, 676, 677, 679, 687, 688, 697, 699, 729]",SBFN.tsv
okay,1,46,"[0, 46, 119, 360]",SBFN.tsv
what,1,50,"[0, 44, 50, 74, 75, 77, 86, 89, 102, 132, 188, 192, 197, 200, 272, 346, 374, 390, 409, 508, 556, 575, 676]",SBFN.tsv
it be,2,51,"[0, 51, 56, 57, 59, 102, 103, 104, 118, 168, 200, 221, 230, 236, 293, 310, 394, 437, 446, 452, 453, 472, 477, 487, 496, 507, 599, 622, 629, 656, 677, 685, 688, 699, 730]",SBFN.tsv
about,1,74,"[0, 74, 86, 132, 160, 259, 413, 431, 547, 597, 691]",SBFN.tsv
now,1,22,"[0, 22, 102, 127, 272, 294, 295, 307, 342, 413, 446, 483]",SBFN.tsv
in,1,6,"[0, 6, 8, 12, 30, 55, 57, 59, 68, 71, 73, 80, 91, 106, 120, 122, 132, 136, 137, 138, 148, 159, 168, 170, 172, 175, 184, 185, 187, 192, 202, 204, 240, 253, 258, 259, 274, 285, 308, 316, 342, 371, 394, 413, 428, 433, 448, 453, 463, 472, 478, 496, 513, 516, 517, 522, 525, 535, 540, 549, 550, 551, 563, 576, 577, 579, 588, 599, 601, 611, 624, 633, 636, 660, 668, 671, 680, 688, 692, 704, 708, 710, 711, 712, 713, 716]",SBFN.tsv
put,1,184,"[0, 184, 227, 299, 394, 396, 431]",SBFN.tsv
erm,1,55,"[0, 55, 71, 162, 184, 274, 307, 308, 310, 316, 317, 334, 342, 343, 344, 347, 358, 374, 408, 494, 567, 585, 595, 622]",SBFN.tsv
in the,2,73,"[0, 59, 73, 192, 202, 258, 308, 428, 433, 453, 513, 549, 550, 551, 601, 633, 668, 680, 704, 708, 710, 711, 712, 716]",SBFN.tsv
what you,2,77,"[0, 77, 200]",SBFN.tsv
gonna,1,200,"[0, 200, 202, 394, 688]",SBFN.tsv
