Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,4,"[0, 4, 14, 22, 25, 30, 34, 48, 54, 61, 63, 67, 69, 70, 72, 73, 80, 81, 83, 100, 109, 110, 114, 115, 139, 142, 150, 155, 161, 162, 169, 171, 173, 176, 183, 188, 205, 208, 215, 221, 234, 251, 253, 258, 265, 285, 319, 323, 352, 356, 360, 361, 363, 368, 377, 392, 407, 422, 424, 444, 451, 454, 461, 464, 470, 474, 483, 485, 503, 505, 506, 522, 525, 536, 553, 564, 565, 572, 581, 595, 601, 610, 612, 617, 623, 645, 653, 654, 656, 664, 684, 702, 716, 737, 739, 763, 765, 779, 781, 783, 784, 786, 788, 792, 794, 799, 801, 803, 804, 806, 809, 823, 824, 826, 828, 830, 832, 845, 847, 849, 853, 854, 855, 859, 879, 894, 912, 913, 919, 925, 932, 938, 941, 944, 945, 949, 971, 979, 985, 991, 992, 1008, 1018, 1024, 1033, 1043, 1044, 1046, 1047, 1052, 1058, 1091, 1098, 1102, 1105]",SC2T.tsv
well i,2,34,"[0, 34, 48, 54, 73, 258, 451, 474, 991, 1105]",SC2T.tsv
erm,1,34,"[0, 34, 51, 52, 104, 135, 189, 283, 360, 413, 452, 466, 474, 493, 494, 529, 540, 544, 570, 601, 637, 666, 676, 703, 855, 859, 863, 874, 883, 887, 891, 893, 915, 935, 1005, 1007, 1008, 1089]",SC2T.tsv
well,1,5,"[0, 5, 33, 34, 48, 54, 57, 73, 99, 108, 112, 129, 133, 137, 179, 190, 224, 258, 287, 311, 313, 319, 323, 328, 353, 356, 361, 365, 373, 400, 418, 425, 430, 446, 451, 460, 474, 477, 484, 485, 501, 518, 529, 532, 533, 534, 553, 557, 592, 594, 599, 648, 678, 728, 736, 767, 773, 790, 808, 821, 823, 824, 826, 827, 830, 832, 844, 871, 876, 891, 951, 989, 991, 1004, 1042, 1056, 1105, 1106]",SC2T.tsv
a,1,10,"[0, 3, 10, 35, 57, 71, 72, 74, 85, 88, 108, 114, 125, 127, 128, 129, 130, 137, 139, 144, 150, 152, 155, 160, 185, 189, 202, 204, 205, 206, 216, 221, 223, 225, 254, 262, 264, 267, 277, 283, 284, 287, 317, 319, 341, 349, 352, 356, 361, 362, 368, 389, 390, 393, 394, 396, 397, 400, 404, 409, 417, 418, 433, 436, 438, 440, 443, 444, 459, 463, 472, 481, 485, 501, 504, 506, 515, 518, 522, 529, 535, 540, 551, 573, 575, 579, 580, 585, 593, 594, 598, 612, 619, 640, 653, 664, 665, 680, 684, 703, 720, 722, 736, 737, 743, 750, 755, 766, 771, 796, 803, 804, 809, 811, 821, 823, 831, 834, 835, 857, 859, 864, 866, 869, 871, 874, 876, 880, 883, 884, 893, 896, 897, 901, 909, 910, 920, 933, 938, 940, 951, 952, 956, 958, 965, 977, 982, 989, 991, 1011, 1016, 1018, 1027, 1029, 1030, 1031, 1039, 1040, 1041, 1042, 1050, 1053, 1071, 1078, 1080, 1081, 1083, 1099, 1104]",SC2T.tsv
in,1,10,"[0, 10, 12, 22, 46, 59, 67, 85, 88, 107, 172, 173, 241, 267, 280, 289, 310, 313, 328, 337, 340, 350, 352, 357, 358, 360, 361, 409, 429, 430, 434, 441, 456, 458, 470, 504, 562, 601, 606, 611, 627, 629, 643, 697, 699, 703, 720, 740, 747, 755, 761, 774, 798, 828, 853, 859, 868, 874, 876, 877, 884, 894, 951, 953, 979, 982, 983, 1022, 1036, 1080]",SC2T.tsv
roll,1,141,"[0, 141, 226, 227]",SC2T.tsv
this,1,62,"[0, 62, 81, 165, 283, 426, 442, 449, 461, 467, 476, 489, 650, 657, 668, 697, 724, 736, 755, 823, 863, 865, 871, 911, 951, 979, 981, 986, 1091]",SC2T.tsv
for,1,112,"[0, 85, 112, 277, 280, 286, 319, 377, 393, 484, 669, 670, 762, 763, 772, 773, 807, 808, 810, 818, 843, 859, 874, 897, 899, 901, 911, 966, 1041]",SC2T.tsv
greggs,1,3,"[1, 3, 4]",SC2T.tsv
