Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
have,1,3,"[0, 3, 4, 6, 14, 25, 28, 29, 33, 36, 37, 40, 85, 106, 122, 131, 132, 144, 165, 218, 222, 231, 251, 261, 263, 275, 279]",SCG7.tsv
get,1,3,"[0, 3, 12, 14, 18, 36, 37, 40, 50, 65, 67, 73, 85, 94, 96, 144, 149, 152, 159, 170, 194, 261, 266]",SCG7.tsv
what,1,10,"[0, 10, 18, 21, 42, 101, 111, 129, 146, 160, 171, 175, 177, 197, 218, 219, 221, 222, 255, 263, 282]",SCG7.tsv
you,1,10,"[0, 10, 12, 13, 14, 17, 21, 28, 36, 40, 45, 49, 50, 51, 57, 68, 73, 75, 77, 81, 83, 86, 97, 101, 109, 129, 131, 132, 154, 163, 165, 171, 182, 183, 192, 196, 207, 218, 222, 255, 257, 261, 263, 265, 275, 279, 280, 282]",SCG7.tsv
have you,2,36,"[0, 36, 165, 218, 222, 261, 263, 275]",SCG7.tsv
there,1,74,"[0, 74, 85, 108, 147, 266, 272, 278, 282]",SCG7.tsv
oh,1,40,"[2, 40, 127, 239, 275]",SCG7.tsv
okay,1,119,"[2, 18, 119, 121, 161, 174, 190, 237, 275]",SCG7.tsv
sorry,1,69,"[2, 69, 120, 125, 130]",SCG7.tsv
no,1,25,"[9, 25, 37, 52, 56, 76, 95, 109, 110, 127, 136, 168, 191, 242, 276, 281, 282]",SCG7.tsv
i,1,12,"[3, 4, 7, 12, 13, 14, 16, 21, 25, 29, 34, 35, 36, 40, 44, 46, 47, 56, 63, 71, 72, 73, 74, 77, 79, 100, 104, 106, 109, 119, 126, 127, 132, 137, 160, 172, 193, 198, 209, 229, 264, 266, 268, 272, 274]",SCG7.tsv
to,1,12,"[3, 8, 12, 14, 21, 37, 40, 56, 74, 79, 82, 85, 86, 100, 123, 144, 146, 163, 192, 234, 243, 253, 261, 266, 270, 272]",SCG7.tsv
me,1,12,"[11, 12, 28, 168, 243]",SCG7.tsv
with,1,12,"[8, 12, 70, 74, 87, 100, 106, 108, 109, 124, 149, 228, 229, 266, 280]",SCG7.tsv
can't,1,78,"[12, 78, 83, 85, 109]",SCG7.tsv
i can't,2,109,"[12, 109]",SCG7.tsv
other,1,13,"[12, 13, 266]",SCG7.tsv
time,1,49,"[12, 49, 266]",SCG7.tsv
i have,2,14,"[3, 14, 25, 29]",SCG7.tsv
this,1,14,"[4, 14, 122, 125, 146, 255]",SCG7.tsv
i've,1,21,"[14, 21, 23, 25, 31, 37, 225]",SCG7.tsv
a,1,21,"[14, 18, 21, 22, 25, 33, 40, 49, 56, 59, 61, 65, 67, 68, 69, 70, 72, 73, 74, 75, 78, 79, 85, 87, 88, 89, 91, 98, 100, 109, 117, 119, 122, 127, 128, 139, 150, 162, 191, 193, 194, 198, 199, 202, 203, 208, 228, 251, 256, 262, 264, 265, 266, 270, 272, 279]",SCG7.tsv
really,1,38,"[14, 38, 40, 98, 126, 159, 229, 268]",SCG7.tsv
do,1,14,"[10, 13, 14, 40, 45, 46, 57, 61, 62, 63, 68, 71, 74, 75, 77, 89, 91, 101, 109, 112, 113, 146, 171, 192, 193, 218, 222, 255, 256, 275, 280]",SCG7.tsv
of,1,26,"[14, 26, 33, 40, 49, 74, 86, 89, 101, 109, 112, 124, 147, 256, 258, 261, 262, 263, 264, 277, 278, 282, 283]",SCG7.tsv
your,1,14,"[5, 10, 13, 14, 26, 51, 59, 101, 103, 105, 132, 154, 160, 168, 170, 171, 194, 227, 236]",SCG7.tsv
a bite of,3,74,"[14, 74, 256]",SCG7.tsv
arm,1,89,"[14, 89]",SCG7.tsv
want,1,75,"[14, 56, 75, 144, 163, 223, 252]",SCG7.tsv
a bite,2,150,"[14, 18, 59, 61, 65, 67, 74, 150, 162, 228, 256]",SCG7.tsv
the,1,18,"[3, 6, 8, 13, 18, 36, 39, 40, 49, 74, 85, 86, 91, 95, 98, 109, 116, 118, 123, 124, 136, 139, 142, 144, 147, 149, 168, 185, 209, 258, 261, 264, 266, 268, 272, 280, 281, 282]",SCG7.tsv
just,1,18,"[4, 17, 18, 31, 36, 40, 51, 53, 73, 74, 88, 89, 100, 106, 139, 189, 240, 252, 261, 265, 266, 278, 283]",SCG7.tsv
like,1,18,"[16, 17, 18, 34, 35, 36, 38, 40, 51, 53, 56, 64, 74, 86, 89, 98, 100, 106, 109, 124, 132, 139, 146, 154, 185, 196, 198, 201, 202, 265, 266, 275, 278, 279, 280, 282]",SCG7.tsv
pub,1,21,"[18, 21, 22, 25, 194]",SCG7.tsv
it's just,2,40,"[18, 40, 283]",SCG7.tsv
it's,1,18,"[8, 18, 40, 74, 79, 82, 100, 109, 127, 132, 155, 159, 171, 198, 202, 237, 248, 266, 272, 280, 283]",SCG7.tsv
you'd,1,53,"[18, 53]",SCG7.tsv
after,1,231,"[18, 231]",SCG7.tsv
never drink,2,27,"[21, 27]",SCG7.tsv
well,1,27,"[21, 27, 40, 45, 66, 91, 102, 112, 160, 196, 264]",SCG7.tsv
drink,1,27,"[21, 22, 23, 25, 27, 36, 37, 40, 44, 46, 49, 51, 57, 59, 61, 65, 67, 209]",SCG7.tsv
never,1,22,"[21, 22, 23, 27, 33, 37, 57]",SCG7.tsv
but,1,30,"[15, 21, 30, 40, 47, 51, 59, 85, 109, 119, 142, 143, 147, 191, 209, 266, 270, 282]",SCG7.tsv
have a,2,40,"[33, 40, 122, 251, 279]",SCG7.tsv
it,1,17,"[3, 4, 16, 17, 34, 35, 38, 40, 51, 67, 70, 74, 86, 89, 109, 129, 154, 162, 165, 171, 175, 177, 185, 189, 193, 196, 197, 209, 210, 237, 261, 262, 266, 267, 274, 277, 280]",SCG7.tsv
i like it,3,35,"[16, 35]",SCG7.tsv
like it,2,17,"[16, 17, 34, 35, 38, 40, 196]",SCG7.tsv
yeah,1,43,"[40, 43, 47, 55, 57, 61, 63, 80, 86, 88, 93, 94, 115, 159, 164, 191, 200, 235, 237, 246, 270, 271, 279]",SCG7.tsv
that,1,45,"[3, 45, 56, 66, 70, 71, 77, 78, 86, 100, 106, 109, 112, 117, 122, 126, 131, 132, 134, 139, 144, 198, 201, 231, 266, 268, 270, 272, 274, 277, 279, 280, 282]",SCG7.tsv
be,1,45,"[4, 8, 17, 21, 22, 23, 45, 47, 49, 51, 53, 57, 64, 65, 67, 70, 74, 85, 86, 89, 97, 108, 109, 117, 125, 129, 131, 134, 136, 139, 146, 147, 154, 160, 171, 175, 177, 182, 183, 192, 197, 208, 209, 218, 222, 225, 227, 236, 255, 257, 261, 266, 267, 272, 274, 277, 279]",SCG7.tsv
would,1,45,"[16, 45, 51, 266]",SCG7.tsv
didn't,1,45,"[40, 45, 49, 56]",SCG7.tsv
if,1,45,"[8, 17, 45, 46, 49, 67, 77, 85, 172]",SCG7.tsv
good,1,45,"[15, 24, 45, 48, 67, 76, 79, 82]",SCG7.tsv
it'd be,2,279,"[45, 279]",SCG7.tsv
when,1,50,"[4, 36, 47, 50, 65, 67, 101]",SCG7.tsv
which,1,100,"[50, 100, 257, 266]",SCG7.tsv
think,1,57,"[4, 13, 25, 36, 44, 57, 79, 109, 127, 171, 192, 202, 274]",SCG7.tsv
be drink,2,57,"[22, 23, 49, 51, 57, 65, 209]",SCG7.tsv
cool,1,57,"[49, 53, 54, 57]",SCG7.tsv
do you,2,57,"[10, 13, 57, 68, 75, 77, 101, 171, 192]",SCG7.tsv
he,1,59,"[3, 40, 42, 59, 61, 62, 63, 64, 65, 70, 72, 74, 85, 88, 89, 91, 94, 96, 98, 100, 131]",SCG7.tsv
drink drink,2,59,"[25, 59]",SCG7.tsv
not,1,59,"[8, 28, 29, 31, 49, 59, 66, 74, 109, 191, 198, 276, 281]",SCG7.tsv
though,1,59,"[44, 59, 89, 100, 237]",SCG7.tsv
