Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,3,"[0, 3, 6, 7, 8, 10, 25, 73, 76, 80, 83, 90, 99, 108, 136, 144, 155, 156, 175, 181, 182, 189, 209, 210, 236, 241, 247, 261, 265, 271, 272, 283, 292, 297, 299, 301, 304, 307, 313, 317, 318, 320, 327, 338, 351, 352, 358, 364, 368, 370, 379, 401, 415, 417, 427, 429, 448, 450, 451, 452, 455, 456, 457, 473, 475, 483, 486, 487, 494, 497, 499, 500, 502, 526, 542, 545, 549, 556, 558, 559, 564, 574, 583, 608, 626, 642, 648, 651, 652, 654, 655, 658, 659, 661, 664, 670, 671, 673, 675, 679, 684, 690, 698, 705, 717, 725, 733, 737, 749, 760, 762, 766, 770, 772, 774, 791, 795, 803, 821, 824, 835, 842, 857, 867, 875]",S7QE.tsv
alright,1,11,"[0, 11, 246]",S7QE.tsv
my,1,73,"[0, 73, 140, 162, 179, 182, 186, 284, 352, 591, 733, 739]",S7QE.tsv
good,1,5,"[2, 5, 13, 28, 81, 85, 149, 156, 158, 189, 246, 286, 297, 367, 429, 433, 440, 459, 461, 503, 504, 527, 647, 657, 747, 837]",S7QE.tsv
yes,1,4,"[1, 4, 6, 12, 21, 26, 33, 43, 75, 89, 93, 97, 100, 103, 111, 118, 123, 130, 137, 147, 157, 166, 194, 213, 217, 223, 225, 242, 249, 288, 291, 297, 298, 314, 334, 345, 353, 355, 369, 370, 373, 376, 408, 425, 428, 471, 476, 490, 491, 503, 512, 525, 526, 543, 577, 578, 584, 589, 609, 613, 620, 628, 660, 682, 690, 694, 700, 706, 711, 733, 785, 792, 798, 800, 802, 808, 812, 815, 825, 831, 834, 863, 870, 880]",S7QE.tsv
not,1,31,"[6, 12, 14, 31, 42, 110, 162, 172, 191, 219, 253, 258, 411, 419, 440, 471, 492, 607, 616, 630, 635, 641, 644, 754, 757, 840, 848, 860]",S7QE.tsv
be,1,20,"[6, 8, 20, 31, 45, 55, 69, 74, 79, 82, 83, 89, 96, 97, 99, 100, 103, 104, 106, 115, 117, 121, 122, 123, 126, 128, 140, 158, 166, 172, 182, 193, 194, 198, 202, 204, 205, 212, 213, 219, 221, 222, 226, 227, 233, 235, 236, 237, 238, 239, 241, 243, 246, 252, 253, 254, 255, 261, 277, 283, 290, 292, 294, 297, 304, 306, 313, 317, 320, 323, 324, 333, 346, 347, 348, 354, 360, 371, 373, 381, 391, 396, 398, 400, 401, 403, 408, 409, 410, 411, 412, 415, 419, 424, 429, 431, 433, 440, 443, 452, 455, 456, 466, 471, 477, 495, 498, 500, 512, 515, 522, 532, 534, 539, 549, 550, 551, 552, 571, 576, 577, 582, 591, 597, 601, 606, 607, 608, 610, 611, 612, 619, 626, 628, 631, 633, 635, 638, 647, 666, 668, 671, 673, 675, 679, 681, 684, 689, 701, 703, 705, 707, 711, 713, 715, 717, 719, 725, 727, 735, 737, 739, 741, 747, 749, 757, 758, 760, 764, 768, 776, 780, 784, 791, 813, 815, 817, 821, 823, 827, 829, 832, 837, 840, 863, 867, 877, 879]",S7QE.tsv
there,1,102,"[6, 8, 19, 97, 102, 109, 189, 204, 241, 247, 261, 271, 279, 347, 348, 401, 415, 419, 502, 508, 539, 557, 607, 608, 619, 666, 675, 686, 703, 707, 711, 715, 717, 727, 791]",S7QE.tsv
not too,2,110,"[6, 12, 14, 110]",S7QE.tsv
too,1,23,"[6, 12, 14, 23, 110, 128, 152, 320, 321, 621]",S7QE.tsv
