Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
yeah,1,6,"[0, 6, 11, 13, 15, 17, 20, 22, 26, 36, 37, 41, 44, 47, 49, 51, 69, 72, 76, 84, 88, 95, 102, 114, 115, 118, 120, 122, 131, 137, 139, 141, 162, 164, 167, 173, 177, 182, 186, 193, 199, 200, 216, 233, 238, 241, 246, 252, 263, 266, 281, 282, 290, 296, 305, 311, 319, 328, 330, 341, 347, 349, 350, 353, 372, 378, 382, 393, 394, 410, 420, 430, 431, 438, 443, 445, 449, 456, 462, 463, 465, 466, 469, 476, 494, 502, 505, 507, 509, 513, 514, 515]",SK8T.tsv
go,1,35,"[1, 4, 19, 30, 31, 35, 36, 54, 74, 112, 160, 179, 204, 206, 221, 235, 251, 252, 257, 266, 278, 297, 309, 326, 344, 361, 363, 364, 388, 441, 446, 471, 472, 480, 481, 488, 489, 490, 495, 496, 503]",SK8T.tsv
to go,2,35,"[4, 35, 36, 266, 344, 480, 481]",SK8T.tsv
to,1,17,"[4, 8, 12, 17, 19, 30, 31, 33, 35, 36, 38, 39, 54, 55, 57, 70, 95, 101, 109, 111, 112, 121, 125, 126, 127, 131, 132, 141, 146, 165, 179, 191, 192, 196, 210, 216, 225, 230, 234, 246, 253, 259, 266, 276, 278, 280, 291, 297, 300, 303, 310, 323, 329, 332, 338, 340, 343, 344, 359, 361, 379, 381, 384, 388, 390, 395, 401, 410, 411, 418, 420, 422, 424, 444, 446, 448, 452, 457, 461, 467, 471, 472, 475, 477, 479, 480, 481, 483, 484, 486, 488, 495, 499, 503, 504, 514]",SK8T.tsv
place,1,156,"[35, 36, 156, 157, 160, 162, 329, 333, 340]",SK8T.tsv
like,1,37,"[3, 5, 17, 19, 21, 23, 25, 26, 27, 28, 29, 31, 33, 37, 38, 39, 46, 52, 57, 59, 63, 66, 70, 73, 74, 77, 78, 96, 97, 112, 124, 125, 127, 129, 135, 140, 141, 144, 146, 150, 156, 160, 161, 162, 165, 173, 175, 179, 181, 183, 188, 192, 194, 196, 198, 200, 202, 203, 204, 205, 208, 216, 219, 221, 222, 225, 230, 236, 242, 245, 248, 255, 266, 268, 269, 274, 278, 279, 280, 282, 283, 288, 291, 294, 298, 300, 305, 310, 315, 323, 329, 335, 336, 338, 340, 344, 345, 348, 352, 354, 356, 361, 362, 363, 372, 377, 381, 384, 388, 389, 390, 401, 408, 411, 412, 418, 420, 421, 422, 424, 425, 430, 432, 433, 434, 436, 437, 441, 444, 446, 448, 450, 452, 457, 462, 467, 468, 469, 471, 472, 475, 479, 480, 481, 483, 484, 486, 488, 491, 492, 495, 496, 500, 508, 509, 513]",SK8T.tsv
i,1,37,"[4, 10, 19, 23, 25, 26, 27, 29, 37, 46, 52, 57, 59, 61, 63, 65, 66, 68, 74, 81, 85, 87, 89, 95, 96, 97, 101, 107, 108, 109, 111, 112, 121, 123, 124, 125, 129, 132, 133, 136, 140, 141, 143, 146, 151, 156, 158, 160, 161, 162, 173, 175, 196, 198, 199, 200, 201, 202, 203, 205, 210, 216, 217, 221, 222, 223, 229, 230, 239, 246, 248, 249, 250, 254, 256, 263, 266, 274, 280, 283, 285, 291, 294, 300, 302, 303, 308, 309, 310, 317, 322, 325, 327, 329, 334, 335, 336, 338, 340, 344, 357, 361, 362, 363, 368, 370, 372, 374, 375, 377, 381, 384, 388, 390, 395, 401, 412, 418, 420, 421, 422, 424, 427, 429, 430, 434, 448, 450, 452, 457, 461, 467, 470, 471, 472, 475, 477, 479, 480, 483, 488, 490, 491, 493, 495, 496, 497, 498, 499, 500, 509, 514]",SK8T.tsv
that,1,37,"[2, 10, 23, 24, 26, 27, 37, 63, 67, 70, 84, 111, 112, 118, 129, 131, 132, 141, 144, 156, 158, 189, 198, 200, 209, 210, 216, 217, 220, 234, 240, 266, 268, 269, 276, 278, 282, 285, 292, 293, 297, 298, 303, 305, 310, 325, 329, 331, 338, 342, 344, 346, 348, 363, 372, 375, 377, 384, 388, 389, 410, 420, 429, 434, 437, 444, 465, 470, 472, 480, 490, 495, 501, 502]",SK8T.tsv
i like,2,46,"[37, 46, 124, 141, 200, 202, 203]",SK8T.tsv
i like that,3,141,"[37, 141]",SK8T.tsv
