Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
or,1,133,"[0, 4, 130, 133, 202, 212, 249, 314, 330, 424, 444, 484, 502, 677, 681, 728, 743, 766, 768, 770, 822, 824, 1039, 1059, 1087, 1104, 1197, 1224, 1282, 1349, 1358, 1469, 1482, 1526, 1600, 1638, 1871, 1873, 1910, 2092, 2149, 2241, 2302, 2493, 2606, 2762, 3039]",SYHP.tsv
to,1,13,"[2, 8, 13, 14, 80, 82, 90, 97, 100, 102, 114, 115, 145, 147, 154, 162, 164, 167, 176, 180, 189, 196, 247, 265, 271, 281, 297, 299, 309, 328, 341, 346, 348, 353, 416, 418, 428, 434, 496, 518, 573, 574, 579, 580, 588, 592, 596, 607, 608, 611, 629, 633, 648, 652, 654, 663, 709, 715, 717, 737, 755, 759, 766, 772, 776, 788, 791, 812, 822, 836, 845, 850, 853, 866, 874, 878, 900, 902, 906, 912, 923, 925, 926, 952, 956, 965, 973, 981, 983, 985, 993, 1000, 1019, 1021, 1026, 1031, 1039, 1045, 1051, 1057, 1059, 1069, 1087, 1096, 1100, 1101, 1113, 1117, 1119, 1147, 1191, 1201, 1208, 1215, 1217, 1222, 1224, 1240, 1246, 1284, 1289, 1295, 1309, 1325, 1344, 1350, 1352, 1375, 1376, 1378, 1386, 1389, 1408, 1413, 1416, 1421, 1451, 1459, 1464, 1466, 1472, 1510, 1519, 1522, 1548, 1566, 1588, 1590, 1604, 1608, 1612, 1614, 1616, 1623, 1625, 1627, 1636, 1637, 1638, 1654, 1662, 1668, 1670, 1672, 1674, 1687, 1693, 1700, 1705, 1706, 1714, 1736, 1753, 1754, 1761, 1769, 1782, 1806, 1817, 1819, 1821, 1831, 1836, 1838, 1848, 1849, 1869, 1873, 1875, 1886, 1888, 1902, 1905, 1910, 1924, 1938, 1942, 1954, 1957, 1959, 1977, 1990, 2002, 2004, 2017, 2021, 2032, 2034, 2072, 2099, 2124, 2142, 2149, 2150, 2157, 2159, 2163, 2170, 2171, 2173, 2188, 2190, 2192, 2205, 2207, 2214, 2217, 2218, 2219, 2238, 2246, 2281, 2294, 2296, 2300, 2302, 2308, 2309, 2319, 2326, 2336, 2338, 2341, 2363, 2376, 2391, 2422, 2443, 2446, 2457, 2479, 2493, 2499, 2507, 2509, 2540, 2618, 2620, 2673, 2695, 2703, 2705, 2724, 2732, 2753, 2760, 2763, 2774, 2776, 2783, 2804, 2818, 2823, 2839, 2843, 2863, 2877, 2893, 2894, 2898, 2903, 2913, 2918, 2928, 2931, 2958, 2961, 2963, 2969, 2970, 2976, 2992, 2997, 3033, 3042, 3080]",SYHP.tsv
it,1,13,"[2, 4, 8, 13, 15, 18, 26, 31, 48, 51, 54, 64, 88, 110, 119, 150, 161, 165, 167, 168, 170, 171, 174, 176, 178, 185, 193, 198, 293, 295, 306, 347, 371, 374, 418, 420, 424, 487, 514, 518, 538, 541, 571, 574, 580, 586, 595, 599, 607, 611, 629, 633, 672, 717, 730, 743, 759, 772, 784, 788, 820, 845, 872, 874, 911, 912, 925, 959, 981, 989, 995, 996, 1021, 1025, 1026, 1042, 1052, 1059, 1063, 1122, 1201, 1206, 1208, 1214, 1229, 1246, 1247, 1252, 1268, 1290, 1315, 1327, 1332, 1378, 1386, 1405, 1417, 1421, 1423, 1461, 1462, 1463, 1466, 1472, 1514, 1516, 1540, 1570, 1590, 1608, 1627, 1633, 1637, 1662, 1670, 1687, 1691, 1695, 1706, 1712, 1738, 1771, 1773, 1800, 1806, 1813, 1819, 1831, 1833, 1838, 1867, 1869, 1871, 1873, 1878, 1886, 1888, 1904, 1905, 1912, 1915, 1916, 1936, 1938, 1942, 1957, 1959, 1961, 1972, 1982, 2015, 2019, 2021, 2027, 2028, 2034, 2039, 2040, 2124, 2140, 2149, 2159, 2219, 2223, 2230, 2233, 2275, 2296, 2311, 2325, 2330, 2339, 2345, 2357, 2361, 2380, 2395, 2400, 2414, 2420, 2422, 2451, 2471, 2478, 2481, 2489, 2509, 2511, 2514, 2516, 2523, 2540, 2542, 2546, 2583, 2596, 2598, 2600, 2606, 2607, 2608, 2611, 2614, 2615, 2645, 2660, 2673, 2690, 2736, 2800, 2807, 2818, 2866, 2867, 2875, 2887, 2918, 2959, 2976, 2988, 3023, 3025, 3026, 3029, 3033, 3035, 3039, 3042, 3053, 3078]",SYHP.tsv
the,1,13,"[2, 6, 8, 10, 13, 58, 65, 66, 67, 98, 122, 124, 126, 128, 140, 145, 161, 164, 174, 178, 180, 183, 196, 227, 228, 239, 245, 247, 256, 281, 297, 299, 301, 309, 332, 350, 353, 356, 371, 414, 416, 418, 420, 424, 460, 462, 465, 468, 481, 485, 491, 492, 494, 498, 507, 508, 512, 516, 518, 523, 537, 560, 574, 597, 598, 600, 607, 608, 609, 613, 619, 622, 629, 633, 642, 669, 675, 686, 691, 695, 728, 734, 743, 747, 751, 752, 755, 782, 784, 786, 788, 812, 814, 820, 829, 830, 832, 836, 845, 850, 853, 857, 858, 866, 870, 885, 896, 904, 906, 908, 923, 925, 952, 958, 962, 965, 971, 973, 979, 981, 983, 993, 1000, 1009, 1021, 1031, 1039, 1063, 1085, 1106, 1113, 1119, 1121, 1136, 1140, 1144, 1153, 1157, 1161, 1168, 1178, 1181, 1183, 1197, 1204, 1206, 1213, 1217, 1235, 1246, 1250, 1252, 1263, 1266, 1276, 1280, 1288, 1302, 1309, 1321, 1337, 1356, 1373, 1376, 1378, 1386, 1408, 1413, 1415, 1419, 1421, 1423, 1431, 1446, 1448, 1451, 1453, 1459, 1464, 1466, 1467, 1470, 1486, 1497, 1500, 1508, 1511, 1540, 1548, 1570, 1572, 1574, 1582, 1583, 1590, 1600, 1602, 1604, 1614, 1616, 1620, 1627, 1629, 1633, 1643, 1655, 1658, 1662, 1668, 1672, 1677, 1679, 1681, 1687, 1700, 1706, 1712, 1714, 1715, 1731, 1749, 1754, 1761, 1764, 1767, 1804, 1819, 1825, 1827, 1829, 1831, 1836, 1873, 1880, 1886, 1900, 1905, 1914, 1915, 1917, 1923, 1924, 1936, 1938, 1944, 1957, 1959, 1961, 1969, 1972, 1974, 1977, 1982, 2002, 2004, 2017, 2039, 2048, 2055, 2057, 2060, 2065, 2075, 2088, 2094, 2099, 2105, 2120, 2140, 2142, 2147, 2165, 2166, 2173, 2188, 2190, 2227, 2230, 2238, 2240, 2246, 2258, 2267, 2300, 2306, 2308, 2315, 2316, 2323, 2343, 2353, 2364, 2378, 2387, 2391, 2399, 2408, 2411, 2422, 2434, 2439, 2443, 2444, 2446, 2460, 2462, 2465, 2487, 2489, 2505, 2519, 2540, 2547, 2548, 2562, 2590, 2610, 2617, 2623, 2626, 2630, 2638, 2642, 2646, 2660, 2662, 2664, 2665, 2666, 2671, 2673, 2676, 2678, 2684, 2690, 2707, 2718, 2742, 2753, 2774, 2783, 2793, 2794, 2799, 2814, 2820, 2821, 2829, 2836, 2839, 2851, 2853, 2855, 2858, 2867, 2875, 2877, 2880, 2882, 2894, 2896, 2898, 2900, 2903, 2913, 2931, 2933, 2934, 2935, 2939, 2958, 2963, 2974, 2977, 2980, 2988, 2995, 2997, 3012, 3026, 3056, 3062, 3064, 3066, 3067, 3071, 3078, 3080]",SYHP.tsv
problem,1,22,"[2, 22, 119]",SYHP.tsv
a,1,119,"[2, 4, 12, 61, 88, 90, 110, 112, 119, 128, 130, 140, 145, 164, 167, 174, 196, 202, 243, 297, 299, 320, 332, 364, 376, 383, 392, 420, 424, 430, 432, 445, 451, 498, 569, 573, 586, 588, 650, 652, 711, 737, 743, 747, 751, 759, 766, 768, 770, 772, 776, 784, 786, 794, 812, 842, 845, 850, 853, 857, 883, 912, 925, 969, 1007, 1011, 1017, 1063, 1069, 1090, 1093, 1116, 1131, 1136, 1138, 1142, 1151, 1161, 1163, 1191, 1199, 1206, 1224, 1229, 1246, 1258, 1265, 1282, 1301, 1302, 1309, 1313, 1323, 1359, 1367, 1370, 1376, 1378, 1386, 1411, 1421, 1427, 1429, 1436, 1451, 1468, 1508, 1511, 1514, 1538, 1540, 1541, 1542, 1544, 1554, 1556, 1557, 1561, 1602, 1629, 1651, 1656, 1668, 1679, 1697, 1699, 1703, 1705, 1725, 1729, 1753, 1767, 1781, 1792, 1838, 1850, 1854, 1871, 1873, 1886, 1888, 1911, 1972, 1988, 1999, 2002, 2008, 2017, 2024, 2041, 2058, 2065, 2069, 2080, 2081, 2083, 2155, 2157, 2175, 2183, 2194, 2238, 2241, 2244, 2252, 2253, 2271, 2273, 2274, 2300, 2308, 2368, 2387, 2389, 2405, 2408, 2421, 2452, 2489, 2493, 2507, 2509, 2519, 2534, 2542, 2567, 2588, 2591, 2623, 2639, 2660, 2673, 2675, 2676, 2690, 2693, 2697, 2729, 2733, 2742, 2774, 2780, 2781, 2782, 2791, 2801, 2816, 2825, 2838, 2851, 2853, 2863, 2875, 2894, 2913, 2931, 2934, 3004, 3026, 3041, 3042, 3046, 3075]",SYHP.tsv
have,1,155,"[2, 4, 90, 114, 154, 155, 159, 162, 180, 212, 215, 299, 320, 341, 353, 376, 383, 430, 440, 508, 560, 586, 596, 607, 611, 623, 633, 642, 654, 663, 709, 717, 743, 782, 796, 812, 822, 885, 906, 923, 965, 981, 985, 1010, 1011, 1014, 1017, 1021, 1057, 1059, 1096, 1117, 1119, 1138, 1151, 1178, 1199, 1246, 1252, 1288, 1301, 1302, 1323, 1325, 1331, 1333, 1335, 1344, 1386, 1389, 1421, 1431, 1451, 1459, 1562, 1588, 1620, 1636, 1659, 1662, 1668, 1672, 1705, 1706, 1761, 1765, 1766, 1779, 1789, 1819, 1838, 1848, 1857, 1869, 1886, 1902, 1904, 1905, 1938, 1954, 1957, 1972, 1982, 2002, 2004, 2010, 2017, 2032, 2034, 2065, 2069, 2072, 2075, 2077, 2099, 2126, 2145, 2155, 2157, 2159, 2163, 2170, 2173, 2180, 2188, 2190, 2200, 2205, 2207, 2217, 2238, 2300, 2302, 2311, 2315, 2328, 2479, 2547, 2548, 2575, 2588, 2600, 2607, 2618, 2620, 2655, 2656, 2673, 2678, 2686, 2688, 2696, 2697, 2702, 2720, 2753, 2780, 2781, 2793, 2838, 2843, 2844, 2898, 2913, 2931, 2933, 2947, 3002, 3018, 3042, 3051, 3065, 3067]",SYHP.tsv
up,1,326,"[2, 31, 143, 145, 264, 326, 356, 375, 406, 407, 451, 654, 695, 743, 812, 956, 1217, 1323, 1451, 1468, 1519, 1633, 1672, 1825, 1827, 1875, 1969, 1972, 2267, 2422, 2509, 2928, 2959, 2976, 3046, 3053, 3067]",SYHP.tsv
be,1,167,"[2, 8, 51, 58, 88, 90, 128, 130, 145, 167, 176, 196, 202, 211, 236, 247, 251, 253, 271, 293, 297, 299, 309, 328, 332, 353, 359, 396, 399, 402, 403, 414, 420, 424, 436, 449, 465, 498, 502, 505, 507, 518, 537, 560, 569, 571, 573, 574, 588, 596, 608, 611, 619, 629, 631, 633, 650, 660, 675, 686, 713, 720, 732, 743, 747, 751, 782, 784, 788, 807, 812, 814, 820, 829, 836, 845, 853, 866, 870, 872, 892, 894, 906, 912, 914, 919, 923, 925, 933, 952, 958, 967, 975, 979, 981, 989, 993, 996, 1000, 1002, 1007, 1009, 1021, 1029, 1038, 1042, 1051, 1063, 1069, 1085, 1087, 1096, 1106, 1110, 1116, 1117, 1119, 1121, 1122, 1136, 1138, 1147, 1151, 1155, 1161, 1162, 1164, 1165, 1170, 1180, 1195, 1197, 1199, 1201, 1206, 1229, 1244, 1250, 1279, 1282, 1284, 1290, 1302, 1309, 1315, 1323, 1332, 1359, 1405, 1408, 1409, 1413, 1417, 1421, 1423, 1436, 1441, 1446, 1448, 1451, 1456, 1464, 1466, 1467, 1468, 1470, 1471, 1472, 1486, 1490, 1491, 1526, 1532, 1538, 1540, 1548, 1554, 1566, 1574, 1588, 1590, 1604, 1606, 1608, 1616, 1633, 1637, 1638, 1658, 1670, 1672, 1677, 1687, 1697, 1700, 1701, 1712, 1725, 1731, 1736, 1738, 1742, 1753, 1759, 1767, 1769, 1771, 1773, 1781, 1784, 1804, 1806, 1810, 1819, 1838, 1841, 1867, 1869, 1871, 1875, 1882, 1886, 1920, 1923, 1942, 1950, 1957, 1972, 1977, 1982, 1984, 1992, 1994, 1999, 2017, 2024, 2028, 2045, 2055, 2065, 2092, 2094, 2099, 2102, 2147, 2149, 2153, 2166, 2188, 2193, 2194, 2204, 2212, 2217, 2223, 2227, 2238, 2240, 2241, 2246, 2258, 2267, 2271, 2273, 2275, 2285, 2300, 2302, 2308, 2311, 2315, 2319, 2325, 2330, 2339, 2361, 2363, 2385, 2391, 2399, 2400, 2403, 2408, 2411, 2419, 2422, 2460, 2479, 2487, 2489, 2491, 2492, 2493, 2496, 2507, 2509, 2511, 2514, 2516, 2519, 2523, 2527, 2539, 2546, 2575, 2577, 2584, 2606, 2621, 2660, 2671, 2703, 2736, 2774, 2783, 2797, 2799, 2801, 2802, 2815, 2816, 2823, 2850, 2875, 2877, 2881, 2893, 2894, 2896, 2907, 2913, 2918, 2933, 2936, 2942, 2947, 2953, 2958, 2976, 2980, 2988, 2997, 3002, 3004, 3011, 3017, 3021, 3022, 3023, 3025, 3026, 3029, 3033, 3039, 3042, 3047, 3053, 3054, 3062, 3066, 3067, 3070, 3075, 3078, 3080]",SYHP.tsv
my,1,40,"[2, 4, 40, 130, 212, 268, 330, 396, 571, 573, 604, 967, 981, 993, 1019, 1021, 1057, 1117, 1125, 1195, 1250, 1252, 1273, 1278, 1279, 1280, 1301, 1317, 1319, 1325, 1413, 1416, 1421, 1436, 1451, 1459, 1467, 1526, 1558, 1568, 1578, 1608, 1635, 1638, 1672, 1728, 1753, 1767, 1771, 1773, 1804, 1817, 1824, 1825, 1836, 1846, 1871, 1886, 1888, 1897, 1936, 1972, 2050, 2122, 2192, 2302, 2325, 2487, 2554, 2774, 2776, 2783, 2854, 3065]",SYHP.tsv
