Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
from,1,3,"[0, 3, 6, 31, 34, 359, 567, 684, 693, 717, 771, 777, 816, 818, 828, 829, 836, 839, 848, 860, 1110, 1120, 1130, 1259, 2145, 2377, 2471, 2552, 2594, 2663, 2676, 2699, 2724, 2799, 2923, 3082, 3231]",S4QF.tsv
this,1,17,"[0, 17, 55, 96, 103, 190, 234, 240, 256, 273, 298, 347, 431, 433, 500, 527, 567, 609, 645, 694, 706, 722, 981, 1220, 1295, 1385, 1438, 1525, 1548, 1808, 1810, 1828, 1889, 1894, 1895, 1897, 1939, 1944, 2003, 2029, 2051, 2208, 2379, 2513, 2617, 2689, 2699, 2724, 2731, 2745, 2748, 2756, 2771, 2776, 2788, 2831, 2857, 2869, 2884, 2952, 3069, 3177, 3206, 3208]",S4QF.tsv
a,1,43,"[0, 6, 36, 43, 57, 75, 78, 83, 89, 96, 111, 127, 134, 143, 145, 147, 157, 160, 161, 166, 176, 208, 212, 214, 216, 218, 224, 234, 236, 237, 238, 263, 287, 302, 312, 326, 330, 335, 353, 359, 372, 392, 393, 394, 407, 411, 413, 415, 420, 424, 435, 448, 487, 489, 495, 499, 510, 515, 516, 517, 534, 536, 543, 547, 549, 605, 645, 649, 672, 673, 676, 684, 708, 717, 730, 738, 754, 757, 758, 762, 764, 777, 788, 789, 791, 797, 798, 799, 801, 815, 822, 829, 841, 860, 915, 934, 938, 959, 964, 970, 986, 992, 994, 996, 1008, 1046, 1055, 1057, 1075, 1093, 1120, 1125, 1132, 1135, 1181, 1196, 1203, 1206, 1215, 1223, 1224, 1226, 1250, 1252, 1258, 1262, 1267, 1274, 1281, 1284, 1295, 1313, 1327, 1350, 1363, 1366, 1368, 1369, 1374, 1395, 1403, 1413, 1436, 1447, 1455, 1460, 1473, 1479, 1499, 1523, 1525, 1527, 1536, 1540, 1542, 1551, 1563, 1566, 1568, 1572, 1574, 1587, 1611, 1621, 1627, 1630, 1635, 1641, 1657, 1670, 1709, 1714, 1718, 1725, 1727, 1733, 1739, 1745, 1758, 1760, 1761, 1806, 1835, 1839, 1856, 1860, 1873, 1895, 1898, 1901, 1910, 1916, 1932, 1936, 1944, 1953, 1958, 1992, 1995, 1997, 1999, 2003, 2025, 2029, 2032, 2052, 2057, 2066, 2067, 2077, 2082, 2094, 2105, 2113, 2125, 2127, 2131, 2161, 2174, 2218, 2232, 2266, 2279, 2302, 2319, 2346, 2369, 2379, 2387, 2388, 2391, 2414, 2423, 2435, 2445, 2471, 2473, 2482, 2489, 2493, 2494, 2495, 2496, 2501, 2504, 2514, 2525, 2556, 2564, 2576, 2582, 2592, 2600, 2601, 2617, 2628, 2633, 2635, 2641, 2646, 2672, 2674, 2676, 2685, 2721, 2745, 2746, 2758, 2760, 2799, 2815, 2844, 2846, 2853, 2855, 2878, 2886, 2926, 2929, 2956, 2957, 2967, 2970, 2972, 2990, 2994, 3044, 3047, 3053, 3055, 3058, 3064, 3074, 3082, 3085, 3097, 3101, 3103, 3106, 3108, 3126, 3144, 3150, 3166, 3167, 3177, 3206, 3214, 3234, 3236, 3259, 3265]",S4QF.tsv
get,1,63,"[0, 63, 89, 91, 96, 109, 119, 147, 155, 192, 224, 234, 240, 244, 248, 256, 257, 263, 265, 285, 326, 330, 335, 392, 411, 415, 433, 452, 463, 470, 546, 553, 554, 555, 595, 611, 622, 624, 626, 636, 645, 649, 657, 659, 676, 708, 719, 722, 776, 779, 781, 810, 839, 841, 877, 959, 1022, 1039, 1097, 1109, 1125, 1145, 1153, 1175, 1177, 1178, 1179, 1193, 1199, 1206, 1223, 1224, 1241, 1252, 1262, 1281, 1473, 1499, 1542, 1568, 1599, 1612, 1623, 1627, 1634, 1641, 1654, 1659, 1670, 1681, 1698, 1704, 1705, 1711, 1720, 1738, 1744, 1860, 1866, 1867, 1872, 1916, 1958, 1997, 1999, 2009, 2029, 2051, 2053, 2055, 2057, 2059, 2073, 2086, 2101, 2104, 2125, 2149, 2181, 2211, 2214, 2224, 2231, 2236, 2239, 2253, 2283, 2307, 2310, 2319, 2388, 2391, 2412, 2441, 2447, 2534, 2537, 2550, 2552, 2622, 2699, 2754, 2760, 2762, 2799, 2828, 2835, 2886, 2899, 2956, 2967, 2990, 2993, 3024, 3059, 3067, 3069, 3071, 3099, 3106, 3120, 3126, 3166, 3177, 3189, 3204, 3216, 3250, 3251, 3256, 3257, 3263]",S4QF.tsv
er,1,87,"[0, 4, 6, 28, 87, 96, 134, 141, 147, 187, 206, 218, 226, 234, 261, 263, 265, 269, 273, 321, 322, 326, 331, 357, 359, 364, 392, 411, 415, 433, 439, 460, 470, 475, 479, 495, 500, 515, 534, 541, 549, 588, 595, 601, 605, 613, 622, 649, 661, 684, 688, 692, 695, 706, 712, 714, 722, 723, 740, 756, 764, 769, 776, 779, 781, 784, 799, 829, 841, 860, 877, 888, 890, 892, 903, 907, 925, 927, 930, 934, 952, 957, 961, 968, 990, 992, 1001, 1045, 1047, 1080, 1105, 1112, 1113, 1119, 1123, 1155, 1167, 1186, 1187, 1217, 1246, 1293, 1295, 1335, 1365, 1377, 1385, 1392, 1400, 1406, 1436, 1438, 1452, 1460, 1493, 1548, 1563, 1572, 1578, 1588, 1634, 1641, 1646, 1666, 1671, 1676, 1688, 1699, 1701, 1703, 1705, 1711, 1714, 1745, 1749, 1802, 1865, 1867, 1894, 1912, 1977, 1989, 2011, 2015, 2019, 2051, 2057, 2059, 2070, 2109, 2113, 2147, 2149, 2179, 2189, 2214, 2217, 2232, 2308, 2347, 2365, 2445, 2451, 2462, 2514, 2516, 2525, 2590, 2594, 2600, 2622, 2626, 2637, 2674, 2676, 2683, 2687, 2693, 2699, 2701, 2709, 2711, 2746, 2748, 2750, 2756, 2762, 2767, 2769, 2784, 2788, 2790, 2799, 2803, 2835, 2923, 2926, 2929, 2933, 2939, 2952, 2955, 3061, 3067, 3101, 3122, 3128, 3148, 3153, 3155, 3157, 3198, 3239]",S4QF.tsv
we've,1,1501,"[0, 326, 330, 335, 1473, 1501, 1714, 1733, 1902, 2412, 2534, 2956, 3013, 3126, 3206]",S4QF.tsv
this morning,2,609,"[0, 609, 2208, 2745]",S4QF.tsv
we've get,2,2534,"[0, 326, 330, 335, 1473, 2412, 2534, 2956, 3126]",S4QF.tsv
yes,1,29,"[2, 8, 11, 13, 29, 35, 83, 94, 99, 104, 116, 139, 146, 149, 165, 202, 229, 292, 297, 348, 371, 373, 381, 383, 385, 402, 405, 408, 425, 426, 430, 466, 511, 528, 555, 581, 641, 648, 679, 680, 683, 692, 703, 705, 741, 763, 767, 771, 780, 796, 798, 826, 843, 849, 851, 853, 855, 859, 861, 863, 876, 883, 885, 886, 887, 889, 891, 899, 906, 915, 918, 928, 950, 955, 971, 972, 1036, 1037, 1038, 1048, 1081, 1118, 1124, 1134, 1144, 1174, 1189, 1201, 1216, 1221, 1241, 1244, 1260, 1266, 1271, 1273, 1283, 1287, 1305, 1313, 1320, 1324, 1340, 1351, 1404, 1424, 1461, 1477, 1480, 1502, 1511, 1516, 1532, 1535, 1537, 1539, 1546, 1550, 1571, 1580, 1583, 1624, 1628, 1631, 1643, 1649, 1660, 1666, 1706, 1716, 1766, 1779, 1783, 1801, 1809, 1811, 1829, 1848, 1862, 1891, 1917, 1922, 1923, 1925, 1929, 1944, 1948, 1954, 1961, 1967, 1981, 1990, 1994, 2010, 2014, 2024, 2033, 2044, 2046, 2055, 2056, 2065, 2068, 2069, 2074, 2106, 2115, 2130, 2149, 2182, 2220, 2228, 2230, 2240, 2275, 2303, 2304, 2329, 2331, 2336, 2342, 2353, 2395, 2406, 2425, 2442, 2472, 2477, 2479, 2491, 2522, 2527, 2528, 2542, 2570, 2575, 2588, 2591, 2609, 2611, 2613, 2616, 2620, 2621, 2624, 2640, 2649, 2654, 2658, 2661, 2662, 2667, 2682, 2688, 2696, 2701, 2744, 2822, 2827, 2896, 2907, 2959, 2996, 3014, 3033, 3034, 3035, 3062, 3074, 3086, 3097, 3102, 3107, 3110, 3126, 3129, 3148, 3177, 3184, 3197, 3224, 3230, 3232, 3238, 3240, 3243, 3248, 3257, 3259]",S4QF.tsv
be,1,14,"[4, 10, 14, 17, 25, 28, 36, 38, 43, 57, 78, 89, 96, 111, 114, 115, 125, 127, 141, 143, 145, 147, 150, 151, 160, 161, 166, 167, 170, 174, 176, 180, 186, 187, 204, 206, 208, 212, 216, 218, 226, 230, 234, 236, 263, 265, 271, 273, 277, 279, 280, 284, 285, 287, 298, 302, 305, 306, 308, 312, 314, 317, 319, 321, 322, 328, 330, 332, 338, 347, 356, 357, 364, 366, 367, 379, 390, 392, 397, 399, 411, 427, 431, 433, 435, 444, 448, 457, 460, 470, 475, 485, 487, 501, 517, 519, 539, 544, 547, 549, 565, 588, 592, 595, 599, 605, 609, 616, 622, 626, 640, 645, 649, 654, 661, 693, 695, 699, 710, 712, 722, 723, 724, 736, 742, 749, 750, 752, 753, 754, 770, 774, 777, 785, 786, 791, 795, 797, 798, 799, 800, 801, 815, 816, 820, 822, 829, 836, 852, 860, 862, 864, 884, 887, 892, 894, 898, 907, 908, 915, 930, 932, 934, 938, 947, 959, 979, 981, 982, 986, 990, 994, 1001, 1005, 1008, 1012, 1029, 1031, 1037, 1047, 1049, 1057, 1061, 1066, 1068, 1093, 1104, 1108, 1110, 1114, 1125, 1130, 1132, 1133, 1135, 1145, 1155, 1161, 1168, 1173, 1174, 1176, 1177, 1184, 1186, 1188, 1207, 1215, 1220, 1224, 1226, 1228, 1234, 1235, 1237, 1238, 1248, 1250, 1252, 1267, 1268, 1274, 1278, 1289, 1293, 1295, 1298, 1300, 1325, 1331, 1339, 1340, 1342, 1350, 1356, 1358, 1365, 1366, 1368, 1373, 1385, 1386, 1388, 1390, 1392, 1395, 1396, 1399, 1400, 1403, 1404, 1410, 1412, 1420, 1422, 1423, 1427, 1428, 1436, 1443, 1446, 1449, 1451, 1458, 1463, 1482, 1493, 1501, 1512, 1517, 1522, 1523, 1525, 1529, 1536, 1551, 1582, 1588, 1594, 1602, 1613, 1617, 1630, 1633, 1641, 1663, 1668, 1670, 1671, 1674, 1691, 1718, 1725, 1726, 1735, 1736, 1745, 1759, 1763, 1778, 1795, 1799, 1810, 1812, 1815, 1820, 1825, 1828, 1833, 1858, 1859, 1889, 1890, 1895, 1897, 1901, 1906, 1908, 1910, 1927, 1932, 1934, 1936, 1939, 1953, 1974, 1982, 1986, 1993, 1997, 2003, 2021, 2023, 2024, 2028, 2032, 2045, 2047, 2053, 2057, 2079, 2086, 2105, 2110, 2113, 2125, 2127, 2130, 2131, 2143, 2149, 2151, 2152, 2158, 2159, 2167, 2202, 2206, 2208, 2218, 2246, 2247, 2253, 2256, 2259, 2264, 2266, 2271, 2274, 2277, 2293, 2294, 2302, 2310, 2329, 2334, 2341, 2345, 2346, 2358, 2369, 2377, 2382, 2385, 2387, 2399, 2400, 2404, 2418, 2434, 2437, 2445, 2455, 2459, 2466, 2471, 2475, 2476, 2480, 2489, 2490, 2501, 2502, 2503, 2505, 2506, 2511, 2513, 2514, 2515, 2521, 2523, 2525, 2528, 2539, 2561, 2564, 2575, 2576, 2579, 2590, 2592, 2600, 2604, 2606, 2617, 2618, 2619, 2631, 2653, 2656, 2657, 2660, 2674, 2676, 2678, 2681, 2683, 2684, 2685, 2687, 2689, 2691, 2693, 2695, 2697, 2699, 2701, 2707, 2709, 2714, 2717, 2721, 2722, 2724, 2726, 2731, 2732, 2737, 2738, 2741, 2745, 2746, 2748, 2750, 2752, 2756, 2760, 2762, 2769, 2774, 2776, 2788, 2790, 2799, 2803, 2832, 2833, 2846, 2848, 2857, 2869, 2871, 2887, 2889, 2890, 2895, 2910, 2916, 2925, 2927, 2929, 2932, 2933, 2935, 2944, 2946, 2950, 2952, 2964, 2970, 2972, 2980, 2982, 2986, 3013, 3021, 3023, 3034, 3051, 3053, 3065, 3067, 3069, 3075, 3077, 3079, 3094, 3113, 3142, 3144, 3148, 3150, 3157, 3163, 3166, 3167, 3173, 3177, 3178, 3183, 3184, 3205, 3206, 3225, 3234, 3235, 3242, 3243, 3259, 3265]",S4QF.tsv
