Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
like the,2,1,"[0, 1, 77, 80, 339]",SHCG.tsv
in,1,1,"[0, 1, 2, 4, 11, 18, 26, 32, 35, 71, 76, 97, 99, 121, 128, 130, 141, 151, 159, 176, 213, 282, 302, 309, 315, 316, 322, 387]",SHCG.tsv
like,1,13,"[0, 1, 13, 18, 51, 54, 59, 76, 77, 78, 80, 88, 95, 98, 125, 129, 136, 167, 228, 233, 251, 253, 255, 256, 280, 285, 297, 305, 306, 309, 315, 339, 347]",SHCG.tsv
the,1,4,"[0, 1, 4, 15, 16, 17, 18, 31, 39, 76, 77, 80, 97, 98, 107, 118, 127, 134, 150, 151, 167, 169, 180, 185, 186, 197, 209, 213, 244, 255, 280, 282, 290, 294, 295, 302, 303, 311, 315, 319, 326, 339, 345, 346, 353, 355, 387]",SHCG.tsv
and,1,39,"[0, 39, 110, 121, 131, 225, 231, 251, 255, 256, 271, 276, 278, 290, 296, 302, 353]",SHCG.tsv
get,1,38,"[0, 37, 38, 43, 56, 57, 58, 60, 63, 68, 71, 112, 113, 119, 130, 133, 141, 155, 163, 165, 189, 191, 201, 227, 256, 274, 277, 278, 285, 288, 302, 315, 316, 317, 376, 387]",SHCG.tsv
to,1,76,"[0, 76, 91, 111, 218, 253, 256, 257, 261, 296, 316, 343, 344, 371, 386, 389, 392]",SHCG.tsv
of,1,76,"[0, 18, 76, 81, 112, 115, 228, 285, 287, 309, 315, 319, 326, 376, 378]",SHCG.tsv
as well,2,87,"[0, 87]",SHCG.tsv
out,1,57,"[0, 18, 56, 57, 107, 187, 196, 197, 244, 295, 353, 361]",SHCG.tsv
well,1,79,"[0, 79, 86, 87, 177, 217, 241, 244, 298, 326]",SHCG.tsv
to get,2,256,"[0, 256]",SHCG.tsv
as,1,309,"[0, 309]",SHCG.tsv
to get in,3,316,"[0, 316]",SHCG.tsv
can,1,11,"[5, 11, 16, 18, 150, 182, 194, 196, 197, 229, 230, 232, 257, 278, 386]",SHCG.tsv
you,1,14,"[5, 8, 14, 15, 16, 17, 18, 22, 32, 39, 77, 78, 99, 103, 111, 118, 121, 125, 131, 143, 144, 150, 151, 167, 169, 173, 180, 185, 189, 191, 206, 218, 223, 228, 229, 230, 232, 233, 251, 257, 277, 279, 280, 291, 319, 360, 377, 379, 383, 385, 386]",SHCG.tsv
that,1,5,"[4, 5, 8, 12, 16, 51, 53, 54, 65, 77, 78, 79, 105, 136, 147, 182, 244, 247, 248, 256, 277, 295, 302, 306, 312, 316, 317, 319, 321, 345, 360, 368, 372]",SHCG.tsv
do,1,5,"[3, 4, 5, 8, 10, 12, 30, 78, 79, 86, 87, 89, 90, 103, 118, 144, 151, 160, 167, 169, 180, 205, 206, 210, 217, 218, 223, 234, 257, 266, 296, 300, 311, 321, 368, 372, 383, 391, 392]",SHCG.tsv
you can,2,16,"[5, 16, 18, 150, 229, 230, 232, 257]",SHCG.tsv
have,1,9,"[8, 9, 87, 111, 147, 191, 266, 274, 294, 295, 317, 344, 347, 371]",SHCG.tsv
how,1,121,"[8, 121, 143, 318]",SHCG.tsv
you do,2,103,"[8, 103, 118, 144, 167]",SHCG.tsv
there,1,11,"[10, 11, 125, 133, 151, 168, 172, 187, 196, 316, 392]",SHCG.tsv
we,1,11,"[10, 11, 39, 98, 107, 121, 182, 205, 217, 231, 237, 242, 244, 266, 274, 278, 321]",SHCG.tsv
go,1,65,"[10, 65, 134, 146, 221, 279, 281, 326, 338, 353, 383, 389]",SHCG.tsv
that's,1,55,"[12, 55, 83, 85, 101, 110, 128, 185, 186, 212, 276, 280, 294, 298, 302, 313, 316, 319, 385]",SHCG.tsv
actually,1,76,"[12, 76, 300, 319, 392]",SHCG.tsv
he do,2,30,"[12, 30, 87, 89, 210]",SHCG.tsv
he,1,87,"[12, 30, 87, 89, 90, 91, 100, 210, 302, 312, 316, 319, 352]",SHCG.tsv
really creepy,2,145,"[12, 145]",SHCG.tsv
really,1,79,"[12, 79, 96, 98, 105, 145, 157, 187, 233, 248, 280]",SHCG.tsv
when,1,225,"[12, 225, 256, 316, 326]",SHCG.tsv
thing,1,55,"[15, 55, 280, 302, 305]",SHCG.tsv
this,1,18,"[1, 3, 18, 19, 20, 25, 31, 57, 59, 73, 76, 81, 87, 100, 142, 145, 166, 175, 176, 177, 208, 217, 220, 231, 279, 350, 389]",SHCG.tsv
you're,1,139,"[18, 139, 141, 256, 257, 343, 389, 392]",SHCG.tsv
not,1,172,"[18, 62, 172, 202, 266, 274, 297, 300, 377]",SHCG.tsv
come,1,295,"[18, 32, 99, 295, 386]",SHCG.tsv
stay,1,358,"[18, 358, 361, 367]",SHCG.tsv
at,1,77,"[18, 77, 147, 198, 225, 269, 271, 276, 347, 350, 377]",SHCG.tsv
yes,1,24,"[23, 24, 121, 292, 381, 382, 385]",SHCG.tsv
gonna,1,141,"[23, 140, 141, 252, 255, 295, 302, 389]",SHCG.tsv
even,1,70,"[26, 70, 318]",SHCG.tsv
can't,1,111,"[26, 111, 198, 199, 200, 219, 228, 241]",SHCG.tsv
oh,1,28,"[4, 14, 28, 33, 40, 41, 44, 69, 105, 120, 127, 136, 138, 141, 144, 162, 167, 178, 179, 183, 211, 223, 226, 228, 235, 250, 256, 272, 279, 283, 290, 372, 393]",SHCG.tsv
be,1,32,"[1, 3, 4, 17, 19, 20, 25, 31, 32, 51, 57, 73, 76, 86, 87, 90, 92, 99, 100, 103, 106, 108, 121, 125, 130, 131, 134, 142, 143, 144, 145, 151, 166, 167, 172, 175, 176, 177, 205, 206, 208, 215, 217, 218, 220, 225, 231, 248, 252, 255, 262, 270, 280, 291, 301, 302, 305, 310, 313, 316, 317, 319, 325, 327, 335, 336, 341, 352, 388, 392]",SHCG.tsv
be you,2,103,"[32, 99, 103, 143, 144, 167, 206, 218, 291]",SHCG.tsv
it's,1,37,"[13, 33, 35, 37, 49, 61, 62, 71, 77, 86, 114, 187, 202, 216, 256, 259, 271, 304, 307, 309, 318, 319, 333, 335, 337, 338, 339, 362, 363, 378, 382]",SHCG.tsv
stop,1,59,"[47, 59, 154, 171, 213, 277]",SHCG.tsv
it,1,47,"[3, 14, 35, 47, 77, 110, 113, 116, 121, 130, 148, 167, 171, 188, 203, 215, 244, 247, 248, 256, 263, 264, 281, 294, 296, 297, 300, 301, 302, 305, 312, 315, 316, 317, 319, 325, 327, 335, 336, 338, 339, 370, 385, 388]",SHCG.tsv
flirt it's,2,62,"[61, 62]",SHCG.tsv
aggressive,1,62,"[61, 62]",SHCG.tsv
me,1,66,"[19, 20, 58, 60, 63, 66, 165, 169, 202, 255, 302, 379, 386]",SHCG.tsv
a,1,71,"[1, 2, 4, 20, 29, 61, 71, 87, 126, 141, 147, 150, 151, 159, 172, 175, 184, 206, 216, 256, 273, 278, 280, 290, 294, 302, 303, 304, 305, 309, 326, 327, 333, 335, 337, 339, 347, 363, 374, 376]",SHCG.tsv
here,1,35,"[17, 35, 71, 77, 121, 176, 266, 274, 277]",SHCG.tsv
bite,1,71,"[4, 61, 71, 150, 326, 339]",SHCG.tsv
in here,2,71,"[35, 71, 121, 176]",SHCG.tsv
