Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
mm,1,24,"[0, 24, 28, 97, 109, 133, 137, 140, 179, 205, 229, 326, 357, 426, 553, 583, 587, 589, 594, 597, 622, 628, 634, 651, 661, 669, 671, 680, 685, 686, 706, 750, 762, 763, 766, 826, 846, 951, 1012, 1106, 1191, 1240, 1249, 1344, 1349, 1393, 1397, 1424]",SM99.tsv
have,1,2,"[1, 2, 31, 49, 65, 120, 124, 130, 132, 133, 138, 140, 188, 201, 247, 260, 280, 282, 286, 294, 312, 345, 349, 356, 361, 382, 401, 404, 420, 423, 432, 433, 446, 451, 455, 480, 485, 500, 519, 529, 562, 586, 600, 602, 609, 610, 614, 617, 769, 793, 819, 821, 834, 836, 837, 840, 859, 863, 870, 907, 912, 929, 958, 987, 1053, 1065, 1084, 1092, 1099, 1127, 1128, 1176, 1186, 1213, 1255, 1258, 1272, 1273, 1377, 1380, 1387, 1388, 1436, 1482]",SM99.tsv
interview,1,2,"[1, 2]",SM99.tsv
be,1,6,"[2, 3, 5, 6, 20, 21, 34, 35, 40, 41, 43, 44, 46, 48, 53, 65, 67, 69, 71, 72, 80, 81, 86, 87, 96, 99, 105, 114, 116, 118, 124, 129, 132, 139, 146, 147, 149, 151, 173, 176, 194, 195, 201, 207, 208, 220, 238, 239, 240, 260, 281, 283, 294, 295, 298, 299, 300, 306, 310, 312, 317, 321, 327, 331, 344, 347, 348, 361, 362, 367, 372, 380, 399, 410, 413, 414, 422, 425, 427, 438, 441, 443, 446, 453, 461, 473, 474, 475, 477, 478, 482, 483, 488, 489, 497, 506, 511, 513, 524, 527, 528, 529, 530, 533, 536, 549, 558, 562, 565, 574, 579, 582, 585, 596, 600, 610, 615, 621, 627, 629, 633, 638, 649, 650, 651, 652, 654, 656, 658, 666, 677, 689, 702, 718, 721, 723, 726, 728, 735, 736, 740, 741, 742, 747, 748, 752, 754, 756, 758, 771, 772, 779, 781, 789, 795, 796, 797, 798, 801, 811, 816, 817, 820, 829, 835, 841, 843, 847, 856, 858, 864, 875, 876, 885, 886, 898, 903, 908, 913, 914, 916, 920, 934, 937, 945, 951, 957, 964, 965, 974, 975, 976, 978, 997, 1004, 1023, 1025, 1039, 1040, 1043, 1044, 1046, 1048, 1049, 1050, 1052, 1057, 1059, 1063, 1065, 1071, 1076, 1077, 1080, 1081, 1083, 1086, 1089, 1090, 1092, 1095, 1097, 1098, 1100, 1101, 1103, 1104, 1111, 1113, 1114, 1120, 1131, 1140, 1142, 1143, 1146, 1150, 1156, 1171, 1178, 1186, 1189, 1190, 1202, 1203, 1205, 1214, 1218, 1219, 1221, 1223, 1224, 1226, 1227, 1229, 1230, 1232, 1234, 1246, 1247, 1261, 1266, 1267, 1271, 1274, 1283, 1288, 1301, 1305, 1308, 1310, 1314, 1325, 1341, 1345, 1352, 1357, 1358, 1390, 1391, 1419, 1421, 1433, 1451, 1453, 1455, 1456, 1477, 1478, 1479, 1483, 1492]",SM99.tsv
yeah,1,16,"[2, 3, 4, 5, 11, 16, 27, 42, 44, 53, 64, 66, 68, 72, 73, 84, 88, 90, 95, 102, 104, 110, 111, 113, 115, 117, 120, 125, 126, 127, 128, 154, 155, 181, 204, 209, 211, 214, 218, 223, 232, 248, 250, 251, 253, 254, 276, 281, 287, 292, 297, 312, 316, 319, 324, 342, 350, 351, 353, 356, 364, 365, 366, 368, 387, 388, 392, 396, 407, 409, 414, 415, 422, 424, 444, 446, 448, 452, 456, 460, 470, 471, 472, 474, 479, 484, 489, 496, 500, 501, 502, 508, 514, 516, 523, 528, 532, 555, 570, 577, 583, 591, 601, 608, 612, 640, 647, 657, 659, 666, 667, 693, 704, 740, 759, 768, 769, 773, 776, 783, 785, 786, 803, 810, 814, 815, 818, 821, 861, 867, 868, 876, 880, 887, 893, 897, 924, 925, 927, 931, 938, 944, 949, 985, 988, 1009, 1028, 1038, 1041, 1045, 1048, 1050, 1051, 1064, 1078, 1085, 1091, 1099, 1101, 1103, 1107, 1111, 1114, 1115, 1119, 1121, 1126, 1158, 1162, 1164, 1172, 1189, 1200, 1203, 1217, 1218, 1220, 1222, 1254, 1268, 1276, 1320, 1329, 1337, 1355, 1356, 1366, 1367, 1368, 1371, 1380, 1392, 1395, 1409, 1414, 1435, 1439, 1445, 1463, 1467, 1476, 1484, 1486, 1496]",SM99.tsv
that,1,39,"[2, 39, 43, 49, 50, 61, 81, 85, 120, 126, 127, 156, 188, 193, 207, 225, 239, 252, 275, 278, 294, 295, 306, 310, 311, 312, 331, 342, 356, 364, 367, 387, 391, 417, 419, 435, 441, 447, 458, 461, 476, 492, 497, 511, 518, 525, 554, 576, 578, 586, 588, 593, 599, 616, 642, 644, 656, 658, 676, 816, 831, 858, 867, 871, 876, 903, 908, 924, 926, 936, 965, 968, 982, 1006, 1011, 1034, 1050, 1052, 1054, 1056, 1060, 1066, 1076, 1084, 1086, 1111, 1120, 1121, 1131, 1135, 1142, 1161, 1195, 1196, 1197, 1216, 1253, 1262, 1263, 1269, 1270, 1271, 1278, 1290, 1293, 1305, 1307, 1358, 1361, 1367, 1379, 1385, 1387, 1388, 1391, 1412, 1413, 1431, 1453, 1454, 1455, 1456, 1477]",SM99.tsv
as well,2,46,"[2, 35, 46, 61, 65, 108, 114, 987, 988, 1100, 1135, 1382]",SM99.tsv
oh yeah,2,64,"[2, 64, 312, 364, 479, 489, 640, 861, 949, 1392, 1414, 1435]",SM99.tsv
well,1,24,"[2, 24, 35, 46, 61, 65, 66, 81, 108, 114, 140, 220, 232, 307, 378, 423, 433, 454, 498, 536, 601, 609, 632, 668, 693, 792, 820, 987, 988, 990, 1023, 1041, 1055, 1100, 1135, 1186, 1250, 1307, 1314, 1345, 1362, 1382]",SM99.tsv
i,1,34,"[2, 3, 34, 35, 37, 39, 44, 48, 49, 50, 53, 75, 81, 83, 86, 96, 106, 120, 122, 124, 127, 130, 136, 138, 149, 181, 193, 199, 201, 207, 212, 214, 216, 220, 225, 227, 240, 258, 261, 280, 282, 301, 304, 306, 310, 311, 317, 325, 327, 341, 342, 343, 355, 365, 371, 372, 373, 374, 398, 417, 422, 433, 438, 449, 454, 463, 464, 480, 482, 489, 497, 501, 507, 514, 516, 518, 519, 521, 526, 527, 528, 554, 576, 585, 604, 606, 608, 609, 610, 612, 616, 644, 667, 682, 683, 687, 694, 701, 722, 735, 736, 740, 749, 769, 781, 793, 806, 811, 816, 817, 825, 827, 828, 830, 841, 845, 875, 888, 891, 894, 909, 912, 913, 920, 924, 972, 981, 983, 989, 995, 996, 998, 1000, 1004, 1011, 1014, 1015, 1016, 1023, 1027, 1029, 1031, 1032, 1034, 1036, 1041, 1043, 1054, 1056, 1057, 1059, 1062, 1066, 1082, 1084, 1087, 1088, 1090, 1095, 1109, 1112, 1113, 1114, 1124, 1129, 1131, 1146, 1152, 1177, 1186, 1190, 1195, 1204, 1212, 1242, 1260, 1261, 1262, 1263, 1266, 1267, 1270, 1271, 1272, 1273, 1278, 1293, 1297, 1305, 1307, 1309, 1311, 1328, 1330, 1334, 1345, 1353, 1358, 1367, 1369, 1377, 1379, 1382, 1387, 1395, 1412, 1413, 1428, 1449, 1454, 1460, 1461, 1462, 1470, 1475, 1477, 1483, 1487, 1493, 1494, 1495]",SM99.tsv
