Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
milk,1,3,"[0, 3, 5, 8]",SUKT.tsv
do you,2,9,"[0, 6, 9, 11, 33, 81, 172, 247, 251, 279, 333, 373, 399, 440, 449, 766, 801, 806, 913, 1093, 1151, 1184, 1213, 1215]",SUKT.tsv
you,1,26,"[0, 6, 9, 11, 26, 27, 28, 29, 30, 31, 33, 36, 37, 43, 46, 50, 68, 70, 72, 77, 81, 89, 92, 99, 106, 110, 117, 129, 138, 157, 160, 161, 167, 169, 172, 193, 197, 203, 205, 207, 247, 259, 273, 277, 279, 286, 288, 304, 313, 319, 333, 351, 358, 360, 368, 373, 378, 390, 391, 399, 409, 440, 442, 445, 449, 454, 455, 456, 457, 458, 462, 465, 467, 469, 475, 499, 503, 506, 533, 544, 571, 577, 582, 584, 598, 602, 655, 662, 674, 676, 678, 680, 687, 688, 699, 704, 707, 709, 711, 760, 766, 780, 787, 788, 798, 801, 806, 824, 826, 843, 859, 870, 896, 898, 913, 926, 961, 963, 969, 979, 1010, 1012, 1022, 1023, 1025, 1093, 1101, 1104, 1105, 1110, 1118, 1126, 1146, 1149, 1151, 1157, 1166, 1184, 1188, 1189, 1201, 1203, 1206, 1213, 1215, 1220, 1221, 1228, 1234, 1236, 1239, 1240, 1246, 1248]",SUKT.tsv
um,1,32,"[0, 30, 32, 35, 39, 57, 59, 64, 68, 81, 99, 117, 174, 190, 197, 237, 241, 261, 275, 278, 302, 307, 331, 374, 378, 385, 443, 476, 510, 567, 588, 590, 600, 601, 649, 662, 680, 684, 697, 720, 732, 734, 736, 750, 757, 774, 787, 845, 884, 900, 904, 916, 929, 993, 1018, 1060, 1064, 1073, 1077, 1094, 1101, 1183, 1210, 1227, 1229, 1231, 1244, 1250, 1251]",SUKT.tsv
like,1,26,"[0, 6, 8, 26, 38, 64, 66, 68, 87, 91, 99, 103, 106, 114, 117, 170, 177, 191, 216, 241, 243, 244, 250, 277, 311, 422, 441, 446, 449, 454, 465, 469, 512, 519, 536, 544, 562, 571, 577, 611, 657, 669, 709, 727, 748, 756, 760, 761, 764, 844, 857, 859, 860, 918, 923, 924, 934, 968, 1060, 1062, 1064, 1070, 1073, 1079, 1118, 1191, 1205, 1239]",SUKT.tsv
or,1,66,"[0, 6, 66, 68, 79, 177, 203, 216, 228, 241, 360, 467, 471, 520, 524, 544, 564, 565, 666, 669, 676, 681, 694, 696, 701, 724, 758, 777, 844, 856, 878, 908, 1054, 1096, 1184, 1198, 1238]",SUKT.tsv
do,1,75,"[0, 6, 9, 11, 30, 33, 52, 54, 75, 81, 114, 153, 160, 161, 172, 177, 202, 220, 247, 259, 271, 279, 302, 307, 316, 320, 333, 368, 370, 373, 378, 399, 433, 438, 440, 449, 451, 452, 454, 458, 459, 469, 471, 473, 487, 554, 579, 602, 606, 620, 673, 709, 722, 727, 751, 756, 757, 760, 766, 776, 788, 801, 806, 812, 820, 857, 867, 883, 891, 896, 911, 913, 914, 918, 934, 963, 972, 1056, 1059, 1060, 1064, 1068, 1073, 1074, 1077, 1091, 1093, 1094, 1096, 1097, 1128, 1151, 1158, 1161, 1184, 1189, 1213, 1215, 1216]",SUKT.tsv
wanna,1,92,"[0, 92, 396, 681, 766, 911, 913, 1072, 1075, 1107, 1110]",SUKT.tsv
strong,1,117,"[0, 117, 419]",SUKT.tsv
your,1,312,"[0, 205, 312, 397, 575, 703, 806, 843, 913, 970, 973, 979, 981, 1110, 1112, 1221]",SUKT.tsv
how,1,428,"[0, 428, 451, 507, 748, 883, 932, 1213, 1215]",SUKT.tsv
how do you,3,1213,"[0, 1213, 1215]",SUKT.tsv
no milk,2,3,"[2, 3, 4, 5]",SUKT.tsv
no,1,13,"[2, 3, 4, 5, 10, 12, 13, 21, 42, 81, 152, 206, 235, 243, 252, 295, 301, 321, 322, 339, 410, 415, 435, 438, 450, 455, 475, 534, 572, 583, 599, 602, 603, 631, 640, 678, 682, 689, 761, 780, 826, 875, 894, 934, 937, 939, 940, 953, 963, 980, 996, 999, 1018, 1037, 1060, 1152, 1180, 1194, 1222, 1247]",SUKT.tsv
honey in it,3,9,"[6, 9]",SUKT.tsv
it,1,13,"[6, 8, 9, 12, 13, 15, 16, 28, 29, 39, 43, 44, 52, 61, 70, 72, 77, 81, 92, 103, 117, 140, 147, 160, 172, 187, 191, 207, 241, 257, 258, 271, 273, 281, 304, 360, 361, 364, 368, 369, 397, 419, 422, 424, 427, 428, 430, 431, 436, 437, 438, 439, 443, 445, 448, 452, 453, 454, 461, 464, 469, 471, 474, 476, 480, 499, 503, 504, 516, 533, 536, 540, 548, 554, 572, 602, 611, 620, 634, 635, 639, 651, 653, 654, 657, 662, 664, 680, 681, 700, 701, 704, 707, 731, 737, 741, 743, 747, 751, 777, 788, 803, 812, 856, 859, 868, 870, 892, 894, 896, 900, 911, 914, 921, 972, 984, 1010, 1012, 1018, 1019, 1020, 1026, 1036, 1039, 1049, 1054, 1056, 1064, 1068, 1073, 1075, 1077, 1118, 1146, 1156, 1161, 1162, 1173, 1194, 1205, 1207, 1213, 1218, 1222, 1224, 1238, 1240, 1246, 1248]",SUKT.tsv
in,1,29,"[6, 8, 9, 28, 29, 30, 44, 46, 110, 249, 297, 298, 302, 305, 316, 319, 330, 351, 369, 378, 389, 397, 400, 401, 450, 452, 467, 520, 523, 526, 529, 540, 542, 544, 554, 571, 586, 588, 590, 593, 598, 641, 654, 666, 690, 699, 703, 704, 706, 734, 737, 744, 751, 777, 797, 801, 812, 842, 843, 856, 868, 878, 883, 906, 908, 914, 915, 927, 930, 969, 991, 999, 1010, 1012, 1021, 1027, 1036, 1039, 1048, 1057, 1064, 1083, 1091, 1097, 1107, 1112, 1158, 1160, 1166, 1186, 1205, 1207, 1211, 1234]",SUKT.tsv
in it,2,44,"[6, 8, 9, 44, 751, 1207]",SUKT.tsv
don't,1,8,"[1, 8, 10, 12, 17, 43, 75, 77, 92, 103, 110, 112, 114, 221, 311, 351, 396, 409, 411, 430, 456, 458, 467, 469, 471, 531, 571, 657, 674, 676, 692, 728, 760, 803, 862, 911, 942, 956, 1019, 1075, 1094, 1097, 1107, 1118, 1163, 1166, 1168, 1216, 1226, 1239]",SUKT.tsv
honey,1,9,"[8, 9]",SUKT.tsv
who,1,17,"[8, 17, 19, 22, 117, 198, 251, 797]",SUKT.tsv
of,1,68,"[8, 68, 103, 106, 114, 117, 119, 124, 140, 147, 190, 204, 205, 221, 230, 240, 241, 243, 248, 252, 261, 271, 293, 304, 317, 331, 355, 369, 371, 378, 388, 427, 433, 438, 439, 440, 443, 454, 464, 484, 491, 500, 523, 529, 531, 533, 536, 544, 553, 558, 559, 572, 577, 590, 613, 622, 626, 635, 661, 664, 706, 707, 722, 736, 744, 746, 756, 788, 801, 843, 857, 870, 879, 884, 885, 886, 887, 918, 970, 973, 994, 1013, 1027, 1038, 1054, 1060, 1064, 1077, 1091, 1093, 1096, 1099, 1130, 1131, 1138, 1147, 1167, 1173, 1175]",SUKT.tsv
people,1,92,"[8, 50, 92, 135, 331, 506, 727, 756, 918, 1161, 1179]",SUKT.tsv
it like,2,103,"[8, 103, 1118]",SUKT.tsv
i don't,2,10,"[1, 10, 12, 17, 103, 114, 221, 311, 396, 471, 531, 692, 728, 862, 956, 1019, 1075, 1094, 1097, 1107, 1163, 1216, 1226]",SUKT.tsv
not,1,17,"[10, 17, 19, 64, 119, 156, 175, 201, 220, 236, 287, 304, 305, 307, 350, 418, 453, 454, 470, 480, 482, 557, 595, 613, 622, 658, 691, 736, 740, 758, 813, 871, 875, 908, 939, 970, 973, 979, 984, 989, 1054, 1059, 1060, 1091, 1158, 1194, 1206, 1222, 1237]",SUKT.tsv
i,1,19,"[1, 10, 12, 17, 19, 22, 30, 32, 38, 41, 49, 53, 55, 61, 66, 68, 70, 79, 83, 85, 87, 89, 98, 103, 114, 128, 130, 134, 146, 170, 188, 194, 198, 202, 206, 216, 221, 222, 226, 230, 238, 241, 242, 252, 260, 270, 278, 279, 288, 302, 311, 312, 315, 318, 328, 331, 337, 339, 350, 363, 366, 368, 369, 375, 378, 389, 390, 391, 392, 396, 397, 402, 413, 414, 418, 422, 424, 425, 426, 428, 431, 433, 436, 438, 439, 441, 466, 468, 471, 473, 503, 504, 506, 508, 519, 520, 521, 523, 524, 531, 533, 548, 551, 554, 565, 571, 572, 598, 603, 606, 611, 613, 644, 650, 654, 673, 677, 685, 686, 690, 692, 699, 707, 717, 718, 728, 739, 741, 757, 760, 761, 764, 774, 798, 812, 825, 845, 847, 859, 862, 874, 880, 882, 883, 908, 909, 921, 929, 956, 963, 999, 1009, 1019, 1021, 1023, 1034, 1039, 1064, 1070, 1072, 1073, 1075, 1080, 1082, 1083, 1085, 1087, 1091, 1094, 1096, 1097, 1099, 1101, 1107, 1110, 1113, 1124, 1125, 1133, 1141, 1151, 1152, 1153, 1154, 1158, 1161, 1163, 1166, 1191, 1206, 1213, 1215, 1216, 1222, 1224, 1226, 1240, 1246, 1250, 1251]",SUKT.tsv
no i,2,206,"[10, 206, 339, 572, 603, 761, 963, 999, 1152]",SUKT.tsv
normally,1,12,"[11, 12, 72]",SUKT.tsv
take,1,436,"[12, 355, 436, 454, 701, 1020, 1073, 1110, 1173, 1182, 1234]",SUKT.tsv
just,1,14,"[3, 13, 14, 22, 50, 52, 64, 70, 75, 91, 92, 114, 140, 152, 157, 159, 160, 181, 201, 202, 223, 241, 250, 260, 273, 278, 318, 338, 339, 347, 351, 361, 374, 401, 402, 436, 439, 449, 454, 464, 468, 469, 471, 506, 540, 544, 548, 567, 572, 582, 613, 644, 653, 672, 681, 689, 700, 701, 714, 741, 742, 744, 749, 780, 788, 806, 816, 824, 836, 843, 845, 847, 856, 857, 859, 900, 911, 934, 938, 939, 981, 996, 1060, 1094, 1096, 1099, 1103, 1118, 1121, 1198, 1205, 1215, 1222, 1223, 1251]",SUKT.tsv
tea,1,77,"[14, 77]",SUKT.tsv
as it come,3,16,"[15, 16]",SUKT.tsv
as,1,66,"[15, 16, 66, 81, 191, 271, 302, 310, 322, 333, 391, 449, 454, 459, 593, 598, 611, 613, 625, 718, 764, 896, 906, 970, 991, 995, 1147, 1251]",SUKT.tsv
as it,2,81,"[16, 81]",SUKT.tsv
come,1,98,"[15, 16, 30, 98, 103, 449, 479, 584, 831, 836, 902, 934, 1157, 1161, 1237]",SUKT.tsv
mm,1,21,"[18, 21, 51, 63, 73, 80, 104, 105, 107, 111, 116, 127, 139, 274, 282, 302, 314, 324, 326, 329, 332, 334, 340, 343, 365, 381, 382, 390, 393, 394, 423, 447, 463, 477, 485, 501, 515, 518, 525, 527, 528, 530, 537, 541, 543, 550, 552, 553, 555, 557, 563, 566, 569, 574, 576, 612, 617, 627, 630, 632, 654, 656, 665, 667, 693, 705, 708, 717, 718, 723, 726, 730, 738, 764, 785, 802, 834, 839, 881, 901, 912, 919, 940, 960, 1042, 1054, 1055, 1088, 1091, 1098, 1111, 1117, 1119, 1139, 1148]",SUKT.tsv
yeah,1,20,"[5, 17, 20, 21, 24, 25, 27, 29, 30, 31, 45, 54, 67, 69, 74, 76, 78, 82, 84, 86, 93, 97, 100, 102, 113, 115, 123, 126, 133, 137, 145, 161, 171, 173, 178, 185, 190, 196, 199, 203, 204, 205, 208, 214, 216, 230, 231, 240, 253, 258, 259, 262, 264, 268, 272, 276, 277, 279, 280, 294, 309, 310, 329, 330, 331, 334, 349, 355, 362, 383, 387, 391, 398, 400, 402, 412, 413, 424, 429, 432, 438, 439, 443, 451, 458, 476, 491, 499, 502, 520, 528, 533, 535, 536, 537, 538, 545, 559, 562, 567, 568, 573, 578, 591, 605, 606, 615, 623, 625, 636, 637, 648, 660, 663, 668, 671, 679, 684, 702, 709, 712, 734, 736, 742, 747, 753, 755, 757, 759, 767, 774, 777, 781, 789, 817, 839, 858, 859, 864, 870, 878, 897, 909, 914, 917, 920, 925, 935, 949, 951, 956, 969, 975, 978, 982, 987, 1000, 1001, 1006, 1045, 1047, 1064, 1065, 1069, 1073, 1075, 1076, 1080, 1081, 1093, 1095, 1097, 1100, 1102, 1109, 1112, 1113, 1114, 1132, 1150, 1151, 1154, 1157, 1158, 1161, 1169, 1174, 1179, 1217, 1224, 1239, 1243]",SUKT.tsv
this,1,23,"[19, 23, 61, 79, 169, 358, 359, 361, 375, 385, 399, 400, 424, 439, 474, 495, 544, 557, 560, 562, 650, 664, 688, 715, 833, 836, 857, 859, 911, 965, 968, 999, 1000, 1001, 1007, 1044, 1064, 1091, 1107, 1146, 1162, 1166, 1197, 1204, 1212, 1228]",SUKT.tsv
the,1,23,"[19, 21, 23, 27, 28, 30, 46, 52, 61, 64, 66, 70, 81, 83, 92, 117, 119, 140, 147, 170, 176, 184, 197, 201, 204, 205, 206, 208, 213, 216, 221, 241, 243, 249, 250, 252, 259, 261, 278, 279, 287, 293, 294, 297, 298, 299, 304, 305, 307, 317, 319, 330, 335, 368, 378, 388, 397, 402, 408, 411, 416, 418, 421, 424, 428, 438, 439, 440, 441, 442, 449, 450, 452, 453, 464, 465, 469, 471, 479, 484, 489, 499, 524, 526, 540, 542, 544, 548, 554, 559, 567, 613, 626, 637, 643, 650, 651, 653, 658, 664, 701, 706, 734, 737, 774, 777, 796, 801, 831, 842, 843, 847, 859, 866, 870, 880, 902, 906, 909, 927, 929, 973, 974, 976, 986, 994, 995, 1011, 1015, 1027, 1032, 1035, 1036, 1038, 1048, 1062, 1064, 1074, 1075, 1077, 1080, 1081, 1094, 1112, 1138, 1170, 1171, 1195, 1198, 1215, 1220, 1226, 1232, 1237, 1239]",SUKT.tsv
get,1,23,"[22, 23, 66, 68, 75, 91, 106, 110, 247, 279, 363, 377, 416, 417, 418, 468, 475, 479, 491, 506, 588, 657, 707, 870, 915, 1013, 1014, 1015, 1057, 1064, 1072, 1079, 1101, 1103, 1107, 1129, 1130, 1156, 1171, 1201, 1203, 1215, 1228]",SUKT.tsv
oh,1,29,"[23, 29, 32, 37, 52, 56, 62, 117, 120, 165, 171, 183, 189, 199, 209, 229, 243, 259, 262, 276, 279, 285, 289, 290, 291, 292, 300, 301, 308, 318, 348, 350, 364, 366, 420, 478, 482, 505, 506, 513, 539, 573, 593, 596, 598, 604, 634, 642, 643, 664, 668, 672, 683, 688, 715, 725, 751, 769, 772, 775, 786, 793, 794, 801, 805, 837, 859, 872, 904, 907, 928, 930, 931, 964, 966, 967, 974, 998, 1001, 1032, 1033, 1035, 1037, 1040, 1064, 1071, 1073, 1080, 1089, 1093, 1110, 1122, 1124, 1136, 1137, 1141, 1157, 1166, 1190, 1196, 1226, 1230]",SUKT.tsv
