Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 21, 41, 53, 58, 68, 76, 78, 83, 85, 87, 98, 100, 102, 108, 112, 114, 117, 119, 125, 133, 139, 141, 144, 146, 181, 185, 189, 197, 199, 201, 203, 205, 207, 234, 240, 242, 245, 249, 251, 256, 258, 271, 275, 284, 304, 310, 314, 328, 330, 332, 336, 338, 356, 360, 363, 368, 390, 413, 430, 433, 439]","[1, 3, 7, 11, 24, 26, 28, 30, 36, 40, 46, 50, 59, 63, 65, 69, 73, 79, 81, 82, 92, 103, 105, 107, 124, 128, 132, 134, 136, 147, 149, 155, 157, 161, 167, 169, 171, 175, 178, 184, 186, 188, 190, 192, 194, 206, 212, 216, 220, 224, 226, 228, 235, 237, 241, 246, 248, 250, 253, 261, 263, 274, 283, 291, 305, 309, 311, 313, 317, 325, 337, 339, 346, 348, 357, 362, 364, 367, 377, 383, 391, 410, 412, 414, 420, 445]",SBA6.tsv,S0510,S0509
hot,1,1,"[0, 2]",[1],SBA6.tsv,S0510,S0509
i know,2,61,"[0, 2, 72, 176, 215, 324]","[61, 206, 342]",SBA6.tsv,S0510,S0509
bite,1,63,"[0, 336, 347]","[63, 323, 350, 389, 422]",SBA6.tsv,S0510,S0509
know,1,75,"[0, 2, 27, 29, 35, 41, 43, 45, 47, 54, 72, 78, 80, 102, 104, 121, 156, 176, 177, 181, 183, 187, 199, 215, 221, 247, 256, 310, 324, 345, 363, 365, 368, 399]","[75, 116, 138, 140, 145, 161, 167, 270, 289, 329, 339, 346, 352, 406, 432, 206, 342]",SBA6.tsv,S0510,S0509
find,1,274,"[0, 110, 310]","[274, 291]",SBA6.tsv,S0510,S0509
know i,2,289,"[0, 72]",[289],SBA6.tsv,S0510,S0509
a little bite,3,335,[0],"[335, 422]",SBA6.tsv,S0510,S0509
know you,2,406,[0],[406],SBA6.tsv,S0510,S0509
a little,2,422,"[0, 121]",[422],SBA6.tsv,S0510,S0509
i think,2,84,"[2, 8, 25, 199]","[84, 86, 151, 261, 281, 357, 369, 395]",SBA6.tsv,S0510,S0509
i be,2,97,"[2, 234, 308, 310, 312]","[97, 124, 132, 134, 194, 241, 337, 423]",SBA6.tsv,S0510,S0509
think,1,138,"[2, 8, 25, 199, 345, 353]","[138, 395, 151, 261, 281, 357, 369]",SBA6.tsv,S0510,S0509
it be,2,140,"[2, 8, 29, 56, 127, 168, 170, 185, 231, 363]","[140, 161, 169, 194, 297, 423]",SBA6.tsv,S0510,S0509
try to,2,161,"[2, 53]",[161],SBA6.tsv,S0510,S0509
use,1,184,"[2, 4, 411, 431]","[184, 402]",SBA6.tsv,S0510,S0509
but i,2,265,"[2, 249, 324]","[265, 274]",SBA6.tsv,S0510,S0509
she do,2,289,[2],[289],SBA6.tsv,S0510,S0509
in it,2,278,[4],[278],SBA6.tsv,S0510,S0509
give it,2,341,[4],[341],SBA6.tsv,S0510,S0509
cos,1,111,"[6, 127, 146, 176, 280, 347, 374]","[111, 130, 161, 184, 274, 283, 194]",SBA6.tsv,S0510,S0509
there be,2,163,"[6, 127, 217]","[163, 204]",SBA6.tsv,S0510,S0509
cos i,2,194,"[6, 176, 280]",[194],SBA6.tsv,S0510,S0509
in there,2,204,[6],[204],SBA6.tsv,S0510,S0509
be a,2,274,"[6, 127]","[274, 327]",SBA6.tsv,S0510,S0509
lot of,2,436,"[6, 21, 41, 45, 47, 123, 127, 177]",[436],SBA6.tsv,S0510,S0509
probably,1,116,"[8, 47]","[116, 291, 398, 402]",SBA6.tsv,S0510,S0509
think it,2,138,[8],[138],SBA6.tsv,S0510,S0509
for me,2,341,[8],[341],SBA6.tsv,S0510,S0509
really,1,10,"[10, 160, 189, 231, 234, 244, 273, 316, 324, 363, 394]","[1, 48, 59, 65, 69, 165, 228, 279, 295, 297, 329, 337, 402, 423]",SBA6.tsv,S0510,S0509
she be,2,369,"[12, 47, 234, 345, 370]","[369, 377, 379]",SBA6.tsv,S0510,S0509
oh no,2,97,"[14, 60, 164, 358]",[97],SBA6.tsv,S0510,S0509
but still,2,153,[14],[153],SBA6.tsv,S0510,S0509
lie,1,163,[14],"[163, 395]",SBA6.tsv,S0510,S0509
still,1,315,"[14, 154]","[315, 319]",SBA6.tsv,S0510,S0509
season,1,19,"[18, 33, 43]",[19],SBA6.tsv,S0510,S0509
food,1,132,"[21, 45, 54, 168, 170, 187, 255]","[132, 163, 202, 204]",SBA6.tsv,S0510,S0509
