Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i think,2,9,"[0, 35]","[9, 36, 68]",S24A.tsv,S0261,S0262
one,1,23,"[0, 28]","[23, 112]",S24A.tsv,S0261,S0262
just see,2,29,[0],[29],S24A.tsv,S0261,S0262
go,1,29,"[0, 55, 85, 91, 95, 101, 103]","[29, 44, 54, 60, 64, 82]",S24A.tsv,S0261,S0262
interest,1,33,"[0, 2, 18, 105]",[33],S24A.tsv,S0261,S0262
erm i,2,36,"[0, 4]",[36],S24A.tsv,S0261,S0262
get,1,36,"[0, 28, 55, 70, 85]","[36, 64, 66, 82]",S24A.tsv,S0261,S0262
message,1,36,"[0, 57]","[36, 44]",S24A.tsv,S0261,S0262
go to,2,44,"[0, 55, 85, 91]","[44, 54, 60, 82]",S24A.tsv,S0261,S0262
think that,2,50,[0],[50],S24A.tsv,S0261,S0262
think,1,52,"[0, 2, 4, 32, 35, 45, 57]","[52, 60, 75, 68]",S24A.tsv,S0261,S0262
that he,2,64,"[0, 45, 57]",[64],S24A.tsv,S0261,S0262
he have,2,64,"[0, 59]",[64],S24A.tsv,S0261,S0262
could,1,64,"[0, 55, 63]","[64, 66, 78, 82, 84]",S24A.tsv,S0261,S0262
see,1,108,"[0, 2, 14, 18, 57]","[108, 112, 114]",S24A.tsv,S0261,S0262
sound,1,112,"[0, 57]",[112],S24A.tsv,S0261,S0262
you know,2,33,"[2, 63]","[33, 36, 40, 44, 48, 64, 108]",S24A.tsv,S0261,S0262
kind of,2,44,"[2, 4, 20, 24, 26, 37, 55, 57]","[44, 52, 114, 64]",S24A.tsv,S0261,S0262
and that kind of thing,5,64,[2],[64],S24A.tsv,S0261,S0262
in in,2,64,[2],[64],S24A.tsv,S0261,S0262
thing,1,80,"[2, 20, 26, 87]",[80],S24A.tsv,S0261,S0262
and you,2,112,"[2, 76]",[112],S24A.tsv,S0261,S0262
you see,2,112,"[2, 14]",[112],S24A.tsv,S0261,S0262
work,1,21,"[4, 28, 45, 47, 55]","[21, 23]",S24A.tsv,S0261,S0262
people,1,21,"[4, 28, 55]","[21, 40, 71]",S24A.tsv,S0261,S0262
would,1,23,"[4, 45, 55]","[23, 50]",S24A.tsv,S0261,S0262
an interest,2,33,[4],[33],S24A.tsv,S0261,S0262
stuff,1,40,"[4, 26, 99]",[40],S24A.tsv,S0261,S0262
i would have,3,50,"[4, 45]",[50],S24A.tsv,S0261,S0262
have think,2,50,"[4, 45]",[50],S24A.tsv,S0261,S0262
come,1,60,"[4, 14, 97]",[60],S24A.tsv,S0261,S0262
that kind of,3,64,"[4, 24]",[64],S24A.tsv,S0261,S0262
with him,2,64,"[4, 55, 59]",[64],S24A.tsv,S0261,S0262
it's all,2,15,[6],[15],S24A.tsv,S0261,S0262
i'll,1,29,[6],[29],S24A.tsv,S0261,S0262
network,1,10,"[10, 24]","[7, 9]",S24A.tsv,S0261,S0262
call it,2,10,[10],[9],S24A.tsv,S0261,S0262
call,1,10,[10],[9],S24A.tsv,S0261,S0262
do you,2,14,"[14, 32]","[13, 80, 82]",S24A.tsv,S0261,S0262
i mean,2,20,"[20, 45]","[7, 33, 40, 44, 50, 64]",S24A.tsv,S0261,S0262
so i,2,20,[20],[9],S24A.tsv,S0261,S0262
way,1,23,[20],"[23, 40]",S24A.tsv,S0261,S0262
well,1,33,"[20, 37, 45, 55, 103, 116]","[33, 44, 56, 60, 82, 84, 114, 117]",S24A.tsv,S0261,S0262
like,1,44,"[20, 26, 28, 57, 107, 109]","[44, 54, 71, 108, 112, 114, 69]",S24A.tsv,S0261,S0262
do that,2,54,"[20, 55]","[54, 86]",S24A.tsv,S0261,S0262
idea,1,54,[20],[54],S24A.tsv,S0261,S0262
of thing,2,64,[20],[64],S24A.tsv,S0261,S0262
like that,2,69,"[20, 26, 57, 107]",[69],S24A.tsv,S0261,S0262
yeah,1,22,"[22, 43, 45, 53, 57, 67, 70, 72, 79, 99, 109, 111, 118]","[15, 27, 33, 38, 46, 50, 62, 86, 88, 98, 102, 110, 121]",S24A.tsv,S0261,S0262
it's a network,3,24,[24],[7],S24A.tsv,S0261,S0262
that it's,2,44,"[24, 39]",[44],S24A.tsv,S0261,S0262
for a,2,64,[24],[64],S24A.tsv,S0261,S0262
and so,2,66,[24],[66],S24A.tsv,S0261,S0262
erm and,2,68,"[24, 26]",[68],S24A.tsv,S0261,S0262
it's a,2,100,[24],[100],S24A.tsv,S0261,S0262
that be,2,50,[26],"[50, 119]",S24A.tsv,S0261,S0262
and that,2,64,[26],[64],S24A.tsv,S0261,S0262
there's,1,66,"[26, 28]","[66, 112]",S24A.tsv,S0261,S0262
of of,2,78,[26],[78],S24A.tsv,S0261,S0262
wildlife,1,78,[26],[78],S24A.tsv,S0261,S0262
then there's the,3,112,[26],[112],S24A.tsv,S0261,S0262
and then,2,112,"[26, 103]",[112],S24A.tsv,S0261,S0262
have they,2,28,[28],[23],S24A.tsv,S0261,S0262
document,1,28,[28],[23],S24A.tsv,S0261,S0262
must,1,28,[28],[23],S24A.tsv,S0261,S0262
he's,1,31,"[28, 45, 47, 55, 57]","[31, 33, 48, 66, 68, 69]",S24A.tsv,S0261,S0262
a lot of people,4,40,[28],[40],S24A.tsv,S0261,S0262
quite,1,40,"[28, 116]",[40],S24A.tsv,S0261,S0262
else,1,44,"[28, 55]",[44],S24A.tsv,S0261,S0262
be the,2,52,[28],[52],S24A.tsv,S0261,S0262
for him,2,52,[28],[52],S24A.tsv,S0261,S0262
put,1,54,[28],[54],S24A.tsv,S0261,S0262
probably,1,68,"[28, 57]",[68],S24A.tsv,S0261,S0262
to do,2,71,"[28, 55]",[71],S24A.tsv,S0261,S0262
right,1,52,[32],"[52, 64, 96, 112]",S24A.tsv,S0261,S0262
so what do you,4,80,[32],[80],S24A.tsv,S0261,S0262
what do you,3,80,[32],[80],S24A.tsv,S0261,S0262
thank you,2,34,"[34, 89]",[33],S24A.tsv,S0261,S0262
he he,2,64,[37],[64],S24A.tsv,S0261,S0262
make,1,66,"[37, 55]",[66],S24A.tsv,S0261,S0262
national geographic,2,45,[45],"[36, 44]",S24A.tsv,S0261,S0262
he do,2,45,[45],"[44, 68]",S24A.tsv,S0261,S0262
assignments,1,54,"[45, 57, 63]",[54],S24A.tsv,S0261,S0262
well i,2,56,[45],"[56, 60]",S24A.tsv,S0261,S0262
yes,1,96,[51],[96],S24A.tsv,S0261,S0262
know,1,55,"[55, 59]","[33, 36, 40, 44, 48, 64, 108]",S24A.tsv,S0261,S0262
out there erm,3,55,[55],[36],S24A.tsv,S0261,S0262
to get,2,55,"[55, 70]",[36],S24A.tsv,S0261,S0262
who be,2,55,[55],[40],S24A.tsv,S0261,S0262
support,1,55,[55],[44],S24A.tsv,S0261,S0262
he'll,1,55,[55],[50],S24A.tsv,S0261,S0262
write,1,56,[55],[56],S24A.tsv,S0261,S0262
i don't,2,60,"[55, 59]","[60, 75]",S24A.tsv,S0261,S0262
get the,2,64,[55],[64],S24A.tsv,S0261,S0262
about it,2,64,[55],[64],S24A.tsv,S0261,S0262
could be,2,64,"[55, 63]",[64],S24A.tsv,S0261,S0262
talk,1,64,[55],[64],S24A.tsv,S0261,S0262
and people,2,71,[55],[71],S24A.tsv,S0261,S0262
need to,2,82,[55],[82],S24A.tsv,S0261,S0262
need,1,82,[55],[82],S24A.tsv,S0261,S0262
his message,2,57,[57],[36],S24A.tsv,S0261,S0262
be away,2,64,[57],[64],S24A.tsv,S0261,S0262
term,1,64,[57],[64],S24A.tsv,S0261,S0262
that he's,2,68,[57],[68],S24A.tsv,S0261,S0262
do it,2,71,[57],"[71, 78]",S24A.tsv,S0261,S0262
