Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
about the film,3,4,[0],[4],S5QR.tsv,S0324,S0325
do you,2,4,"[0, 2, 6]","[4, 143, 147, 263, 387, 391, 395, 530]",S5QR.tsv,S0324,S0325
what do,2,55,"[0, 58, 60]","[55, 86, 480]",S5QR.tsv,S0324,S0325
think,1,69,"[0, 77, 81, 100, 144, 278, 313, 503, 505]","[69, 119, 143, 145, 226, 319, 381]",S5QR.tsv,S0324,S0325
about the,2,127,[0],[127],S5QR.tsv,S0324,S0325
do you like it,4,4,[2],[4],S5QR.tsv,S0324,S0325
like it,2,5,"[2, 6, 68]","[5, 33, 45, 265]",S5QR.tsv,S0324,S0325
like,1,9,"[2, 6, 42, 44, 47, 49, 51, 58, 60, 68, 77, 78, 80, 81, 96, 98, 100, 102, 104, 112, 116, 128, 149, 153, 154, 160, 161, 178, 180, 188, 190, 201, 213, 217, 242, 246, 249, 251, 256, 264, 266, 276, 280, 292, 296, 299, 305, 307, 329, 337, 388, 399, 401, 407, 409, 411, 423, 430, 432, 440, 442, 446, 448, 452, 454, 456, 463, 468, 470, 471, 475, 491, 499, 501, 503, 509, 521]","[9, 29, 31, 33, 35, 38, 45, 46, 48, 55, 66, 67, 69, 71, 73, 75, 76, 82, 84, 86, 88, 92, 94, 97, 99, 101, 103, 105, 109, 111, 117, 119, 121, 123, 125, 127, 137, 139, 141, 143, 147, 148, 150, 152, 155, 164, 167, 168, 173, 175, 177, 181, 182, 184, 187, 189, 192, 206, 208, 210, 212, 214, 216, 218, 220, 222, 224, 226, 228, 229, 231, 233, 239, 245, 247, 248, 250, 252, 257, 259, 261, 263, 267, 269, 271, 273, 277, 283, 285, 289, 291, 298, 300, 302, 304, 306, 308, 317, 319, 321, 322, 326, 328, 330, 332, 340, 342, 343, 345, 351, 353, 354, 356, 357, 359, 361, 363, 365, 371, 373, 381, 387, 389, 391, 393, 397, 398, 400, 402, 404, 406, 408, 410, 414, 415, 433, 435, 443, 445, 449, 455, 459, 467, 474, 478, 480, 482, 486, 488, 490, 494, 496, 498, 500, 502, 508, 510, 512, 516, 522, 524, 526, 528, 530, 532, 536, 265]",S5QR.tsv,S0324,S0325
you like,2,306,[2],[306],S5QR.tsv,S0324,S0325
film,1,6,"[6, 12]",[4],S5QR.tsv,S0324,S0325
cos,1,23,"[6, 44, 102, 256, 276, 463]","[23, 25, 31, 63, 84, 86, 127, 210, 228, 239, 248, 257, 321, 328, 332, 338, 342, 354, 359, 385, 406, 123, 69]",S5QR.tsv,S0324,S0325
actually,1,38,"[6, 14, 85, 108, 142, 234, 358, 364, 370, 423, 461, 527]","[38, 71, 86, 131, 145, 184, 216, 224, 369, 371, 393, 464, 387]",S5QR.tsv,S0324,S0325
cos it's,2,69,"[6, 256]","[69, 84, 123]",S5QR.tsv,S0324,S0325
no cos,2,127,[6],[127],S5QR.tsv,S0324,S0325
actually like,2,387,[6],[387],S5QR.tsv,S0324,S0325
good,1,8,"[8, 68, 95, 104, 110, 116, 118, 240, 505]","[1, 84, 97, 99, 101, 103, 105, 111, 113, 119, 400, 532]",S5QR.tsv,S0324,S0325
i'm,1,33,"[8, 83, 190, 197, 256, 352, 432, 436, 444, 452, 466, 473, 515, 533]","[33, 45, 46, 65, 67, 69, 82, 84, 94, 121, 123, 125, 127, 137, 141, 147, 148, 150, 152, 166, 187, 194, 200, 210, 229, 231, 233, 250, 257, 271, 322, 324, 328, 330, 342, 343, 356, 369, 377, 393, 398, 402, 404, 406, 408, 415, 439, 443, 445, 478, 486, 528, 532]",S5QR.tsv,S0324,S0325
see,1,48,"[8, 10, 80]","[48, 247, 397]",S5QR.tsv,S0324,S0325
yeah,1,10,"[10, 14, 26, 44, 47, 49, 51, 56, 68, 77, 78, 80, 87, 91, 95, 98, 104, 108, 112, 114, 122, 128, 134, 153, 154, 174, 185, 188, 195, 201, 205, 209, 211, 213, 219, 230, 238, 251, 274, 284, 290, 292, 301, 303, 309, 318, 323, 327, 329, 333, 339, 341, 344, 346, 358, 362, 364, 380, 384, 386, 388, 392, 407, 417, 421, 432, 444, 452, 456, 463, 468, 475, 483, 487, 489, 491, 495, 531]","[1, 11, 15, 17, 31, 43, 45, 48, 52, 69, 84, 86, 94, 97, 99, 101, 103, 111, 123, 129, 137, 141, 155, 164, 171, 173, 177, 179, 186, 189, 214, 216, 218, 226, 229, 231, 237, 241, 243, 247, 257, 259, 267, 277, 281, 287, 293, 298, 302, 306, 308, 314, 315, 328, 330, 332, 338, 347, 349, 354, 356, 361, 367, 373, 379, 383, 393, 402, 406, 408, 418, 424, 426, 431, 433, 435, 439, 445, 447, 453, 457, 469, 474, 476, 486, 490, 492, 500, 502, 504, 510, 514, 516, 530, 532, 536, 538, 92]",S5QR.tsv,S0324,S0325
yeah i,2,84,"[10, 303, 380]","[84, 86, 92, 94]",S5QR.tsv,S0324,S0325
can't,1,105,"[10, 19, 80, 282, 368, 386, 519]","[105, 137, 182, 184, 192, 194, 408, 121]",S5QR.tsv,S0324,S0325
i can't,2,121,"[10, 80, 282, 386]","[121, 192, 408, 194]",S5QR.tsv,S0324,S0325
i can't believe,3,192,[10],"[192, 194]",S5QR.tsv,S0324,S0325
one,1,41,"[12, 44, 49, 258, 274, 376, 483, 491]","[41, 46, 173, 324, 377, 393, 415, 233]",S5QR.tsv,S0324,S0325
literally,1,86,"[12, 253, 258, 299, 305, 440, 442, 444, 489, 511]","[86, 141, 187, 245, 250, 252, 265, 322, 336, 342, 345, 443, 474, 490, 500, 512]",S5QR.tsv,S0324,S0325
one of my,3,233,[12],[233],S5QR.tsv,S0324,S0325
of my,2,377,"[12, 432]",[377],S5QR.tsv,S0324,S0325
and you,2,14,"[14, 77, 154, 251, 388, 448]","[4, 184, 383]",S5QR.tsv,S0324,S0325
yeah and,2,31,"[14, 77, 78, 154, 213, 346, 388, 456]","[31, 86, 141, 216, 231, 267, 277, 330, 347, 439]",S5QR.tsv,S0324,S0325
actually no,2,38,[14],[38],S5QR.tsv,S0324,S0325
