Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
jewish,1,1,"[0, 8, 14]","[1, 15, 17, 21, 23, 67]",SMBC.tsv,S0541,S0540
i don't,2,131,"[2, 4, 142, 144, 220, 252, 292, 296]","[131, 259, 289]",SMBC.tsv,S0541,S0540
look,1,243,"[2, 4]",[243],SMBC.tsv,S0541,S0540
don't wanna,2,273,"[2, 4]",[273],SMBC.tsv,S0541,S0540
do it,2,41,"[4, 260, 262, 288]","[41, 305]",SMBC.tsv,S0541,S0540
jewish recipes,2,23,[8],[23],SMBC.tsv,S0541,S0540
recipes,1,57,"[8, 54]","[57, 87, 89, 141]",SMBC.tsv,S0541,S0540
be it,2,245,"[8, 160, 172, 274]",[245],SMBC.tsv,S0541,S0540
ottolenghi,1,10,[10],"[1, 11, 159]",SMBC.tsv,S0541,S0540
yeah,1,10,"[10, 42, 46, 48, 66, 114, 126, 134, 160, 180, 182, 200, 228, 236, 264, 270, 272, 276, 298]","[9, 29, 43, 59, 65, 67, 75, 93, 95, 135, 137, 141, 147, 153, 171, 183, 191, 193, 195, 197, 209, 211, 217, 219, 237, 241, 243, 251, 254, 261, 273, 277, 279, 289, 291, 293, 301, 309]",SMBC.tsv,S0541,S0540
yeah it,2,197,"[10, 200]","[197, 291]",SMBC.tsv,S0541,S0540
it yeah,2,254,[10],[254],SMBC.tsv,S0541,S0540
i think he be,4,15,"[12, 16]",[15],SMBC.tsv,S0541,S0540
turkish,1,17,"[12, 16]",[17],SMBC.tsv,S0541,S0540
i think,2,89,"[12, 16, 190, 222, 240, 246, 248, 252, 276, 278, 310, 312]","[89, 97, 101, 133, 213]",SMBC.tsv,S0541,S0540
italian,1,97,[12],[97],SMBC.tsv,S0541,S0540
think,1,203,"[12, 16, 190, 222, 240, 246, 248, 250, 252, 276, 278, 292, 296, 310, 312]","[203, 245, 259, 213]",SMBC.tsv,S0541,S0540
he's,1,14,[14],"[13, 17, 21]",SMBC.tsv,S0541,S0540
something,1,21,"[16, 94, 154, 206, 308]","[21, 37, 215]",SMBC.tsv,S0541,S0540
or something,2,215,"[16, 154, 308]",[215],SMBC.tsv,S0541,S0540
okay,1,20,"[20, 100, 102, 108, 110, 116, 176]","[5, 305]",SMBC.tsv,S0541,S0540
i might,2,28,"[28, 58]",[15],SMBC.tsv,S0541,S0540
of the,2,109,"[28, 54, 154, 304]",[109],SMBC.tsv,S0541,S0540
of that,2,177,[28],"[177, 254]",SMBC.tsv,S0541,S0540
take,1,254,"[28, 58, 204, 210]",[254],SMBC.tsv,S0541,S0540
aviv,1,30,[30],[29],SMBC.tsv,S0541,S0540
