Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
doris,1,1,[0],[1],SJXU.tsv,S0115,S0037
film,1,3,"[0, 8, 10, 56, 72, 74, 129, 135, 147, 181, 185, 207, 209, 338]","[3, 9, 11, 15, 31, 55, 89, 122, 128, 188, 232]",SJXU.tsv,S0115,S0037
well,1,9,"[0, 12, 22, 52, 54, 119, 189, 213, 215, 231, 241, 259, 277, 318, 332, 338, 346, 390, 407, 441, 453, 463, 472, 478]","[9, 47, 83, 85, 108, 124, 140, 156, 166, 174, 194, 196, 218, 220, 232, 272, 303, 398, 416, 422]",SJXU.tsv,S0115,S0037
yeah,1,13,"[0, 4, 12, 14, 16, 24, 32, 56, 60, 62, 80, 91, 119, 121, 123, 129, 131, 145, 147, 149, 161, 171, 175, 189, 191, 195, 197, 201, 229, 231, 235, 249, 251, 253, 263, 269, 273, 279, 288, 304, 318, 326, 328, 346, 350, 360, 366, 419, 421, 435, 441, 443, 449, 472, 478]","[13, 15, 21, 35, 37, 39, 49, 51, 57, 65, 71, 73, 79, 98, 100, 104, 114, 130, 132, 136, 140, 142, 148, 150, 154, 158, 160, 162, 164, 172, 176, 178, 180, 182, 184, 200, 214, 232, 317, 325, 343, 347, 367, 387, 396, 408, 418, 428, 434, 460, 369, 371]",SJXU.tsv,S0115,S0037
uh,1,15,"[0, 6, 24, 42, 50, 62, 68, 70, 78, 80, 84, 88, 97, 99, 111, 115, 131, 143, 147, 149, 153, 161, 165, 167, 181, 199, 211, 213, 215, 217, 219, 223, 239, 241, 247, 253, 255, 257, 269, 300, 308, 318, 342, 356, 358, 360, 362, 364, 370, 409, 415, 417, 423, 425, 427, 437, 441, 469, 470, 472]","[15, 17, 19, 21, 55, 110, 228, 289, 325, 329, 365, 375, 402]",SJXU.tsv,S0115,S0037
get,1,17,"[0, 4, 12, 34, 54, 56, 62, 72, 80, 115, 147, 149, 189, 191, 207, 215, 269, 273, 283, 288, 292, 298, 328, 334, 348, 409, 465, 472]","[17, 31, 53, 126, 212, 250, 266, 268, 272, 284, 295, 311, 327, 349, 381, 389, 458, 466]",SJXU.tsv,S0115,S0037
favourite,1,25,"[0, 129, 131]",[25],SJXU.tsv,S0115,S0037
be it,2,47,"[0, 82, 171, 175, 269, 320, 376, 457]","[47, 367, 424, 475]",SJXU.tsv,S0115,S0037
as well,2,124,"[0, 52, 215, 231]","[124, 194]",SJXU.tsv,S0115,S0037
it uh,2,325,[0],[325],SJXU.tsv,S0115,S0037
yeah so,2,369,"[0, 191, 263, 421]","[369, 371]",SJXU.tsv,S0115,S0037
get that,2,381,[4],"[381, 458]",SJXU.tsv,S0115,S0037
like,1,6,"[6, 12, 20, 32, 34, 38, 42, 56, 62, 64, 68, 70, 72, 76, 78, 86, 97, 99, 105, 115, 119, 127, 129, 131, 135, 137, 139, 143, 147, 149, 153, 157, 161, 163, 167, 175, 177, 181, 183, 189, 199, 201, 203, 205, 207, 209, 213, 215, 219, 231, 237, 269, 275, 281, 290, 320, 342, 352, 354, 376, 384, 388, 397, 407, 409, 441, 445, 453, 455, 457, 463]","[1, 3, 5, 7, 11, 13, 15, 17, 19, 23, 29, 31, 37, 53, 55, 59, 89, 92, 96, 108, 110, 112, 116, 118, 120, 124, 126, 128, 146, 168, 188, 192, 194, 196, 202, 204, 212, 216, 218, 226, 232, 270, 289, 303, 307, 325, 327, 329, 335, 349, 351, 353, 355, 359, 361, 363, 365, 367, 371, 373, 391, 406, 418, 424, 432, 434, 440, 442, 456, 458, 473]",SJXU.tsv,S0115,S0037
mean,1,9,"[6, 54, 56, 147, 149, 159, 187, 197, 213, 384, 413]","[9, 11, 17, 51, 106, 289, 418, 426, 361]",SJXU.tsv,S0115,S0037
like uh,2,17,"[6, 181, 409]",[17],SJXU.tsv,S0115,S0037
speak,1,126,"[6, 157]",[126],SJXU.tsv,S0115,S0037
mean like,2,361,[6],[361],SJXU.tsv,S0115,S0037
watch,1,15,"[8, 60, 62, 129, 131, 147, 346, 352]","[15, 19, 188, 341, 343, 345, 373, 128]",SJXU.tsv,S0115,S0037
watch film,2,128,[8],[128],SJXU.tsv,S0115,S0037
know,1,10,"[10, 42, 131, 139, 147, 149, 157, 159, 165, 177, 179, 181, 187, 189, 199, 213, 215, 231, 233, 239, 257, 265, 328, 352, 354, 360, 407, 443]","[3, 17, 31, 43, 51, 59, 120, 146, 192, 194, 196, 198, 264, 297, 307, 327, 349, 353, 359, 363, 424, 442, 460, 110, 166]",SJXU.tsv,S0115,S0037
love,1,10,"[10, 16]",[3],SJXU.tsv,S0115,S0037
i don't,2,10,"[10, 12, 68, 88, 101, 165, 175, 215, 231, 233, 265, 312, 342, 350, 352, 407]","[9, 11, 274, 291, 475, 110, 166]",SJXU.tsv,S0115,S0037
if you,2,17,"[10, 413, 463]","[17, 126, 307, 406]",SJXU.tsv,S0115,S0037
the film,2,55,[10],[55],SJXU.tsv,S0115,S0037
it's a,2,96,"[10, 26, 187, 296, 324, 461]","[96, 108, 196, 260, 452, 168]",SJXU.tsv,S0115,S0037
i don't know,3,110,"[10, 165, 215, 231, 233, 265]","[110, 166]",SJXU.tsv,S0115,S0037
if it's a,3,168,[10],[168],SJXU.tsv,S0115,S0037
if it's,2,168,"[10, 360, 362]","[168, 198, 297]",SJXU.tsv,S0115,S0037
know if,2,349,[10],[349],SJXU.tsv,S0115,S0037
mainly,1,12,[12],"[1, 282]",SJXU.tsv,S0115,S0037
of like,2,12,"[12, 213, 275]",[3],SJXU.tsv,S0115,S0037
cos,1,12,"[12, 62, 66, 125, 185, 199]","[3, 17, 128, 146, 216, 224, 226, 424, 432]",SJXU.tsv,S0115,S0037
i i,2,12,"[12, 66, 101, 163, 165, 171, 231, 338]","[9, 11, 347, 359, 371]",SJXU.tsv,S0115,S0037
i've,1,13,"[12, 54, 56, 84, 193, 201, 245, 292, 411, 415, 472]","[13, 202, 295, 323, 325, 339, 430, 466, 140, 266]",SJXU.tsv,S0115,S0037
load of,2,31,"[12, 334]","[31, 196]",SJXU.tsv,S0115,S0037
like record,2,53,[12],[53],SJXU.tsv,S0115,S0037
sort of,2,59,"[12, 20, 34, 38, 42, 52, 121, 139, 147, 177, 189, 215, 221, 275, 330, 463]","[59, 146, 289, 295, 398, 473]",SJXU.tsv,S0115,S0037
i'd,1,89,"[12, 66, 68, 269]","[89, 327, 373]",SJXU.tsv,S0115,S0037
well i've,2,140,"[12, 472]",[140],SJXU.tsv,S0115,S0037
a few,2,250,"[12, 147]","[250, 395, 424]",SJXU.tsv,S0115,S0037
i've get,2,266,"[12, 54, 56]",[266],SJXU.tsv,S0115,S0037
get a,2,272,"[12, 215, 269, 283]","[272, 284, 311, 349]",SJXU.tsv,S0115,S0037
i get,2,389,"[12, 115]",[389],SJXU.tsv,S0115,S0037
cos i,2,432,[12],[432],SJXU.tsv,S0115,S0037
really,1,16,"[16, 50, 84, 201, 205, 316, 342, 392]","[3, 47, 59, 67, 89, 114, 188, 196, 202, 291, 293, 295, 329, 373, 377, 464]",SJXU.tsv,S0115,S0037
to the,2,16,"[16, 64, 66, 68, 356, 461]","[9, 11, 89, 108, 110, 114, 116, 126, 146, 232, 15, 17]",SJXU.tsv,S0115,S0037
one,1,16,"[16, 20, 26, 32, 56, 76, 119, 147, 177, 201, 213, 219, 221, 223, 257]","[13, 75, 81, 89, 110, 212, 216, 345, 466, 102]",SJXU.tsv,S0115,S0037
back to the future,4,16,[16],"[15, 17]",SJXU.tsv,S0115,S0037
it's one,2,102,[16],[102],SJXU.tsv,S0115,S0037
back,1,289,"[16, 267]","[289, 365]",SJXU.tsv,S0115,S0037
land before time,3,18,"[18, 62, 74]","[17, 61, 81]",SJXU.tsv,S0115,S0037
time,1,85,"[18, 62, 74, 159, 209, 328]","[85, 196, 307, 466]",SJXU.tsv,S0115,S0037
that's,1,20,"[20, 22, 24, 32, 48, 52, 121, 147, 161, 185, 219, 370, 392, 457, 463]","[1, 13, 75, 112, 128, 144, 146, 285, 307, 325, 335, 345, 363, 468, 471]",SJXU.tsv,S0115,S0037
be that,2,20,"[20, 93, 95, 107, 374]","[13, 128, 228, 232, 462, 464]",SJXU.tsv,S0115,S0037
good,1,29,"[20, 26, 32, 139]","[29, 31, 89, 345, 75, 81, 122, 325]",SJXU.tsv,S0115,S0037
that's a good one,4,75,"[20, 32]",[75],SJXU.tsv,S0115,S0037
a good one,3,81,"[20, 32]",[81],SJXU.tsv,S0115,S0037
that be,2,89,"[20, 22, 76, 157]",[89],SJXU.tsv,S0115,S0037
a good,2,122,"[20, 32, 139]","[122, 325]",SJXU.tsv,S0115,S0037
isn't it,2,196,"[20, 22, 26, 125, 261, 296, 324]","[196, 230]",SJXU.tsv,S0115,S0037
it very,2,295,[20],[295],SJXU.tsv,S0115,S0037
