Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go to,2,1,"[0, 111, 116, 133, 450, 478]","[1, 27, 132, 153, 318, 440, 507, 542, 687, 691, 709, 721, 729, 741, 751, 134, 627]",SZ7Y.tsv,S0084,S0041
get,1,1,"[0, 2, 6, 12, 113, 131, 152, 173, 293, 313, 354, 387, 397, 434, 448, 458, 478, 495, 525, 544, 558, 564, 576, 662, 668, 742, 748]","[1, 52, 102, 147, 169, 212, 226, 268, 282, 377, 388, 404, 432, 513, 528, 559, 599, 602, 617, 619, 631, 643, 687, 709, 711, 723, 733, 745, 747, 112]",SZ7Y.tsv,S0084,S0041
kid,1,1,"[0, 313, 364, 366, 370]",[1],SZ7Y.tsv,S0084,S0041
they're,1,1,"[0, 2, 242, 291, 346, 348, 546, 579, 632, 664]","[1, 86, 241, 414, 639, 729, 243, 412]",SZ7Y.tsv,S0084,S0041
know,1,3,"[0, 6, 37, 120, 179, 185, 199, 223, 283, 313, 350, 425, 478, 495, 496, 512, 519, 541, 556, 654, 662, 664, 668, 720]","[3, 9, 52, 80, 91, 94, 121, 158, 174, 188, 205, 210, 241, 270, 276, 280, 296, 298, 310, 318, 328, 341, 414, 420, 430, 447, 463, 467, 534, 553, 613, 623, 627, 645, 649, 677, 685, 687, 693, 697, 699, 701, 709, 719, 721, 725, 741]",SZ7Y.tsv,S0084,S0041
you know,2,9,"[0, 179, 223, 283, 313, 350, 495, 512, 556, 654, 662, 664, 668]","[9, 52, 158, 174, 188, 205, 210, 241, 276, 280, 296, 298, 310, 318, 447, 463, 613, 627, 649, 687, 699, 709, 719, 725, 741]",SZ7Y.tsv,S0084,S0041
go,1,9,"[0, 10, 35, 51, 70, 74, 111, 116, 133, 250, 253, 313, 317, 450, 462, 478, 738]","[9, 32, 34, 38, 52, 72, 106, 128, 158, 272, 278, 306, 308, 339, 432, 503, 507, 513, 515, 611, 645, 687, 725, 741, 27, 132, 134, 153, 318, 440, 542, 627, 691, 709, 721, 729, 751]",SZ7Y.tsv,S0084,S0041
shit,1,42,"[0, 21, 315, 596, 732]","[42, 316, 721]",SZ7Y.tsv,S0084,S0041
really,1,44,"[0, 92, 199, 237, 246, 291, 293, 295, 315, 317, 346, 370, 397, 441, 464, 466, 478, 508, 512, 560, 586, 616, 622, 640, 664, 668, 754]","[44, 91, 93, 169, 188, 243, 245, 268, 274, 318, 328, 332, 412, 414, 449, 451, 463, 515, 587, 607, 615, 627, 643, 645, 685, 687, 703]",SZ7Y.tsv,S0084,S0041
to be,2,56,"[0, 283, 448, 664, 668, 742]","[56, 241, 647, 651, 709, 721, 134, 627]",SZ7Y.tsv,S0084,S0041
get a,2,112,"[0, 113, 131, 152, 478]","[112, 282]",SZ7Y.tsv,S0084,S0041
go to be,3,134,[0],"[134, 627]",SZ7Y.tsv,S0084,S0041
want to,2,134,"[0, 283, 366, 370, 386, 512, 662, 664, 668]","[134, 150, 667, 683, 685, 709]",SZ7Y.tsv,S0084,S0041
want,1,134,"[0, 28, 135, 283, 366, 370, 386, 512, 662, 668, 704]","[134, 150, 240, 528, 667, 683, 685, 709]",SZ7Y.tsv,S0084,S0041
to the,2,153,"[0, 348]","[153, 507, 683, 721, 741, 743]",SZ7Y.tsv,S0084,S0041
life,1,167,"[0, 495, 496]","[167, 174, 243, 447, 623]",SZ7Y.tsv,S0084,S0041
always,1,174,"[0, 317, 472, 478, 487, 508, 664]","[174, 268, 337, 473, 645, 685]",SZ7Y.tsv,S0084,S0041
that they,2,243,"[0, 370, 395]","[243, 743]",SZ7Y.tsv,S0084,S0041
and they're,2,243,"[0, 348]","[243, 412]",SZ7Y.tsv,S0084,S0041
they be,2,268,"[0, 246, 291, 364, 638, 660]","[268, 278, 465, 725, 743]",SZ7Y.tsv,S0084,S0041
be always,2,268,"[0, 472, 478, 487]",[268],SZ7Y.tsv,S0084,S0041
nice,1,268,"[0, 6, 116, 259, 576, 578, 588, 684]","[268, 280, 341, 513]",SZ7Y.tsv,S0084,S0041
out for,2,278,[0],[278],SZ7Y.tsv,S0084,S0041
a nice,2,280,"[0, 576, 578]",[280],SZ7Y.tsv,S0084,S0041
but he,2,282,"[0, 558]","[282, 719]",SZ7Y.tsv,S0084,S0041
never,1,345,"[0, 313, 478, 487, 493, 586, 654, 656, 668]","[345, 420, 430, 473, 520, 713]",SZ7Y.tsv,S0084,S0041
the fact,2,377,"[0, 191]",[377],SZ7Y.tsv,S0084,S0041
fact,1,378,"[0, 191, 478]",[378],SZ7Y.tsv,S0084,S0041
they're in,2,412,[0],[412],SZ7Y.tsv,S0084,S0041
together,1,473,"[0, 250]","[473, 617, 631]",SZ7Y.tsv,S0084,S0041
she'd,1,507,[0],[507],SZ7Y.tsv,S0084,S0041
never have,2,713,"[0, 478]",[713],SZ7Y.tsv,S0084,S0041
they've,1,729,"[0, 295, 478]",[729],SZ7Y.tsv,S0084,S0041
that they be,3,743,[0],[743],SZ7Y.tsv,S0084,S0041
be out,2,743,"[0, 131]",[743],SZ7Y.tsv,S0084,S0041
they're not his kid,4,2,[2],[1],SZ7Y.tsv,S0084,S0041
they're not,2,2,"[2, 632]","[1, 414, 639]",SZ7Y.tsv,S0084,S0041
one,1,162,"[2, 4, 223, 456, 478, 495, 498, 556, 558, 564, 576, 594, 662, 668, 738]","[162, 276, 300, 320, 337, 341, 438, 473, 475, 591, 595, 613, 683, 685, 687, 723]",SZ7Y.tsv,S0084,S0041
he's,1,201,"[2, 202, 285, 434, 437, 452, 462, 558, 564, 576, 578, 668, 736, 738]","[201, 563, 599, 615, 621, 625, 627, 643, 645, 701, 703, 709, 717, 719, 304, 733]",SZ7Y.tsv,S0084,S0041
which be,2,282,"[2, 317, 478]",[282],SZ7Y.tsv,S0084,S0041
and he's,2,304,"[2, 202, 736, 738]","[304, 733]",SZ7Y.tsv,S0084,S0041
mum,1,721,"[2, 6, 662]",[721],SZ7Y.tsv,S0084,S0041
not his,2,737,[2],[737],SZ7Y.tsv,S0084,S0041
be a,2,17,"[4, 6, 39, 47, 111, 163, 229, 315, 478]","[17, 56, 174, 268, 320, 651, 687]",SZ7Y.tsv,S0084,S0041
well,1,56,"[4, 10, 39, 137, 141, 181, 189, 311, 364, 370, 483, 485, 495, 504, 574, 668, 752]","[56, 86, 126, 268, 278, 328, 404, 438, 451, 471, 503, 619, 623, 651, 685, 687, 741, 743, 320]",SZ7Y.tsv,S0084,S0041
it be,2,90,"[4, 111, 163, 251, 364, 370, 395, 399, 472, 478, 558, 756]","[90, 171, 212, 276, 280, 296, 326, 396, 398, 402, 473, 475, 538, 613]",SZ7Y.tsv,S0084,S0041
she be,2,318,"[4, 6, 191, 726]","[318, 320, 410, 414, 447, 465, 507, 751]",SZ7Y.tsv,S0084,S0041
well she,2,320,[4],[320],SZ7Y.tsv,S0084,S0041
a one,2,341,[4],[341],SZ7Y.tsv,S0084,S0041
one night,2,473,[4],[473],SZ7Y.tsv,S0084,S0041
she she,2,484,[4],[484],SZ7Y.tsv,S0084,S0041
stand,1,683,[4],[683],SZ7Y.tsv,S0084,S0041
be a bite of a,5,17,[6],[17],SZ7Y.tsv,S0084,S0041
say,1,38,"[6, 248, 283, 313, 370, 474, 483, 500, 548, 560, 574, 642]","[38, 207, 240, 243, 282, 296, 306, 310, 318, 337, 341, 398, 404, 410, 412, 503, 589, 595, 621, 679, 683, 685, 687, 697, 709, 713, 715, 721, 725, 729, 733, 741, 743, 751, 314, 324, 328, 414, 645, 205]",SZ7Y.tsv,S0084,S0041
mean,1,67,"[6, 37, 59, 148, 223, 250, 283, 293, 315, 317, 338, 348, 395, 478, 495, 576, 654, 662]","[67, 280, 298, 310, 410, 447, 497, 545, 587, 609, 627, 699, 326]",SZ7Y.tsv,S0084,S0041
that's,1,90,"[6, 8, 35, 59, 61, 63, 87, 116, 152, 156, 204, 257, 287, 291, 311, 313, 317, 346, 372, 395, 478, 495, 504, 512, 537, 566, 572, 592, 610, 658, 668, 738, 748]","[90, 106, 171, 188, 205, 212, 300, 341, 388, 463, 507, 513, 551, 569, 571, 575, 595, 599, 604, 609, 687, 725, 743, 755, 543, 589, 751]",SZ7Y.tsv,S0084,S0041
bite,1,134,"[6, 39, 59, 113, 269, 315, 348, 409, 433, 450, 478, 564, 576, 592]","[134, 300, 528, 687, 689]",SZ7Y.tsv,S0084,S0041
be pretty,2,182,"[6, 668]","[182, 298]",SZ7Y.tsv,S0084,S0041
pretty,1,182,"[6, 586, 668]","[182, 268, 296, 298, 503]",SZ7Y.tsv,S0084,S0041
basically,1,190,"[6, 664]","[190, 430, 518, 645, 729]",SZ7Y.tsv,S0084,S0041
die,1,192,"[6, 348, 537]","[192, 198, 339]",SZ7Y.tsv,S0084,S0041
of a,2,198,"[6, 576]","[198, 410, 723]",SZ7Y.tsv,S0084,S0041
and erm,2,205,"[6, 250]",[205],SZ7Y.tsv,S0084,S0041
why i,2,205,"[6, 313]",[205],SZ7Y.tsv,S0084,S0041
i say,2,205,[6],"[205, 314, 324, 328, 412, 414, 645, 683, 685, 687, 709]",SZ7Y.tsv,S0084,S0041
person,1,205,"[6, 512, 664]",[205],SZ7Y.tsv,S0084,S0041
and they,2,278,"[6, 246, 348, 368]",[278],SZ7Y.tsv,S0084,S0041
find out,2,280,[6],"[280, 282]",SZ7Y.tsv,S0084,S0041
a bite of a,4,300,"[6, 576]",[300],SZ7Y.tsv,S0084,S0041
bite of,2,300,"[6, 113, 348, 409, 450, 576]","[300, 410]",SZ7Y.tsv,S0084,S0041
mean to,2,326,[6],[326],SZ7Y.tsv,S0084,S0041
of her,2,328,[6],[328],SZ7Y.tsv,S0084,S0041
find,1,337,"[6, 287, 366, 495, 662]","[337, 355]",SZ7Y.tsv,S0084,S0041
a bite of,3,410,"[6, 113, 315, 348, 576]",[410],SZ7Y.tsv,S0084,S0041
and my,2,463,"[6, 478, 668]","[463, 475]",SZ7Y.tsv,S0084,S0041
different,1,465,"[6, 478, 586, 668]","[465, 513]",SZ7Y.tsv,S0084,S0041
turn,1,475,"[6, 478, 495]","[475, 497, 647]",SZ7Y.tsv,S0084,S0041
up and,2,507,"[6, 273]",[507],SZ7Y.tsv,S0084,S0041
a bite,2,528,"[6, 39, 59, 113, 269, 315, 348, 409, 433, 478, 564, 576, 592]","[528, 687, 689]",SZ7Y.tsv,S0084,S0041
that's why,2,543,"[6, 313]","[543, 725, 751]",SZ7Y.tsv,S0084,S0041
that's why i,3,589,"[6, 313]",[589],SZ7Y.tsv,S0084,S0041
be a bite,3,687,"[6, 39, 315]",[687],SZ7Y.tsv,S0084,S0041
didn't know,2,721,[6],[721],SZ7Y.tsv,S0084,S0041
fine,1,69,"[8, 87, 113, 352, 364, 495, 612, 662, 664]","[69, 121, 507, 663, 90, 106, 725]",SZ7Y.tsv,S0084,S0041
that's fine that's,3,90,[8],[90],SZ7Y.tsv,S0084,S0041
that's fine,2,90,"[8, 495]","[90, 106, 725]",SZ7Y.tsv,S0084,S0041
around,1,10,[10],"[3, 178]",SZ7Y.tsv,S0084,S0041
