Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
okay,1,3,"[0, 30, 60, 62, 96, 98, 140, 238, 244, 399, 437, 453, 455, 467, 527, 537, 561, 597, 605, 627, 645, 647, 802, 806, 818, 824, 828, 834, 870, 884, 918, 938, 944, 964, 968, 994]","[3, 5, 11, 39, 43, 71, 73, 77, 87, 93, 105, 107, 127, 143, 183, 211, 233, 243, 322, 324, 340, 432, 436, 446, 506, 516, 522, 524, 526, 638, 683, 687, 725, 729, 799, 801, 829, 887, 897, 899, 905, 975, 977, 991, 1001]",SZAP.tsv,S0261,S0262
go,1,51,"[0, 104, 108, 128, 158, 160, 166, 214, 218, 220, 226, 280, 312, 343, 415, 429, 483, 485, 489, 581, 583, 629, 656, 664, 672, 708, 724, 776, 872, 896, 898, 902, 930, 934, 968, 976, 994]","[51, 53, 61, 91, 99, 101, 107, 123, 356, 360, 432, 444, 456, 468, 502, 524, 526, 550, 644, 691, 705, 715, 733, 829, 372, 831]",SZAP.tsv,S0261,S0262
we go,2,372,"[0, 108, 343, 429]","[372, 831]",SZAP.tsv,S0261,S0262
be on,2,25,[4],"[25, 624, 829, 891]",SZAP.tsv,S0261,S0262
this be,2,45,"[4, 16, 214, 220, 497, 656, 776]","[45, 227, 233, 289, 384, 526, 546, 558, 839, 859]",SZAP.tsv,S0261,S0262
we be,2,53,"[4, 872]","[53, 125, 602, 731]",SZAP.tsv,S0261,S0262
on this,2,291,"[4, 248, 772]","[291, 837]",SZAP.tsv,S0261,S0262
yes,1,11,"[6, 10, 14, 18, 20, 24, 28, 32, 40, 44, 46, 48, 54, 62, 72, 422, 435, 515, 519, 563, 732, 758, 762, 798, 800, 804, 840, 888, 942, 944, 990, 992]","[11, 85, 87, 273, 291, 809, 829, 845]",SZAP.tsv,S0261,S0262
three,1,9,"[8, 782]","[9, 41, 502, 612, 851]",SZAP.tsv,S0261,S0262
represent,1,13,[8],"[13, 25]",SZAP.tsv,S0261,S0262
start,1,25,"[8, 66, 68, 70, 102, 140, 142, 146, 154, 172, 174, 393, 399, 413, 559, 656, 658, 666]","[25, 526, 542, 618, 761, 831]",SZAP.tsv,S0261,S0262
we're,1,91,"[8, 248, 710, 724, 784, 908, 944]","[91, 606, 829, 526]",SZAP.tsv,S0261,S0262
so we're,2,526,[8],[526],SZAP.tsv,S0261,S0262
start with,2,526,"[8, 102, 142, 146, 154, 399, 413, 658, 666]",[526],SZAP.tsv,S0261,S0262
right,1,25,"[12, 16, 34, 36, 42, 96, 102, 112, 114, 126, 134, 138, 144, 148, 158, 176, 190, 238, 248, 256, 306, 437, 445, 453, 519, 583, 595, 597, 625, 718, 748, 812, 832, 872, 892, 924, 936, 976, 1002]","[25, 51, 81, 83, 89, 279, 320, 346, 428, 526, 602, 721, 723, 841, 847, 929, 947]",SZAP.tsv,S0261,S0262
so this,2,25,"[16, 244, 579]","[25, 35, 95, 444, 45]",SZAP.tsv,S0261,S0262
so this be,3,45,[16],[45],SZAP.tsv,S0261,S0262
right so,2,89,"[16, 112, 190, 583, 748, 976]",[89],SZAP.tsv,S0261,S0262
be er,2,346,[16],"[346, 815]",SZAP.tsv,S0261,S0262
most of,2,25,[22],[25],SZAP.tsv,S0261,S0262
make,1,25,"[22, 106, 168, 170, 178, 473, 517, 631, 654, 678, 718, 776, 838, 842]","[25, 269, 291, 292, 346, 406, 419, 460, 596, 622, 843, 845, 53]",SZAP.tsv,S0261,S0262
make the,2,53,[22],[53],SZAP.tsv,S0261,S0262
spread the word,3,259,[22],[259],SZAP.tsv,S0261,S0262
be able to,3,269,"[22, 343, 676]","[269, 536]",SZAP.tsv,S0261,S0262
the word,2,456,[22],[456],SZAP.tsv,S0261,S0262
word,1,502,[22],"[502, 1003]",SZAP.tsv,S0261,S0262
spread,1,548,"[22, 72, 102, 884]",[548],SZAP.tsv,S0261,S0262
er publish,2,26,[26],[25],SZAP.tsv,S0261,S0262
er publish in,3,27,[26],[27],SZAP.tsv,S0261,S0262
publish,1,35,"[26, 140, 214, 218, 834, 842, 846, 848, 854, 864]","[35, 53, 839, 847, 855]",SZAP.tsv,S0261,S0262
yeah,1,30,"[30, 42, 50, 52, 58, 80, 84, 86, 90, 98, 102, 104, 108, 118, 122, 126, 130, 158, 160, 182, 196, 222, 236, 254, 256, 258, 268, 270, 276, 280, 286, 288, 304, 314, 321, 325, 329, 335, 339, 345, 361, 365, 367, 383, 389, 391, 393, 397, 399, 405, 407, 413, 424, 425, 455, 467, 469, 493, 503, 519, 523, 527, 529, 537, 539, 551, 553, 559, 573, 575, 579, 583, 589, 591, 595, 603, 605, 619, 623, 627, 631, 652, 654, 666, 674, 690, 696, 702, 706, 718, 722, 734, 736, 740, 746, 754, 756, 758, 764, 766, 770, 776, 792, 802, 816, 824, 826, 830, 848, 866, 870, 874, 886, 900, 908, 916, 918, 920, 922, 930, 964, 968, 974, 976, 994, 1002]","[17, 23, 29, 37, 75, 79, 93, 95, 97, 103, 107, 121, 123, 179, 185, 189, 203, 205, 207, 209, 213, 215, 217, 221, 223, 227, 229, 231, 237, 245, 261, 263, 265, 267, 275, 281, 283, 298, 307, 309, 330, 332, 338, 344, 348, 374, 378, 406, 408, 410, 416, 434, 442, 444, 472, 478, 482, 484, 486, 488, 490, 492, 494, 496, 498, 502, 518, 526, 528, 532, 560, 578, 582, 584, 588, 604, 608, 626, 628, 630, 632, 634, 646, 655, 657, 659, 661, 663, 665, 667, 677, 679, 681, 695, 697, 709, 713, 719, 727, 751, 777, 779, 781, 783, 785, 787, 789, 793, 795, 805, 821, 829, 835, 837, 839, 847, 857, 859, 863, 869, 873, 875, 907, 909, 913, 915, 917, 921, 925, 927, 935, 941, 945, 981, 983, 985, 987, 989, 999, 1001, 1007]",SZAP.tsv,S0261,S0262
yeah okay,2,107,"[30, 399, 455, 467, 527, 537, 627, 802, 870, 918, 964, 968]","[107, 1001]",SZAP.tsv,S0261,S0262
how to,2,62,"[62, 188, 323, 792]","[35, 55, 91, 291, 322, 328, 346, 735, 855, 869]",SZAP.tsv,S0261,S0262
