Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
he say,2,14,[0],"[14, 165, 170, 171]",SHJH.tsv,S0144,S0024
say,1,16,"[0, 36, 160, 350]","[16, 99, 168, 165, 170, 171]",SHJH.tsv,S0144,S0024
about his,2,161,[0],[161],SHJH.tsv,S0144,S0024
record,1,4,[2],[4],SHJH.tsv,S0144,S0024
i dunno,2,139,"[2, 46, 346]","[139, 178, 206]",SHJH.tsv,S0144,S0024
up on his,3,7,[7],[1],SHJH.tsv,S0144,S0024
criminal record check,3,7,[7],[4],SHJH.tsv,S0144,S0024
come,1,14,"[7, 127, 149]","[14, 51, 93, 139, 150, 161, 218]",SHJH.tsv,S0144,S0024
do that,2,157,"[7, 350]","[157, 168, 182, 208]",SHJH.tsv,S0144,S0024
why do,2,182,[7],[182],SHJH.tsv,S0144,S0024
criminal,1,9,[9],[4],SHJH.tsv,S0144,S0024
it be,2,10,"[9, 11, 23, 24, 192]","[10, 99, 166, 196, 226, 37]",SHJH.tsv,S0144,S0024
think,1,14,"[9, 11, 23, 108, 145, 156, 242, 249, 312, 320]","[14, 82, 84, 166, 189, 47, 95, 99, 241, 266, 293]",SHJH.tsv,S0144,S0024
it be before,3,37,[9],[37],SHJH.tsv,S0144,S0024
i think,2,47,"[9, 11, 23, 108, 156, 249, 312, 320]","[47, 95, 99, 166, 241, 266, 293]",SHJH.tsv,S0144,S0024
cos,1,60,"[9, 32, 34, 234, 265, 289]","[60, 93, 166, 206, 280, 286]",SHJH.tsv,S0144,S0024
because i,2,148,[9],[148],SHJH.tsv,S0144,S0024
do they,2,227,"[9, 46, 199]",[227],SHJH.tsv,S0144,S0024
like,1,16,"[11, 26, 30, 96, 199, 223, 234, 269, 278, 334, 338, 340]","[16, 37, 70, 99, 157, 166, 173, 174, 189, 226, 227, 256, 339, 206]",SHJH.tsv,S0144,S0024
i think it be,4,99,"[11, 23]",[99],SHJH.tsv,S0144,S0024
something,1,99,"[11, 28, 30, 79, 91]","[99, 226]",SHJH.tsv,S0144,S0024
be the,2,105,"[11, 127]","[105, 317]",SHJH.tsv,S0144,S0024
think it be,3,166,"[11, 23]",[166],SHJH.tsv,S0144,S0024
like i,2,206,[11],[206],SHJH.tsv,S0144,S0024
or something,2,226,"[11, 28, 30, 91]",[226],SHJH.tsv,S0144,S0024
be in,2,290,"[11, 283]",[290],SHJH.tsv,S0144,S0024
late,1,293,"[11, 294, 296, 306]","[293, 297, 303, 351]",SHJH.tsv,S0144,S0024
that be,2,37,[13],"[37, 58, 290, 293]",SHJH.tsv,S0144,S0024
remember,1,60,"[13, 54]",[60],SHJH.tsv,S0144,S0024
yeah,1,15,"[15, 17, 19, 26, 34, 44, 54, 59, 61, 63, 67, 69, 94, 100, 106, 108, 112, 145, 156, 162, 169, 183, 188, 197, 219, 228, 234, 257, 259, 265, 276, 283, 285, 310, 318, 324, 326, 340]","[3, 10, 31, 43, 47, 60, 70, 92, 105, 120, 132, 136, 150, 174, 176, 178, 185, 187, 198, 206, 222, 231, 235, 237, 250, 268, 280, 290, 293, 295, 303, 323, 333, 335, 347]",SHJH.tsv,S0144,S0024
he's,1,19,[19],"[1, 14, 161, 163]",SHJH.tsv,S0144,S0024
five,1,317,"[19, 28]",[317],SHJH.tsv,S0144,S0024
get,1,43,"[21, 23, 30, 87, 91, 127, 175, 234, 249, 251, 261, 263, 265, 270, 279, 289, 308, 312]","[43, 163, 168, 170, 206, 227, 237, 262, 280, 284, 329]",SHJH.tsv,S0144,S0024
put,1,68,"[21, 320]","[68, 218]",SHJH.tsv,S0144,S0024
tell,1,23,[23],"[14, 97, 109]",SHJH.tsv,S0144,S0024
the story,2,23,[23],[22],SHJH.tsv,S0144,S0024
forget,1,88,[23],[88],SHJH.tsv,S0144,S0024
just get,2,329,[23],[329],SHJH.tsv,S0144,S0024
bite,1,132,"[24, 186, 253, 312, 338, 340]","[132, 143, 168, 307]",SHJH.tsv,S0144,S0024
a bite of,3,143,"[24, 186]",[143],SHJH.tsv,S0144,S0024
a bite,2,168,"[24, 186, 312]","[168, 307]",SHJH.tsv,S0144,S0024
something like,2,99,[26],[99],SHJH.tsv,S0144,S0024
visa,1,161,"[26, 164]","[161, 163]",SHJH.tsv,S0144,S0024
even,1,28,"[28, 272]","[1, 6, 275, 277]",SHJH.tsv,S0144,S0024
years ago,2,28,"[28, 40]",[16],SHJH.tsv,S0144,S0024
thirty,1,301,"[28, 296, 302]",[301],SHJH.tsv,S0144,S0024
years,1,317,"[28, 40]","[317, 345]",SHJH.tsv,S0144,S0024
you know,2,30,"[30, 119, 190, 197]","[3, 157, 196, 212, 256]",SHJH.tsv,S0144,S0024
know,1,30,"[30, 119, 190, 197, 278]","[8, 22, 33, 41, 202, 227, 245, 157, 196, 212, 256]",SHJH.tsv,S0144,S0024
people,1,41,"[30, 201, 234]","[41, 43, 202]",SHJH.tsv,S0144,S0024
go,1,35,"[32, 151, 156, 175, 192, 217, 221, 350]","[35, 62, 72, 105, 124, 150, 159, 165, 202, 224, 227, 241, 345, 260]",SHJH.tsv,S0144,S0024
on the,2,159,"[32, 34, 36]",[159],SHJH.tsv,S0144,S0024
go on,2,260,"[32, 217]",[260],SHJH.tsv,S0144,S0024
yeah but,2,237,[34],"[237, 268, 290]",SHJH.tsv,S0144,S0024
check thing,2,36,[36],[4],SHJH.tsv,S0144,S0024
be it,2,97,"[36, 151]","[97, 212, 337]",SHJH.tsv,S0144,S0024
thing,1,218,[36],"[218, 220, 349]",SHJH.tsv,S0144,S0024
whether,1,313,[36],[313],SHJH.tsv,S0144,S0024
well,1,38,"[38, 56, 71, 87, 102, 108, 156, 164, 175, 234, 247, 263, 269, 320, 334, 336, 346]","[6, 16, 93, 101, 107, 148, 159, 176, 243, 262, 313, 329, 331]",SHJH.tsv,S0144,S0024
i remember,2,60,"[38, 190]",[60],SHJH.tsv,S0144,S0024
really,1,206,"[48, 129, 205]","[206, 262, 266, 282, 317, 341]",SHJH.tsv,S0144,S0024
look,1,52,"[52, 56, 127, 133, 281, 334]","[49, 122, 150, 168, 206, 246, 256, 309, 313, 317]",SHJH.tsv,S0144,S0024
last time,2,139,"[54, 289]",[139],SHJH.tsv,S0144,S0024
last,1,163,"[54, 127, 289]",[163],SHJH.tsv,S0144,S0024
up and,2,56,"[56, 281]",[16],SHJH.tsv,S0144,S0024
be he,2,56,[56],[18],SHJH.tsv,S0144,S0024
alright,1,56,"[56, 81, 85, 104, 215, 302, 314]","[53, 99, 128, 159, 256]",SHJH.tsv,S0144,S0024
hang,1,72,[56],"[72, 243]",SHJH.tsv,S0144,S0024
and his,2,163,[56],[163],SHJH.tsv,S0144,S0024
try,1,168,[56],"[168, 241]",SHJH.tsv,S0144,S0024
and he,2,170,[56],[170],SHJH.tsv,S0144,S0024
be hang,2,243,[56],[243],SHJH.tsv,S0144,S0024
it's just,2,66,[65],"[66, 178, 182, 243]",SHJH.tsv,S0144,S0024
er yeah,2,69,[69],"[10, 178]",SHJH.tsv,S0144,S0024
okay,1,154,[69],"[154, 303]",SHJH.tsv,S0144,S0024
i'll just,2,132,[71],"[132, 243]",SHJH.tsv,S0144,S0024
well i'll just,3,243,[71],[243],SHJH.tsv,S0144,S0024
the legs,2,75,[75],"[70, 74]",SHJH.tsv,S0144,S0024
i have,2,206,[77],"[206, 248]",SHJH.tsv,S0144,S0024
oh i,2,79,[79],"[14, 122, 157]",SHJH.tsv,S0144,S0024
that's,1,81,"[81, 179, 184, 219, 234, 253, 263, 336, 340, 344]","[14, 47, 101, 105, 126, 174, 206, 222, 241, 303, 319]",SHJH.tsv,S0144,S0024
er she's,2,252,[85],[252],SHJH.tsv,S0144,S0024
to the,2,87,"[87, 151]",[22],SHJH.tsv,S0144,S0024
when we,2,290,[87],[290],SHJH.tsv,S0144,S0024
gonna,1,91,"[91, 151, 336]","[1, 93, 105, 163, 317, 319, 339, 161]",SHJH.tsv,S0144,S0024
keep,1,91,"[91, 164]","[1, 109]",SHJH.tsv,S0144,S0024
take,1,93,"[91, 263]","[93, 345]",SHJH.tsv,S0144,S0024
have to,2,109,"[91, 145, 283]","[109, 206, 248, 317, 323, 345]",SHJH.tsv,S0144,S0024
gonna have,2,161,[91],[161],SHJH.tsv,S0144,S0024
get a,2,163,"[91, 175, 249, 251, 261, 263, 270, 279, 289, 312]","[163, 168, 262, 280, 284]",SHJH.tsv,S0144,S0024
to get,2,206,"[91, 263, 265]",[206],SHJH.tsv,S0144,S0024
they they,2,96,"[96, 269]",[6],SHJH.tsv,S0144,S0024
away,1,239,[96],[239],SHJH.tsv,S0144,S0024
quite,1,252,"[96, 310]","[252, 254]",SHJH.tsv,S0144,S0024
it's alright,2,159,[104],"[159, 256]",SHJH.tsv,S0144,S0024
yeah i think,3,108,[108],[47],SHJH.tsv,S0144,S0024
one,1,108,"[108, 192, 199, 270, 340]","[93, 101, 105, 107, 109, 273]",SHJH.tsv,S0144,S0024
enough,1,108,[108],"[97, 327]",SHJH.tsv,S0144,S0024
the blue one,3,108,[108],"[105, 109]",SHJH.tsv,S0144,S0024
yeah i,2,132,"[108, 197]","[132, 323]",SHJH.tsv,S0144,S0024
blue,1,243,[108],[243],SHJH.tsv,S0144,S0024
do you,2,115,"[115, 131, 269]","[1, 84, 99]",SHJH.tsv,S0144,S0024
work,1,206,"[115, 209]",[206],SHJH.tsv,S0144,S0024
across,1,117,[117],"[35, 159]",SHJH.tsv,S0144,S0024
there's,1,141,"[123, 223, 230]",[141],SHJH.tsv,S0144,S0024
can't,1,127,"[127, 164]","[6, 14, 93, 103, 132, 208, 349, 262]",SHJH.tsv,S0144,S0024
quickly,1,130,"[127, 129, 135]",[130],SHJH.tsv,S0144,S0024
the last time we come down here,7,139,[127],[139],SHJH.tsv,S0144,S0024
road,1,155,"[127, 137]","[155, 159]",SHJH.tsv,S0144,S0024
that when,2,168,[127],[168],SHJH.tsv,S0144,S0024
oh no,2,210,"[127, 190, 211]",[210],SHJH.tsv,S0144,S0024
off the,2,254,[127],[254],SHJH.tsv,S0144,S0024
can't get,2,262,[127],[262],SHJH.tsv,S0144,S0024
if i,2,208,[129],"[208, 231]",SHJH.tsv,S0144,S0024
grab,1,132,[131],[132],SHJH.tsv,S0144,S0024
front,1,182,"[131, 332]",[182],SHJH.tsv,S0144,S0024
wow,1,133,[133],[64],SHJH.tsv,S0144,S0024
don't they,2,144,"[135, 267, 346]",[144],SHJH.tsv,S0144,S0024
a whole,2,163,[137],"[163, 339]",SHJH.tsv,S0144,S0024
that road,2,155,"[145, 151]","[155, 159]",SHJH.tsv,S0144,S0024
think they'll,2,293,[145],[293],SHJH.tsv,S0144,S0024
out all,2,149,[149],[14],SHJH.tsv,S0144,S0024
gonna go,2,151,[151],[105],SHJH.tsv,S0144,S0024
the theme park,3,155,"[151, 342]",[155],SHJH.tsv,S0144,S0024
so that,2,260,[151],[260],SHJH.tsv,S0144,S0024
traffic,1,153,"[153, 209, 221, 223]","[144, 148, 159]",SHJH.tsv,S0144,S0024
wait,1,216,"[153, 346]","[216, 243]",SHJH.tsv,S0144,S0024
you go,2,156,"[156, 350]",[72],SHJH.tsv,S0144,S0024
if you,2,156,"[156, 350]","[97, 109, 128, 266, 297]",SHJH.tsv,S0144,S0024
straight down,2,156,[156],[155],SHJH.tsv,S0144,S0024
straight,1,156,"[156, 221]",[155],SHJH.tsv,S0144,S0024
i think it's,3,166,[156],[166],SHJH.tsv,S0144,S0024
next,1,301,[156],[301],SHJH.tsv,S0144,S0024
oh yeah,2,162,[162],"[31, 60, 132]",SHJH.tsv,S0144,S0024
his student visa,3,164,[164],[161],SHJH.tsv,S0144,S0024
job,1,175,[175],[170],SHJH.tsv,S0144,S0024
a job,2,231,[175],[231],SHJH.tsv,S0144,S0024
just a,2,177,[177],[132],SHJH.tsv,S0144,S0024
she do,2,182,[179],[182],SHJH.tsv,S0144,S0024
money,1,206,"[179, 234, 274]","[206, 258]",SHJH.tsv,S0144,S0024
buy,1,181,[181],"[93, 111, 165, 168, 173, 180, 206, 231, 254, 260, 319]",SHJH.tsv,S0144,S0024
champagne,1,181,[181],[180],SHJH.tsv,S0144,S0024
that's what,2,184,"[184, 234]","[14, 47]",SHJH.tsv,S0144,S0024
isn't it,2,184,[184],"[37, 182]",SHJH.tsv,S0144,S0024
at the,2,184,"[184, 316]",[60],SHJH.tsv,S0144,S0024
it it's,2,184,[184],[159],SHJH.tsv,S0144,S0024
all front,2,184,[184],[182],SHJH.tsv,S0144,S0024
nineties,1,231,[186],[231],SHJH.tsv,S0144,S0024
me a,2,275,[186],[275],SHJH.tsv,S0144,S0024
no not,2,190,[190],[130],SHJH.tsv,S0144,S0024
no i,2,202,[190],[202],SHJH.tsv,S0144,S0024
go in,2,192,[192],"[105, 202]",SHJH.tsv,S0144,S0024
and it,2,256,"[192, 281, 289]",[256],SHJH.tsv,S0144,S0024
you have,2,280,[194],"[280, 317]",SHJH.tsv,S0144,S0024
i mean,2,206,[197],[206],SHJH.tsv,S0144,S0024
people wouldn't have,3,202,[201],[202],SHJH.tsv,S0144,S0024
use,1,275,"[201, 203]","[275, 277]",SHJH.tsv,S0144,S0024
anyway,1,288,"[201, 308]",[288],SHJH.tsv,S0144,S0024
in the,2,203,[203],"[105, 319]",SHJH.tsv,S0144,S0024
in the nineties,3,231,[203],[231],SHJH.tsv,S0144,S0024
to be,2,323,"[203, 263, 283, 308]",[323],SHJH.tsv,S0144,S0024
traffic light,2,209,[209],"[144, 148]",SHJH.tsv,S0144,S0024
green,1,219,"[219, 240]","[107, 218, 243]",SHJH.tsv,S0144,S0024
yeah that's,2,219,[219],"[174, 206, 222]",SHJH.tsv,S0144,S0024
the traffic,2,221,[221],[159],SHJH.tsv,S0144,S0024
to go,2,260,[221],"[260, 345]",SHJH.tsv,S0144,S0024
i'm,1,228,[228],"[152, 171, 327]",SHJH.tsv,S0144,S0024
they're,1,234,"[234, 236, 330]","[53, 113, 150, 218, 224]",SHJH.tsv,S0144,S0024
it's like,2,234,[234],"[166, 227]",SHJH.tsv,S0144,S0024
yeah well,2,234,[234],[176],SHJH.tsv,S0144,S0024
we're,1,293,"[240, 294]","[293, 303]",SHJH.tsv,S0144,S0024
think so,2,242,[242],[47],SHJH.tsv,S0144,S0024
worry,1,242,"[242, 310, 312]",[161],SHJH.tsv,S0144,S0024
make,1,247,"[247, 269]","[57, 66, 168]",SHJH.tsv,S0144,S0024
well we,2,329,[247],[329],SHJH.tsv,S0144,S0024
right,1,253,[253],"[60, 216, 222]",SHJH.tsv,S0144,S0024
can get,2,261,[261],[237],SHJH.tsv,S0144,S0024
a credit card,3,261,"[261, 263, 289]",[260],SHJH.tsv,S0144,S0024
