Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like,1,1,"[0, 28, 38, 60, 62, 64, 68, 74, 98, 100, 114, 116, 118, 120, 125, 147, 161, 167, 169, 171, 185, 191, 197, 199, 205, 207, 209, 211, 213, 215, 219, 221, 227, 229, 231, 233, 251, 253, 255, 259, 267, 271, 283, 291, 301, 305, 307, 309, 311, 315, 317, 320, 322, 324, 328, 340, 342, 356, 376, 378, 384, 439, 451, 453, 459, 465, 466, 486, 496, 500, 520, 522, 530, 544, 559, 577, 583, 597, 609, 613, 615, 617, 619, 621, 623, 639, 641, 646, 650, 652, 688, 761, 767, 769, 771, 781, 783, 789, 793, 795, 797, 805, 807, 815, 817, 819, 825, 867, 873, 877, 887, 901, 940, 944, 960, 970, 976, 987, 991, 1010, 1020, 1025, 1037, 1055, 1057, 1089]","[1, 3, 7, 9, 11, 15, 21, 25, 27, 35, 97, 119, 134, 138, 142, 144, 146, 150, 152, 160, 162, 168, 182, 190, 196, 198, 212, 250, 260, 270, 274, 280, 282, 286, 288, 294, 308, 325, 331, 335, 337, 339, 349, 351, 353, 355, 357, 363, 365, 367, 369, 371, 377, 383, 385, 389, 391, 395, 411, 415, 417, 419, 432, 436, 438, 448, 450, 458, 462, 477, 479, 515, 533, 548, 588, 598, 602, 604, 608, 610, 612, 624, 626, 630, 632, 634, 636, 638, 642, 643, 645, 651, 653, 672, 676, 678, 680, 689, 691, 695, 701, 703, 705, 709, 770, 776, 778, 798, 804, 812, 814, 816, 828, 832, 834, 842, 846, 848, 854, 856, 858, 872, 874, 876, 880, 886, 896, 902, 939, 957, 963, 980, 984, 988, 1009, 1019, 1036, 1038, 1040, 1048, 1050, 1052, 1056, 1058, 1068, 1072, 1078, 1086, 1092, 1094, 1096, 1098, 1102, 1104, 1106, 1110, 1116, 1120, 560, 945, 276]",SV4W.tsv,S0439,S0444
look,1,1,"[0, 161, 207, 233, 376, 422, 424, 889, 958, 1018, 1055]","[1, 142, 144, 232, 242, 274, 280, 369, 653, 676, 721, 745, 812, 838, 893, 1106, 1108, 353]",SV4W.tsv,S0439,S0444
do you,2,3,"[0, 8, 116, 207, 439, 451, 514, 516, 613, 621, 652, 738, 744, 789, 938, 1020]","[3, 17, 39, 280, 425, 550, 689, 947, 1086, 1098, 1118]",SV4W.tsv,S0439,S0444
job,1,3,"[0, 4, 14, 392, 1014, 1018, 1057, 1089]","[3, 296, 298, 1066, 1086, 1104, 1106, 1108, 1120, 1122]",SV4W.tsv,S0439,S0444
yeah,1,7,"[0, 2, 8, 12, 14, 16, 18, 20, 26, 38, 45, 47, 54, 57, 72, 74, 92, 94, 96, 98, 120, 125, 127, 139, 141, 147, 149, 151, 165, 167, 169, 185, 203, 215, 217, 219, 229, 231, 233, 247, 251, 253, 265, 271, 275, 281, 287, 289, 291, 295, 299, 301, 309, 313, 332, 334, 338, 340, 342, 346, 350, 354, 358, 360, 368, 372, 380, 386, 390, 392, 396, 398, 402, 404, 410, 412, 416, 418, 426, 433, 443, 449, 451, 457, 478, 488, 496, 500, 518, 523, 528, 551, 557, 587, 601, 603, 611, 613, 617, 623, 627, 629, 631, 633, 635, 637, 639, 648, 650, 652, 654, 656, 673, 675, 677, 682, 684, 690, 692, 696, 704, 738, 757, 771, 775, 777, 779, 781, 789, 799, 801, 811, 813, 819, 821, 827, 829, 831, 835, 837, 841, 847, 851, 853, 855, 859, 861, 865, 869, 875, 881, 885, 887, 891, 913, 921, 928, 932, 934, 944, 954, 958, 960, 962, 966, 968, 972, 991, 1002, 1004, 1006, 1008, 1012, 1020, 1027, 1029, 1045, 1051, 1057, 1071, 1073, 1077, 1085, 1091, 1093, 1095, 1097, 1099, 1101, 1103, 1105, 1111, 1113, 1119, 1121]","[7, 9, 11, 15, 50, 55, 63, 67, 69, 81, 83, 87, 89, 99, 103, 105, 115, 117, 123, 124, 144, 148, 158, 162, 164, 168, 192, 198, 200, 210, 212, 222, 250, 252, 256, 260, 262, 272, 278, 284, 292, 302, 310, 312, 318, 325, 331, 333, 371, 377, 393, 399, 409, 411, 415, 432, 436, 440, 454, 462, 483, 485, 491, 525, 537, 584, 598, 612, 622, 640, 643, 651, 653, 672, 697, 707, 719, 721, 733, 739, 750, 752, 778, 798, 804, 816, 818, 820, 822, 824, 868, 878, 880, 888, 890, 900, 902, 916, 941, 951, 984, 993, 997, 1011, 1019, 1023, 1042, 1044, 1060, 1070, 1082, 1088, 1090, 1110, 1114, 1116]",SV4W.tsv,S0439,S0444
think,1,7,"[0, 40, 64, 88, 90, 147, 171, 185, 207, 227, 283, 315, 414, 451, 498, 553, 565, 573, 595, 597, 607, 613, 623, 641, 734, 738, 817, 825, 875, 1025, 1057, 1087]","[7, 11, 138, 182, 218, 280, 286, 288, 339, 351, 363, 365, 367, 377, 385, 403, 411, 417, 456, 531, 602, 636, 655, 674, 693, 782, 820, 864, 880, 882, 900, 902, 986, 999, 1007, 1026, 1070, 1086, 434, 588, 596, 608, 626, 653, 689, 834, 947]",SV4W.tsv,S0439,S0444
new,1,15,"[0, 291, 946, 970, 1014, 1018]","[15, 35]",SV4W.tsv,S0439,S0444
be you,2,39,"[0, 153, 255, 406, 453, 482, 652, 740, 781, 867, 998]","[39, 97, 107, 109, 123, 250, 335, 369, 458, 515, 588, 598, 608, 612, 626, 798, 1044, 1046, 1082, 1086, 1094]",SV4W.tsv,S0439,S0444
you be,2,77,"[0, 283, 410, 621, 976, 1057, 1089]","[77, 202, 294, 642, 643, 645, 1048, 1050]",SV4W.tsv,S0439,S0444
that you,2,138,"[0, 303, 621, 623, 650]","[138, 353, 401, 415, 417, 638, 642, 655, 674, 678, 695, 703, 709, 713, 834, 880, 884, 931, 1122, 626]",SV4W.tsv,S0439,S0444
