Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,5,"[0, 4, 16, 34, 36, 52, 157, 164, 181, 217, 272, 292, 293, 350, 441, 453, 457, 491, 495, 575, 636, 640, 650, 652, 775, 815, 829, 881, 893, 899, 930, 932, 948, 1002, 1006, 1018, 1020, 1024, 1032, 1046, 1050, 1056, 1058]","[5, 13, 71, 146, 163, 178, 182, 190, 229, 283, 323, 331, 347, 349, 372, 374, 380, 406, 546, 548, 554, 582, 694, 765, 814, 840, 852, 977, 985, 997, 1015, 1021, 1025, 655, 780, 878, 1003]",SJE3.tsv,S0525,S0615
to go,2,372,"[0, 164, 441, 575]","[372, 878, 780]",SJE3.tsv,S0525,S0615
so be,2,546,"[0, 251]",[546],SJE3.tsv,S0525,S0615
go on,2,655,"[0, 575, 932, 948, 1002, 1056]","[655, 1003, 780]",SJE3.tsv,S0525,S0615
to go on this,4,780,[0],[780],SJE3.tsv,S0525,S0615
know,1,2,"[2, 95, 109, 153, 155, 207, 209, 262, 278, 316, 405, 419, 421, 433, 435, 437, 443, 451, 461, 498, 513, 551, 608, 628, 630, 650, 708, 714, 791, 797, 799, 823, 843, 869, 920, 948, 1033, 1035, 1043]","[1, 63, 67, 118, 206, 218, 236, 238, 242, 246, 248, 252, 254, 255, 315, 351, 359, 370, 372, 388, 460, 468, 486, 516, 546, 552, 554, 580, 613, 621, 635, 649, 699, 701, 709, 725, 758, 778, 788, 790, 798, 826, 828, 838, 900, 967, 995, 997, 1012, 1019, 71, 77, 163, 281, 283, 327, 329, 333, 335, 337, 347, 357, 378, 380, 382, 392, 398, 402, 408, 548, 659, 715, 717, 754, 816, 840, 1015]",SJE3.tsv,S0525,S0615
definitely,1,3,[2],"[3, 402, 422, 430, 516, 794, 860]",SJE3.tsv,S0525,S0615
get,1,3,"[2, 44, 82, 97, 99, 103, 105, 107, 113, 123, 164, 167, 185, 205, 231, 233, 237, 266, 276, 278, 286, 302, 314, 401, 435, 441, 449, 455, 466, 479, 491, 493, 583, 591, 614, 620, 628, 650, 724, 745, 793, 803, 807, 809, 823, 837, 851, 873, 897, 908, 920, 924, 938, 950, 966, 970, 1030, 1041]","[3, 31, 43, 59, 75, 102, 116, 120, 144, 146, 163, 170, 174, 238, 240, 248, 252, 261, 323, 329, 331, 337, 347, 351, 357, 361, 366, 370, 380, 382, 384, 408, 440, 494, 499, 503, 550, 554, 580, 615, 619, 641, 657, 659, 699, 764, 840, 878, 933, 1070, 979]",SJE3.tsv,S0525,S0615
i mean,2,19,"[2, 16, 612, 825]","[19, 242, 347, 372, 408, 480, 516, 560, 635, 725, 734, 765, 808, 814, 840]",SJE3.tsv,S0525,S0615
well,1,35,"[2, 14, 26, 30, 34, 36, 48, 58, 87, 95, 101, 125, 135, 157, 162, 164, 225, 237, 268, 272, 274, 276, 278, 284, 292, 293, 298, 302, 425, 435, 461, 479, 481, 487, 491, 511, 515, 521, 525, 557, 561, 622, 656, 700, 726, 731, 737, 753, 757, 803, 817, 823, 833, 851, 853, 873, 877, 893, 897, 934, 958, 1033, 1045]","[35, 53, 63, 65, 120, 136, 158, 161, 186, 208, 212, 238, 267, 279, 329, 331, 335, 347, 351, 353, 357, 363, 365, 370, 372, 376, 380, 382, 384, 388, 408, 468, 494, 503, 518, 528, 532, 590, 599, 601, 615, 671, 683, 701, 703, 717, 725, 736, 752, 770, 776, 782, 788, 840, 852, 874, 878, 921, 927, 933, 935, 939, 959, 961, 977, 979]",SJE3.tsv,S0525,S0615
