Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
the day,2,215,[0],[215],SH63.tsv,S0482,S0483
it's not,2,523,"[0, 14, 24, 331, 341, 373, 380, 383, 443, 451, 515]",[523],SH63.tsv,S0482,S0483
yeah,1,3,"[2, 6, 41, 47, 55, 78, 95, 109, 111, 113, 117, 125, 133, 137, 141, 188, 228, 248, 252, 266, 281, 285, 343, 345, 447, 453, 471, 479, 518, 522, 540, 550, 558, 560, 602]","[3, 34, 52, 73, 75, 79, 84, 88, 106, 108, 112, 114, 136, 154, 161, 163, 169, 177, 199, 203, 205, 215, 223, 227, 278, 288, 296, 306, 312, 337, 339, 428, 436, 446, 456, 464, 510, 547, 549, 555, 557, 587, 603, 607, 110, 183, 567, 612]",SH63.tsv,S0482,S0483
bite,1,5,"[2, 83, 115, 127, 137, 287, 291, 353, 560]","[5, 207, 217, 247, 28, 77, 138, 334, 386, 430]",SH63.tsv,S0482,S0483
a bite,2,28,"[2, 115, 127, 137, 287, 291, 353, 560]","[28, 77, 138, 386, 430]",SH63.tsv,S0482,S0483
whisky,1,48,"[2, 51, 180]","[48, 165, 177, 334]",SH63.tsv,S0482,S0483
yeah i,2,110,"[2, 78, 133, 343]","[110, 183, 567, 612]",SH63.tsv,S0482,S0483
that you,2,269,[2],[269],SH63.tsv,S0482,S0483
you er,2,302,[2],[302],SH63.tsv,S0482,S0483
bite of whisky,3,334,[2],[334],SH63.tsv,S0482,S0483
that be,2,73,"[4, 74, 157, 162, 164, 329, 439]","[73, 75, 106, 136, 207, 334]",SH63.tsv,S0482,S0483
be very,2,75,[4],"[75, 120, 591, 593]",SH63.tsv,S0482,S0483
shoot wonder,2,9,[6],[9],SH63.tsv,S0482,S0483
one,1,90,"[6, 8, 10, 53, 55, 57, 70, 72, 93, 105, 107, 139, 153, 155, 204, 216, 222, 250, 258, 260, 319, 323, 398, 409, 473, 564, 578]","[90, 92, 94, 108, 136, 173, 189, 213, 217, 249, 438, 476]",SH63.tsv,S0482,S0483
shoot,1,96,[6],[96],SH63.tsv,S0482,S0483
mm yeah,2,106,[6],"[106, 428]",SH63.tsv,S0482,S0483
wonder,1,496,"[6, 8, 10]",[496],SH63.tsv,S0482,S0483
