Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 8, 30, 32, 37, 49, 51, 69, 71, 81, 99, 101, 107, 151, 159, 161, 171, 173, 190, 198, 202, 217, 220, 227, 237, 249, 286, 288, 290, 292, 302, 304, 306, 310, 324, 326, 328, 340, 342, 353, 357, 369, 370, 379, 393, 413, 420, 433, 436, 442, 449, 455, 461, 465, 471, 473, 483, 485, 497, 506, 512, 524, 526, 528, 538, 542, 544, 558, 562, 564, 584, 586, 590, 594, 616, 618, 620, 625, 629, 645, 656, 662, 668, 686, 718, 724, 726, 734, 746, 748, 761, 768, 774, 781, 783, 792, 794, 822, 831, 845, 877, 894, 904, 910, 917, 923, 933, 945, 951, 967, 969, 979, 996, 1010, 1014, 1024, 1028, 1036, 1040, 1046, 1048, 1055, 1057, 1059, 1061, 1063, 1065, 1068, 1080, 1090, 1094, 1096, 1126, 1128, 1140, 1142, 1150, 1156, 1160, 1172, 1179, 1181, 1187, 1188, 1198, 1200, 1202, 1204, 1218, 1226, 1238, 1242, 1250, 1267, 1269, 1292, 1294, 1300, 1306, 1308, 1312, 1316, 1318, 1324, 1336, 1338, 1340, 1348, 1361, 1363, 1369, 1371, 1397, 1399, 1407, 1417, 1433, 1437, 1451, 1453, 1461, 1465, 1467, 1481, 1485, 1489, 1513, 1515, 1519, 1521, 1536, 1560, 1564, 1570, 1572, 1574, 1581, 1601, 1603, 1605, 1613, 1622, 1624, 1626, 1629, 1631, 1643, 1660, 1682, 1684, 1696, 1708, 1710]","[1, 3, 17, 19, 23, 29, 38, 40, 46, 50, 52, 54, 56, 84, 86, 88, 91, 94, 96, 100, 102, 114, 122, 142, 181, 189, 193, 203, 209, 211, 216, 224, 226, 228, 232, 238, 246, 254, 260, 276, 278, 283, 285, 293, 295, 301, 303, 305, 309, 313, 315, 317, 319, 329, 333, 335, 341, 347, 352, 354, 362, 365, 373, 382, 384, 388, 390, 394, 398, 402, 408, 417, 426, 428, 434, 450, 462, 494, 502, 504, 507, 509, 513, 523, 529, 541, 545, 553, 557, 561, 566, 568, 571, 581, 597, 607, 617, 621, 622, 626, 633, 635, 644, 650, 652, 654, 661, 677, 679, 709, 717, 721, 725, 729, 735, 737, 747, 749, 762, 764, 767, 775, 777, 778, 784, 797, 803, 813, 815, 817, 834, 836, 840, 846, 848, 863, 878, 880, 889, 901, 903, 907, 912, 914, 924, 926, 928, 930, 954, 956, 960, 962, 964, 968, 970, 974, 985, 993, 1007, 1009, 1019, 1025, 1029, 1051, 1054, 1056, 1058, 1067, 1073, 1075, 1085, 1097, 1115, 1117, 1137, 1153, 1155, 1161, 1163, 1171, 1178, 1182, 1184, 1191, 1193, 1205, 1209, 1215, 1217, 1227, 1231, 1235, 1237, 1253, 1273, 1277, 1283, 1285, 1293, 1303, 1305, 1315, 1325, 1331, 1335, 1341, 1347, 1349, 1354, 1356, 1358, 1362, 1370, 1374, 1376, 1380, 1382, 1384, 1386, 1388, 1390, 1392, 1402, 1410, 1412, 1420, 1422, 1424, 1430, 1436, 1438, 1458, 1460, 1462, 1464, 1470, 1472, 1492, 1494, 1496, 1502, 1504, 1510, 1516, 1524, 1532, 1534, 1539, 1541, 1545, 1547, 1563, 1571, 1578, 1584, 1592, 1598, 1602, 1608, 1610, 1638, 1640, 1642, 1644, 1646, 1648, 1650, 1652, 1655, 1657, 1659, 1671, 1681, 1685, 1687, 1689, 1691, 1701, 1703, 1705]",STKV.tsv,S0439,S0451
actually,1,7,"[0, 51, 471, 651, 786, 996, 1296, 1355, 1441, 1585, 1664, 1692]","[7, 183, 767, 778, 911, 1368, 1416, 1657]",STKV.tsv,S0439,S0451
birthday,1,886,"[0, 2, 121, 123, 514, 794]",[886],STKV.tsv,S0439,S0451
be yeah,2,1376,"[0, 51, 1250]","[1376, 1592]",STKV.tsv,S0439,S0451
be it,2,64,"[2, 115, 180, 204, 1032]","[64, 181, 356, 482]",STKV.tsv,S0439,S0451
it be,2,114,"[2, 43, 51, 121, 131, 149, 332, 955, 982, 992, 1040, 1042, 1181, 1258, 1260, 1284, 1324]","[114, 181, 183, 189, 191, 371, 452, 454, 583, 725, 778, 1215, 1229, 1268, 1293, 1339, 1376, 1600, 1636]",STKV.tsv,S0439,S0451
be the,2,134,"[2, 223, 465, 473, 592, 1042, 1272, 1375, 1481]","[134, 1349]",STKV.tsv,S0439,S0451
week,1,563,"[2, 10, 121, 306, 503, 506, 514, 544, 955, 1252, 1292, 1509, 1511]","[563, 1283, 1319, 1345]",STKV.tsv,S0439,S0451
be be,2,1362,[2],[1362],STKV.tsv,S0439,S0451
go,1,15,"[4, 16, 18, 22, 26, 41, 51, 83, 123, 143, 157, 175, 241, 248, 249, 302, 310, 532, 544, 582, 627, 690, 808, 855, 896, 927, 941, 943, 963, 965, 967, 984, 988, 1050, 1074, 1078, 1080, 1100, 1114, 1122, 1150, 1228, 1232, 1238, 1246, 1252, 1326, 1381, 1401, 1447, 1461, 1463, 1489, 1493, 1501, 1503, 1566, 1635]","[15, 29, 114, 132, 172, 174, 183, 185, 214, 240, 527, 780, 815, 893, 903, 911, 932, 968, 970, 1011, 1047, 1049, 1067, 1089, 1143, 1151, 1157, 1161, 1171, 1175, 1182, 1217, 1249, 1262, 1370, 1450, 1567, 1652, 244, 735, 1268, 1275, 946]",STKV.tsv,S0439,S0451
