Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
one time,2,1,[0],[1],SEJ7.tsv,S0324,S0325
one,1,1,"[0, 28, 32, 62, 80, 136, 154, 198, 212, 214, 261, 269, 275]","[1, 23, 61, 81, 103, 105, 123, 131, 175, 197, 215, 264, 274, 276, 310]",SEJ7.tsv,S0324,S0325
time,1,69,"[0, 30, 140, 321, 323]","[69, 133, 155, 298, 320]",SEJ7.tsv,S0324,S0325
it be,2,2,"[2, 12, 150, 261]","[1, 111, 215, 216, 218, 220, 240, 264, 266, 290]",SEJ7.tsv,S0324,S0325
mrs,1,67,"[2, 4]",[67],SEJ7.tsv,S0324,S0325
maybe,1,105,[2],"[105, 181, 310]",SEJ7.tsv,S0324,S0325
class,1,147,[2],"[147, 177]",SEJ7.tsv,S0324,S0325
really funny,2,5,[4],[5],SEJ7.tsv,S0324,S0325
really,1,31,"[4, 52, 144, 146, 150, 174, 225, 257, 259, 263, 285, 289, 327]","[31, 57, 77, 99, 103, 113, 121, 125, 151, 173, 177, 215, 230, 236, 238, 242, 256, 266, 282, 288, 296, 304, 316, 157, 193, 201, 203, 220, 222, 308]",SEJ7.tsv,S0324,S0325
be really,2,157,"[4, 144, 146, 150, 257, 289]","[157, 193, 201, 203, 222, 236, 242, 266, 282, 308, 220]",SEJ7.tsv,S0324,S0325
funny,1,215,"[4, 6, 217]","[215, 216, 218, 220]",SEJ7.tsv,S0324,S0325
be really funny,3,220,[4],[220],SEJ7.tsv,S0324,S0325
laugh,1,6,[6],"[1, 3, 215]",SEJ7.tsv,S0324,S0325
laugh at,2,7,[6],[7],SEJ7.tsv,S0324,S0325
like,1,15,"[6, 58, 62, 76, 88, 102, 144, 146, 150, 154, 186, 225, 229, 243, 247, 249, 251, 253, 255, 275, 281, 299, 301, 303, 327]","[15, 57, 65, 67, 75, 77, 109, 113, 115, 121, 123, 125, 131, 149, 153, 155, 157, 161, 163, 175, 177, 181, 187, 195, 197, 215, 216, 218, 228, 230, 232, 240, 244, 248, 264, 266, 278, 282, 284, 296, 298, 310]",SEJ7.tsv,S0324,S0325
good,1,61,"[6, 30, 239, 289]","[61, 63, 115, 137, 157, 161, 211, 236, 238, 276, 290]",SEJ7.tsv,S0324,S0325
though,1,125,"[6, 114, 243]","[125, 276]",SEJ7.tsv,S0324,S0325
yes,1,155,"[8, 325]",[155],SEJ7.tsv,S0324,S0325
do i,2,139,"[10, 221]",[139],SEJ7.tsv,S0324,S0325
yeah,1,14,"[14, 16, 20, 22, 24, 26, 30, 32, 36, 40, 46, 48, 50, 62, 64, 70, 74, 76, 86, 88, 94, 124, 144, 146, 148, 152, 158, 168, 172, 174, 178, 186, 192, 200, 202, 219, 225, 235, 239, 241, 243, 245, 249, 257, 263, 265, 277, 279, 291, 295, 303, 309, 311, 325, 327]","[5, 41, 89, 101, 125, 131, 135, 141, 145, 157, 181, 197, 230, 252, 258, 268, 272, 280, 286]",SEJ7.tsv,S0324,S0325
ridiculous,1,163,[18],[163],SEJ7.tsv,S0324,S0325
science,1,20,"[20, 30, 32, 108]","[15, 21, 27, 85, 99, 167]",SEJ7.tsv,S0324,S0325
do triple science,3,21,[20],[21],SEJ7.tsv,S0324,S0325
still,1,21,"[20, 22, 58, 88]","[21, 240, 312]",SEJ7.tsv,S0324,S0325
to do,2,21,"[20, 52, 96, 120, 221]","[21, 45, 159, 169]",SEJ7.tsv,S0324,S0325
triple science,2,27,"[20, 32]","[27, 99]",SEJ7.tsv,S0324,S0325
want to,2,31,"[20, 48, 52, 66, 78, 154, 186, 188]","[31, 242, 276, 308, 316]",SEJ7.tsv,S0324,S0325
yeah but,2,101,"[20, 30, 40, 70]",[101],SEJ7.tsv,S0324,S0325
the whole,2,147,[20],[147],SEJ7.tsv,S0324,S0325
be just,2,203,"[20, 136, 281]",[203],SEJ7.tsv,S0324,S0325
whole,1,232,[20],[232],SEJ7.tsv,S0324,S0325
want,1,262,"[20, 48, 52, 66, 78, 126, 154, 186, 188]","[262, 310, 276, 308, 316]",SEJ7.tsv,S0324,S0325
you still have to,4,22,[22],[21],SEJ7.tsv,S0324,S0325
have to,2,113,"[22, 28, 100, 200, 221, 257]","[113, 115, 159, 226, 266, 268]",SEJ7.tsv,S0324,S0325
