Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 4, 6, 16, 26, 29, 31, 33, 35, 45, 47, 55, 57, 61, 67, 85, 91, 94, 104, 106, 110, 126, 137, 160, 179, 181, 185, 189, 201, 229, 231, 237, 246, 252, 265, 271, 282, 285, 287, 291, 301, 305, 307, 310, 318, 326, 328, 330, 332, 340, 342, 344, 346, 359, 361, 367, 369, 376, 387, 391, 400, 402, 435, 439, 440, 445]","[1, 5, 7, 15, 19, 28, 32, 38, 40, 44, 48, 50, 52, 58, 60, 64, 66, 72, 78, 80, 84, 88, 103, 105, 109, 119, 132, 134, 138, 140, 145, 149, 157, 161, 175, 182, 186, 192, 194, 200, 202, 212, 218, 228, 241, 247, 259, 262, 266, 272, 281, 286, 288, 294, 298, 311, 315, 327, 339, 345, 355, 382, 390, 392, 396, 401, 419, 423, 425, 429, 438, 234, 249, 260, 335]",SZW4.tsv,S0509,S0510
two poems,2,9,[0],[9],SZW4.tsv,S0509,S0510
have to,2,68,"[0, 14, 432]","[68, 93, 251, 266, 283, 333]",SZW4.tsv,S0509,S0510
like,1,78,"[0, 2, 4, 6, 10, 20, 22, 49, 69, 71, 81, 87, 100, 102, 110, 118, 122, 146, 173, 176, 177, 181, 195, 346, 352, 354, 356, 397, 398, 426]","[78, 153, 162, 168, 184, 192, 216, 218, 220, 226, 230, 325, 414]",SZW4.tsv,S0509,S0510
two,1,166,"[0, 6]","[166, 207, 360]",SZW4.tsv,S0509,S0510
yeah it's,2,218,"[0, 55, 237, 326]","[218, 228, 260, 335]",SZW4.tsv,S0509,S0510
so erm,2,226,[0],"[226, 234, 415]",SZW4.tsv,S0509,S0510
erm yeah,2,234,[0],"[234, 249]",SZW4.tsv,S0509,S0510
you have to,3,333,[0],[333],SZW4.tsv,S0509,S0510
then you,2,30,"[2, 6]","[30, 279]",SZW4.tsv,S0509,S0510
of it,2,30,"[2, 275]","[30, 412]",SZW4.tsv,S0509,S0510
get,1,34,"[2, 4, 10, 14, 22, 57, 71, 77, 81, 87, 100, 179, 267, 391, 411, 445]","[34, 46, 68, 88, 92, 138, 140, 149, 151, 162, 164, 180, 192, 200, 207, 224, 230, 243, 249, 279, 329, 341, 370, 408, 410, 441, 238, 272]",SZW4.tsv,S0509,S0510
performance,1,34,[2],[34],SZW4.tsv,S0509,S0510
it and,2,88,"[2, 22, 148]",[88],SZW4.tsv,S0509,S0510
and then,2,93,"[2, 6, 22, 148, 154, 263]","[93, 279]",SZW4.tsv,S0509,S0510
you get,2,238,"[2, 10, 14]","[238, 272, 279]",SZW4.tsv,S0509,S0510
and then you get,4,279,[2],[279],SZW4.tsv,S0509,S0510
poems,1,9,[4],[9],SZW4.tsv,S0509,S0510
selection,1,17,[4],[17],SZW4.tsv,S0509,S0510
online,1,17,[4],"[17, 232]",SZW4.tsv,S0509,S0510
like this,2,162,"[4, 195, 356]",[162],SZW4.tsv,S0509,S0510
so it's,2,218,"[4, 269]",[218],SZW4.tsv,S0509,S0510
they've,1,224,[4],[224],SZW4.tsv,S0509,S0510
go to,2,9,"[6, 20, 100, 210, 263, 267, 289, 346, 432]","[9, 78, 162, 211, 218, 228, 251, 266, 292, 315, 358, 68]",SZW4.tsv,S0509,S0510
sound,1,30,"[6, 16]",[30],SZW4.tsv,S0509,S0510
interest,1,42,"[6, 57]","[42, 228]",SZW4.tsv,S0509,S0510
one,1,46,"[6, 176, 275, 348, 352]","[46, 153, 161, 166, 175, 209, 220, 339, 341, 366, 372, 419]",SZW4.tsv,S0509,S0510
i think,2,60,"[6, 10, 20, 69, 81, 213, 275, 411]","[60, 249, 220, 317]",SZW4.tsv,S0509,S0510
you go to,3,68,[6],[68],SZW4.tsv,S0509,S0510
school,1,78,"[6, 18, 71]",[78],SZW4.tsv,S0509,S0510
think,1,86,"[6, 10, 20, 57, 61, 69, 81, 213, 275, 348, 411]","[86, 136, 172, 211, 251, 315, 360, 220, 249, 317]",SZW4.tsv,S0509,S0510
ones,1,113,"[6, 8, 116, 118, 122]","[113, 115, 119]",SZW4.tsv,S0509,S0510
kind of,2,162,"[6, 39, 112]","[162, 284, 329, 335, 388, 412]",SZW4.tsv,S0509,S0510
and yeah,2,194,[6],[194],SZW4.tsv,S0509,S0510
go,1,200,"[6, 20, 100, 131, 210, 263, 267, 289, 346, 397, 432, 443]","[200, 218, 270, 290, 306, 315, 331, 386, 444, 268, 211, 228, 251, 266, 358, 292]",SZW4.tsv,S0509,S0510
yeah it,2,202,[6],[202],SZW4.tsv,S0509,S0510
quite,1,216,"[6, 53, 77, 275]","[216, 224]",SZW4.tsv,S0509,S0510
i think it,3,220,[6],"[220, 317]",SZW4.tsv,S0509,S0510
erm and,2,220,[6],"[220, 226, 308, 311]",SZW4.tsv,S0509,S0510
only be,2,224,[6],[224],SZW4.tsv,S0509,S0510
you go,2,268,[6],[268],SZW4.tsv,S0509,S0510
and then you,3,279,[6],[279],SZW4.tsv,S0509,S0510
might be,2,302,"[6, 437]",[302],SZW4.tsv,S0509,S0510
might,1,302,"[6, 14, 348, 435, 437]","[302, 434]",SZW4.tsv,S0509,S0510
like the,2,325,"[6, 10, 71, 118, 122, 397, 426]",[325],SZW4.tsv,S0509,S0510
from the,2,372,"[6, 389]","[372, 415]",SZW4.tsv,S0509,S0510
i'm,1,88,"[10, 39, 65, 77, 81, 263, 267, 289, 404]","[88, 143, 162, 198, 209, 211, 251, 417, 200, 311, 358]",SZW4.tsv,S0509,S0510
get to,2,92,"[10, 14, 179]","[92, 138, 180]",SZW4.tsv,S0509,S0510
i'm not,2,200,"[10, 65]","[200, 358]",SZW4.tsv,S0509,S0510
or something,2,220,[10],[220],SZW4.tsv,S0509,S0510
you can,2,232,"[10, 14, 148, 156, 287]","[232, 341]",SZW4.tsv,S0509,S0510
something,1,283,"[10, 61, 63, 326]","[283, 412]",SZW4.tsv,S0509,S0510
sure,1,300,"[10, 39, 65]","[300, 341, 311, 417]",SZW4.tsv,S0509,S0510
i'm not sure,3,311,"[10, 65]",[311],SZW4.tsv,S0509,S0510
sure i,2,417,[10],[417],SZW4.tsv,S0509,S0510
but erm,2,234,[12],"[234, 410]",SZW4.tsv,S0509,S0510
to the,2,14,"[14, 397]","[9, 200]",SZW4.tsv,S0509,S0510
well,1,27,"[14, 22, 51, 128, 137, 139, 163, 203, 210, 213, 246, 297, 400, 404]","[27, 34, 36, 46, 68, 105, 155, 161, 182, 209, 211, 216, 234, 251, 283, 321, 360, 388]",SZW4.tsv,S0509,S0510
a bite,2,82,"[14, 77, 199, 287, 344]","[82, 143, 251, 333]",SZW4.tsv,S0509,S0510
that you,2,166,[14],[166],SZW4.tsv,S0509,S0510
actually,1,216,"[14, 400]","[216, 304, 321, 327, 380, 408, 417]",SZW4.tsv,S0509,S0510
that you can,3,232,[14],[232],SZW4.tsv,S0509,S0510
you might,2,302,[14],[302],SZW4.tsv,S0509,S0510
yeah but,2,40,"[16, 287]",[40],SZW4.tsv,S0509,S0510
really,1,68,"[16, 43, 100, 104, 124, 129, 144, 152, 158, 197, 217, 352, 376, 428]","[68, 136, 162, 170, 180, 230, 232, 236, 276, 296, 327, 329, 331, 335, 349, 382, 388]",SZW4.tsv,S0509,S0510
it it,2,202,[16],"[202, 331]",SZW4.tsv,S0509,S0510
cool,1,214,"[16, 169, 379, 420]",[214],SZW4.tsv,S0509,S0510
but it,2,222,"[16, 43]","[222, 388]",SZW4.tsv,S0509,S0510
do it,2,42,[18],[42],SZW4.tsv,S0509,S0510
english,1,46,"[18, 20]",[46],SZW4.tsv,S0509,S0510
have the,2,82,"[18, 87, 148, 350]",[82],SZW4.tsv,S0509,S0510
cos,1,88,"[18, 146, 181, 206, 278, 287, 350, 376, 395, 405, 411]","[88, 209, 211, 222, 230, 315, 329, 335, 360, 366, 216, 419]",SZW4.tsv,S0509,S0510
also,1,107,"[18, 43, 273]","[107, 362, 380]",SZW4.tsv,S0509,S0510
before but,2,136,[18],[136],SZW4.tsv,S0509,S0510
i've,1,140,"[18, 57, 397, 400]","[140, 151, 164, 192, 200, 207, 220, 414]",SZW4.tsv,S0509,S0510
i didn't,2,200,"[18, 57]",[200],SZW4.tsv,S0509,S0510
cos i,2,216,"[18, 278]","[216, 419]",SZW4.tsv,S0509,S0510
but i've,2,414,[18],[414],SZW4.tsv,S0509,S0510
