Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
see,1,7,"[0, 32, 115, 117, 127, 466, 498, 502]","[7, 25, 126, 192, 197, 215, 342, 360, 429, 446, 463]",STZ3.tsv,S0203,S0202
look,1,23,"[0, 14, 85, 198, 207, 220, 259, 263, 308, 357, 420, 478]","[23, 84, 86, 122, 205, 206, 215, 217, 236, 260, 360, 25, 307]",STZ3.tsv,S0203,S0202
look at,2,25,"[0, 198, 207, 220, 263, 420]","[25, 215, 307]",STZ3.tsv,S0203,S0202
i'm,1,53,"[0, 89, 97, 110, 129, 136, 176, 178, 216, 251, 257, 296, 298, 379, 391, 401, 406, 425, 457]","[53, 112, 151, 203, 213, 249, 271, 277, 287, 305, 318, 342, 360, 412, 441, 446, 452, 458, 509]",STZ3.tsv,S0203,S0202
wanna,1,55,"[0, 146, 178, 425]","[55, 174, 252, 358, 444, 458]",STZ3.tsv,S0203,S0202
oh i,2,72,"[12, 480]","[72, 219, 223, 236]",STZ3.tsv,S0203,S0202
that i,2,72,"[12, 185, 383, 502]",[72],STZ3.tsv,S0203,S0202
i think,2,84,"[12, 14, 110, 240, 401, 407, 425]","[84, 151, 234, 344, 435, 441]",STZ3.tsv,S0203,S0202
think,1,84,"[12, 14, 40, 110, 113, 198, 240, 296, 375, 383, 401, 407, 425, 478, 480, 500, 504]","[84, 124, 135, 151, 159, 164, 217, 234, 249, 271, 342, 344, 356, 435, 441, 475]",STZ3.tsv,S0203,S0202
anything,1,25,"[14, 280]","[25, 135, 159, 403]",STZ3.tsv,S0203,S0202
yeah,1,18,"[18, 22, 24, 30, 38, 42, 44, 46, 48, 50, 79, 97, 121, 125, 134, 142, 152, 165, 169, 171, 173, 200, 202, 214, 233, 238, 276, 278, 288, 290, 296, 304, 306, 319, 336, 347, 355, 369, 371, 373, 375, 383, 395, 397, 399, 402, 404, 409, 420, 434, 440, 445, 447, 453, 455, 457, 476, 478, 486, 490]","[15, 35, 41, 68, 82, 88, 92, 94, 109, 111, 114, 128, 143, 145, 149, 159, 162, 177, 182, 188, 190, 275, 289, 293, 342, 344, 349, 360, 376, 388, 390, 392, 405, 412, 415, 424, 433, 448, 450, 505]",STZ3.tsv,S0203,S0202
right,1,37,"[20, 28, 34, 119, 146, 154, 257, 298, 312, 363, 385, 402, 425, 488, 492, 494, 496, 506, 508]","[37, 45, 98, 241, 340, 376, 408, 446, 199]",STZ3.tsv,S0203,S0202
oh right,2,199,"[20, 28, 363, 402, 494]",[199],STZ3.tsv,S0203,S0202
really,1,27,"[26, 32, 67, 91, 108, 117, 161, 176, 180, 333, 379, 397, 464, 470, 502]","[27, 29, 33, 60, 72, 205, 342, 344, 366, 394, 452]",STZ3.tsv,S0203,S0202
that's what,2,31,"[30, 85]","[31, 313, 360, 362, 366, 376, 384]",STZ3.tsv,S0203,S0202
that's,1,60,"[30, 65, 67, 71, 85, 148, 245, 343, 423]","[60, 131, 162, 208, 305, 342, 366, 374, 446, 509, 313, 360, 362, 376, 384]",STZ3.tsv,S0203,S0202
like,1,32,"[32, 63, 65, 69, 71, 85, 89, 91, 93, 97, 101, 102, 113, 117, 121, 127, 130, 132, 136, 142, 144, 146, 148, 158, 176, 178, 189, 191, 222, 224, 243, 257, 263, 286, 294, 302, 306, 325, 327, 331, 333, 334, 350, 357, 359, 375, 379, 383, 389, 397, 399, 401, 402, 416, 420, 421, 423, 425, 428, 436, 447, 478, 480, 482, 500, 502, 510]","[10, 17, 25, 29, 47, 49, 51, 53, 66, 72, 74, 80, 84, 86, 109, 112, 118, 120, 122, 139, 143, 151, 184, 197, 203, 205, 208, 213, 215, 217, 221, 232, 258, 262, 273, 275, 277, 287, 295, 305, 311, 318, 322, 326, 340, 342, 346, 348, 354, 358, 360, 366, 368, 376, 378, 386, 417, 419, 439, 444, 446, 448, 452, 456, 458, 459, 461, 463, 475, 485, 489, 491, 493, 497, 509]",STZ3.tsv,S0203,S0202
sort of thing,3,32,"[32, 136, 397, 421, 425]","[25, 84, 155, 360, 509]",STZ3.tsv,S0203,S0202
and i,2,32,"[32, 97, 350, 425, 502]","[25, 84, 205, 215, 283, 344, 354, 366, 441, 444, 446, 452, 458, 342]",STZ3.tsv,S0203,S0202
be really,2,32,"[32, 379]","[27, 33, 344, 29]",STZ3.tsv,S0203,S0202
she be really,3,32,[32],[29],STZ3.tsv,S0203,S0202
happen,1,32,"[32, 54, 67, 478, 482]","[31, 143, 342, 360]",STZ3.tsv,S0203,S0202
sort of,2,37,"[32, 136, 237, 367, 397, 421, 425]","[37, 122, 495, 84, 155, 360, 509]",STZ3.tsv,S0203,S0202
cos,1,51,"[32, 71, 81, 89, 127, 180, 333, 406, 425, 436, 480, 500]","[51, 72, 74, 96, 109, 116, 164, 188, 203, 206, 236, 277, 305, 348, 356, 439, 461, 489]",STZ3.tsv,S0203,S0202
but i,2,78,"[32, 127, 224, 383, 406]","[78, 159, 295, 505]",STZ3.tsv,S0203,S0202
like but,2,112,"[32, 148]","[112, 346]",STZ3.tsv,S0203,S0202
would,1,112,"[32, 110, 134, 146, 167, 323, 383, 438, 480]","[112, 166, 205, 206, 208, 226, 232, 249, 295, 382, 479]",STZ3.tsv,S0203,S0202
she be,2,120,[32],"[120, 446, 452, 458]",STZ3.tsv,S0203,S0202
could,1,124,"[32, 59, 104, 117, 123, 142, 148, 321]","[124, 131, 143, 170, 337, 135, 139, 188]",STZ3.tsv,S0203,S0202
thing,1,131,"[32, 136, 144, 148, 323, 325, 343, 397, 421, 423, 425, 500, 502]","[131, 170, 199, 452, 459, 342, 360, 509, 155]",STZ3.tsv,S0203,S0202
i could,2,135,"[32, 59, 104]","[135, 139, 188]",STZ3.tsv,S0203,S0202
do that and,3,168,[32],[168],STZ3.tsv,S0203,S0202
do that,2,249,"[32, 144, 383, 478, 494, 498]","[249, 360, 458, 493]",STZ3.tsv,S0203,S0202
that and,2,271,"[32, 224, 402]","[271, 342, 452]",STZ3.tsv,S0203,S0202
that and i,3,342,[32],"[342, 452]",STZ3.tsv,S0203,S0202
thing like,2,342,"[32, 136, 421, 423, 425, 500, 502]",[342],STZ3.tsv,S0203,S0202
do i,2,210,[34],[210],STZ3.tsv,S0203,S0202
right so,2,340,[34],[340],STZ3.tsv,S0203,S0202
drink,1,36,"[36, 161, 397, 402]","[10, 37, 39, 162, 170, 174, 184, 348, 446]",STZ3.tsv,S0203,S0202
go,1,40,"[40, 102, 144, 146, 148, 158, 161, 209, 220, 224, 247, 323, 379, 383, 401, 402, 406, 420, 421, 425]","[1, 25, 37, 43, 151, 162, 174, 210, 241, 252, 262, 273, 275, 287, 337, 340, 342, 354, 358, 360, 370, 429, 439, 441, 446, 458, 463, 489, 495, 511, 47, 168, 170, 444, 471, 473]",STZ3.tsv,S0203,S0202
fuck,1,40,"[40, 345, 381, 383, 402, 421]","[10, 53, 170, 249, 271, 277, 283, 287, 295, 326, 330, 337, 342, 344, 346, 348, 360, 364, 370, 378, 415, 444, 446, 452, 454, 458, 459, 461, 463, 475, 477, 509, 511]",STZ3.tsv,S0203,S0202
