Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
think,1,7,"[0, 4, 16, 22, 58, 62, 84, 92, 94, 110, 174, 180, 192, 274]","[7, 19, 41, 51, 55, 63, 87, 93, 117, 121, 137, 153, 181, 201, 213, 233, 249, 251]",SXLD.tsv,S0392,S0398
say,1,55,"[0, 68, 84, 86, 90, 96, 144, 166]","[55, 93, 141, 203, 227, 265]",SXLD.tsv,S0392,S0398
vote,1,57,"[0, 48, 206, 218, 230, 244, 256, 274]","[57, 181, 187, 197, 211, 259, 273]",SXLD.tsv,S0392,S0398
time,1,97,"[0, 16, 30, 34, 60, 84, 146, 174, 190, 214]","[97, 253, 111]",SXLD.tsv,S0392,S0398
last time,2,111,"[0, 174, 190, 214]",[111],SXLD.tsv,S0392,S0398
two,1,121,"[0, 262]",[121],SXLD.tsv,S0392,S0398
around,1,203,"[0, 26, 138, 184, 190, 214]","[203, 227]",SXLD.tsv,S0392,S0398
have a,2,225,"[0, 110, 194, 218]",[225],SXLD.tsv,S0392,S0398
last,1,255,"[0, 86, 174, 188, 190, 214]",[255],SXLD.tsv,S0392,S0398
change,1,263,"[0, 46, 246]",[263],SXLD.tsv,S0392,S0398
yeah,1,13,"[2, 8, 12, 20, 26, 28, 30, 32, 38, 42, 56, 60, 62, 70, 72, 74, 106, 112, 122, 124, 128, 136, 140, 150, 152, 164, 166, 172, 174, 200, 226, 228, 232, 238, 242, 248, 252, 254, 256, 258, 260, 266, 274, 276, 278, 280]","[13, 18, 55, 121, 147, 153, 155, 159, 193, 195, 247]",SXLD.tsv,S0392,S0398
cos,1,93,"[2, 84, 132, 256]",[93],SXLD.tsv,S0392,S0398
want to,2,107,"[2, 114, 196]","[107, 197, 213]",SXLD.tsv,S0392,S0398
to be,2,119,"[2, 28, 58, 62, 134, 154, 160, 188, 220]","[119, 241, 257, 239]",SXLD.tsv,S0392,S0398
be in,2,125,"[2, 136]","[125, 279, 239]",SXLD.tsv,S0392,S0398
to be in,3,239,[2],[239],SXLD.tsv,S0392,S0398
will they,2,175,"[4, 40]",[175],SXLD.tsv,S0392,S0398
and er,2,201,[4],"[201, 227]",SXLD.tsv,S0392,S0398
