Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
how be,2,5,[0],[5],SAUJ.tsv,S0483,S0482
be the,2,21,"[0, 32, 90]","[21, 261, 359]",SAUJ.tsv,S0483,S0482
so erm,2,45,"[0, 58, 116]",[45],SAUJ.tsv,S0483,S0482
well,1,2,"[2, 48, 52, 84, 90, 98, 106, 132, 140, 156, 176, 216, 218, 244, 248, 254, 264, 286, 302, 324, 330, 346, 411]","[1, 37, 61, 83, 107, 135, 155, 157, 167, 179, 213, 217, 221, 261, 301, 400, 408, 383]",SAUJ.tsv,S0483,S0482
they're,1,3,"[2, 34, 244, 258, 318]","[3, 353, 377]",SAUJ.tsv,S0483,S0482
easier,1,33,[2],[33],SAUJ.tsv,S0483,S0482
make,1,65,[2],"[65, 99, 207, 211, 398, 400]",SAUJ.tsv,S0483,S0482
as well,2,383,"[2, 84, 140, 218]",[383],SAUJ.tsv,S0483,S0482
yeah,1,4,"[4, 6, 12, 20, 24, 26, 30, 32, 34, 38, 44, 48, 58, 62, 77, 84, 86, 88, 92, 94, 96, 98, 100, 102, 108, 112, 114, 116, 120, 134, 136, 150, 174, 178, 188, 192, 194, 196, 200, 210, 212, 214, 224, 230, 232, 242, 262, 264, 266, 270, 274, 278, 286, 288, 296, 314, 318, 322, 328, 348, 350, 354, 358, 370, 372, 392, 405]","[1, 3, 7, 11, 13, 33, 35, 49, 57, 59, 75, 139, 155, 163, 169, 173, 201, 203, 221, 237, 245, 247, 253, 255, 259, 261, 273, 291, 299, 331, 337, 341, 355, 363, 369, 373, 375, 377, 85, 365]",SAUJ.tsv,S0483,S0482
yeah yeah yeah,3,85,"[4, 26, 32, 34, 102, 120, 210, 274]",[85],SAUJ.tsv,S0483,S0482
yeah yeah,2,365,"[4, 26, 32, 34, 86, 92, 100, 102, 112, 120, 188, 210, 214, 266, 274, 288, 314, 322, 372]",[365],SAUJ.tsv,S0483,S0482
good,1,6,"[6, 8, 58, 84, 102, 162, 172, 206, 234, 372, 392]","[1, 25, 29, 275, 293, 327, 333, 337, 371]",SAUJ.tsv,S0483,S0482
dance,1,21,[6],[21],SAUJ.tsv,S0483,S0482
do a,2,89,"[6, 206, 308, 310]","[89, 135]",SAUJ.tsv,S0483,S0482
new,1,147,[6],[147],SAUJ.tsv,S0483,S0482
be good,2,8,"[8, 172]","[1, 275, 293]",SAUJ.tsv,S0483,S0482
it be,2,43,"[8, 10, 12, 20, 30, 32, 56, 62, 112, 130, 140, 142, 158, 302, 352, 356]","[43, 61, 65, 99, 101, 125, 141, 143, 145, 147, 207, 209, 267]",SAUJ.tsv,S0483,S0482
think,1,10,"[10, 32, 34, 108, 110, 114, 118, 168, 194, 256, 302, 322, 332]","[3, 149, 169, 187, 193, 197, 199, 207, 237, 239, 279, 321, 369, 235, 251, 65, 89, 121, 147]",SAUJ.tsv,S0483,S0482
amy winehouse,2,11,[10],[11],SAUJ.tsv,S0483,S0482
like,1,19,"[10, 30, 32, 36, 40, 98, 134, 168, 176, 246, 272, 312, 394, 399]","[19, 21, 31, 78, 99, 121, 127, 143, 183, 189, 195, 225, 229, 259, 261, 273, 281, 333, 371]",SAUJ.tsv,S0483,S0482
don't know,2,33,"[10, 126, 130, 240, 244, 250, 256, 258]",[33],SAUJ.tsv,S0483,S0482
know,1,33,"[10, 12, 32, 34, 40, 52, 56, 116, 126, 130, 134, 152, 166, 206, 240, 244, 246, 250, 256, 258, 302]","[33, 67, 69, 75, 79, 81, 89, 99, 101, 103, 121, 127, 129, 149, 151, 163, 191, 207, 213, 223, 237, 239, 241, 245, 327, 367]",SAUJ.tsv,S0483,S0482
say,1,61,"[10, 32, 104, 106, 152, 154, 158, 166, 202, 214, 216, 258, 296]","[61, 63, 65, 67, 75, 76, 93, 105, 229]",SAUJ.tsv,S0483,S0482
think it be,3,65,[10],[65],SAUJ.tsv,S0483,S0482
i didn't,2,67,"[10, 250]","[67, 377]",SAUJ.tsv,S0483,S0482
something,1,67,"[10, 56, 84, 218, 220]","[67, 83, 105, 221]",SAUJ.tsv,S0483,S0482
but i,2,71,"[10, 108, 110, 158, 258]","[71, 189]",SAUJ.tsv,S0483,S0482
i don't,2,75,"[10, 32, 126, 130, 236, 240, 244, 250, 256, 258, 302, 332]","[75, 89, 129, 147, 213, 235, 237, 245, 251, 303, 367]",SAUJ.tsv,S0483,S0482
know i,2,75,"[10, 130, 206, 250]","[75, 89, 163]",SAUJ.tsv,S0483,S0482
don't think,2,89,[10],"[89, 235, 251]",SAUJ.tsv,S0483,S0482
i have,2,93,[10],"[93, 331]",SAUJ.tsv,S0483,S0482
know the,2,103,[10],"[103, 207]",SAUJ.tsv,S0483,S0482
be something,2,105,[10],[105],SAUJ.tsv,S0483,S0482
think it,2,121,[10],[121],SAUJ.tsv,S0483,S0482
i don't know,3,129,"[10, 126, 130, 240, 244, 250, 256, 258, 302]","[129, 213, 237, 245, 367]",SAUJ.tsv,S0483,S0482
maybe,1,129,"[10, 30, 356]","[129, 241, 353, 361]",SAUJ.tsv,S0483,S0482
guess,1,137,[10],[137],SAUJ.tsv,S0483,S0482
don't think it be,4,147,[10],[147],SAUJ.tsv,S0483,S0482
have to,2,211,"[10, 32, 34, 244, 296]","[211, 227]",SAUJ.tsv,S0483,S0482
be it,2,12,"[12, 110, 302, 356]","[9, 261, 303, 319, 404]",SAUJ.tsv,S0483,S0482
you know,2,67,"[12, 40, 56, 116, 134, 256, 258]","[67, 75, 89, 99, 101, 121, 127, 149, 151, 191, 207, 223, 241, 327]",SAUJ.tsv,S0483,S0482
sort of,2,99,"[12, 36, 106, 164, 166]","[99, 121, 123, 207, 209, 239, 261, 321]",SAUJ.tsv,S0483,S0482
yeah but,2,247,"[12, 108, 262, 358]","[247, 253]",SAUJ.tsv,S0483,S0482
yeah but it,3,253,[12],[253],SAUJ.tsv,S0483,S0482
but it be,3,267,[12],[267],SAUJ.tsv,S0483,S0482
modern,1,14,[14],[13],SAUJ.tsv,S0483,S0482
indie,1,15,"[14, 18]",[15],SAUJ.tsv,S0483,S0482
