Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
right,1,240,"[0, 2, 6, 13, 15, 25, 29, 31, 35, 60, 87, 102, 104, 106, 110, 112, 114, 116, 118, 120, 122, 124, 126, 170, 176, 182, 194, 205, 207, 209, 211, 241, 243, 258, 260, 262, 264, 266, 270, 274, 280, 286, 291, 293, 295, 299, 305, 307, 309, 311, 313, 315, 333, 379, 391, 393, 395, 397, 399, 405, 407, 415]","[240, 279, 328, 332, 372]",SXAN.tsv,S0486,S0526
twenty,1,4,[4],"[1, 5]",SXAN.tsv,S0486,S0526
say,1,22,"[4, 132, 134, 216, 220, 221, 223, 227, 342, 403]","[22, 44, 45, 46, 151, 179, 195, 364, 365]",SXAN.tsv,S0486,S0526
end,1,105,[4],"[105, 281, 402]",SXAN.tsv,S0486,S0526
take,1,208,"[4, 182]",[208],SXAN.tsv,S0486,S0526
yeah,1,11,"[11, 23, 27, 33, 39, 41, 43, 64, 66, 76, 78, 80, 100, 108, 154, 180, 192, 198, 203, 218, 233, 241, 243, 272, 284, 297, 301, 303, 317, 335, 338, 347, 351, 355, 361, 367, 377, 397, 401, 403, 411, 413, 415]","[8, 20, 44, 49, 51, 59, 63, 69, 71, 86, 95, 121, 133, 139, 141, 145, 147, 159, 161, 183, 185, 187, 219, 226, 228, 230, 234, 236, 277, 322, 324, 330, 352, 356, 358, 364, 370, 374, 378, 380, 388, 404]",SXAN.tsv,S0486,S0526
eye,1,15,[15],"[7, 10, 44, 328, 332, 334]",SXAN.tsv,S0486,S0526
like,1,46,"[15, 72, 92, 134, 371]","[46, 195, 196]",SXAN.tsv,S0486,S0526
in that,2,113,[15],[113],SXAN.tsv,S0486,S0526
right and,2,240,[15],[240],SXAN.tsv,S0486,S0526
really,1,28,"[17, 19, 68, 96, 130, 276, 278, 282, 301, 359]","[28, 402]",SXAN.tsv,S0486,S0526
can't,1,21,"[21, 216]","[1, 12, 22, 113, 129, 212]",SXAN.tsv,S0486,S0526
you be,2,21,"[21, 227, 342, 403]","[3, 137]",SXAN.tsv,S0486,S0526
way,1,21,[21],"[8, 46]",SXAN.tsv,S0486,S0526
you can,2,21,[21],"[12, 402]",SXAN.tsv,S0486,S0526
on the,2,61,[21],"[61, 63, 67, 75, 195, 283]",SXAN.tsv,S0486,S0526
of course,2,240,"[33, 349]","[240, 402]",SXAN.tsv,S0486,S0526
sticky tape,2,38,[37],[38],SXAN.tsv,S0486,S0526
be it,2,195,"[37, 216, 268, 274, 329, 383, 387]",[195],SXAN.tsv,S0486,S0526
no recollection,2,47,[47],[46],SXAN.tsv,S0486,S0526
of it,2,101,[47],"[101, 195]",SXAN.tsv,S0486,S0526
i have,2,48,"[48, 90]","[1, 46, 129, 173, 59]",SXAN.tsv,S0486,S0526
i be,2,48,[48],[8],SXAN.tsv,S0486,S0526
be a,2,48,"[48, 254]","[10, 99, 121, 275, 279, 283, 332]",SXAN.tsv,S0486,S0526
you know,2,48,"[48, 54, 132, 142, 227]","[30, 117, 314]",SXAN.tsv,S0486,S0526
to wear a,3,48,[48],[34],SXAN.tsv,S0486,S0526
when i,2,48,"[48, 72]","[44, 59]",SXAN.tsv,S0486,S0526
night,1,48,"[48, 72, 92, 148]","[44, 45, 57, 59]",SXAN.tsv,S0486,S0526
know,1,48,"[48, 54, 132, 142, 213, 227]","[44, 171, 177, 263, 346, 360, 314]",SXAN.tsv,S0486,S0526
years ago i have,4,59,[48],[59],SXAN.tsv,S0486,S0526
years,1,101,"[48, 138, 248]","[101, 263]",SXAN.tsv,S0486,S0526
remember,1,171,[48],"[171, 197]",SXAN.tsv,S0486,S0526
kid,1,396,[48],[396],SXAN.tsv,S0486,S0526
teeth,1,81,[50],"[81, 84, 86]",SXAN.tsv,S0486,S0526
to keep,2,263,"[50, 345]",[263],SXAN.tsv,S0486,S0526
side of,2,52,[52],[5],SXAN.tsv,S0486,S0526
and i,2,52,"[52, 92, 94, 144, 216, 220, 221, 252]","[7, 40, 59, 113, 173, 179, 242, 42]",SXAN.tsv,S0486,S0526
it be,2,52,"[52, 56, 128, 223, 231, 235]","[8, 163, 288, 341, 354, 44]",SXAN.tsv,S0486,S0526
get,1,52,"[52, 92, 130, 132, 144, 150, 164, 245, 309, 381]","[26, 34, 40, 44, 65, 84, 86, 101, 153, 163, 177, 191, 195, 240, 247, 257, 259, 267, 290, 300, 310, 314, 394, 400, 316]",SXAN.tsv,S0486,S0526
and i couldn't,3,52,[52],"[42, 59]",SXAN.tsv,S0486,S0526
and it be,3,52,[52],[44],SXAN.tsv,S0486,S0526
in the,2,52,"[52, 72, 92, 132, 373, 375, 383]","[44, 45, 57, 59, 65, 75, 81, 82, 202, 240]",SXAN.tsv,S0486,S0526
always,1,52,"[52, 72, 92, 134]","[44, 179]",SXAN.tsv,S0486,S0526
the other,2,52,"[52, 148]",[46],SXAN.tsv,S0486,S0526
of the,2,111,"[52, 342]","[111, 240, 400, 402]",SXAN.tsv,S0486,S0526
room,1,113,[52],[113],SXAN.tsv,S0486,S0526
morning,1,137,[52],"[137, 364]",SXAN.tsv,S0486,S0526
i couldn't,2,157,"[52, 245]",[157],SXAN.tsv,S0486,S0526
get the,2,316,"[52, 164]",[316],SXAN.tsv,S0486,S0526
there you,2,54,"[54, 150, 381, 415]",[3],SXAN.tsv,S0486,S0526
go,1,54,"[54, 138, 158, 227, 345, 359, 381, 403, 415]","[5, 7, 12, 40, 67, 75, 169, 173, 208, 259, 263, 265, 281, 306, 398, 402]",SXAN.tsv,S0486,S0526
but erm,2,127,"[54, 221]","[127, 290]",SXAN.tsv,S0486,S0526
strange,1,56,[56],[55],SXAN.tsv,S0486,S0526
be they,2,312,[62],[312],SXAN.tsv,S0486,S0526
wake up,2,72,[72],"[40, 61]",SXAN.tsv,S0486,S0526
when i saw,3,72,[72],[44],SXAN.tsv,S0486,S0526
in the night,3,72,"[72, 92]","[44, 45, 57]",SXAN.tsv,S0486,S0526
i saw,2,72,"[72, 144, 146]",[44],SXAN.tsv,S0486,S0526
well,1,72,"[72, 90, 128, 178, 182, 216, 220, 227, 245, 381, 415]","[45, 55, 57, 75, 125, 131, 143, 151, 191, 199, 267, 279, 310, 326, 364]",SXAN.tsv,S0486,S0526
dog,1,72,[72],"[57, 61]",SXAN.tsv,S0486,S0526
sleep,1,72,[72],[59],SXAN.tsv,S0486,S0526
sleep on,2,72,[72],"[65, 67, 75]",SXAN.tsv,S0486,S0526
bed,1,72,[72],[65],SXAN.tsv,S0486,S0526
on his,2,77,[72],[77],SXAN.tsv,S0486,S0526
up in the,3,81,[72],[81],SXAN.tsv,S0486,S0526
never,1,103,[72],"[103, 392]",SXAN.tsv,S0486,S0526
erm he,2,281,[72],[281],SXAN.tsv,S0486,S0526
well when,2,364,[72],[364],SXAN.tsv,S0486,S0526
yeah mm,2,277,[76],[277],SXAN.tsv,S0486,S0526
i've,1,88,"[88, 245, 278]","[26, 34, 99, 151, 163, 177, 179, 191, 240, 257, 169]",SXAN.tsv,S0486,S0526
find,1,88,"[88, 150]","[42, 157, 177]",SXAN.tsv,S0486,S0526
