Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be the,2,253,"[0, 72, 112, 282]",[253],SZKX.tsv,S0456,S0465
yeah,1,2,"[2, 4, 7, 11, 27, 31, 33, 35, 37, 39, 52, 62, 68, 70, 72, 84, 89, 91, 103, 107, 116, 124, 129, 131, 137, 139, 147, 149, 153, 161, 177, 179, 196, 212, 220, 222, 224, 230, 246, 256, 260, 266, 268, 270, 278, 282, 292, 294, 298, 300, 323, 325, 327, 331, 337, 341, 343, 344, 355, 357, 359, 361, 366, 370, 374, 378, 380, 382, 384, 408, 424, 430, 447, 449, 451, 459, 464, 468, 470, 472, 480]","[1, 10, 12, 30, 44, 53, 61, 63, 65, 67, 75, 77, 79, 87, 90, 94, 96, 98, 102, 104, 108, 109, 111, 115, 119, 121, 127, 130, 144, 146, 150, 152, 160, 162, 164, 166, 170, 172, 176, 181, 187, 197, 199, 201, 207, 211, 213, 215, 219, 225, 237, 253, 261, 283, 285, 301, 315, 324, 330, 332, 334, 336, 338, 340, 342, 347, 349, 351, 362, 364, 371, 373, 385, 389, 395, 405, 413, 417, 421, 425, 431, 433, 435, 437, 439, 441, 444, 452, 454, 456, 473, 475, 481, 483]",SZKX.tsv,S0456,S0465
be it,2,14,"[4, 13, 124, 331]","[14, 73, 217]",SZKX.tsv,S0456,S0465
it be,2,18,"[4, 93, 99, 103, 124, 126, 165, 282]","[18, 191, 273, 307, 377]",SZKX.tsv,S0456,S0465
mean,1,57,"[4, 300, 412]","[57, 423, 425, 450, 458]",SZKX.tsv,S0456,S0465
yeah yeah,2,160,"[4, 7, 282, 292, 343, 380, 424, 480]","[160, 283, 301, 364, 413, 431, 475, 481]",SZKX.tsv,S0456,S0465
to be,2,227,"[4, 206, 436]","[227, 342, 423, 460]",SZKX.tsv,S0456,S0465
sun,1,5,[5],[1],SZKX.tsv,S0456,S0465
like,1,5,"[5, 62, 66, 99, 103, 105, 124, 179, 202, 212, 323, 408, 414, 430]","[3, 8, 40, 42, 55, 59, 217, 219, 221, 259, 273, 277, 281, 324, 423, 427, 463]",SZKX.tsv,S0456,S0465
i dunno,2,324,[5],[324],SZKX.tsv,S0456,S0465
he's,1,9,"[9, 37, 151, 169, 388, 392, 408, 480]","[8, 142, 152, 154, 391]",SZKX.tsv,S0456,S0465
certificate,1,10,[9],[10],SZKX.tsv,S0456,S0465
get the,2,18,[9],"[18, 22]",SZKX.tsv,S0456,S0465
get,1,34,"[9, 52, 97, 101, 124, 169, 337, 384, 440, 480]","[34, 50, 152, 231, 273, 381]",SZKX.tsv,S0456,S0465
he he,2,38,"[9, 348, 392]","[38, 40, 50, 273, 285, 324, 407]",SZKX.tsv,S0456,S0465
he's get,2,152,"[9, 169, 480]",[152],SZKX.tsv,S0456,S0465
well,1,11,"[11, 89, 105, 107, 118, 124, 131, 151, 161, 196, 329, 333, 404, 451]","[3, 44, 152, 225, 229, 237, 261, 269, 324, 342, 367, 379, 456, 463, 38, 69, 231, 444]",SZKX.tsv,S0456,S0465
as well,2,38,[11],"[38, 69, 231, 444]",SZKX.tsv,S0456,S0465
be a,2,57,"[11, 62, 124, 212, 300]","[57, 231, 271, 297, 405, 407]",SZKX.tsv,S0456,S0465
group,1,243,[11],[243],SZKX.tsv,S0456,S0465
to have,2,245,"[11, 122, 208, 210, 212]","[245, 311, 421]",SZKX.tsv,S0456,S0465
a very,2,463,[11],"[463, 471]",SZKX.tsv,S0456,S0465
right,1,83,"[19, 122, 339, 484]","[83, 85, 87, 109, 111, 115, 125, 138, 239, 291, 295, 311, 393]",SZKX.tsv,S0456,S0465
yeah because,2,324,[37],"[324, 405]",SZKX.tsv,S0456,S0465
for the,2,52,"[52, 66, 451]","[16, 22, 32]",SZKX.tsv,S0456,S0465
visa,1,52,"[52, 76, 84]","[16, 18, 22, 32, 34, 44, 81, 28]",SZKX.tsv,S0456,S0465
a visa,2,52,[52],[28],SZKX.tsv,S0456,S0465
er russia,2,55,[52],[55],SZKX.tsv,S0456,S0465
still,1,81,"[52, 54, 107, 112, 208]","[81, 269]",SZKX.tsv,S0456,S0465
russia,1,88,[52],[88],SZKX.tsv,S0456,S0465
yeah it's,2,150,"[52, 62, 89, 177, 224, 260]",[150],SZKX.tsv,S0456,S0465
think,1,60,"[60, 84, 86, 118, 124, 165, 350, 392, 426, 430]","[1, 8, 14, 24, 40, 88, 117, 142, 152, 156, 160, 191, 219, 239, 273, 307, 342, 427, 469]",SZKX.tsv,S0456,S0465
probably,1,61,"[60, 392]",[61],SZKX.tsv,S0456,S0465
know,1,62,"[62, 66, 72, 84, 95, 103, 105, 107, 110, 112, 118, 120, 124, 131, 139, 169, 175, 179, 208, 260, 388, 414, 430, 436, 451, 453, 474]","[8, 57, 185, 213, 261, 273, 369, 454, 479, 267, 281, 289, 311, 342, 381, 405, 407, 423, 458, 467, 471, 26, 51, 59, 88, 152, 191, 195, 221, 227, 231, 235, 239, 249, 259]",SZKX.tsv,S0456,S0465
you know,2,62,"[62, 66, 72, 95, 103, 105, 107, 112, 118, 120, 124, 131, 169, 175, 179, 208, 260, 414, 430, 436, 453]","[26, 51, 59, 88, 152, 191, 195, 221, 227, 231, 235, 239, 249, 259, 267, 281, 289, 311, 342, 369, 381, 405, 407, 423, 458, 467, 471, 479]",SZKX.tsv,S0456,S0465
have like,2,62,[62],[42],SZKX.tsv,S0456,S0465
and they,2,141,"[62, 64, 103]","[141, 158]",SZKX.tsv,S0456,S0465
they have,2,158,"[62, 120, 426, 430, 436]",[158],SZKX.tsv,S0456,S0465
people,1,261,"[62, 124, 163, 184, 210, 348, 370, 398, 438]","[261, 317]",SZKX.tsv,S0456,S0465
of the,2,64,"[64, 72, 118, 177, 196]","[55, 289, 305]",SZKX.tsv,S0456,S0465
they be,2,108,"[64, 107, 112, 122, 165, 202, 329, 337, 339, 430, 432, 434]","[108, 251, 253, 287]",SZKX.tsv,S0456,S0465
i i,2,66,"[66, 110, 426, 451, 482]","[1, 365, 405, 463, 477, 144]",SZKX.tsv,S0456,S0465
weather,1,66,[66],[1],SZKX.tsv,S0456,S0465
i just,2,66,[66],[3],SZKX.tsv,S0456,S0465
go,1,66,"[66, 74, 78, 84, 91, 103, 105, 169, 388, 472]","[12, 44, 313, 71]",SZKX.tsv,S0456,S0465
i mean,2,66,"[66, 72, 177, 329, 396, 410, 430, 438, 440, 451, 480]","[57, 423, 425, 450, 458]",SZKX.tsv,S0456,S0465
go there,2,71,[66],[71],SZKX.tsv,S0456,S0465
i i just,3,144,[66],[144],SZKX.tsv,S0456,S0465
no i,2,185,"[66, 426, 480]","[185, 419]",SZKX.tsv,S0456,S0465
them and,2,265,[66],[265],SZKX.tsv,S0456,S0465
er yeah,2,68,"[68, 459]","[1, 144]",SZKX.tsv,S0456,S0465
moscow,1,70,[70],[69],SZKX.tsv,S0456,S0465
