Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
finish,1,268,"[0, 465]","[268, 391, 393, 399, 466]",SRRQ.tsv,S0558,S0517
tell,1,48,"[2, 188, 245, 415, 614, 789]","[48, 268, 345, 739]",SRRQ.tsv,S0558,S0517
bite,1,13,"[4, 108, 219, 573, 788, 799, 801]","[13, 29]",SRRQ.tsv,S0558,S0517
it be,2,15,"[4, 10, 80, 162, 167, 186, 202, 208, 333, 380, 669, 784, 793, 798, 803]","[15, 48, 60, 64, 66, 132, 134, 154, 434, 739, 742]",SRRQ.tsv,S0558,S0517
cos,1,15,"[4, 10, 76, 83, 88, 100, 102, 119, 121, 155, 167, 215, 235, 302, 306, 324, 337, 360, 386, 439, 563, 607, 632, 681, 834]","[15, 23, 29, 31, 60, 111, 146, 147, 152, 205, 216, 239, 274, 276, 428, 432, 672, 674, 687, 748, 752, 757, 210, 230]",SRRQ.tsv,S0558,S0517
be at,2,19,"[4, 162, 632]",[19],SRRQ.tsv,S0558,S0517
be a,2,37,"[4, 10, 167, 328, 443, 453, 573, 669, 745, 799]","[37, 60, 273, 646, 744]",SRRQ.tsv,S0558,S0517
drop,1,109,"[4, 224, 815]","[109, 389, 393, 399]",SRRQ.tsv,S0558,S0517
two,1,128,"[4, 175, 182, 240, 292, 384, 413, 423, 519, 523, 527, 541, 732, 788, 846]","[128, 142, 146, 149, 246, 273, 278, 286, 293, 522, 524, 526, 699, 705, 779, 739]",SRRQ.tsv,S0558,S0517
at a,2,130,[4],[130],SRRQ.tsv,S0558,S0517
a bite,2,132,"[4, 108, 219, 573, 788, 799, 801]","[132, 269, 494]",SRRQ.tsv,S0558,S0517
but the,2,191,[4],"[191, 739]",SRRQ.tsv,S0558,S0517
cos it,2,210,"[4, 10]","[210, 230]",SRRQ.tsv,S0558,S0517
home,1,225,"[4, 34, 196, 198, 208, 413, 620]","[225, 280, 389, 397, 399]",SRRQ.tsv,S0558,S0517
off at,2,393,[4],[393],SRRQ.tsv,S0558,S0517
show,1,709,"[4, 96, 98, 309]",[709],SRRQ.tsv,S0558,S0517
the two,2,739,"[4, 240]",[739],SRRQ.tsv,S0558,S0517
night and,2,11,[6],[11],SRRQ.tsv,S0558,S0517
night,1,11,"[6, 87, 290, 313, 388, 447, 453, 461, 626, 651, 654, 668, 673, 681, 812]","[11, 116, 147, 239, 254, 269, 280, 460, 508, 608, 619, 687]",SRRQ.tsv,S0558,S0517
he's,1,15,"[6, 100, 102, 112, 121, 127, 151, 165, 171, 188, 215, 224, 226, 231, 262, 264, 270, 281, 459, 519, 561, 630, 658, 819, 821]","[15, 19, 37, 225, 246, 248, 249, 276, 282, 399, 522, 674, 699, 701, 707, 744, 770, 795]",SRRQ.tsv,S0558,S0517
one,1,52,"[6, 51, 94, 96, 119, 196, 198, 200, 202, 208, 213, 245, 311, 337, 413, 437, 547, 553, 561, 780, 791, 793, 834, 841]","[52, 56, 58, 136, 142, 177, 212, 246, 280, 436, 670, 672, 739, 334]",SRRQ.tsv,S0558,S0517
