Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
five fifty,2,9,"[0, 10]",[9],SVBN.tsv,S0144,S0024
five,1,11,"[0, 10, 70, 120]",[11],SVBN.tsv,S0144,S0024
yeah,1,2,"[2, 14, 16, 24, 36, 54, 56, 58, 62, 72, 78, 86, 126, 128, 140, 155, 169, 172, 176, 196, 209, 241, 255, 260, 262, 264, 266, 268, 278, 292, 294, 300, 308, 326, 336, 342, 344, 348, 354, 356, 360, 366]","[1, 11, 13, 21, 48, 53, 79, 83, 87, 91, 95, 105, 113, 115, 119, 145, 154, 156, 164, 171, 202, 206, 208, 224, 230, 232, 234, 236, 246, 267, 271, 273, 277, 279, 283, 285, 289, 291, 313, 335, 337, 361, 363, 369]",SVBN.tsv,S0144,S0024
well,1,4,"[4, 6, 8, 86, 106, 108, 112, 116, 132, 142, 157, 201, 203, 227, 290, 298, 358]","[1, 7, 27, 35, 53, 127, 154, 189, 220, 277, 291, 301, 311, 341, 361]",SVBN.tsv,S0144,S0024
go,1,7,"[4, 6, 12, 18, 120, 134, 241, 312, 314, 348]","[7, 27, 31, 59, 125, 189, 191, 257, 261, 293, 317, 319, 359, 361, 19, 240, 347, 353]",SVBN.tsv,S0144,S0024
to go,2,19,"[4, 312]","[19, 240, 347, 353]",SVBN.tsv,S0144,S0024
in the,2,97,"[4, 47, 70]","[97, 103, 154, 195]",SVBN.tsv,S0144,S0024
put,1,97,"[4, 144, 290]","[97, 146, 291, 103, 365]",SVBN.tsv,S0144,S0024
to put,2,103,"[4, 144]","[103, 365]",SVBN.tsv,S0144,S0024
need,1,107,[4],[107],SVBN.tsv,S0144,S0024
back,1,162,"[4, 163, 186, 188]","[162, 168, 170, 189]",SVBN.tsv,S0144,S0024
do we,2,240,"[4, 174]",[240],SVBN.tsv,S0144,S0024
we need to,3,269,[4],[269],SVBN.tsv,S0144,S0024
need to,2,275,[4],"[275, 365]",SVBN.tsv,S0144,S0024
stuff,1,295,"[4, 235]",[295],SVBN.tsv,S0144,S0024
heavy,1,7,[6],"[7, 171]",SVBN.tsv,S0144,S0024
like,1,53,"[6, 70, 114, 138, 153, 203, 235, 241, 278, 312]","[53, 61, 63, 152, 198, 200, 295, 317, 319, 325]",SVBN.tsv,S0144,S0024
walk,1,150,"[6, 153, 157, 163, 186, 188, 190]","[150, 152, 154, 168, 171, 198]",SVBN.tsv,S0144,S0024
for a,2,263,"[6, 205, 350]",[263],SVBN.tsv,S0144,S0024
go for,2,293,[6],[293],SVBN.tsv,S0144,S0024
what time,2,11,[8],[11],SVBN.tsv,S0144,S0024
time,1,27,"[8, 153, 201, 296, 352]","[27, 35, 154, 204, 319, 323]",SVBN.tsv,S0144,S0024
i say,2,37,[8],"[37, 53]",SVBN.tsv,S0144,S0024
say,1,53,"[8, 112, 130, 231, 235, 251, 358]","[53, 107, 311, 359]",SVBN.tsv,S0144,S0024
it be,2,202,"[8, 86, 92, 116, 144, 203, 253, 316, 332, 336]","[202, 281, 289, 291, 335]",SVBN.tsv,S0144,S0024
okay,1,12,"[12, 161, 192, 368]","[1, 43, 48, 166, 191, 224, 244]",SVBN.tsv,S0144,S0024
go to,2,19,"[12, 18, 314]","[19, 261, 317, 27, 31]",SVBN.tsv,S0144,S0024
get,1,23,"[12, 40, 45, 49, 66, 68, 78, 130, 144, 184, 219, 241, 243, 290, 298, 366]","[23, 29, 50, 117, 127, 173, 177, 212, 220, 226, 263, 265, 295, 299, 307, 319, 329, 363]",SVBN.tsv,S0144,S0024
she go to bed,4,27,[12],"[27, 31]",SVBN.tsv,S0144,S0024
an hour,2,27,"[12, 278]","[27, 29]",SVBN.tsv,S0144,S0024
we've,1,319,"[12, 286]",[319],SVBN.tsv,S0144,S0024
hour,1,321,"[12, 278]",[321],SVBN.tsv,S0144,S0024
