Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,3,"[0, 10, 12, 16, 23, 27, 29, 53, 59, 69, 70, 80, 96, 97, 121, 125, 152, 193, 195, 212, 236, 244, 272, 284]","[3, 79, 81, 130, 160, 288]",SRF6.tsv,S0024,S0144
put,1,122,"[0, 4, 45, 70]",[122],SRF6.tsv,S0024,S0144
yeah,1,2,"[2, 10, 27, 35, 39, 55, 66, 74, 76, 84, 90, 101, 105, 109, 115, 119, 123, 129, 133, 139, 147, 155, 161, 165, 195, 198, 204, 210, 216, 220, 222, 226, 236, 240, 246, 250, 260, 266, 268, 270, 272, 280, 284, 286]","[1, 9, 13, 15, 28, 38, 40, 42, 44, 54, 56, 83, 89, 91, 93, 95, 106, 110, 120, 138, 142, 199, 205, 233, 235, 243, 263, 269, 283, 188, 201]",SRF6.tsv,S0024,S0144
yeah i,2,188,"[2, 27, 74, 204, 260, 284]","[188, 201]",SRF6.tsv,S0024,S0144
get,1,4,"[4, 12, 27, 29, 37, 45, 59, 60, 68, 74, 82, 101, 103, 119, 133, 135, 154, 181, 189, 191, 202, 216, 224, 226, 242, 244]","[3, 17, 32, 36, 49, 81, 118, 144, 164, 227, 255, 279]",SRF6.tsv,S0024,S0144
shoe,1,13,"[4, 12, 16, 23, 29, 37, 45, 51, 59, 60, 68, 96, 111, 125, 137, 141, 143, 147, 151, 152, 153, 154, 161, 163, 208, 242, 252, 278]","[13, 65, 144, 160, 164, 201, 227]",SRF6.tsv,S0024,S0144
one,1,36,"[4, 12, 29, 45, 78]","[36, 144, 164, 257]",SRF6.tsv,S0024,S0144
this skirt,2,75,[4],[75],SRF6.tsv,S0024,S0144
skirt,1,75,"[4, 105, 167]","[75, 168]",SRF6.tsv,S0024,S0144
buy,1,81,"[4, 11, 16, 94, 101, 161, 163, 225, 226]",[81],SRF6.tsv,S0024,S0144
of shoe,2,144,"[4, 45, 147, 154]","[144, 164]",SRF6.tsv,S0024,S0144
a dress,2,166,"[4, 167]",[166],SRF6.tsv,S0024,S0144
a skirt,2,168,"[4, 167]",[168],SRF6.tsv,S0024,S0144
show,1,176,"[4, 29, 45, 177, 181]",[176],SRF6.tsv,S0024,S0144
i'll,1,288,"[4, 29, 33, 45, 177, 181]",[288],SRF6.tsv,S0024,S0144
six,1,211,"[8, 107, 240, 242]",[211],SRF6.tsv,S0024,S0144
look,1,24,"[10, 66, 117, 135, 152]","[24, 26, 81, 261]",SRF6.tsv,S0024,S0144
i be,2,32,"[10, 29, 68, 195]",[32],SRF6.tsv,S0024,S0144
to go,2,79,"[10, 12, 212, 272]","[79, 81]",SRF6.tsv,S0024,S0144
go with,2,130,"[10, 12, 27, 96]",[130],SRF6.tsv,S0024,S0144
cos,1,156,"[10, 16, 18, 35, 45, 68, 152, 154, 189]",[156],SRF6.tsv,S0024,S0144
anything,1,81,[12],[81],SRF6.tsv,S0024,S0144
green,1,130,"[12, 27, 101, 127]",[130],SRF6.tsv,S0024,S0144
haven't get,2,255,"[12, 202]",[255],SRF6.tsv,S0024,S0144
might,1,263,"[12, 272]",[263],SRF6.tsv,S0024,S0144
