Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,11,"[0, 2, 6, 34, 36, 94, 101, 113, 158, 186, 192, 203, 224, 231, 248, 252, 279, 282, 294, 296, 306, 321, 325, 327, 377, 379, 383, 389, 391, 420, 518, 524, 528, 534, 543, 545, 549, 563, 577, 590]","[11, 17, 21, 31, 40, 42, 108, 180, 187, 195, 197, 215, 221, 247, 261, 276, 283, 285, 289, 299, 301, 307, 309, 328, 332, 341, 348, 350, 364, 367, 368, 374, 386, 395, 429, 454, 456, 464, 466, 473, 475, 479, 481, 483, 489, 491, 493, 510, 512, 542, 555, 582, 584]",SR9W.tsv,S0671,S0670
think,1,55,"[2, 16, 30, 34, 99, 271, 306, 311, 385, 470, 511]","[55, 169, 199, 230, 274, 440, 135, 164, 178, 301, 437, 446, 460, 552, 564]",SR9W.tsv,S0671,S0670
i think,2,135,"[2, 16, 99, 271, 306, 470]","[135, 178, 437, 446, 460, 552, 564, 164, 301]",SR9W.tsv,S0671,S0670
i think so,3,164,"[2, 99]",[164],SR9W.tsv,S0671,S0670
yeah i,2,195,"[2, 113, 248, 306]","[195, 247, 374, 301]",SR9W.tsv,S0671,S0670
yeah i think,3,301,"[2, 306]",[301],SR9W.tsv,S0671,S0670
but i,2,31,"[4, 470]","[31, 188]",SR9W.tsv,S0671,S0670
well,1,114,"[4, 16, 56, 182, 186, 207, 228, 262, 288, 428]","[114, 185, 242, 249, 309, 312, 376, 392, 419, 439, 460, 527, 593, 431]",SR9W.tsv,S0671,S0670
well i,2,431,[4],[431],SR9W.tsv,S0671,S0670
go,1,19,"[6, 72, 78, 82, 246, 248, 282, 495, 541, 561]","[19, 77, 85, 199, 201, 319, 376, 462, 596]",SR9W.tsv,S0671,S0670
like,1,19,"[6, 8, 10, 18, 28, 44, 46, 50, 61, 99, 117, 119, 141, 154, 179, 196, 241, 252, 258, 262, 288, 300, 311, 321, 333, 342, 385, 412, 465, 467, 474, 476, 482, 484, 486, 488, 490, 494, 495, 511, 530, 539, 583]","[19, 23, 31, 38, 45, 47, 48, 49, 108, 155, 157, 159, 163, 172, 188, 201, 202, 215, 217, 225, 230, 293, 368, 374, 376, 390, 439, 440, 441, 442, 444, 446, 449, 452, 456, 458, 462, 514, 519, 552, 553, 574, 585, 586, 593]",SR9W.tsv,S0671,S0670
let's,1,55,[6],"[55, 368]",SR9W.tsv,S0671,S0670
could,1,131,"[6, 26, 119, 246, 494]","[131, 157, 202, 204, 390]",SR9W.tsv,S0671,S0670
try,1,201,"[6, 243, 357, 484]","[201, 347, 437, 585]",SR9W.tsv,S0671,S0670
and we be,3,97,[8],[97],SR9W.tsv,S0671,S0670
we be,2,348,[8],[348],SR9W.tsv,S0671,S0670
i have,2,376,[8],"[376, 380, 462, 562, 585, 593]",SR9W.tsv,S0671,S0670
and we,2,562,[8],[562],SR9W.tsv,S0671,S0670
it be,2,19,"[10, 44]","[19, 38, 45, 97, 112, 115, 163, 183, 187, 293, 376, 437, 446, 456]",SR9W.tsv,S0671,S0670
be like,2,23,"[10, 44, 119, 488, 494, 530]","[23, 188, 368, 441, 449, 552, 553, 586, 593, 38]",SR9W.tsv,S0671,S0670
talk,1,31,"[10, 18, 50, 54, 357]","[31, 48, 55, 368, 348]",SR9W.tsv,S0671,S0670
whole,1,31,"[10, 113]",[31],SR9W.tsv,S0671,S0670
it be like,3,38,"[10, 44]",[38],SR9W.tsv,S0671,S0670
when we,2,219,[10],[219],SR9W.tsv,S0671,S0670
we be talk,3,348,[10],[348],SR9W.tsv,S0671,S0670
like that,2,446,"[10, 179, 539]",[446],SR9W.tsv,S0671,S0670
this be,2,204,"[13, 117, 262]",[204],SR9W.tsv,S0671,S0670
there have be,3,47,[16],"[47, 555]",SR9W.tsv,S0671,S0670
obviously,1,202,"[16, 30, 428, 530]","[202, 278, 318, 531, 593]",SR9W.tsv,S0671,S0670
people,1,449,"[16, 333, 430, 583]","[449, 544]",SR9W.tsv,S0671,S0670
do a,2,593,[16],[593],SR9W.tsv,S0671,S0670
like the,2,19,"[18, 252, 385, 511]","[19, 23, 201, 376, 440]",SR9W.tsv,S0671,S0670
you change,2,19,[18],[19],SR9W.tsv,S0671,S0670
change,1,19,"[18, 30, 34, 541, 556]","[19, 25, 55]",SR9W.tsv,S0671,S0670
you're be,2,25,[18],"[25, 31]",SR9W.tsv,S0671,S0670
you talk about,3,31,[18],[31],SR9W.tsv,S0671,S0670
the whole,2,31,[18],[31],SR9W.tsv,S0671,S0670
be record,2,31,[18],[31],SR9W.tsv,S0671,S0670
talk about,2,55,"[18, 30, 50, 54]","[55, 348, 368]",SR9W.tsv,S0671,S0670
what you,2,85,[18],[85],SR9W.tsv,S0671,S0670
the way,2,89,[18],"[89, 197, 586]",SR9W.tsv,S0671,S0670
way,1,89,"[18, 84, 168, 385]","[89, 197, 388, 586, 593, 595]",SR9W.tsv,S0671,S0670
make,1,157,[18],"[157, 439]",SR9W.tsv,S0671,S0670
erm the,2,187,"[18, 530]","[187, 199]",SR9W.tsv,S0671,S0670
fact,1,328,[18],[328],SR9W.tsv,S0671,S0670
the fact that,3,437,[18],[437],SR9W.tsv,S0671,S0670
really,1,108,"[20, 211, 369, 371, 567, 573]","[108, 137, 153, 155, 164, 191, 235, 293, 433, 437, 439, 572]",SR9W.tsv,S0671,S0670
that's,1,35,"[22, 94, 99, 101, 337, 373, 422, 457, 472, 554, 556]","[35, 145, 204, 223, 249, 276, 301, 338, 350, 362, 368, 376, 417, 419, 460, 507, 542, 555, 233]",SR9W.tsv,S0671,S0670
