Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
hello,1,1,[0],[1],S7HR.tsv,S0618,S0619
that's,1,8,"[2, 13, 24, 26, 40, 141, 285, 293, 303, 309, 313, 345, 383, 411, 438, 476, 480, 492, 510]","[8, 136, 160, 302, 304, 364, 387]",S7HR.tsv,S0618,S0619
well,1,16,"[2, 64, 107, 155, 194, 245, 258, 260, 295, 315, 323, 331, 373, 403, 405, 413, 480, 492, 540]","[16, 53, 69, 80, 114, 148, 160, 181, 248, 296, 298, 308, 310, 368, 389, 399, 471, 481, 197, 422]",S7HR.tsv,S0618,S0619
oh well,2,197,"[2, 64, 107, 403]","[197, 298, 422]",S7HR.tsv,S0618,S0619
alright,1,471,"[2, 450, 508]",[471],S7HR.tsv,S0618,S0619
tell,1,14,"[4, 15, 85, 419, 470, 504, 528]","[14, 294]",S7HR.tsv,S0618,S0619
we're,1,69,"[4, 92, 117, 383]","[69, 197]",S7HR.tsv,S0618,S0619
coffee,1,80,"[4, 75, 88, 231]","[80, 449]",S7HR.tsv,S0618,S0619
talk,1,86,"[4, 210]",[86],S7HR.tsv,S0618,S0619
quite,1,110,"[4, 212, 260, 329, 331, 385, 528, 534]",[110],S7HR.tsv,S0618,S0619
a lot,2,112,"[4, 206, 252, 289, 309, 528]",[112],S7HR.tsv,S0618,S0619
so i,2,201,"[4, 241, 250, 293, 331, 388, 456]","[201, 489, 467]",S7HR.tsv,S0618,S0619
in a,2,217,"[4, 293, 335, 415, 419]","[217, 227, 430]",S7HR.tsv,S0618,S0619
to the,2,246,"[4, 285, 526]","[246, 248, 275, 471]",S7HR.tsv,S0618,S0619
lot of,2,397,"[4, 252, 289, 309]",[397],S7HR.tsv,S0618,S0619
a coffee,2,449,"[4, 231]",[449],S7HR.tsv,S0618,S0619
probably,1,455,"[4, 220, 285, 528]",[455],S7HR.tsv,S0618,S0619
so i can,3,467,"[4, 241]",[467],S7HR.tsv,S0618,S0619
i can,2,536,"[4, 241, 419]",[536],S7HR.tsv,S0618,S0619
shop,1,537,"[4, 88, 458, 544]",[537],S7HR.tsv,S0618,S0619
i'm,1,5,"[5, 7, 36, 38, 56, 92, 94, 226, 245, 256, 260, 329, 450, 528, 532]","[1, 3, 8, 14, 33, 69, 82, 86, 104, 224, 225, 227, 228, 273, 389, 393, 395, 397, 420, 432, 523]",S7HR.tsv,S0618,S0619
i think,2,8,"[5, 66, 85, 214, 252, 327, 331, 383, 385, 388, 458]","[8, 69, 71, 112, 114, 134, 146, 183, 248, 372, 481, 487, 513, 536]",S7HR.tsv,S0618,S0619
it's not,2,11,"[5, 119, 347, 353, 482]","[11, 33, 82, 164, 348, 523]",S7HR.tsv,S0618,S0619
