Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,18,"[0, 21, 65, 107, 240, 314, 360, 380, 384, 390, 440, 480, 492, 502, 584, 586, 677, 687, 691, 695, 709, 756, 760]","[18, 30, 118, 137, 255, 281, 323, 351, 369, 413, 445, 465, 483, 537, 565, 712]",S72Q.tsv,S0058,S0120
anyway,1,38,"[0, 115, 520, 657, 679]","[38, 185, 535, 545, 710, 735]",S72Q.tsv,S0058,S0120
call,1,102,"[0, 382]","[102, 575]",S72Q.tsv,S0058,S0120
give,1,223,"[0, 697, 724, 734, 752]","[223, 285]",S72Q.tsv,S0058,S0120
see,1,321,"[0, 31, 45, 47, 224, 306, 360, 434, 468, 508, 586, 639, 773]","[321, 323, 439, 501, 606]",S72Q.tsv,S0058,S0120
see if,2,606,"[0, 586]",[606],S72Q.tsv,S0058,S0120
go and,2,712,"[0, 584, 760]",[712],S72Q.tsv,S0058,S0120
he's,1,747,"[0, 278, 440, 458, 460, 462, 476]",[747],S72Q.tsv,S0058,S0120
ignore him,2,3,[2],[3],S72Q.tsv,S0058,S0120
an acoustic issue,3,5,[5],[4],S72Q.tsv,S0058,S0120
an acoustic,2,6,[5],[6],S72Q.tsv,S0058,S0120
think,1,30,"[5, 9, 81, 184, 208, 346, 360, 432, 458, 500, 516, 631, 671, 683, 697, 724, 730, 756, 817]","[30, 52, 82, 135, 145, 153, 157, 169, 177, 179, 197, 245, 315, 331, 395, 419, 475, 483, 529, 531, 579, 662, 672, 712, 731, 739, 741, 747, 786, 806, 830, 834, 836]",S72Q.tsv,S0058,S0120
do you,2,403,"[5, 148, 200, 224, 306, 338, 434, 631, 699]","[403, 698, 712]",S72Q.tsv,S0058,S0120
be an,2,741,[5],[741],S72Q.tsv,S0058,S0120
yeah,1,7,"[7, 11, 49, 57, 59, 74, 79, 144, 152, 156, 176, 196, 200, 210, 216, 224, 236, 240, 244, 254, 260, 262, 264, 266, 276, 282, 300, 304, 338, 346, 352, 364, 366, 368, 370, 378, 380, 386, 404, 408, 412, 440, 444, 452, 458, 460, 464, 476, 486, 490, 494, 498, 500, 504, 508, 512, 544, 558, 564, 576, 580, 584, 595, 597, 611, 621, 643, 647, 649, 651, 653, 667, 669, 677, 681, 685, 687, 689, 691, 695, 697, 705, 709, 713, 720, 726, 730, 738, 744, 748, 754, 756, 758, 760, 771, 775, 777, 779, 781, 783, 793, 801, 805, 809, 811, 813, 819, 831, 837]","[6, 30, 32, 50, 52, 94, 96, 100, 116, 125, 143, 173, 183, 215, 269, 299, 301, 305, 307, 315, 335, 341, 349, 361, 381, 387, 407, 409, 427, 433, 445, 493, 507, 509, 533, 545, 551, 575, 587, 591, 602, 610, 628, 712, 717, 745, 757, 774, 802, 804, 814, 822, 824, 836, 838, 589]",S72Q.tsv,S0058,S0120
use,1,7,"[7, 498, 627, 641, 643, 661, 671, 703]","[6, 90, 131, 167, 181, 215, 245, 249, 331, 725]",S72Q.tsv,S0058,S0120
