Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
game,1,13,"[0, 10, 33]",[13],SUEL.tsv,S0180,S0070
west,1,27,[0],"[27, 72]",SUEL.tsv,S0180,S0070
west ham's,2,30,[0],[30],SUEL.tsv,S0180,S0070
in the,2,38,"[0, 49, 76, 82, 91, 107, 109, 151, 223, 295, 297, 367, 413, 456, 566, 614, 800]","[38, 224, 292, 434, 495, 760, 787]",SUEL.tsv,S0180,S0070
brighton,1,42,[0],"[42, 73]",SUEL.tsv,S0180,S0070
do you,2,106,"[0, 2, 231, 233, 587, 712, 736, 768]","[106, 383, 386, 507, 527, 623]",SUEL.tsv,S0180,S0070
see,1,108,"[0, 2, 273, 333, 415, 642]","[108, 667]",SUEL.tsv,S0180,S0070
there's,1,183,"[0, 646]","[183, 404, 477, 495, 719]",SUEL.tsv,S0180,S0070
advertise,1,661,"[0, 4]",[661],SUEL.tsv,S0180,S0070
really,1,32,"[6, 164, 180, 311, 329, 333, 365, 367, 496, 528, 634, 728, 755, 798]","[32, 70, 193, 200, 340, 386, 517, 561, 574, 576, 702, 729, 737, 817, 823, 825]",SUEL.tsv,S0180,S0070
go,1,38,"[8, 18, 33, 35, 65, 76, 122, 166, 231, 310, 400, 712, 726, 734, 768, 770, 784, 798]","[38, 81, 119, 262, 450, 455, 511, 523, 744, 787, 803, 811, 690, 719, 735, 742, 757, 783, 823]",SUEL.tsv,S0180,S0070
cos,1,40,"[8, 10, 26, 33, 207, 273, 285, 327, 329, 363, 391, 417, 488, 518, 554, 654, 668, 697, 710, 712, 800]","[40, 177, 183, 191, 216, 224, 236, 238, 282, 316, 375, 461, 462, 501, 562, 572, 661]",SUEL.tsv,S0180,S0070
get,1,152,"[8, 12, 53, 57, 63, 78, 136, 155, 301, 311, 333, 353, 367, 393, 415, 476, 547, 594, 624, 642, 656, 668, 716, 730]","[152, 197, 206, 224, 226, 230, 236, 248, 307, 432, 507, 603, 645, 733, 785, 797, 827]",SUEL.tsv,S0180,S0070
to that,2,236,"[8, 33]",[236],SUEL.tsv,S0180,S0070
be you,2,686,"[8, 726]",[686],SUEL.tsv,S0180,S0070
be you go,3,690,[8],[690],SUEL.tsv,S0180,S0070
go to,2,719,"[8, 33, 734, 768, 770]","[719, 735, 742, 744, 823, 783]",SUEL.tsv,S0180,S0070
you go,2,757,"[8, 33, 166, 231, 712, 726, 734, 768]","[757, 783]",SUEL.tsv,S0180,S0070
you go to,3,783,"[8, 33, 734]",[783],SUEL.tsv,S0180,S0070
be it,2,27,"[10, 101, 339, 466, 494, 558]","[27, 216, 248, 294, 523, 609]",SUEL.tsv,S0180,S0070
west ham,2,27,[10],"[27, 72]",SUEL.tsv,S0180,S0070
something,1,72,"[10, 39, 97, 325, 620]","[72, 228, 567, 764, 789]",SUEL.tsv,S0180,S0070
be that,2,133,"[10, 161]","[133, 513]",SUEL.tsv,S0180,S0070
that be,2,193,"[10, 39, 65, 161, 329, 331, 389, 532, 581]","[193, 220, 422, 742]",SUEL.tsv,S0180,S0070
can't,1,236,"[10, 367, 407, 409, 421, 456, 804]","[236, 379, 787]",SUEL.tsv,S0180,S0070
automatic,1,15,[12],[15],SUEL.tsv,S0180,S0070
want them to suffer,4,17,[16],[17],SUEL.tsv,S0180,S0070
