Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
cranberry,1,7,[0],"[7, 11]",SV2N.tsv,S0018,S0019
um,1,13,"[0, 75, 108, 251, 261, 265, 409, 415, 433, 442, 456, 462, 474, 476, 518, 540, 554, 558, 658, 729, 735, 743, 815]","[13, 28, 41, 66, 96, 160, 164, 184, 194, 290, 295, 302, 312, 314, 372, 382, 390, 435, 451, 469, 579, 585, 639, 690, 711, 718, 750, 758, 774, 869, 871, 350, 465]",SV2N.tsv,S0018,S0019
and then,2,16,"[0, 33, 149, 456]","[16, 39, 41, 105, 310, 321, 325, 378, 380, 742, 754, 758, 881, 619]",SV2N.tsv,S0018,S0019
something,1,40,"[0, 75, 771, 902]","[40, 156, 158, 579, 730, 750, 826, 390]",SV2N.tsv,S0018,S0019
sorry,1,41,"[0, 19, 332, 662, 853]",[41],SV2N.tsv,S0018,S0019
tea,1,101,[0],[101],SV2N.tsv,S0018,S0019
water,1,327,[0],"[327, 329]",SV2N.tsv,S0018,S0019
you have,2,329,[0],"[329, 848]",SV2N.tsv,S0018,S0019
um tut,2,350,"[0, 415, 456, 735]","[350, 451, 465]",SV2N.tsv,S0018,S0019
or something,2,390,"[0, 902]",[390],SV2N.tsv,S0018,S0019
tut,1,469,"[0, 245, 403, 415, 456, 612, 735, 797, 894]","[469, 579]",SV2N.tsv,S0018,S0019
have some,2,499,"[0, 330]",[499],SV2N.tsv,S0018,S0019
and then you,3,619,[0],[619],SV2N.tsv,S0018,S0019
no it's,2,625,"[0, 207]","[625, 826]",SV2N.tsv,S0018,S0019
because um,2,639,[0],[639],SV2N.tsv,S0018,S0019
if you,2,842,"[0, 159, 434, 911]","[842, 930]",SV2N.tsv,S0018,S0019
you don't,2,842,"[0, 827, 874, 925]","[842, 916]",SV2N.tsv,S0018,S0019
it's like,2,84,"[2, 121, 167]","[84, 95, 214, 236, 938]",SV2N.tsv,S0018,S0019
like,1,154,"[2, 4, 6, 114, 121, 159, 161, 167, 257, 433, 456, 468, 542, 560, 714, 781, 838, 894, 896]","[154, 158, 312, 313, 390, 497, 577, 579, 587, 629, 869, 214, 236, 938]",SV2N.tsv,S0018,S0019
it's like a,3,938,[2],[938],SV2N.tsv,S0018,S0019
a er,2,146,"[4, 75, 462]",[146],SV2N.tsv,S0018,S0019
like a,2,938,[4],[938],SV2N.tsv,S0018,S0019
try,1,36,"[6, 53, 58, 492]","[36, 495, 579, 941]",SV2N.tsv,S0018,S0019
without,1,451,[6],"[451, 489]",SV2N.tsv,S0018,S0019
it you,2,499,[6],"[499, 882]",SV2N.tsv,S0018,S0019
isn't it,2,206,[10],"[206, 430, 665, 752]",SV2N.tsv,S0018,S0019
but it's,2,760,"[10, 450]","[760, 780, 871]",SV2N.tsv,S0018,S0019
it it's,2,914,[10],[914],SV2N.tsv,S0018,S0019
yes,1,26,"[12, 27, 341, 671]","[26, 28, 50, 120, 319, 323, 439, 816, 822, 869]",SV2N.tsv,S0018,S0019
drive,1,17,"[17, 23, 33, 554, 943, 945]","[16, 883]",SV2N.tsv,S0018,S0019
in my,2,295,[17],"[295, 865]",SV2N.tsv,S0018,S0019
okay,1,19,"[19, 351, 723, 755]","[1, 64]",SV2N.tsv,S0018,S0019
i think,2,28,"[19, 29, 31, 65, 75, 77, 94, 305, 456, 460, 520, 540, 671, 735, 874]","[28, 43, 66, 74, 84, 156, 194, 348, 366, 380, 386, 390, 406, 471, 639, 663, 667, 713, 728, 734, 750, 766, 774, 776, 780, 930, 941]",SV2N.tsv,S0018,S0019
right,1,32,"[19, 215, 217, 245, 405, 456, 729, 757]","[32, 87, 104, 327, 329, 402, 920]",SV2N.tsv,S0018,S0019
talk,1,41,"[19, 215]",[41],SV2N.tsv,S0018,S0019
think,1,54,"[19, 23, 29, 31, 53, 65, 75, 77, 94, 185, 217, 243, 271, 305, 403, 456, 460, 476, 488, 520, 540, 671, 714, 735, 874]","[54, 178, 284, 295, 497, 647, 649, 709, 740, 780, 795, 66, 74, 84, 156, 194, 348, 366, 380, 386, 390, 406, 471, 639, 663, 667, 713, 728, 734, 750, 766, 774, 776, 930, 941]",SV2N.tsv,S0018,S0019
talk about,2,132,"[19, 21, 215]",[132],SV2N.tsv,S0018,S0019
be talk,2,41,[21],[41],SV2N.tsv,S0018,S0019
i be,2,23,"[23, 179, 714, 838]","[11, 35, 284, 314]",SV2N.tsv,S0018,S0019
and i,2,39,"[23, 77, 255, 681, 950]","[39, 43, 49, 194, 386, 390, 511, 692, 941, 314]",SV2N.tsv,S0018,S0019
and i be,3,314,[23],[314],SV2N.tsv,S0018,S0019
think my,2,941,[23],[941],SV2N.tsv,S0018,S0019
indian,1,28,[25],[28],SV2N.tsv,S0018,S0019
look,1,32,"[25, 492, 669, 773, 783, 800, 939]","[32, 176, 312, 313, 619, 629, 690, 722]",SV2N.tsv,S0018,S0019
be she,2,515,[25],[515],SV2N.tsv,S0018,S0019
that be,2,27,"[27, 159, 179, 185, 243, 488, 500, 594, 602, 628, 683, 777]","[16, 136, 290, 327, 754]",SV2N.tsv,S0018,S0019
well,1,38,"[29, 92, 106, 137, 143, 145, 149, 151, 167, 185, 215, 245, 251, 339, 345, 360, 397, 401, 423, 427, 429, 438, 452, 472, 498, 500, 504, 554, 560, 564, 566, 681, 714, 783, 832, 838, 874, 909, 929, 931, 939]","[38, 68, 70, 101, 103, 136, 140, 152, 164, 214, 232, 236, 295, 310, 386, 499, 503, 531, 581, 625, 629, 651, 659, 690, 740, 760, 768, 809, 66, 82, 146, 774, 856]",SV2N.tsv,S0018,S0019
well i think,3,66,"[29, 874]","[66, 774]",SV2N.tsv,S0018,S0019
well i,2,82,"[29, 151, 564, 714, 783, 838, 874]","[82, 146, 856, 774]",SV2N.tsv,S0018,S0019
yeah,1,31,"[31, 33, 63, 69, 179, 183, 201, 233, 237, 241, 245, 269, 285, 360, 375, 381, 407, 431, 434, 466, 476, 628, 646, 703, 712, 733, 757, 781, 789, 806, 888, 913, 931, 933, 939, 945, 952]","[18, 24, 34, 95, 115, 194, 282, 319, 346, 356, 402, 420, 437, 477, 503, 505, 521, 523, 686, 688, 724, 736, 738, 740, 798, 799, 860, 885, 887, 908, 953, 435]",SV2N.tsv,S0018,S0019
yeah i,2,435,"[31, 241, 375, 806, 888, 933]",[435],SV2N.tsv,S0018,S0019
come,1,33,"[33, 263, 309, 395, 696, 898, 927]","[11, 41, 82, 84, 132, 354, 811, 934, 16]",SV2N.tsv,S0018,S0019
past,1,33,[33],"[14, 40, 41, 96, 768]",SV2N.tsv,S0018,S0019
it and then come,4,33,[33],[16],SV2N.tsv,S0018,S0019
come back,2,33,[33],[16],SV2N.tsv,S0018,S0019
say,1,38,"[33, 58, 75, 129, 237, 305, 345, 373, 375, 415, 421, 433, 442, 446, 570, 729, 797, 839, 952]","[38, 39, 40, 41, 96, 162, 301, 376, 426, 499, 587, 629, 713, 722, 951, 386]",SV2N.tsv,S0018,S0019
back,1,178,"[33, 433, 434, 554]","[178, 284, 288, 329, 563, 605, 842, 905]",SV2N.tsv,S0018,S0019
it and,2,202,[33],"[202, 301, 312, 329, 615, 780]",SV2N.tsv,S0018,S0019
she'd,1,380,"[33, 431, 433]",[380],SV2N.tsv,S0018,S0019
she say,2,386,"[33, 433]",[386],SV2N.tsv,S0018,S0019
i hate it when,4,49,"[42, 44]",[49],SV2N.tsv,S0018,S0019
people,1,70,"[42, 44, 75, 79, 128, 145, 149, 179, 197, 211, 215, 217, 243, 245, 247, 574, 658, 894]","[70, 82, 96, 150, 152, 164, 202, 214, 218, 222, 290, 346, 380, 587, 597, 842, 869]",SV2N.tsv,S0018,S0019
do that,2,501,"[42, 245, 339]","[501, 559, 694]",SV2N.tsv,S0018,S0019
hate,1,577,"[42, 44, 578]",[577],SV2N.tsv,S0018,S0019
loudly,1,46,[46],[41],SV2N.tsv,S0018,S0019
on their,2,49,"[46, 409]","[49, 248]",SV2N.tsv,S0018,S0019
