Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,45,"[2, 13, 14, 20, 23, 25, 46, 51, 62, 65, 80, 89, 92, 96, 98, 105, 108, 112, 127, 128, 130, 141, 142, 145, 147, 150, 153, 160, 162, 178, 179, 182, 183, 184, 185, 187, 206, 209, 210, 211, 214, 215, 217, 218, 223]","[45, 121, 166, 173]",SYHA.tsv,S0454,S0455
right,1,7,"[3, 16, 17, 40, 66, 72, 101, 125, 132, 143, 146, 152, 205, 236]","[7, 53, 100, 131]",SYHA.tsv,S0454,S0455
be it,2,86,"[3, 113, 213]",[86],SYHA.tsv,S0454,S0455
go,1,100,"[3, 103, 113, 127, 189, 222]","[100, 159]",SYHA.tsv,S0454,S0455
get,1,109,"[4, 31, 99, 148, 156, 211]",[109],SYHA.tsv,S0454,S0455
well,1,15,"[8, 90, 156, 158, 225]","[15, 149]",SYHA.tsv,S0454,S0455
okay,1,53,"[9, 74]",[53],SYHA.tsv,S0454,S0455
know,1,11,"[11, 50, 54, 115, 169]","[10, 38]",SYHA.tsv,S0454,S0455
i think,2,88,"[11, 52, 119, 207, 211]",[88],SYHA.tsv,S0454,S0455
it be,2,191,"[11, 220]","[191, 193]",SYHA.tsv,S0454,S0455
think it,2,195,[11],[195],SYHA.tsv,S0454,S0455
oh right,2,53,"[16, 72, 152, 205, 236]",[53],SYHA.tsv,S0454,S0455
like,1,26,"[26, 54, 56, 94, 124, 170, 198, 213, 227, 232, 234]","[15, 233]",SYHA.tsv,S0454,S0455
yes,1,28,"[28, 32, 34, 50, 60, 78, 137, 139, 155, 156, 167, 177, 181, 202, 220, 235]","[10, 15, 35, 73, 88, 93, 123, 136, 191, 193, 195]",SYHA.tsv,S0454,S0455
i know,2,29,"[29, 99, 104, 221, 231]","[10, 38]",SYHA.tsv,S0454,S0455
that's,1,86,"[29, 37, 70, 76, 90, 134, 135]",[86],SYHA.tsv,S0454,S0455
a lot of,3,31,"[31, 234]",[30],SYHA.tsv,S0454,S0455
yes it's,2,73,"[34, 177]",[73],SYHA.tsv,S0454,S0455
he's,1,138,"[34, 36, 57]",[138],SYHA.tsv,S0454,S0455
much,1,97,"[41, 81]",[97],SYHA.tsv,S0454,S0455
days,1,140,"[43, 156]",[140],SYHA.tsv,S0454,S0455
nice,1,50,"[50, 70, 76, 84, 111, 134]",[19],SYHA.tsv,S0454,S0455
need to,2,100,[50],"[100, 226]",SYHA.tsv,S0454,S0455
think,1,195,"[52, 57, 119, 189, 207]",[195],SYHA.tsv,S0454,S0455
i don't,2,195,"[54, 169, 170]",[195],SYHA.tsv,S0454,S0455
thing,1,57,"[57, 190]",[15],SYHA.tsv,S0454,S0455
of the,2,69,[57],[69],SYHA.tsv,S0454,S0455
come,1,151,"[57, 124, 126]",[151],SYHA.tsv,S0454,S0455
probably,1,229,"[59, 84]",[229],SYHA.tsv,S0454,S0455
no oh,2,118,[63],[118],SYHA.tsv,S0454,S0455
mackerel,1,93,[83],[93],SYHA.tsv,S0454,S0455
it would be,3,195,[91],[195],SYHA.tsv,S0454,S0455
of it,2,92,[92],[30],SYHA.tsv,S0454,S0455
go to,2,159,"[113, 156, 222]",[159],SYHA.tsv,S0454,S0455
oh yes,2,191,[137],[191],SYHA.tsv,S0454,S0455
don't think,2,195,[148],[195],SYHA.tsv,S0454,S0455
yes i,2,156,"[156, 235]","[88, 195]",SYHA.tsv,S0454,S0455
to go,2,156,[156],[100],SYHA.tsv,S0454,S0455
we've get,2,156,[156],[109],SYHA.tsv,S0454,S0455
think it would be,4,211,[211],[195],SYHA.tsv,S0454,S0455
yes it be,3,220,[220],[191],SYHA.tsv,S0454,S0455
more like,2,234,[234],[233],SYHA.tsv,S0454,S0455
yes i don't,3,235,[235],[195],SYHA.tsv,S0454,S0455
