Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
know,1,3,"[0, 162, 287, 291, 532, 633, 720, 959, 968, 985, 993, 1017, 1179, 1219, 1237, 1263, 1285, 1311, 1333]","[3, 48, 79, 113, 204, 276, 342, 344, 427, 429, 470, 474, 476, 526, 607, 654, 853, 854, 855, 861, 955, 1011, 1013, 1022, 1260, 50, 60, 68, 73, 75, 89, 99, 105, 121, 125, 129, 131, 133, 157, 168, 172, 186, 192, 220, 236, 252, 264, 295, 297, 299, 307, 311, 354, 358, 362, 378, 384, 392, 396, 400, 402, 408, 412, 425, 438, 442, 446, 454, 462, 506, 520, 529, 539, 541, 545, 563, 567, 589, 591, 603, 605, 609, 646, 662, 664, 670, 672, 676, 703, 711, 714, 715, 767, 771, 797, 831, 1043, 1062, 1064, 1066, 1083, 1095, 1097, 1110, 1114, 1131, 1132, 1143, 1224, 1236, 1276, 1290, 1292, 1294, 11, 13, 15, 28, 34, 36, 42, 44, 46]",S9N4.tsv,S0084,S0082
it's just,2,7,"[0, 279, 285, 1329]","[7, 214, 755, 926]",S9N4.tsv,S0084,S0082
you know,2,11,"[0, 287, 291, 532, 968, 1237, 1263, 1285, 1333]","[11, 13, 15, 28, 34, 36, 42, 44, 46, 48, 50, 60, 68, 73, 75, 89, 99, 105, 121, 125, 129, 131, 133, 157, 168, 172, 186, 192, 220, 236, 252, 264, 276, 295, 297, 299, 307, 311, 354, 358, 362, 378, 384, 392, 396, 400, 402, 408, 412, 425, 438, 442, 446, 454, 462, 470, 476, 506, 520, 526, 529, 539, 541, 545, 563, 567, 589, 591, 603, 605, 609, 646, 662, 664, 670, 672, 676, 703, 711, 715, 767, 771, 797, 831, 1043, 1062, 1064, 1066, 1083, 1095, 1097, 1110, 1114, 1131, 1132, 1143, 1224, 1236, 1276, 1290, 1292, 1294, 714]",S9N4.tsv,S0084,S0082
isn't it,2,547,"[0, 913, 1010, 1079, 1202]","[547, 1095, 1218, 1326]",S9N4.tsv,S0084,S0082
it you know,3,714,"[0, 968]",[714],S9N4.tsv,S0084,S0082
time,1,50,"[2, 556]","[50, 107, 121, 149, 238, 319, 329, 335, 338, 358, 414, 571, 603, 605, 769, 908, 1252]",S9N4.tsv,S0084,S0082
do this,2,953,[2],[953],S9N4.tsv,S0084,S0082
yeah,1,4,"[4, 8, 14, 16, 21, 25, 43, 55, 61, 63, 88, 96, 126, 152, 162, 167, 241, 253, 267, 277, 296, 302, 334, 365, 391, 399, 403, 407, 413, 424, 483, 513, 515, 525, 528, 530, 542, 548, 560, 592, 594, 596, 604, 618, 629, 631, 659, 663, 671, 679, 687, 704, 708, 718, 720, 742, 750, 759, 787, 795, 805, 885, 892, 917, 940, 966, 987, 1058, 1063, 1065, 1067, 1100, 1187, 1195, 1203, 1205, 1229, 1233, 1257, 1265, 1293, 1307, 1309, 1311, 1319, 1321]","[1, 15, 40, 69, 71, 103, 109, 111, 133, 143, 155, 194, 200, 202, 212, 278, 286, 290, 292, 313, 327, 358, 376, 378, 404, 414, 420, 422, 440, 448, 452, 480, 482, 514, 533, 551, 555, 575, 611, 634, 636, 638, 660, 670, 680, 694, 726, 737, 753, 763, 799, 816, 859, 861, 949, 973, 1013, 1018, 1045, 1055, 1072, 1073, 1101, 1106, 1107, 1122, 1155, 1198, 1208, 1228, 1244, 1262, 1266, 1278, 1280, 1284, 1286, 1302, 1304, 1310, 1312, 1328, 1334, 1336]",S9N4.tsv,S0084,S0082
it be just,3,18,[18],[17],S9N4.tsv,S0084,S0082
it be,2,19,"[18, 162, 554, 800, 1185, 1205, 1257]","[19, 83, 109, 202, 315, 354, 400, 414, 420, 462, 464, 478, 522, 628, 780, 823, 829, 831, 1050, 1081, 1122, 1123, 1124, 1184, 1260, 1344]",S9N4.tsv,S0084,S0082
be just,2,422,"[18, 1030]","[422, 500, 771, 780, 796, 1254]",S9N4.tsv,S0084,S0082
good,1,95,"[23, 138, 550, 873, 875, 889, 985, 1202, 1205]","[95, 412, 429, 984, 1110, 1149, 988]",S9N4.tsv,S0084,S0082
oh good,2,988,[23],[988],S9N4.tsv,S0084,S0082
feel,1,28,"[25, 702]","[28, 833]",S9N4.tsv,S0084,S0082
yeah it's,2,292,"[25, 403, 966, 1307]","[292, 378, 452, 1155, 1228]",S9N4.tsv,S0084,S0082
call,1,29,"[29, 1323]","[11, 56, 60, 64, 68, 89, 115, 131, 176, 180, 186, 311, 466, 470, 1224]",S9N4.tsv,S0084,S0082
right,1,60,"[33, 59, 67, 74, 94, 116, 120, 132, 150, 156, 187, 201, 215, 269, 367, 379, 395, 451, 467, 471, 479, 568, 629, 761, 919, 1051, 1179, 1265]","[60, 204, 715, 775, 862, 1188, 1234, 1059, 1258, 1324]",S9N4.tsv,S0084,S0082
oh right,2,1059,"[33, 67, 74, 94, 116, 120, 132, 150, 156, 201, 215, 367, 379, 395, 479, 568, 629, 1179]","[1059, 1258, 1324]",S9N4.tsv,S0084,S0082
car,1,131,[39],"[131, 133, 135]",S9N4.tsv,S0084,S0082
what in,2,182,[39],[182],S9N4.tsv,S0084,S0082
alright,1,71,"[70, 112, 436]","[71, 876]",S9N4.tsv,S0084,S0082
see,1,72,"[72, 162, 929, 1281, 1309]","[13, 101, 224, 297, 392, 402, 412, 430, 557, 642, 644, 703, 717, 749, 827, 899, 906, 947, 996, 1064, 1228, 1250, 1254, 1272]",S9N4.tsv,S0084,S0082
in a,2,107,"[72, 801, 904]","[107, 262, 276, 299, 362, 396, 427, 601, 908]",S9N4.tsv,S0084,S0082
a bite,2,157,"[72, 534, 1307, 1309]","[157, 293, 529, 605, 1045, 1081]",S9N4.tsv,S0084,S0082
nice,1,632,"[86, 104, 574, 746, 875, 881]","[632, 1168, 1201]",S9N4.tsv,S0084,S0082
that'll be,2,414,[104],[414],S9N4.tsv,S0084,S0082
and it,2,110,"[110, 848, 985]","[17, 462]",S9N4.tsv,S0084,S0082
go,1,110,"[110, 162, 253, 287, 869, 904, 968, 974, 977, 1017]","[20, 101, 113, 127, 135, 149, 153, 182, 186, 224, 226, 297, 384, 402, 412, 414, 418, 422, 429, 433, 454, 456, 458, 460, 462, 484, 506, 539, 579, 652, 654, 656, 715, 751, 769, 819, 856, 857, 1064, 1192, 1234, 1252, 1326]",S9N4.tsv,S0084,S0082
okay,1,110,"[110, 181, 207, 219, 223, 259, 332, 383, 389, 453, 459, 479, 627, 643, 681, 685, 863, 887, 929, 948, 1007, 1193]","[69, 109, 190, 551, 552, 701, 751, 882, 952, 953, 1059, 1129, 1188, 1224]",S9N4.tsv,S0084,S0082
