Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i think,2,5,"[0, 42, 46, 76, 166, 170, 393]","[5, 9, 14, 64, 65, 71, 95, 117, 121, 193, 253, 273]",SFR2.tsv,S0428,S0058
be fine,2,5,"[0, 316]",[5],SFR2.tsv,S0428,S0058
gonna,1,26,"[0, 4]","[26, 65, 173]",SFR2.tsv,S0428,S0058
i mean i,3,71,[0],[71],SFR2.tsv,S0428,S0058
but i,2,71,"[0, 144, 192, 214, 322]","[71, 95, 177, 335]",SFR2.tsv,S0428,S0058
think,1,113,"[0, 42, 46, 76, 144, 146, 166, 170, 298, 364, 377, 393]","[113, 281, 299, 337, 371, 117, 121, 193, 253, 273]",SFR2.tsv,S0428,S0058
i think it's,3,273,"[0, 42]",[273],SFR2.tsv,S0428,S0058
do that,2,273,"[0, 184]",[273],SFR2.tsv,S0428,S0058
yeah,1,7,"[2, 6, 8, 10, 12, 15, 17, 23, 27, 31, 38, 44, 46, 48, 52, 54, 56, 61, 68, 78, 88, 90, 92, 96, 104, 106, 116, 118, 120, 124, 126, 136, 138, 140, 152, 162, 168, 174, 184, 188, 190, 196, 200, 208, 216, 220, 226, 228, 232, 240, 246, 250, 252, 254, 258, 270, 274, 276, 280, 282, 292, 294, 306, 314, 318, 320, 330, 334, 336, 340, 360, 370, 372, 374, 377, 383, 385, 387, 389, 391, 399, 401]","[7, 9, 26, 49, 64, 77, 79, 85, 91, 95, 109, 115, 117, 123, 125, 141, 145, 147, 151, 155, 157, 159, 163, 175, 185, 187, 193, 195, 211, 213, 215, 217, 219, 229, 235, 239, 241, 243, 251, 253, 255, 263, 267, 269, 271, 273, 291, 297, 299, 301, 309, 313, 321, 329, 331, 333, 343, 357, 365, 376, 378, 380, 382, 388, 404, 11, 169, 369]",SFR2.tsv,S0428,S0058
yeah and,2,11,"[2, 136, 162, 200, 306, 360, 389]","[11, 64, 169, 369]",SFR2.tsv,S0428,S0058
and if,2,13,[2],[13],SFR2.tsv,S0428,S0058
well,1,20,"[4, 38, 242, 284, 286]","[20, 111, 155, 169, 245, 253, 26]",SFR2.tsv,S0428,S0058
well it's,2,26,[4],[26],SFR2.tsv,S0428,S0058
it's not,2,64,"[4, 158, 302]","[64, 121, 169, 225, 227]",SFR2.tsv,S0428,S0058
be a,2,245,"[4, 31, 146, 244, 304, 381, 397]","[245, 371]",SFR2.tsv,S0428,S0058
just set,2,11,[10],[11],SFR2.tsv,S0428,S0058
up yeah,2,11,[10],[11],SFR2.tsv,S0428,S0058
yeah yeah,2,64,[12],"[64, 253]",SFR2.tsv,S0428,S0058
i haven't,2,16,[15],[16],SFR2.tsv,S0428,S0058
have a,2,22,"[15, 21, 27, 256, 300]","[22, 333]",SFR2.tsv,S0428,S0058
bite,1,58,"[15, 42, 130, 146, 212, 306, 348]","[58, 241, 97]",SFR2.tsv,S0428,S0058
yeah i,2,91,"[15, 27, 120, 126, 184, 232, 330, 401]","[91, 117, 269, 343]",SFR2.tsv,S0428,S0058
a bite,2,97,"[15, 42, 130, 146, 212, 348]",[97],SFR2.tsv,S0428,S0058
anything,1,17,[17],"[11, 193]",SFR2.tsv,S0428,S0058
do anything this weekend,4,18,[17],[18],SFR2.tsv,S0428,S0058
weekend,1,20,[17],"[20, 26, 245]",SFR2.tsv,S0428,S0058
you do,2,77,[17],[77],SFR2.tsv,S0428,S0058
have a break,3,22,[21],[22],SFR2.tsv,S0428,S0058
really,1,25,"[25, 42, 44, 54, 63, 108, 128, 130, 132, 134, 138, 144, 158, 162, 170, 194, 198, 214, 228, 234, 260, 270, 296, 300, 312, 324, 326, 332, 344, 381]","[7, 16, 26, 30, 67, 73, 95, 129, 139, 151, 153, 199, 229, 231, 253, 259, 261, 353, 373, 386, 394]",SFR2.tsv,S0428,S0058
