Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be there,2,377,"[0, 874, 1714]","[377, 1287, 1540, 2315]",SV2V.tsv,S0041,S0084
i don't,2,2,"[2, 6, 58, 292, 309, 544, 608, 726, 739, 844, 846, 848, 872, 910, 959, 963, 1323, 1449, 1653, 1692, 1731, 2004, 2014, 2020, 2028, 2129, 2134, 2149, 2335, 2375, 2379]","[1, 111, 174, 176, 272, 353, 357, 367, 478, 492, 950, 1051, 1078, 1125, 1127, 1193, 1194, 1373, 1409, 1426, 1427, 1429, 1498, 1502, 1620, 1624, 1650, 1657, 1663, 2125, 2136, 2354, 2374, 2376, 248, 252, 480, 960, 1050, 1149, 2078]",SV2V.tsv,S0041,S0084
that's the,2,2,"[2, 384, 489, 2057]","[1, 57, 76, 88, 100, 2091]",SV2V.tsv,S0041,S0084
think,1,2,"[2, 6, 75, 103, 108, 253, 309, 364, 407, 413, 455, 459, 481, 506, 512, 530, 560, 566, 568, 578, 580, 584, 586, 643, 647, 749, 757, 765, 767, 771, 808, 810, 842, 848, 902, 918, 930, 936, 963, 990, 1004, 1008, 1057, 1062, 1100, 1116, 1136, 1199, 1278, 1308, 1360, 1362, 1388, 1453, 1589, 1603, 1615, 1617, 1635, 1686, 1725, 1778, 1801, 1808, 1820, 1901, 1960, 1996, 1998, 2004, 2014, 2032, 2044, 2050, 2138, 2198, 2222, 2231, 2238, 2249, 2251, 2284, 2331, 2335, 2349]","[1, 7, 23, 25, 29, 31, 67, 69, 72, 88, 90, 96, 100, 104, 105, 107, 122, 137, 160, 213, 248, 306, 321, 326, 331, 351, 353, 359, 363, 365, 367, 375, 391, 397, 403, 410, 480, 490, 492, 494, 496, 499, 621, 774, 778, 786, 795, 832, 877, 950, 956, 974, 978, 1022, 1051, 1149, 1161, 1194, 1218, 1220, 1226, 1232, 1242, 1256, 1258, 1266, 1305, 1352, 1359, 1375, 1391, 1448, 1450, 1460, 1462, 1478, 1538, 1569, 1610, 1630, 1644, 1681, 1734, 1744, 1771, 1798, 1881, 1911, 1931, 1933, 2049, 2072, 2095, 2199, 2239, 2242, 2246, 2270, 2282, 2285, 2330, 1346, 1895, 252, 960, 1050, 1169, 2078]",SV2V.tsv,S0041,S0084
he's,1,2,"[2, 516, 518, 608, 612, 662, 664, 720, 753, 757, 761, 763, 769, 1696, 1755, 1782, 1826, 1830, 1892, 1901, 1930, 2014, 2200, 2202, 2231, 2251, 2267]","[1, 47, 92, 377, 397, 663, 879, 948, 950, 1352, 1426, 1429, 1448, 1450, 1454, 1756, 1766, 1831, 1867, 1897, 1899, 1902, 2188, 2189, 2209, 2223, 2258, 2282, 2283, 657, 1346, 1871, 1877, 1895, 1922, 1929, 2232]",SV2V.tsv,S0041,S0084
get,1,19,"[2, 6, 42, 85, 142, 177, 192, 196, 198, 247, 315, 350, 415, 421, 451, 453, 524, 562, 564, 632, 637, 673, 691, 717, 737, 739, 771, 779, 810, 812, 844, 850, 886, 895, 897, 908, 916, 920, 982, 1035, 1059, 1062, 1064, 1098, 1114, 1156, 1308, 1323, 1422, 1510, 1543, 1582, 1625, 1635, 1649, 1690, 1694, 1696, 1716, 1735, 1747, 1751, 1782, 1806, 1808, 1826, 1903, 1930, 1932, 1944, 2028, 2040, 2054, 2071, 2160, 2171, 2200, 2202, 2302, 2349, 2371]","[19, 25, 27, 29, 31, 74, 90, 107, 115, 137, 155, 244, 260, 353, 359, 361, 367, 379, 497, 501, 581, 603, 621, 631, 640, 644, 646, 657, 732, 832, 896, 974, 991, 995, 1016, 1017, 1018, 1026, 1149, 1161, 1173, 1220, 1222, 1246, 1303, 1369, 1454, 1494, 1496, 1502, 1630, 1650, 1652, 1663, 1671, 1732, 1766, 1805, 1821, 1887, 1893, 1917, 1919, 1940, 1953, 1971, 1993, 2060, 2093, 2125, 2193, 2223, 2270, 1871, 1877, 1895, 1922, 1929, 2232]",SV2V.tsv,S0041,S0084
that's,1,82,"[2, 108, 238, 346, 384, 407, 489, 493, 532, 534, 572, 602, 649, 707, 724, 890, 985, 1027, 1073, 1116, 1136, 1313, 1317, 1327, 1329, 1437, 1510, 1708, 1714, 1720, 1765, 1774, 1824, 1880, 1960, 2057, 2104, 2132, 2135, 2140, 2179, 2190, 2347]","[82, 105, 189, 291, 327, 335, 365, 448, 460, 468, 490, 492, 499, 553, 617, 625, 682, 686, 740, 805, 909, 950, 1067, 1069, 1091, 1127, 1145, 1169, 1173, 1191, 1198, 1212, 1228, 1244, 1256, 1258, 1309, 1326, 1403, 1409, 1413, 1421, 1426, 1429, 1485, 1491, 1518, 1528, 1560, 1573, 1608, 1614, 1622, 1671, 1697, 1746, 1764, 1829, 1841, 1843, 1857, 1875, 1926, 1929, 1959, 1991, 2080, 2082, 2103, 2133, 2163, 2278, 2282, 2299, 2307, 2324, 2326, 2338, 2384, 88, 100, 2091]",SV2V.tsv,S0041,S0084
i don't think,3,248,"[2, 6, 309, 963, 2004, 2014, 2335]","[248, 252, 480, 960, 1050, 1149, 2078]",SV2V.tsv,S0041,S0084
he's get,2,657,"[2, 1696, 1826, 1930, 2200, 2202]","[657, 1871, 1877, 1895, 1922, 1929, 2232]",SV2V.tsv,S0041,S0084
don't think,2,1169,"[2, 6, 309, 963, 2004, 2014, 2335]",[1169],SV2V.tsv,S0041,S0084
