Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
grandma,1,1,"[0, 1, 6, 14, 51, 56, 64, 119, 125, 238, 243]",SB32.tsv
to,1,15,"[0, 4, 6, 10, 15, 16, 18, 31, 42, 51, 52, 55, 64, 68, 69, 73, 77, 78, 79, 82, 84, 88, 96, 111, 112, 116, 124, 125, 153, 155, 159, 162, 170, 172, 177, 181, 185, 188, 192, 220, 223, 225, 251, 273, 275, 282, 293, 295, 305, 313, 317, 319, 321, 332, 336, 337, 338, 340, 348, 372, 374, 375, 393, 424, 425, 437, 439, 443, 449, 451, 452, 456, 472, 483, 485, 491, 504, 506, 508, 509, 511, 514, 516, 517, 519, 520, 538, 541, 543, 546, 547, 555, 559, 563, 574, 580, 584, 588, 596, 601, 606, 612, 630, 634, 636, 650, 653, 654, 663, 665, 679, 684, 692, 693, 697, 702, 742, 744, 746, 748, 761, 765, 789, 804, 806, 816, 827, 849, 853, 855, 856, 860, 870, 890, 896, 904, 948, 950, 951, 954, 956, 959, 961, 965, 1015, 1017, 1028, 1030, 1043, 1046, 1048, 1060, 1072, 1073, 1080, 1093, 1101, 1136, 1140, 1174, 1210, 1211, 1222, 1226, 1229, 1237, 1242, 1243, 1249, 1279, 1322, 1327, 1343, 1353, 1359, 1360, 1372, 1378]",SB32.tsv
okay,1,20,"[0, 20, 56, 62, 108, 177, 251, 284, 298, 432, 548, 776, 799, 891, 893, 977, 979, 1226, 1281, 1331, 1367]",SB32.tsv
come,1,34,"[0, 2, 6, 31, 34, 43, 45, 174, 177, 181, 202, 232, 305, 315, 322, 374, 384, 439, 448, 461, 519, 541, 624, 632, 665, 705, 744, 754, 829, 849, 908, 947, 1003, 1070, 1092, 1210, 1263, 1375, 1377]",SB32.tsv
be,1,43,"[0, 2, 4, 6, 14, 18, 19, 35, 37, 43, 46, 51, 52, 55, 62, 64, 65, 66, 68, 71, 73, 84, 87, 91, 93, 104, 105, 108, 111, 115, 116, 117, 118, 119, 124, 125, 132, 139, 153, 155, 159, 174, 179, 182, 185, 186, 187, 188, 189, 194, 214, 225, 229, 231, 232, 235, 237, 239, 240, 243, 246, 249, 251, 254, 262, 270, 273, 275, 277, 278, 279, 282, 283, 287, 289, 290, 291, 297, 301, 303, 307, 309, 313, 315, 324, 326, 327, 332, 334, 345, 348, 349, 350, 352, 357, 359, 360, 361, 367, 374, 377, 379, 382, 383, 385, 387, 390, 392, 393, 396, 403, 404, 408, 420, 423, 424, 426, 431, 435, 437, 443, 447, 451, 452, 456, 459, 463, 464, 466, 472, 473, 476, 477, 480, 485, 486, 488, 494, 496, 498, 499, 500, 505, 511, 514, 517, 523, 526, 529, 531, 538, 541, 547, 551, 565, 573, 574, 576, 580, 584, 596, 600, 602, 604, 608, 612, 623, 625, 632, 636, 640, 642, 643, 650, 653, 654, 658, 659, 664, 665, 667, 676, 678, 679, 690, 692, 694, 695, 700, 702, 710, 712, 716, 718, 728, 736, 742, 748, 749, 751, 752, 756, 757, 758, 759, 761, 767, 770, 773, 777, 779, 783, 792, 794, 802, 804, 806, 810, 816, 820, 823, 830, 833, 834, 843, 847, 849, 853, 854, 861, 871, 874, 876, 887, 889, 891, 896, 897, 900, 902, 913, 916, 919, 921, 929, 936, 938, 941, 956, 957, 968, 973, 975, 979, 980, 981, 982, 1001, 1009, 1010, 1013, 1015, 1019, 1023, 1026, 1028, 1030, 1038, 1041, 1046, 1067, 1068, 1071, 1072, 1074, 1076, 1080, 1093, 1094, 1095, 1097, 1099, 1101, 1104, 1105, 1108, 1121, 1133, 1135, 1139, 1140, 1148, 1152, 1160, 1163, 1168, 1172, 1177, 1188, 1191, 1193, 1194, 1196, 1197, 1200, 1204, 1214, 1222, 1226, 1227, 1229, 1231, 1240, 1242, 1244, 1252, 1254, 1256, 1259, 1263, 1275, 1276, 1277, 1281, 1304, 1313, 1314, 1318, 1324, 1325, 1342, 1349, 1356, 1367, 1370, 1378]",SB32.tsv
in,1,45,"[0, 12, 25, 31, 35, 41, 45, 51, 52, 53, 58, 64, 76, 84, 124, 125, 130, 191, 232, 240, 262, 273, 313, 323, 338, 340, 345, 348, 355, 367, 390, 410, 411, 520, 529, 543, 547, 551, 552, 553, 565, 569, 574, 580, 584, 608, 610, 642, 650, 658, 680, 685, 686, 691, 694, 742, 744, 746, 761, 848, 883, 887, 929, 936, 941, 947, 965, 970, 999, 1017, 1020, 1025, 1041, 1046, 1066, 1084, 1097, 1124, 1141, 1222, 1226, 1228, 1239, 1242, 1243, 1312, 1315]",SB32.tsv
to tell,2,64,"[0, 64, 73, 96, 170]",SB32.tsv
on,1,43,"[0, 8, 23, 43, 48, 51, 55, 56, 58, 64, 65, 66, 67, 68, 73, 79, 124, 188, 238, 251, 254, 273, 284, 291, 294, 309, 323, 324, 348, 384, 387, 413, 420, 424, 445, 446, 451, 452, 462, 464, 465, 466, 473, 478, 498, 500, 506, 520, 624, 630, 634, 650, 653, 662, 663, 664, 665, 667, 684, 686, 756, 777, 794, 804, 806, 811, 822, 826, 843, 878, 891, 901, 904, 908, 930, 934, 975, 993, 1000, 1001, 1006, 1017, 1019, 1030, 1038, 1054, 1066, 1090, 1092, 1097, 1123, 1126, 1130, 1132, 1143, 1145, 1168, 1172, 1176, 1185, 1229, 1230, 1263, 1265, 1289, 1302, 1315, 1318, 1322, 1332, 1333, 1334, 1335, 1336, 1340, 1343, 1362, 1375, 1377]",SB32.tsv
how,1,90,"[0, 19, 90, 116, 312, 315, 323, 342, 360, 446, 555, 585, 625, 663, 797, 816, 902, 1178, 1180, 1184, 1281, 1303, 1364, 1367]",SB32.tsv
she's,1,42,"[0, 10, 16, 18, 42, 108, 116, 117, 137, 138, 140, 141, 142, 143, 144, 223, 254, 380, 509, 511, 635, 822, 908, 1115, 1280, 1304, 1309, 1337, 1338, 1353]",SB32.tsv
