Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
uh,1,3,"[0, 3, 5, 13, 26, 45, 81, 82, 87, 102, 106, 110, 135, 146, 164, 174, 178, 195, 216, 236, 242, 244, 246, 248, 250, 252, 260, 265, 269, 284, 285, 286, 296, 317, 325, 327, 329, 335, 351, 359, 375, 378, 389, 403, 404, 414, 417, 420, 425, 427, 447, 462, 464, 474, 495, 508, 512, 518, 519, 524, 526, 528, 530, 537, 552, 554, 566, 572, 594, 596, 598, 603, 610, 612, 613, 617, 633, 635, 639, 647, 648, 649, 653, 680, 681, 701, 703, 721, 771, 783, 796, 804, 805, 809, 810, 814, 815, 846, 851, 873, 877, 881, 893, 896, 933, 936, 943, 945, 960, 962, 981, 983, 985, 992, 998, 1000, 1003, 1005, 1009, 1011, 1065, 1075, 1081, 1083, 1085, 1089, 1091, 1092, 1095, 1097, 1098, 1107, 1108, 1158, 1176, 1178, 1249, 1259, 1263, 1265, 1269, 1271, 1273, 1275, 1277, 1285, 1300, 1302, 1306, 1316, 1333, 1339, 1341, 1351, 1353, 1361, 1362, 1375, 1377, 1388, 1389, 1422, 1423, 1435, 1436, 1437, 1450, 1456, 1494, 1506, 1508, 1509, 1510, 1518, 1520, 1523, 1539, 1550, 1573, 1575]",SK8N.tsv
yeah,1,18,"[0, 18, 22, 27, 32, 43, 44, 52, 63, 64, 69, 71, 76, 83, 85, 91, 93, 95, 100, 103, 106, 108, 111, 115, 124, 128, 131, 137, 152, 155, 159, 160, 170, 171, 180, 188, 197, 209, 223, 229, 235, 236, 238, 246, 256, 266, 267, 268, 283, 286, 298, 313, 317, 321, 329, 350, 354, 361, 365, 377, 379, 384, 386, 391, 393, 394, 396, 398, 402, 448, 474, 484, 485, 486, 490, 494, 496, 497, 499, 505, 506, 518, 553, 559, 565, 572, 579, 581, 600, 607, 627, 628, 630, 634, 641, 643, 645, 649, 650, 653, 659, 670, 672, 686, 703, 718, 727, 729, 731, 733, 734, 743, 745, 751, 758, 764, 766, 768, 773, 782, 786, 793, 798, 837, 839, 843, 848, 850, 858, 867, 872, 875, 879, 896, 898, 903, 929, 933, 938, 943, 949, 958, 965, 968, 974, 985, 1005, 1014, 1030, 1033, 1038, 1044, 1046, 1055, 1057, 1070, 1073, 1145, 1146, 1158, 1160, 1173, 1177, 1215, 1216, 1219, 1220, 1222, 1245, 1246, 1254, 1255, 1256, 1265, 1267, 1287, 1288, 1290, 1302, 1304, 1318, 1329, 1331, 1347, 1351, 1357, 1365, 1368, 1371, 1373, 1377, 1384, 1406, 1412, 1418, 1421, 1443, 1450, 1465, 1467, 1469, 1478, 1484, 1488, 1494, 1512, 1514, 1516, 1518, 1520, 1522, 1542, 1545, 1553, 1560, 1576, 1579, 1580, 1584, 1589, 1613, 1617, 1620, 1622, 1627, 1629, 1630, 1631, 1635, 1639, 1643, 1651]",SK8N.tsv
uh yeah,2,106,"[0, 106, 329, 703, 896, 943, 1005, 1494]",SK8N.tsv
much,1,16,"[2, 16, 35, 1070, 1087, 1123, 1232, 1541, 1546, 1568]",SK8N.tsv
pretty much,2,1123,"[2, 1123, 1541]",SK8N.tsv
at,1,5,"[4, 5, 33, 61, 75, 98, 176, 258, 260, 337, 431, 466, 498, 508, 518, 594, 671, 877, 981, 1273, 1288, 1289, 1291, 1316, 1328, 1518, 1604]",SK8N.tsv
and,1,9,"[4, 8, 9, 11, 21, 28, 31, 33, 44, 74, 75, 78, 84, 98, 104, 126, 127, 129, 131, 135, 178, 205, 212, 220, 221, 242, 276, 277, 286, 308, 311, 400, 404, 406, 417, 495, 516, 557, 559, 561, 564, 566, 647, 649, 653, 675, 697, 708, 716, 718, 741, 773, 812, 856, 888, 906, 908, 925, 943, 952, 966, 973, 975, 983, 998, 1006, 1013, 1036, 1042, 1044, 1048, 1053, 1066, 1100, 1109, 1171, 1189, 1214, 1250, 1255, 1261, 1278, 1381, 1398, 1402, 1404, 1425, 1426, 1433, 1437, 1439, 1450, 1464, 1484, 1492, 1494, 1544, 1550, 1551, 1552, 1569, 1588, 1606, 1607, 1619, 1621, 1636, 1646, 1649]",SK8N.tsv
the card,2,19,"[4, 8, 19]",SK8N.tsv
say,1,21,"[4, 21, 43, 44, 104, 153, 154, 156, 157, 160, 162, 215, 260, 385, 482, 483, 490, 493, 494, 495, 518, 532, 572, 643, 686, 709, 720, 721, 724, 747, 775, 777, 778, 780, 782, 802, 885, 903, 905, 906, 907, 908, 943, 1030, 1070, 1306, 1435, 1450, 1503, 1603, 1608, 1617]",SK8N.tsv
the,1,21,"[4, 8, 12, 19, 21, 33, 43, 51, 61, 62, 64, 67, 69, 70, 72, 74, 75, 81, 114, 119, 128, 129, 170, 178, 182, 192, 194, 195, 199, 201, 203, 205, 216, 220, 221, 230, 234, 252, 254, 258, 260, 273, 279, 284, 286, 290, 296, 309, 313, 322, 325, 327, 329, 351, 359, 375, 396, 411, 423, 431, 433, 453, 457, 466, 470, 474, 480, 482, 489, 500, 510, 518, 522, 528, 532, 546, 557, 564, 576, 597, 612, 629, 671, 675, 678, 682, 686, 688, 694, 697, 745, 774, 775, 802, 833, 837, 841, 843, 846, 877, 881, 941, 945, 952, 961, 981, 1003, 1010, 1011, 1019, 1020, 1022, 1036, 1038, 1040, 1044, 1045, 1046, 1050, 1079, 1081, 1156, 1160, 1197, 1211, 1212, 1217, 1231, 1235, 1237, 1265, 1281, 1306, 1326, 1327, 1328, 1330, 1345, 1381, 1406, 1410, 1414, 1425, 1433, 1435, 1439, 1444, 1446, 1448, 1461, 1473, 1475, 1477, 1480, 1500, 1502, 1518, 1520, 1523, 1533, 1534, 1540, 1544, 1556, 1565, 1570, 1572, 1588, 1589, 1590, 1594, 1603, 1606, 1608, 1617, 1623, 1628, 1656]",SK8N.tsv
