Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it's,1,18,"[0, 18, 21, 74, 76, 100, 102, 107, 108, 109, 110, 145, 150, 181, 209, 215, 221, 225, 229, 276, 279, 281, 359, 363, 366, 368, 373, 387, 406, 407, 420, 439, 443, 485, 572, 574, 576, 578, 579, 580, 581, 587, 588, 591]",SES2.tsv
a,1,21,"[0, 21, 29, 31, 40, 43, 45, 50, 53, 55, 56, 57, 59, 60, 62, 67, 70, 73, 74, 85, 106, 110, 111, 127, 131, 132, 140, 145, 152, 158, 161, 164, 168, 169, 176, 184, 185, 187, 188, 189, 202, 204, 205, 209, 210, 212, 215, 216, 223, 225, 227, 228, 229, 232, 234, 253, 263, 267, 270, 274, 276, 281, 290, 302, 326, 332, 335, 342, 352, 354, 359, 373, 377, 378, 383, 391, 399, 401, 406, 408, 409, 410, 414, 417, 420, 421, 423, 424, 425, 428, 430, 434, 439, 440, 441, 445, 447, 464, 468, 470, 482, 491, 492, 494, 495, 502, 504, 507, 512, 513, 519, 525, 527, 533, 545, 551, 557, 558, 560, 563, 564, 565, 566, 580]",SES2.tsv
er,1,10,"[0, 10, 15, 24, 32, 53, 106, 114, 139, 145, 172, 196, 338, 363, 364, 414, 417, 441, 481, 482, 486, 491, 499, 512, 527, 528, 541, 576]",SES2.tsv
the,1,20,"[0, 3, 19, 20, 23, 32, 34, 36, 41, 43, 45, 53, 55, 65, 67, 70, 76, 92, 99, 102, 104, 106, 111, 113, 132, 135, 137, 138, 146, 147, 151, 160, 175, 177, 184, 217, 234, 244, 246, 281, 283, 292, 295, 299, 301, 303, 304, 311, 320, 325, 338, 339, 340, 341, 344, 345, 356, 357, 358, 364, 368, 369, 372, 383, 387, 398, 400, 402, 409, 414, 420, 428, 430, 433, 448, 449, 451, 453, 454, 457, 458, 460, 462, 463, 469, 470, 471, 472, 473, 480, 487, 492, 493, 512, 525, 526, 533, 536, 537, 539, 547, 549, 553, 555, 566, 570, 584]",SES2.tsv
be,1,10,"[0, 6, 9, 10, 13, 15, 26, 34, 36, 39, 56, 60, 64, 65, 74, 80, 81, 82, 83, 84, 99, 106, 116, 127, 131, 132, 135, 139, 140, 143, 147, 149, 151, 153, 160, 175, 178, 181, 184, 185, 187, 189, 202, 204, 212, 214, 225, 226, 234, 244, 251, 253, 254, 256, 262, 264, 266, 270, 274, 280, 284, 290, 291, 292, 300, 302, 306, 320, 325, 327, 347, 354, 355, 359, 360, 364, 377, 380, 381, 383, 394, 398, 399, 400, 401, 402, 404, 410, 412, 420, 428, 430, 432, 434, 435, 441, 443, 471, 472, 473, 482, 490, 502, 512, 514, 526, 527, 533, 539, 545, 557, 560, 562, 568, 569, 573, 584, 592, 594]",SES2.tsv
so,1,10,"[0, 2, 9, 10, 34, 36, 48, 68, 72, 106, 110, 111, 125, 126, 132, 139, 153, 154, 181, 191, 210, 234, 236, 242, 253, 280, 282, 290, 332, 370, 375, 379, 383, 394, 439, 443, 450, 451, 480, 510, 533, 545, 570]",SES2.tsv
well,1,10,"[0, 10, 26, 27, 32, 34, 45, 46, 48, 50, 67, 75, 81, 106, 157, 158, 170, 172, 189, 260, 263, 265, 279, 295, 398, 405, 437, 523]",SES2.tsv
school,1,62,"[0, 62, 64, 126, 160, 161, 164, 168, 169, 401]",SES2.tsv
of,1,29,"[0, 2, 3, 6, 29, 31, 40, 50, 73, 121, 133, 146, 158, 161, 164, 168, 169, 191, 194, 204, 209, 244, 294, 313, 370, 375, 384, 386, 387, 388, 417, 435, 440, 465, 480, 487, 491, 499, 511, 525, 530, 531]",SES2.tsv
be a,2,56,"[0, 56, 60, 74, 127, 131, 132, 140, 184, 185, 187, 270, 290, 401, 428, 430, 434, 482, 502]",SES2.tsv
