Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,1,"[0, 1, 15, 83, 89, 95, 107, 140, 151, 177, 183, 187, 216, 219, 236, 241, 249, 254, 257, 263, 269, 284, 285, 287, 295, 296, 298, 300, 332, 336, 338, 340, 342, 343, 345, 346, 358, 374, 383, 394, 398, 402, 403, 406, 408, 412, 414, 417, 419, 424, 431, 434, 441, 451, 457]",S83A.tsv
you're,1,8,"[0, 8, 104, 105, 106, 115, 117, 124, 141, 144, 146, 176, 220, 277, 282, 295, 426]",S83A.tsv
like,1,5,"[0, 5, 8, 12, 15, 41, 70, 105, 107, 115, 116, 167, 182, 214, 227, 238, 250, 277, 301, 303, 313, 317, 399, 406, 414, 426, 440, 446]",S83A.tsv
you,1,8,"[0, 4, 8, 61, 66, 68, 80, 84, 85, 88, 94, 96, 98, 99, 100, 104, 106, 108, 109, 112, 115, 120, 121, 123, 127, 130, 140, 141, 149, 154, 163, 165, 176, 177, 179, 183, 185, 193, 200, 202, 212, 214, 216, 219, 220, 225, 227, 228, 236, 241, 242, 243, 244, 245, 250, 252, 258, 260, 277, 283, 314, 319, 321, 334, 336, 338, 358, 361, 363, 365, 366, 373, 383, 385, 390, 391, 392, 394, 398, 412, 424, 426, 428, 431, 457]",S83A.tsv
of what,2,45,"[0, 45]",S83A.tsv
have,1,45,"[0, 45, 46, 68, 70, 80, 83, 84, 85, 91, 96, 98, 104, 106, 108, 109, 111, 114, 115, 116, 117, 154, 163, 165, 183, 188, 190, 195, 197, 208, 245, 252, 283, 290, 294, 394, 398, 408, 412]",S83A.tsv
of,1,45,"[0, 45, 55, 56, 70, 80, 83, 108, 109, 141, 177, 183, 200, 208, 212, 213, 220, 224, 227, 238, 243, 277, 282, 283, 294, 298, 342, 359, 362, 363, 364, 391, 394, 398, 422, 424, 428, 453]",S83A.tsv
what,1,47,"[0, 14, 45, 47, 61, 64, 88, 109, 117, 123, 127, 135, 185, 188, 200, 208, 220, 254, 264, 304, 314, 339, 376, 392, 425]",S83A.tsv
i,1,5,"[0, 5, 9, 37, 54, 62, 69, 70, 72, 74, 83, 98, 100, 106, 114, 116, 118, 148, 151, 152, 156, 160, 176, 220, 249, 254, 258, 260, 277, 290, 295, 298, 317, 329, 333, 336, 337, 338, 357, 359, 362, 365, 367, 381, 390, 393, 398, 408, 417, 420, 422, 440, 446, 457]",S83A.tsv
there,1,62,"[0, 62, 75, 194, 265, 266, 346, 398, 412, 418, 420, 422]",S83A.tsv
