Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,1,"[0, 1, 8, 10, 11, 12, 20, 27, 29, 37, 44, 46, 51, 52, 63, 65, 68, 70, 72, 83, 92, 101, 103, 108, 109, 114, 117, 118, 123, 125, 128, 131, 132, 135, 139, 152, 153, 154, 155, 158, 161, 167, 171, 172, 177, 179, 180, 197, 198, 199, 200, 210, 211, 220, 236, 242, 244, 245, 246, 247, 251, 253, 259, 260, 265, 268]",SDAA.tsv
of,1,31,"[0, 5, 31, 62, 72, 75, 77, 86, 117, 158, 175, 184, 198, 244, 258, 270]",SDAA.tsv
know,1,12,"[3, 12, 21, 43, 69, 72, 82, 119, 127, 132, 139, 153, 159, 182, 199, 228, 240, 263, 264, 268]",SDAA.tsv
i,1,21,"[3, 21, 23, 43, 44, 51, 59, 61, 62, 63, 65, 69, 70, 72, 73, 78, 81, 82, 83, 87, 103, 114, 126, 127, 128, 131, 132, 136, 139, 152, 153, 154, 155, 157, 158, 171, 180, 184, 187, 188, 191, 195, 203, 208, 215, 218, 219, 229, 243, 246, 258, 259, 260, 261, 263, 265]",SDAA.tsv
don't,1,57,"[3, 57, 62, 73, 103, 114, 126, 162, 164, 208, 233]",SDAA.tsv
i don't know,3,82,"[3, 82, 132]",SDAA.tsv
i don't,2,62,"[3, 62, 73, 82, 103, 114, 126, 132, 153, 208, 215]",SDAA.tsv
erm,1,5,"[1, 2, 5, 7, 12, 14, 19, 31, 35, 37, 77, 89, 100, 105, 110, 114, 136, 158, 164, 196, 202, 219, 224, 229, 244, 245, 247]",SDAA.tsv
yeah,1,12,"[5, 12, 13, 16, 21, 22, 30, 35, 58, 63, 74, 86, 88, 94, 107, 109, 119, 121, 125, 126, 128, 138, 147, 149, 150, 152, 184, 196, 198, 232, 243, 248, 265, 269]",SDAA.tsv
oh,1,15,"[5, 15, 20, 35, 46, 56, 72, 136, 142, 148, 153, 184, 191, 199, 203, 218, 238, 264]",SDAA.tsv
point,1,146,"[5, 146]",SDAA.tsv
erm what's,2,7,"[1, 7]",SDAA.tsv
what's,1,7,"[2, 7, 66, 152, 154, 156]",SDAA.tsv
it,1,22,"[7, 22, 30, 52, 70, 72, 76, 81, 91, 114, 118, 127, 136, 167, 171, 172, 180, 200, 210, 211, 216, 225, 257, 265]",SDAA.tsv
like,1,8,"[4, 8, 10, 18, 33, 34, 36, 65, 68, 72, 80, 85, 92, 106, 111, 114, 115, 119, 123, 127, 131, 132, 152, 153, 154, 155, 184, 194, 197, 201, 228, 235, 259, 260, 261, 265, 267]",SDAA.tsv
gogglebox,1,9,"[8, 9, 10, 11]",SDAA.tsv
be like,2,65,"[8, 10, 65, 72, 123, 131, 152, 153, 154, 155, 197, 260, 265]",SDAA.tsv
this,1,91,"[8, 10, 37, 91, 101, 103, 108, 161, 167, 172, 180, 203]",SDAA.tsv
that,1,17,"[1, 2, 12, 17, 23, 25, 26, 27, 33, 35, 46, 70, 72, 73, 80, 99, 103, 139, 142, 151, 152, 154, 156, 171, 172, 179, 180, 182, 192, 198, 201, 223, 227, 230, 231, 259, 263, 264, 267, 268]",SDAA.tsv
dumb,1,17,"[16, 17, 46]",SDAA.tsv
a,1,20,"[14, 20, 28, 35, 51, 58, 65, 72, 83, 88, 92, 97, 114, 144, 146, 155, 159, 174, 181, 187, 188, 190, 195, 199, 201, 203, 213, 222, 224, 236, 239, 252, 254, 258, 259, 265, 267]",SDAA.tsv
build,1,29,"[20, 28, 29, 30, 31]",SDAA.tsv
to,1,33,"[20, 30, 33, 42, 43, 45, 57, 72, 76, 83, 90, 92, 101, 103, 112, 123, 126, 129, 141, 158, 173, 179, 180, 184, 186, 191, 199, 200, 201, 206, 216, 219, 228, 236, 253, 259, 265, 267, 268, 272]",SDAA.tsv
use,1,35,"[20, 35, 259]",SDAA.tsv
there,1,27,"[20, 27, 44, 70, 128, 143, 145, 153, 173, 194]",SDAA.tsv
use to,2,72,"[20, 72, 259]",SDAA.tsv
to be,2,236,"[20, 236]",SDAA.tsv
no,1,23,"[1, 18, 22, 23, 24, 27, 28, 45, 48, 69, 86, 90, 116, 125, 132, 134, 145, 152, 153, 154, 160, 161, 165, 168, 171, 188, 189, 208, 216, 230, 239, 267]",SDAA.tsv
say,1,65,"[23, 65, 83, 92, 115, 125, 132, 158, 160, 161, 184, 187, 193, 199, 226, 243]",SDAA.tsv
but,1,22,"[12, 18, 22, 28, 30, 33, 37, 44, 62, 85, 86, 92, 111, 124, 125, 126, 127, 132, 138, 159, 180, 184, 194, 197, 198, 250, 263, 267]",SDAA.tsv
they're,1,28,"[14, 28, 35, 163, 190]",SDAA.tsv
no but,2,28,"[18, 22, 28, 125]",SDAA.tsv
granny,1,28,"[26, 28]",SDAA.tsv
do,1,28,"[25, 26, 27, 28, 30, 32, 58, 59, 60, 61, 65, 66, 72, 81, 99, 119, 123, 132, 136, 142, 151, 159, 203, 218, 219, 227, 229, 236, 240, 245, 247, 251, 263, 264]",SDAA.tsv
gonna,1,28,"[27, 28, 29, 30, 44, 86, 148, 161, 177, 187, 192, 268]",SDAA.tsv
how,1,28,"[27, 28, 32, 81, 99, 136, 177, 227, 253, 264]",SDAA.tsv
it's,1,30,"[9, 16, 19, 29, 30, 33, 35, 37, 38, 39, 48, 53, 80, 132, 147, 168, 169, 179, 180, 187, 188, 208, 209, 259, 261, 267]",SDAA.tsv
granny do,2,30,"[26, 30]",SDAA.tsv
build another build,3,30,"[29, 30]",SDAA.tsv
not,1,33,"[30, 33, 37, 38, 40, 53, 60, 62, 83, 92, 96, 111, 115, 152, 159, 168, 179, 180, 184, 187, 188, 192, 209, 222, 224, 259, 268, 270]",SDAA.tsv
it's not,2,38,"[30, 38, 53, 168, 180, 187, 188, 209, 259]",SDAA.tsv
see,1,127,"[30, 127, 180, 188]",SDAA.tsv
me,1,57,"[36, 57, 72, 76, 88, 130, 179, 180, 186, 268]",SDAA.tsv
up,1,36,"[27, 36, 37, 83, 87, 98, 118, 175, 259]",SDAA.tsv
the,1,37,"[9, 12, 14, 29, 31, 35, 37, 44, 48, 62, 65, 70, 72, 78, 98, 99, 101, 103, 108, 118, 124, 125, 128, 132, 139, 141, 150, 152, 169, 170, 175, 179, 180, 198, 201, 206, 207, 214, 215, 217, 219, 229, 258, 260, 263, 270]",SDAA.tsv
so,1,37,"[16, 37, 46, 72, 83, 84, 86, 102, 103, 114, 115, 156, 158, 187, 188, 219]",SDAA.tsv
's,1,37,"[31, 37, 39, 40, 115, 116, 125, 239, 244, 247]",SDAA.tsv
if,1,68,"[37, 68, 90, 92, 119, 175, 188]",SDAA.tsv
my,1,37,"[15, 37, 38, 79, 114, 148, 159, 197, 209, 240, 263]",SDAA.tsv
we're,1,205,"[37, 205, 239]",SDAA.tsv
not my,2,209,"[37, 209]",SDAA.tsv
it's it's,2,39,"[9, 39]",SDAA.tsv
cos,1,39,"[31, 35, 39, 46, 119, 157, 163, 180, 203, 228, 265]",SDAA.tsv
he's,1,41,"[14, 19, 41, 42, 43, 60, 72, 96, 97, 114, 265]",SDAA.tsv
i know,2,43,"[21, 43, 69, 127, 263]",SDAA.tsv
go,1,43,"[40, 42, 43, 92, 123, 126, 127, 137, 145, 157, 173, 179, 192, 216, 217, 239, 259, 267, 272]",SDAA.tsv
he's go to,3,43,"[42, 43]",SDAA.tsv
on,1,49,"[1, 2, 49, 83, 114, 151, 152, 155, 200, 214, 223, 240, 252, 258, 259, 260, 263, 265]",SDAA.tsv
you,1,49,"[12, 21, 44, 49, 66, 68, 72, 74, 76, 85, 90, 92, 119, 123, 124, 129, 139, 142, 150, 151, 155, 159, 162, 164, 170, 172, 174, 175, 177, 179, 180, 182, 193, 199, 206, 211, 212, 216, 217, 233, 236, 240, 245, 247, 251, 253, 263, 264, 265, 268]",SDAA.tsv
have you get,3,49,"[21, 49]",SDAA.tsv
get,1,27,"[21, 27, 31, 32, 33, 35, 49, 67, 91, 97, 143, 144, 147, 151, 170, 172, 177, 181, 194, 206, 211, 212, 213, 214, 217, 226, 230, 231, 235, 252, 253, 258, 259, 265, 270]",SDAA.tsv
have,1,68,"[21, 49, 68, 69, 70, 72, 78, 83, 90, 92, 103, 114, 150, 159, 187, 195, 206, 215, 222, 224, 236, 239, 259, 268]",SDAA.tsv
your,1,106,"[49, 106, 114, 124, 151, 152, 154, 191, 236, 258]",SDAA.tsv
actually,1,60,"[48, 59, 60, 157]",SDAA.tsv
when,1,69,"[4, 69, 70, 119, 124, 218, 259]",SDAA.tsv
mean,1,69,"[66, 69, 184]",SDAA.tsv
tonsillitis,1,69,"[67, 68, 69]",SDAA.tsv
remember,1,71,"[69, 71, 73, 83]",SDAA.tsv
know i,2,82,"[69, 82]",SDAA.tsv
no i,2,152,"[69, 152, 153, 208]",SDAA.tsv
i mean,2,180,"[69, 180, 184]",SDAA.tsv
talk,1,75,"[57, 75, 77, 132, 199]",SDAA.tsv
what,1,83,"[6, 9, 50, 66, 83, 95, 119, 122, 123, 129, 132, 141, 153, 154, 158, 161, 183, 191, 220, 243, 251, 268]",SDAA.tsv
er,1,83,"[27, 33, 44, 48, 63, 83, 86, 90, 92, 98, 116, 118, 119, 128, 139, 152, 161, 183, 189, 219, 223, 229, 257, 261]",SDAA.tsv
for,1,83,"[27, 33, 48, 51, 83, 88, 118, 150, 191, 192, 226, 239, 259]",SDAA.tsv
i think,2,83,"[44, 51, 83, 191, 219, 261]",SDAA.tsv
some,1,83,"[44, 83, 87, 125, 206, 224, 226, 228]",SDAA.tsv
okay,1,83,"[46, 83, 205, 219, 225]",SDAA.tsv
for a,2,83,"[51, 83]",SDAA.tsv
people for a party,4,88,"[83, 88]",SDAA.tsv
a party,2,88,"[83, 88, 92, 114, 159, 187, 188, 195, 222, 224]",SDAA.tsv
can,1,87,"[83, 87, 88, 193, 195, 207, 208, 217, 224, 235, 259]",SDAA.tsv
say some,2,125,"[83, 125]",SDAA.tsv
i just,2,127,"[83, 127, 203]",SDAA.tsv
i'm,1,83,"[25, 27, 45, 83, 86, 92, 148, 159, 161, 175, 179, 184, 187, 192, 216, 224, 252, 268, 270, 272]",SDAA.tsv
just,1,83,"[22, 83, 86, 127, 157, 159, 174, 175, 179, 184, 187, 191, 203, 217]",SDAA.tsv
party,1,157,"[83, 88, 92, 114, 157, 159, 187, 188, 195, 197, 198, 199, 201, 222, 224]",SDAA.tsv
what i,2,191,"[83, 158, 191, 243]",SDAA.tsv
i'm not,2,192,"[83, 92, 159, 184, 187, 192, 224, 268, 270]",SDAA.tsv
have a party,3,195,"[83, 92, 114, 159, 187, 195, 222, 224]",SDAA.tsv
have a,2,236,"[83, 92, 114, 159, 187, 222, 224, 236, 239]",SDAA.tsv
yeah but,2,86,"[12, 86, 125, 126, 138, 198]",SDAA.tsv
yeah but no,3,125,"[86, 125]",SDAA.tsv
well,1,90,"[11, 18, 19, 53, 74, 78, 90, 114, 133, 147, 163, 173, 179, 188, 196, 202, 260]",SDAA.tsv
if you,2,90,"[68, 90, 92, 175]",SDAA.tsv
and,1,92,"[12, 31, 35, 70, 72, 80, 88, 92, 98, 105, 110, 114, 124, 127, 128, 132, 136, 152, 154, 158, 160, 161, 162, 166, 173, 179, 180, 184, 188, 189, 193, 216, 217, 224, 229, 234, 239, 258, 267]",SDAA.tsv
er like,2,92,"[33, 92, 119]",SDAA.tsv
go to,2,92,"[42, 43, 92, 123, 126, 179, 267, 272]",SDAA.tsv
not really,2,92,"[53, 92]",SDAA.tsv
wife,1,97,"[92, 97]",SDAA.tsv
really,1,132,"[53, 92, 132, 226, 235, 236]",SDAA.tsv
really have,2,236,"[92, 236]",SDAA.tsv
she's,1,98,"[67, 98, 111, 124, 127, 132, 133, 134, 199]",SDAA.tsv
up the,2,175,"[98, 175]",SDAA.tsv
in,1,103,"[44, 51, 52, 65, 70, 103, 106, 124, 152, 154, 155, 173, 175, 199, 203, 206, 217, 254]",SDAA.tsv
be the,2,103,"[70, 103, 139]",SDAA.tsv
way,1,103,"[101, 103, 108, 139, 141]",SDAA.tsv
i don't have,3,215,"[103, 215]",SDAA.tsv
she,1,109,"[63, 65, 109, 113, 117, 123, 125, 128, 130, 132, 135, 152, 154, 174, 200, 201, 202, 226, 227, 228, 235, 257, 259, 260]",SDAA.tsv
she be,2,109,"[65, 109, 117, 123, 128, 135, 152, 154, 200, 260]",SDAA.tsv
couldn't,1,112,"[72, 112]",SDAA.tsv
invite,1,112,"[85, 88, 112, 129, 162, 164, 182, 186]",SDAA.tsv
then,1,114,"[44, 114, 132, 184, 217, 225, 239, 258]",SDAA.tsv
it be,2,114,"[52, 70, 114, 118, 171, 172, 210, 211]",SDAA.tsv
or,1,114,"[70, 114, 224, 261]",SDAA.tsv
people,1,85,"[83, 85, 88, 118, 194, 197]",SDAA.tsv
who,1,118,"[102, 104, 115, 118, 120, 182, 185, 186, 190, 228, 246]",SDAA.tsv
with,1,124,"[63, 66, 124, 127, 195, 246]",SDAA.tsv
out,1,124,"[68, 80, 124, 173, 177, 206, 211, 212, 214, 270]",SDAA.tsv
tell,1,124,"[76, 124, 151, 173, 179, 263]",SDAA.tsv
in your,2,154,"[124, 154]",SDAA.tsv
you're,1,124,"[58, 124, 191, 221]",SDAA.tsv
come,1,133,"[80, 115, 119, 133, 152, 159, 184, 202, 204, 214, 218, 224]",SDAA.tsv
erm oh,2,136,"[35, 136]",SDAA.tsv
i do,2,136,"[61, 136, 203]",SDAA.tsv
now,1,136,"[22, 91, 136, 216]",SDAA.tsv
i've,1,213,"[136, 198, 213]",SDAA.tsv
have you,2,150,"[21, 150]",SDAA.tsv
funny,1,156,"[134, 135, 156]",SDAA.tsv
i be,2,158,"[44, 63, 72, 131, 152, 153, 154, 155, 158, 246, 265]",SDAA.tsv
think,1,158,"[44, 51, 158, 184, 191, 208, 261]",SDAA.tsv
you know,2,159,"[12, 72, 119, 139, 159, 182, 199, 240, 263, 264]",SDAA.tsv
do you,2,159,"[66, 119, 123, 151, 159, 236, 240, 263, 264]",SDAA.tsv
by,1,159,"[108, 159]",SDAA.tsv
sit,1,203,"[159, 203]",SDAA.tsv
no er,2,161,"[48, 161]",SDAA.tsv
say and,2,161,"[132, 161]",SDAA.tsv
i'm gonna,2,161,"[148, 161]",SDAA.tsv
cos they're,2,163,"[35, 163]",SDAA.tsv
one,1,167,"[65, 80, 167, 170, 171, 172, 175, 180, 192, 198, 260]",SDAA.tsv
yes,1,167,"[152, 167]",SDAA.tsv
be it this one,4,180,"[167, 180]",SDAA.tsv
down,1,170,"[139, 145, 152, 170, 172, 179]",SDAA.tsv
this one,2,180,"[172, 180]",SDAA.tsv
that one,2,192,"[171, 172, 192]",SDAA.tsv
well it's,2,179,"[19, 53, 147, 179]",SDAA.tsv
thing,1,179,"[70, 72, 125, 132, 179, 219]",SDAA.tsv
all,1,179,"[91, 139, 141, 179, 258, 259]",SDAA.tsv
the thing be,3,179,"[125, 132, 179]",SDAA.tsv
all the,2,179,"[139, 141, 179, 258]",SDAA.tsv
road,1,179,"[175, 179]",SDAA.tsv
that you,2,182,"[179, 182]",SDAA.tsv
get a,2,181,"[97, 144, 181, 213, 258, 259, 265]",SDAA.tsv
mm,1,181,"[139, 149, 181, 272]",SDAA.tsv
they've,1,203,"[143, 147, 181, 203]",SDAA.tsv
i'll,1,184,"[1, 184, 224]",SDAA.tsv
like to,2,184,"[33, 184]",SDAA.tsv
would,1,184,"[142, 184]",SDAA.tsv
it's not a party,4,188,"[187, 188]",SDAA.tsv
we're outside,2,205,"[193, 205]",SDAA.tsv
outside,1,218,"[193, 218]",SDAA.tsv
ever,1,198,"[70, 72, 139, 198]",SDAA.tsv
one of the,3,198,"[175, 198]",SDAA.tsv
will,1,202,"[175, 202, 204, 218, 227]",SDAA.tsv
they,1,206,"[4, 22, 25, 27, 31, 32, 33, 35, 119, 160, 204, 206, 207, 208, 218, 224, 259]",SDAA.tsv
you get,2,151,"[21, 49, 151, 206, 211, 212, 253, 265]",SDAA.tsv
in the,2,206,"[44, 65, 70, 152, 206]",SDAA.tsv
the boot,2,207,"[206, 207]",SDAA.tsv
no i don't,3,208,"[153, 208]",SDAA.tsv
they can,2,208,"[207, 208, 224]",SDAA.tsv
give,1,214,"[72, 76, 214, 229]",SDAA.tsv
him,1,214,"[113, 214, 265]",SDAA.tsv
get out,2,214,"[177, 214]",SDAA.tsv
key,1,215,"[214, 215]",SDAA.tsv
give it to,3,216,"[72, 76, 216]",SDAA.tsv
open,1,216,"[207, 216]",SDAA.tsv
just go,2,217,"[127, 217]",SDAA.tsv
open the boot,3,217,"[207, 217]",SDAA.tsv
that's the,2,219,"[35, 219]",SDAA.tsv
that's,1,35,"[25, 35, 64, 84, 146, 219, 243, 255, 256]",SDAA.tsv
and they,2,224,"[160, 224]",SDAA.tsv
make,1,225,"[224, 225]",SDAA.tsv
do that,2,227,"[25, 26, 27, 99, 142, 227]",SDAA.tsv
she do,2,227,"[65, 132, 227]",SDAA.tsv
money,1,229,"[31, 32, 229, 255, 256, 258]",SDAA.tsv
her,1,229,"[66, 119, 127, 128, 129, 132, 151, 199, 229, 259]",SDAA.tsv
and i,2,229,"[72, 128, 188, 229]",SDAA.tsv
drink,1,239,"[91, 239]",SDAA.tsv
go for,2,239,"[192, 239]",SDAA.tsv
a leisurely breakfast,3,239,"[236, 239]",SDAA.tsv
at,1,239,"[62, 65, 239, 245, 246, 247]",SDAA.tsv
who's,1,246,"[240, 241, 246, 263]",SDAA.tsv
be you,2,253,"[44, 177, 245, 247, 251, 253, 265, 268]",SDAA.tsv
how be you,3,253,"[177, 253]",SDAA.tsv
that's money,2,256,"[255, 256]",SDAA.tsv
on your,2,258,"[151, 152, 258]",SDAA.tsv
flight,1,258,"[236, 240, 258, 263]",SDAA.tsv
wrong,1,262,"[48, 66, 262]",SDAA.tsv
time,1,262,"[223, 236, 262, 263, 268]",SDAA.tsv
you know that,3,263,"[12, 263, 264]",SDAA.tsv
know that,2,268,"[12, 263, 268]",SDAA.tsv
shit,1,268,"[44, 57, 125, 191, 203, 268]",SDAA.tsv
you have,2,268,"[68, 268]",SDAA.tsv
be you gonna,3,268,"[177, 268]",SDAA.tsv
move,1,271,"[72, 132, 223, 271]",SDAA.tsv
an,1,147,"[0, 147, 244]",SDAA.tsv
call,1,174,"[7, 174]",SDAA.tsv
look,1,62,"[20, 37, 62]",SDAA.tsv
i say,2,243,"[23, 243]",SDAA.tsv
how do,2,81,"[28, 81, 264]",SDAA.tsv
next,1,169,"[30, 169]",SDAA.tsv
not my fault,3,38,"[37, 38]",SDAA.tsv
geography,1,60,"[58, 60]",SDAA.tsv
rustle up,2,87,"[83, 87]",SDAA.tsv
want,1,190,"[83, 90, 190]",SDAA.tsv
while,1,228,"[83, 228]",SDAA.tsv
can i,2,259,"[83, 259]",SDAA.tsv
reply,1,102,"[86, 102, 104, 183]",SDAA.tsv
them,1,228,"[86, 150, 193, 228, 259]",SDAA.tsv
his,1,228,"[92, 228]",SDAA.tsv
i'm go to,3,272,"[92, 179, 272]",SDAA.tsv
gay,1,96,"[93, 96]",SDAA.tsv
and er,2,128,"[98, 128, 189]",SDAA.tsv
yeah she be,3,128,"[109, 128]",SDAA.tsv
also,1,263,"[110, 114, 124, 263]",SDAA.tsv
i feel a bite,4,114,"[65, 114]",SDAA.tsv
on my,2,240,"[114, 240, 263]",SDAA.tsv
er er,2,183,"[116, 183]",SDAA.tsv
er the,2,139,"[118, 139]",SDAA.tsv
tell the,2,263,"[124, 263]",SDAA.tsv
it now,2,136,"[22, 136]",SDAA.tsv
about,1,183,"[156, 183]",SDAA.tsv
be to,2,199,"[158, 199]",SDAA.tsv
not come,2,159,"[115, 159]",SDAA.tsv
around,1,178,"[159, 178]",SDAA.tsv
be what,2,220,"[161, 220]",SDAA.tsv
be it,2,265,"[167, 180, 265]",SDAA.tsv
the next,2,170,"[169, 170]",SDAA.tsv
it be that one,4,172,"[171, 172]",SDAA.tsv
stupid tosser,2,174,"[172, 174]",SDAA.tsv
down that,2,179,"[139, 179]",SDAA.tsv
