Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it,1,1,"[0, 1, 3, 10, 18, 34, 35, 41, 49, 51, 53, 56, 58, 59, 60, 62, 64, 71, 75, 76, 93, 96, 103, 105, 107, 121, 122, 125, 136, 140, 141, 148, 149, 150, 152, 161, 163, 165, 177, 184, 185, 189, 196, 241, 242, 250, 255, 256, 263, 266, 292, 302, 319, 323, 344, 345, 354, 366, 378, 392, 397, 398, 402, 403, 410, 415, 428, 435, 443, 447, 451, 456, 465, 469, 471, 473, 474, 477, 478, 479, 480, 485, 493, 502, 512, 515, 517, 520, 523, 533, 542, 547, 555, 556, 568, 580, 581, 589, 592, 593, 602, 610, 615, 616, 619, 623, 638, 669, 670, 672, 673, 674, 677, 684, 686, 687, 689, 690, 691, 693, 707, 708, 716, 718, 720, 721, 722, 724, 725, 728, 729, 738, 740, 774, 788, 795, 796, 813, 819, 827, 831, 844, 849, 859, 871, 877, 903, 905, 932, 935, 936, 945, 946, 950, 951, 953, 955, 969, 973, 974, 983, 986, 997, 999, 1008, 1009, 1015, 1028, 1032, 1038, 1040, 1043, 1049, 1054, 1060, 1107, 1111, 1118, 1131, 1132, 1146, 1149, 1150, 1152, 1159, 1167, 1168, 1169, 1170, 1175, 1187, 1189, 1192, 1200, 1208, 1215, 1220, 1226, 1233, 1234, 1235, 1236]",SPTA.tsv
to,1,3,"[0, 3, 31, 48, 49, 53, 68, 80, 97, 107, 116, 130, 145, 158, 160, 171, 180, 195, 197, 213, 216, 232, 234, 236, 240, 246, 252, 260, 261, 286, 289, 303, 305, 313, 322, 352, 356, 379, 395, 397, 400, 456, 480, 510, 517, 519, 555, 565, 581, 606, 610, 616, 635, 637, 645, 647, 657, 658, 664, 666, 675, 683, 693, 699, 700, 701, 703, 714, 728, 730, 740, 791, 803, 805, 810, 816, 818, 835, 837, 854, 905, 907, 928, 946, 950, 953, 955, 964, 987, 991, 1001, 1004, 1005, 1007, 1009, 1013, 1016, 1025, 1027, 1028, 1032, 1040, 1044, 1045, 1049, 1051, 1061, 1072, 1078, 1080, 1083, 1104, 1111, 1125, 1126, 1128, 1129, 1131, 1132, 1133, 1139, 1141, 1142, 1143, 1154, 1159, 1171, 1180, 1181, 1182, 1185, 1187, 1191, 1229, 1238]",SPTA.tsv
actually,1,54,"[0, 24, 54, 122, 160, 240, 244, 471, 519, 746, 946, 955, 1069, 1081, 1234]",SPTA.tsv
test,1,613,"[0, 286, 613, 616, 803]",SPTA.tsv
it's,1,15,"[2, 8, 15, 19, 21, 34, 39, 44, 87, 95, 96, 122, 124, 230, 236, 246, 255, 256, 263, 317, 326, 328, 333, 345, 395, 402, 436, 445, 446, 450, 452, 454, 471, 480, 483, 485, 493, 502, 508, 519, 549, 555, 556, 565, 577, 597, 598, 604, 644, 668, 669, 674, 677, 681, 684, 689, 690, 719, 727, 734, 751, 758, 795, 860, 869, 883, 885, 944, 953, 958, 959, 967, 972, 975, 990, 998, 1008, 1010, 1011, 1012, 1017, 1018, 1020, 1030, 1032, 1042, 1043, 1050, 1056, 1108, 1112, 1121, 1142, 1145, 1151, 1153, 1154, 1167, 1170, 1175, 1187, 1200, 1210, 1219, 1220, 1222, 1234, 1235]",SPTA.tsv
i'm,1,212,"[2, 197, 212, 216, 255, 274, 279, 318, 347, 374, 613, 616, 633, 675, 833, 847, 862, 928, 1049, 1051, 1053, 1084, 1097, 1099, 1101, 1104, 1126, 1154, 1184, 1238]",SPTA.tsv
record,1,1213,"[2, 1213, 1214, 1215, 1226]",SPTA.tsv
you,1,7,"[6, 7, 13, 22, 31, 47, 69, 75, 90, 95, 97, 118, 125, 181, 185, 186, 191, 195, 246, 267, 276, 283, 289, 294, 299, 305, 314, 323, 336, 339, 342, 361, 363, 369, 372, 373, 384, 392, 398, 400, 412, 437, 444, 449, 459, 464, 471, 489, 496, 502, 520, 522, 551, 555, 575, 592, 603, 610, 615, 625, 626, 634, 638, 657, 658, 664, 674, 681, 685, 693, 700, 703, 711, 716, 717, 718, 719, 729, 735, 740, 746, 759, 798, 807, 822, 840, 846, 848, 854, 865, 867, 873, 907, 918, 926, 928, 936, 940, 949, 953, 967, 969, 986, 988, 995, 1002, 1007, 1015, 1033, 1041, 1044, 1049, 1054, 1069, 1074, 1075, 1077, 1078, 1080, 1083, 1096, 1105, 1111, 1112, 1114, 1115, 1123, 1125, 1127, 1129, 1132, 1141, 1148, 1154, 1158, 1159, 1162, 1165, 1171, 1176, 1178, 1191, 1192, 1227, 1229]",SPTA.tsv
go,1,31,"[7, 31, 93, 95, 158, 182, 195, 197, 210, 212, 216, 218, 232, 234, 240, 244, 252, 303, 305, 322, 394, 400, 456, 466, 480, 575, 603, 613, 616, 623, 655, 683, 699, 701, 703, 707, 716, 723, 769, 785, 803, 832, 848, 854, 1041, 1051, 1125, 1128, 1131, 1132, 1139, 1141, 1142, 1154, 1187, 1213, 1238]",SPTA.tsv
there,1,136,"[7, 43, 79, 134, 136, 144, 240, 252, 284, 286, 287, 317, 325, 333, 336, 341, 359, 392, 431, 456, 466, 515, 553, 575, 603, 640, 655, 657, 674, 680, 703, 844, 848, 964, 1017, 1075, 1080, 1088, 1106, 1142, 1170, 1187]",SPTA.tsv
you go,2,95,"[7, 95, 305, 575, 603, 848, 1125]",SPTA.tsv
there you go,3,575,"[7, 575, 603, 848]",SPTA.tsv
and,1,23,"[8, 23, 47, 76, 80, 85, 87, 90, 93, 95, 97, 99, 113, 115, 116, 119, 122, 123, 124, 130, 132, 144, 146, 160, 161, 173, 192, 195, 216, 220, 236, 244, 250, 254, 263, 280, 290, 322, 333, 339, 343, 388, 390, 395, 400, 418, 424, 426, 428, 461, 467, 470, 480, 483, 497, 498, 499, 502, 504, 508, 512, 519, 529, 538, 549, 554, 559, 574, 581, 591, 601, 604, 606, 613, 616, 623, 634, 635, 637, 638, 643, 645, 651, 655, 657, 662, 667, 674, 677, 681, 703, 704, 714, 716, 719, 721, 723, 725, 748, 769, 774, 782, 785, 794, 795, 801, 803, 805, 806, 810, 814, 818, 824, 827, 830, 832, 841, 844, 871, 873, 878, 880, 885, 899, 901, 918, 921, 922, 926, 938, 945, 947, 953, 967, 986, 1019, 1049, 1050, 1051, 1083, 1093, 1101, 1108, 1131, 1132, 1141, 1175, 1187, 1192, 1205, 1212, 1215, 1220, 1222, 1226, 1229]",SPTA.tsv
but,1,37,"[8, 37, 60, 63, 122, 138, 148, 160, 161, 164, 207, 208, 246, 252, 287, 301, 302, 322, 325, 326, 329, 342, 343, 346, 368, 376, 384, 403, 410, 423, 424, 465, 471, 485, 502, 514, 515, 519, 533, 561, 562, 565, 567, 578, 581, 582, 628, 659, 660, 674, 675, 678, 683, 698, 701, 707, 714, 724, 726, 728, 734, 745, 747, 752, 759, 786, 787, 791, 803, 809, 810, 814, 844, 871, 876, 881, 898, 901, 938, 946, 953, 954, 955, 1028, 1032, 1041, 1069, 1070, 1097, 1107, 1112, 1191, 1199, 1210, 1234, 1235]",SPTA.tsv
mm,1,11,"[8, 11, 12, 17, 18, 43, 55, 65, 67, 77, 84, 86, 91, 94, 98, 114, 118, 119, 120, 141, 151, 155, 156, 159, 162, 170, 174, 175, 188, 196, 243, 247, 264, 274, 312, 337, 360, 389, 408, 463, 475, 484, 493, 528, 534, 539, 557, 579, 605, 631, 644, 676, 682, 693, 702, 741, 768, 797, 826, 843, 854, 874, 892, 902, 927, 1001, 1060, 1129, 1143, 1216]",SPTA.tsv
on,1,144,"[8, 24, 134, 144, 146, 176, 182, 212, 216, 232, 236, 240, 246, 252, 255, 263, 392, 403, 414, 461, 464, 480, 520, 552, 586, 588, 592, 593, 597, 617, 638, 640, 708, 738, 742, 774, 810, 813, 901, 910, 936, 940, 944, 967, 977, 998, 1017, 1080, 1129, 1139, 1145, 1149, 1150, 1151, 1153, 1222, 1226, 1234]",SPTA.tsv
then,1,150,"[8, 51, 80, 90, 150, 160, 216, 232, 244, 252, 369, 394, 400, 428, 471, 538, 591, 592, 610, 635, 655, 657, 689, 693, 703, 713, 714, 759, 798, 840, 841, 871, 881, 921, 954, 986, 1040, 1071, 1083, 1101, 1118, 1154, 1215, 1235]",SPTA.tsv
they,1,158,"[8, 112, 158, 167, 169, 180, 246, 249, 250, 261, 263, 280, 290, 419, 456, 485, 519, 554, 559, 560, 561, 564, 574, 581, 582, 584, 652, 661, 674, 723, 724, 776, 791, 792, 809, 816, 818, 871, 872, 878, 881, 901, 906, 925, 930, 933, 934, 935, 937, 942, 950, 1013, 1054, 1071, 1184, 1209]",SPTA.tsv
just,1,56,"[8, 45, 56, 64, 95, 102, 138, 173, 197, 231, 236, 246, 255, 279, 293, 350, 378, 380, 434, 471, 519, 559, 578, 597, 625, 639, 641, 647, 655, 661, 678, 701, 705, 708, 724, 726, 759, 776, 781, 785, 799, 814, 822, 871, 928, 950, 953, 969, 975, 998, 1004, 1017, 1054, 1064, 1069, 1075, 1112, 1126, 1135, 1154, 1167, 1187, 1189, 1197]",SPTA.tsv
sort,1,301,"[8, 301, 373, 379, 381, 447, 634, 657, 662, 690, 703, 719, 791, 832, 865, 871, 905, 940, 1017, 1132, 1215]",SPTA.tsv
talk about,2,358,"[8, 358]",SPTA.tsv
about,1,158,"[8, 158, 318, 358, 429, 469, 551, 684, 798, 855, 949, 957, 1010, 1011, 1012, 1215, 1220, 1233]",SPTA.tsv
all,1,37,"[8, 37, 93, 95, 96, 138, 240, 413, 432, 446, 476, 512, 520, 551, 633, 634, 639, 703, 707, 708, 723, 782, 798, 814, 816, 821, 822, 844, 918, 926, 939, 942, 950, 953, 1008, 1010, 1011, 1020, 1026, 1045, 1161, 1163, 1165, 1234, 1235]",SPTA.tsv
and then,2,80,"[8, 80, 90, 216, 244, 428, 538, 591, 635, 655, 657, 703, 871, 921, 1083, 1101, 1215]",SPTA.tsv
start,1,93,"[8, 59, 93, 107, 292, 554, 589, 647, 657, 674]",SPTA.tsv
people,1,671,"[8, 263, 485, 671, 674, 680, 1013, 1024, 1028, 1031, 1032]",SPTA.tsv
anyway,1,380,"[8, 47, 380, 472, 728, 729, 782, 945]",SPTA.tsv
then they,2,881,"[8, 881]",SPTA.tsv
it's on,2,1145,"[8, 597, 998, 1145, 1151, 1153]",SPTA.tsv
like,1,13,"[9, 13, 51, 53, 59, 60, 63, 69, 71, 75, 78, 145, 147, 150, 246, 255, 261, 301, 350, 354, 387, 426, 428, 435, 469, 485, 493, 502, 508, 527, 639, 649, 655, 674, 708, 725, 734, 827, 846, 878, 886, 907, 942, 946, 951, 952, 967, 986, 1044, 1045, 1056, 1126, 1142, 1187, 1212]",SPTA.tsv
everything,1,303,"[9, 303, 581, 635, 825, 880, 953, 1122]",SPTA.tsv
hear,1,704,"[9, 704, 707, 1122]",SPTA.tsv
