Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,3,"[0, 3, 9, 14, 32, 35, 51, 57, 59, 60, 65, 73, 80, 81, 87, 90, 92, 98, 101, 103, 105, 110, 118, 119, 121, 132, 134, 141, 144, 146, 148, 155, 156, 159, 166, 168, 169, 170, 171, 179, 182, 188, 190, 194, 217, 224, 227, 230, 231, 237, 239, 240, 246, 247, 259, 266, 276, 279, 280, 282, 303, 304, 305, 306, 308, 310, 316, 326, 332, 341, 352, 355, 358, 363, 368, 371, 377, 383, 384, 387, 395, 406, 407, 416, 418, 427, 435, 441, 444, 446, 448, 455, 456, 458, 461, 467, 474, 483, 486, 496, 497, 499, 503, 508, 512, 516, 517, 522, 524, 527, 529, 532, 535, 541, 543, 545, 546, 556, 557, 558, 559, 570, 571, 575, 576, 577, 583, 588, 589, 596, 601, 602, 604, 608, 618, 619, 621, 622, 629, 642, 644, 646, 657, 669, 672, 682, 694, 697, 705, 707, 712, 713, 721, 722, 732, 744, 752, 764, 767, 771, 773]",SNQD.tsv
be,1,2,"[0, 2, 3, 4, 12, 16, 22, 27, 32, 35, 36, 46, 51, 54, 56, 59, 68, 71, 79, 81, 87, 94, 96, 97, 99, 105, 107, 109, 111, 114, 117, 120, 121, 124, 133, 134, 135, 140, 141, 143, 151, 154, 156, 159, 164, 167, 169, 170, 175, 177, 187, 189, 190, 192, 199, 200, 201, 204, 205, 209, 218, 222, 223, 224, 231, 237, 239, 253, 254, 259, 261, 265, 274, 276, 289, 300, 303, 306, 309, 310, 311, 315, 320, 325, 326, 331, 332, 342, 350, 355, 364, 370, 376, 377, 379, 383, 395, 400, 405, 413, 415, 416, 418, 419, 427, 429, 430, 431, 436, 453, 455, 456, 460, 461, 463, 469, 471, 476, 482, 483, 486, 494, 495, 496, 499, 500, 510, 522, 524, 528, 540, 543, 547, 548, 549, 551, 552, 556, 562, 563, 565, 568, 569, 570, 573, 575, 578, 580, 582, 589, 601, 607, 614, 620, 622, 623, 628, 629, 633, 634, 635, 636, 641, 642, 656, 667, 668, 669, 677, 679, 682, 686, 688, 690, 693, 694, 698, 699, 706, 707, 714, 715, 728, 735, 736, 738, 744, 749, 751, 753, 757, 775, 792, 793]",SNQD.tsv
no,1,9,"[0, 9, 17, 143, 148, 155, 174, 185, 190, 236, 237, 238, 241, 254, 270, 278, 323, 324, 336, 339, 366, 387, 394, 420, 504, 512, 519, 535, 566, 585, 595, 611, 620, 621, 631, 657, 670, 687, 690, 724, 726, 732, 749, 772]",SNQD.tsv
this,1,12,"[0, 2, 12, 17, 37, 41, 45, 64, 104, 121, 124, 222, 237, 248, 304, 311, 319, 368, 371, 376, 416, 431, 461, 472, 521, 541, 552, 610, 620, 622, 656, 664, 668, 676, 688, 733, 749, 751, 765, 784, 787]",SNQD.tsv
so,1,2,"[0, 2, 12, 29, 32, 35, 38, 51, 81, 85, 86, 103, 105, 107, 110, 190, 192, 194, 222, 231, 232, 239, 275, 278, 279, 292, 298, 300, 301, 303, 306, 315, 325, 346, 371, 377, 392, 406, 436, 461, 499, 518, 522, 524, 529, 566, 580, 636, 690, 712, 713, 728, 738, 759]",SNQD.tsv
have,1,13,"[0, 8, 13, 17, 18, 19, 35, 45, 46, 94, 96, 97, 105, 107, 109, 141, 148, 155, 159, 170, 182, 185, 189, 192, 231, 237, 239, 245, 253, 254, 261, 268, 269, 279, 281, 285, 301, 303, 304, 308, 317, 334, 356, 388, 397, 399, 404, 430, 444, 446, 448, 461, 478, 482, 504, 507, 512, 518, 530, 547, 548, 549, 559, 560, 589, 604, 605, 608, 610, 611, 614, 618, 621, 622, 634, 635, 657, 671, 676, 690, 715, 743, 744, 745, 773, 783, 786]",SNQD.tsv
be so,2,51,"[0, 51, 81, 306, 436]",SNQD.tsv
gonna,1,36,"[0, 36, 38, 66, 81, 105, 565, 574, 575, 642, 738]",SNQD.tsv
this be,2,2,"[0, 2, 121, 222, 237, 376, 431, 620, 622, 668, 749]",SNQD.tsv
i have,2,148,"[0, 35, 148, 155, 657, 773]",SNQD.tsv
