Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
so,1,3,"[0, 3, 10, 11, 16, 18, 20, 24, 53, 62, 69, 70, 73, 74, 75, 81, 84, 86, 100, 106, 116, 128, 131, 132, 135, 167, 180, 182, 192, 216, 233, 236, 237, 249, 263, 274, 286, 291, 301, 309, 312, 323, 338, 341, 342, 346, 363, 376, 382, 397, 417, 441]",SMH4.tsv
do,1,16,"[0, 7, 11, 16, 21, 23, 27, 29, 30, 32, 65, 70, 75, 77, 78, 96, 100, 103, 113, 115, 126, 127, 137, 141, 158, 159, 175, 181, 192, 193, 196, 203, 205, 211, 214, 218, 227, 232, 241, 243, 261, 269, 286, 288, 290, 292, 302, 317, 329, 332, 338, 348, 365, 372, 376, 377, 382, 387, 403, 411, 416, 417, 421]",SMH4.tsv
you,1,25,"[0, 23, 25, 27, 29, 30, 32, 38, 49, 53, 55, 67, 68, 69, 70, 73, 75, 93, 96, 98, 100, 106, 108, 113, 115, 120, 122, 126, 127, 141, 147, 149, 167, 169, 175, 180, 182, 184, 185, 187, 190, 193, 194, 197, 199, 201, 205, 207, 211, 214, 216, 217, 221, 222, 223, 227, 231, 233, 236, 237, 239, 244, 258, 260, 261, 263, 265, 274, 286, 288, 290, 292, 301, 302, 303, 304, 305, 306, 307, 310, 316, 325, 328, 332, 334, 336, 338, 342, 348, 353, 355, 363, 368, 370, 372, 377, 382, 384, 387, 397, 398, 403, 405, 407, 409, 411, 415, 417, 421, 429, 432, 436, 438, 440, 444]",SMH4.tsv
what,1,164,"[0, 4, 27, 70, 116, 164, 165, 193, 227, 231, 247, 261, 288, 290, 292, 338, 397, 421, 452]",SMH4.tsv
do you,2,126,"[0, 75, 96, 126, 175, 193, 288, 290, 292, 302, 387, 403, 421]",SMH4.tsv
just,1,26,"[0, 2, 11, 20, 26, 53, 68, 87, 98, 108, 116, 132, 141, 144, 159, 196, 199, 227, 244, 251, 277, 323, 325, 357, 363, 365, 368, 369, 397, 415, 418, 434, 444, 446]",SMH4.tsv
cake,1,2,"[1, 2, 116, 372, 382]",SMH4.tsv
to,1,5,"[2, 5, 11, 29, 38, 49, 63, 65, 73, 75, 113, 115, 119, 120, 134, 137, 149, 150, 153, 167, 182, 189, 190, 211, 214, 227, 233, 235, 236, 237, 288, 290, 292, 293, 301, 306, 316, 323, 325, 338, 340, 350, 352, 353, 355, 356, 370, 381, 387, 397, 407, 408, 409, 411, 421, 429, 433, 436, 438, 440, 444]",SMH4.tsv
a,1,9,"[2, 9, 11, 13, 27, 29, 32, 38, 40, 44, 53, 54, 55, 56, 58, 59, 75, 79, 83, 98, 104, 110, 116, 118, 123, 130, 139, 140, 141, 149, 152, 159, 160, 163, 164, 167, 171, 182, 212, 213, 214, 215, 216, 233, 272, 278, 280, 283, 287, 288, 295, 300, 310, 317, 319, 320, 321, 333, 334, 338, 343, 344, 355, 357, 365, 370, 376, 377, 388, 389, 397, 407, 448, 451]",SMH4.tsv
out,1,226,"[2, 79, 81, 213, 216, 226, 301, 372, 379, 381, 384, 444]",SMH4.tsv
