Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,5,"[0, 5, 6, 13, 16, 19, 20, 24, 28, 32, 34, 40, 42, 44, 46, 47, 48, 52, 54, 55, 58, 72, 76, 81, 87, 93, 106, 113, 114, 119, 125, 145, 158, 159, 161, 164, 166, 168, 170, 171, 174, 176, 178, 179, 180, 182, 184, 186, 188, 189, 193, 195, 199, 200, 204, 205, 207, 212, 220, 222, 227, 228, 229, 230, 231, 240, 246, 256, 258, 260, 262, 268, 269, 270, 273, 274, 276, 277, 278, 288, 294, 306, 310, 311, 313, 316, 318, 320, 323, 330]",SK3P.tsv
you,1,5,"[0, 5, 6, 8, 10, 13, 28, 34, 48, 97, 143, 145, 147, 179, 187, 190, 192, 195, 196, 197, 198, 199, 202, 204, 205, 216, 238, 239, 240, 246, 254, 258, 259, 260, 261, 262, 265, 268, 270, 271, 273, 278, 282, 288, 290, 316, 321, 325, 327, 330]",SK3P.tsv
what,1,54,"[0, 54, 74, 76, 103, 116, 149, 152, 154, 186, 207, 220, 236, 240, 246, 273, 282, 302, 306, 310, 313, 320, 321, 326, 331]",SK3P.tsv
again,1,111,"[0, 111, 168, 262]",SK3P.tsv
be you,2,204,"[0, 204, 288]",SK3P.tsv
oh honey honey,3,4,"[3, 4]",SK3P.tsv
honey,1,93,"[3, 4, 93, 95, 110, 111, 125]",SK3P.tsv
oh,1,181,"[3, 4, 29, 41, 56, 71, 84, 101, 123, 133, 135, 178, 181, 227, 250, 251, 270, 288, 314]",SK3P.tsv
you be my,3,6,"[5, 6]",SK3P.tsv
girl,1,6,"[5, 6, 52, 55, 58, 329]",SK3P.tsv
my,1,138,"[6, 31, 138, 188, 200, 235, 270, 289]",SK3P.tsv
you be,2,179,"[5, 6, 34, 179, 246, 260, 262, 268, 273, 278, 316]",SK3P.tsv
know,1,8,"[7, 8, 48, 78, 114, 222, 224, 240, 259, 260, 278, 312, 318, 320, 321, 326]",SK3P.tsv
that,1,8,"[7, 8, 13, 20, 28, 34, 48, 50, 58, 72, 74, 78, 96, 97, 103, 115, 128, 138, 148, 158, 168, 180, 184, 189, 194, 196, 200, 201, 232, 234, 240, 246, 258, 260, 262, 268, 270, 288, 330]",SK3P.tsv
yeah,1,36,"[8, 36, 40, 41, 43, 51, 57, 61, 72, 73, 75, 77, 90, 95, 102, 104, 105, 107, 109, 111, 113, 119, 120, 124, 127, 129, 130, 134, 136, 144, 159, 161, 165, 178, 188, 196, 199, 250, 251, 258, 262, 267, 277, 285, 287, 305, 314, 328, 331]",SK3P.tsv
so,1,57,"[8, 15, 29, 56, 57, 76, 93, 119, 143, 145, 189, 216, 255, 260, 262, 271, 273, 277, 278, 290, 294, 303, 310, 316, 318, 325]",SK3P.tsv
tell,1,119,"[8, 15, 119, 238, 259, 320]",SK3P.tsv
how,1,138,"[8, 65, 96, 138, 143, 178, 278, 316]",SK3P.tsv
about,1,16,"[8, 15, 16, 52, 114, 150, 153, 171, 172, 174, 177, 178, 182, 259, 260, 262, 306, 309, 313, 316]",SK3P.tsv
me,1,191,"[8, 15, 186, 191, 200, 278, 289]",SK3P.tsv
the bee movie,3,10,"[9, 10, 108, 114]",SK3P.tsv
the,1,10,"[9, 10, 15, 18, 19, 28, 30, 37, 42, 44, 46, 47, 50, 52, 54, 55, 87, 89, 91, 93, 96, 97, 103, 106, 108, 111, 112, 114, 116, 119, 141, 145, 146, 149, 150, 155, 157, 159, 160, 169, 171, 178, 182, 183, 186, 200, 213, 216, 217, 231, 235, 236, 237, 246, 256, 258, 259, 260, 262, 264, 266, 268, 277, 278, 279, 280, 281, 296, 297, 298, 302, 304, 305, 306, 311, 316, 323, 325, 327, 330]",SK3P.tsv
the bee,2,28,"[9, 10, 28, 52, 108, 111, 112, 114, 119]",SK3P.tsv
bee,1,16,"[9, 10, 16, 20, 28, 52, 60, 77, 108, 111, 112, 114, 119, 123]",SK3P.tsv
do,1,32,"[10, 32, 60, 63, 65, 78, 87, 99, 103, 114, 118, 128, 138, 143, 147, 148, 151, 166, 168, 199, 216, 246, 254, 258, 260, 262, 268, 270, 271, 275, 282, 290, 327]",SK3P.tsv
with dad,2,212,"[10, 212]",SK3P.tsv
see the,2,217,"[10, 217]",SK3P.tsv
over,1,261,"[10, 152, 261]",SK3P.tsv
do you,2,271,"[10, 143, 216, 246, 254, 258, 262, 271, 282, 290]",SK3P.tsv
see,1,16,"[10, 15, 16, 186, 188, 217, 260, 311, 325]",SK3P.tsv
saw it,2,13,"[9, 13, 55]",SK3P.tsv
it,1,13,"[9, 12, 13, 15, 23, 24, 28, 29, 32, 39, 42, 50, 55, 87, 119, 122, 134, 138, 142, 145, 159, 161, 168, 171, 178, 204, 207, 220, 222, 227, 228, 245, 260, 261, 262, 268, 270, 274, 276, 278, 288, 289, 294, 303, 311, 320]",SK3P.tsv
