Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
see,1,218,"[0, 218, 542, 598, 600, 608]",SAAF.tsv
crackers,1,13,"[8, 10, 13]",SAAF.tsv
i,1,12,"[5, 7, 12, 18, 23, 25, 37, 54, 56, 62, 64, 66, 75, 84, 93, 96, 97, 99, 104, 106, 115, 116, 124, 136, 171, 176, 182, 189, 198, 201, 223, 224, 233, 249, 250, 254, 261, 268, 280, 284, 290, 291, 293, 299, 302, 307, 317, 323, 325, 327, 328, 329, 336, 338, 351, 359, 368, 388, 391, 392, 395, 396, 403, 421, 426, 428, 429, 430, 439, 441, 443, 445, 446, 458, 474, 476, 490, 492, 500, 520, 524, 532, 550, 565, 579, 590, 595, 596, 598, 604, 606, 608]",SAAF.tsv
some,1,12,"[7, 12, 13, 218, 250, 291, 302, 310, 321, 326, 327, 330, 332, 568, 591, 598]",SAAF.tsv
some crackers,2,13,"[12, 13]",SAAF.tsv
have,1,13,"[12, 13, 18, 20, 23, 25, 26, 29, 30, 76, 79, 82, 109, 119, 135, 143, 145, 154, 155, 183, 191, 198, 200, 201, 218, 222, 238, 240, 244, 246, 248, 262, 268, 273, 276, 280, 299, 302, 309, 323, 377, 390, 391, 440, 452, 454, 455, 498, 500, 501, 510, 523, 527, 531, 543, 550, 551, 595, 598]",SAAF.tsv
i have,2,550,"[12, 500, 550, 595]",SAAF.tsv
be,1,23,"[5, 6, 7, 16, 18, 20, 23, 25, 26, 38, 39, 46, 48, 51, 54, 58, 64, 67, 77, 80, 81, 82, 83, 94, 97, 99, 102, 104, 117, 119, 120, 123, 127, 136, 137, 138, 140, 142, 143, 150, 154, 155, 164, 167, 174, 182, 189, 190, 191, 197, 198, 207, 208, 218, 220, 223, 226, 230, 237, 246, 249, 250, 252, 258, 259, 261, 262, 266, 268, 271, 273, 275, 280, 284, 286, 288, 290, 291, 294, 296, 299, 302, 309, 310, 312, 321, 323, 324, 329, 335, 342, 356, 369, 379, 380, 381, 384, 388, 392, 394, 401, 403, 409, 411, 413, 426, 429, 430, 431, 438, 442, 443, 444, 450, 451, 459, 464, 466, 470, 471, 472, 474, 477, 478, 481, 484, 485, 486, 489, 492, 495, 496, 498, 499, 501, 510, 520, 557, 558, 564, 572, 576, 577, 587, 591, 595, 596, 598, 602, 604]",SAAF.tsv
a,1,23,"[5, 6, 16, 18, 23, 25, 41, 54, 55, 76, 94, 101, 109, 123, 127, 129, 131, 132, 136, 140, 143, 154, 156, 165, 167, 178, 179, 181, 182, 183, 191, 192, 198, 207, 210, 213, 214, 218, 220, 224, 226, 230, 233, 238, 240, 244, 246, 252, 253, 258, 268, 269, 270, 284, 286, 290, 291, 295, 299, 302, 309, 310, 317, 323, 324, 333, 335, 386, 429, 430, 431, 438, 442, 445, 460, 462, 467, 494, 497, 500, 501, 505, 506, 507, 509, 510, 516, 548, 550, 587, 595, 596, 598]",SAAF.tsv
but,1,23,"[7, 18, 22, 23, 26, 37, 53, 58, 77, 81, 94, 97, 99, 105, 132, 145, 186, 194, 198, 200, 201, 204, 206, 211, 218, 222, 226, 230, 232, 241, 242, 247, 252, 256, 268, 282, 286, 287, 290, 299, 301, 302, 309, 317, 323, 324, 325, 333, 346, 354, 398, 408, 430, 432, 438, 440, 442, 452, 545, 578, 595, 596, 598, 608]",SAAF.tsv
they,1,23,"[7, 18, 20, 22, 23, 56, 82, 87, 109, 129, 132, 142, 143, 145, 146, 148, 154, 157, 159, 173, 187, 198, 200, 201, 203, 204, 206, 218, 222, 230, 250, 266, 268, 273, 279, 286, 290, 298, 299, 302, 322, 332, 335, 498, 534]",SAAF.tsv
have fireworks night,3,25,"[23, 25]",SAAF.tsv
that's,1,25,"[23, 25, 77, 112, 152, 156, 191, 194, 250, 323, 346, 385, 415, 428, 431, 441, 443, 453, 458, 468, 480, 580]",SAAF.tsv
why,1,23,"[4, 23, 25, 218, 250, 287, 431, 441, 443, 559]",SAAF.tsv
have fireworks,2,26,"[23, 26]",SAAF.tsv
him,1,23,"[18, 22, 23, 46, 102, 309, 428]",SAAF.tsv
be a,2,54,"[23, 54, 123, 136, 143, 154, 182, 218, 220, 246, 258, 284, 290, 438, 442, 587, 595]",SAAF.tsv
get,1,23,"[22, 23, 24, 91, 131, 201, 291, 296, 311, 319, 330, 332, 340, 356, 375, 386, 388, 391, 392, 396, 406, 407, 421, 422, 424, 430, 443, 452, 454, 480, 545, 568, 577, 590, 595]",SAAF.tsv
they have,2,23,"[20, 23, 82, 145, 198, 201, 218, 222, 273, 498]",SAAF.tsv
there,1,154,"[23, 154, 182, 198, 220, 226, 230, 246, 250, 258, 262, 268, 279, 280, 286, 288, 291, 296, 302, 309, 310, 321, 342, 470, 471, 472, 474, 492, 499, 585]",SAAF.tsv
but that's,2,194,"[23, 194]",SAAF.tsv
cos,1,23,"[22, 23, 45, 98, 198, 220, 244, 268, 288, 327, 346, 385, 409, 421, 441, 527, 560, 576, 577, 600]",SAAF.tsv
why they have,3,218,"[23, 218]",SAAF.tsv
which,1,252,"[23, 61, 232, 252, 258, 262, 284, 290, 465, 474, 595]",SAAF.tsv
that's why,2,431,"[23, 431, 441, 443]",SAAF.tsv
wouldn't,1,596,"[23, 596, 598]",SAAF.tsv
people,1,31,"[5, 6, 7, 16, 17, 22, 31, 55, 178, 200, 226, 230, 280, 327, 329]",SAAF.tsv
kill,1,31,"[25, 31]",SAAF.tsv
