Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,34,"[0, 7, 19, 34, 37, 40, 55, 61, 63, 71, 72, 75, 77, 82, 86, 92, 107, 111, 114, 116, 117, 118, 119, 120, 123, 124, 125, 127, 130, 131, 132, 133, 141, 142, 146, 147, 148, 159, 166, 170, 173, 186, 190, 197, 200, 202, 203, 204, 210, 211, 216, 218, 222, 224, 225, 230, 243, 256, 257, 261, 265, 270, 295, 296, 304, 305, 315, 323, 328, 333, 337, 342, 344, 345, 349, 355, 361, 363, 365, 373, 375, 378, 382, 411]",SE2A.tsv
more,1,2,"[0, 2, 3, 141, 142, 269, 355, 397, 408]",SE2A.tsv
we've,1,210,"[0, 210, 263, 267]",SE2A.tsv
the,1,4,"[3, 4, 7, 27, 30, 34, 36, 62, 73, 84, 88, 98, 99, 101, 108, 118, 123, 127, 134, 141, 150, 159, 163, 174, 176, 177, 179, 181, 190, 193, 197, 199, 201, 210, 211, 212, 214, 218, 227, 232, 249, 287, 289, 290, 291, 295, 296, 304, 305, 310, 323, 326, 333, 335, 337, 338, 342, 344, 346, 349, 355, 361, 365, 369, 377, 378, 383, 385, 391, 393, 410, 418]",SE2A.tsv
in,1,37,"[3, 37, 155, 157, 190, 193, 197, 211, 212, 214, 216, 220, 227, 232, 233, 234, 238, 263, 265, 295, 302, 305, 318, 378]",SE2A.tsv
in the,2,197,"[3, 197, 211, 212, 214, 232, 305]",SE2A.tsv
yeah,1,5,"[1, 5, 7, 8, 10, 11, 15, 16, 18, 20, 22, 26, 29, 31, 33, 39, 44, 46, 48, 49, 53, 54, 58, 64, 65, 72, 75, 80, 82, 83, 85, 87, 89, 91, 92, 94, 96, 99, 102, 104, 118, 119, 121, 124, 126, 128, 129, 131, 133, 135, 138, 139, 140, 148, 149, 152, 155, 156, 158, 161, 162, 164, 167, 172, 174, 175, 177, 178, 182, 183, 184, 185, 186, 187, 189, 191, 192, 194, 195, 196, 198, 200, 202, 205, 207, 208, 209, 211, 213, 215, 217, 223, 228, 234, 240, 242, 245, 246, 248, 252, 254, 257, 259, 260, 263, 264, 266, 267, 270, 272, 274, 277, 278, 280, 282, 283, 284, 288, 290, 304, 307, 311, 312, 313, 316, 318, 319, 321, 324, 325, 332, 336, 341, 345, 346, 347, 348, 350, 362, 364, 366, 368, 369, 370, 374, 376, 379, 383, 386, 388, 391, 393, 394, 400, 404, 405, 406, 412, 414, 416]",SE2A.tsv
the job,2,7,"[4, 7, 30]",SE2A.tsv
to do,2,7,"[4, 7, 23, 93, 95, 153, 361, 419]",SE2A.tsv
do,1,7,"[4, 7, 9, 12, 23, 27, 30, 32, 36, 38, 42, 45, 46, 48, 50, 57, 68, 80, 93, 95, 110, 134, 138, 141, 150, 153, 154, 160, 163, 166, 171, 176, 180, 181, 183, 207, 234, 251, 261, 285, 286, 298, 308, 340, 343, 349, 350, 357, 361, 367, 368, 382, 402, 419]",SE2A.tsv
a,1,38,"[7, 25, 38, 39, 40, 48, 55, 68, 69, 132, 133, 141, 142, 153, 155, 157, 159, 166, 193, 206, 210, 216, 218, 230, 232, 244, 247, 256, 258, 263, 267, 269, 271, 279, 281, 303, 311, 314, 323, 329, 345, 357, 369, 373, 378]",SE2A.tsv
you're,1,13,"[7, 12, 13, 52, 55, 60, 66, 107]",SE2A.tsv
to,1,34,"[4, 7, 17, 23, 34, 36, 40, 66, 79, 88, 93, 95, 97, 113, 114, 137, 153, 160, 176, 177, 207, 233, 234, 235, 242, 250, 258, 276, 281, 323, 326, 329, 333, 335, 338, 340, 342, 349, 350, 355, 361, 363, 367, 415, 419]",SE2A.tsv
if,1,68,"[7, 68, 143, 144, 279, 340, 383]",SE2A.tsv
or whatever,2,86,"[7, 86]",SE2A.tsv
two,1,86,"[7, 86, 88, 295]",SE2A.tsv
job,1,90,"[4, 7, 30, 90, 355, 398]",SE2A.tsv
day,1,296,"[7, 27, 296, 299, 300, 301, 303, 304, 314]",SE2A.tsv
or,1,170,"[7, 86, 170, 261, 295, 305, 413, 418]",SE2A.tsv
suppose,1,50,"[7, 40, 50, 340, 350]",SE2A.tsv
get,1,9,"[4, 9, 21, 27, 30, 39, 40, 42, 50, 79, 97, 98, 108, 165, 210, 216, 218, 226, 263, 267, 269, 308, 309, 310, 314, 357, 361, 363, 378, 415, 416, 417]",SE2A.tsv
and,1,9,"[6, 9, 19, 21, 25, 27, 30, 32, 36, 40, 79, 82, 84, 86, 88, 92, 97, 98, 101, 111, 112, 113, 127, 136, 141, 150, 165, 171, 176, 177, 179, 193, 197, 199, 210, 211, 214, 215, 218, 220, 229, 232, 235, 250, 261, 267, 273, 295, 296, 304, 310, 314, 315, 318, 323, 331, 333, 335, 344, 349, 355, 361, 365, 369, 380, 382, 403, 418]",SE2A.tsv
we,1,61,"[9, 21, 23, 25, 27, 30, 61, 98, 99, 101, 107, 123, 159, 166, 176, 177, 181, 214, 216, 224, 225, 226, 227, 232, 233, 234, 238, 242, 244, 271, 328, 350]",SE2A.tsv
money,1,13,"[12, 13, 36, 66, 68, 108, 310, 357, 361, 363, 378]",SE2A.tsv
not,1,117,"[12, 117, 238, 350]",SE2A.tsv
long,1,243,"[12, 48, 243, 303, 311]",SE2A.tsv
because,1,36,"[12, 32, 36, 61, 112, 290]",SE2A.tsv
of,1,14,"[13, 14, 25, 37, 63, 68, 101, 103, 119, 127, 155, 157, 163, 171, 176, 193, 199, 201, 216, 218, 227, 229, 232, 239, 263, 267, 271, 279, 295, 314, 337, 357, 363, 369, 378, 393, 403, 410]",SE2A.tsv
that,1,34,"[14, 19, 32, 34, 40, 76, 79, 81, 82, 95, 97, 98, 109, 113, 132, 146, 155, 176, 188, 190, 193, 200, 202, 204, 211, 215, 216, 218, 222, 230, 238, 243, 256, 265, 267, 295, 311, 328, 333, 344, 345, 355, 357, 361, 373, 375, 376, 378, 387, 393, 395, 396, 401, 411, 413]",SE2A.tsv
amount of,2,101,"[14, 101]",SE2A.tsv
that's,1,17,"[6, 15, 17, 26, 32, 62, 68, 82, 93, 107, 151, 153, 155, 166, 191, 215, 239, 247, 267, 279, 303, 338, 364, 371, 382, 388, 392, 393, 403, 406]",SE2A.tsv
have,1,36,"[17, 25, 27, 36, 40, 66, 103, 123, 127, 166, 177, 199, 207, 211, 233, 234, 236, 238, 258, 285, 289, 308, 310, 318, 323, 326, 329, 333, 335, 338, 350, 355, 361, 367]",SE2A.tsv
to to,2,97,"[17, 95, 97]",SE2A.tsv
home,1,210,"[17, 21, 210, 383]",SE2A.tsv
er,1,69,"[17, 52, 69, 98, 122, 166, 225, 236, 258, 331, 367, 372, 383]",SE2A.tsv
have to,2,34,"[17, 34, 177, 207, 233, 234, 323, 326, 329, 333, 335, 338, 350, 361, 367]",SE2A.tsv
like,1,88,"[19, 55, 88, 95, 109, 112, 176, 193, 210, 281, 305, 376]",SE2A.tsv
like that,2,109,"[19, 95, 109, 176, 376]",SE2A.tsv
he,1,98,"[19, 98, 109, 110, 112, 114, 115, 116, 117, 119, 132, 133, 134, 137, 138, 169, 170, 171, 172, 174, 176, 261, 265, 342, 343, 349, 355, 358, 359, 367, 368, 369]",SE2A.tsv
