Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
yeah,1,5,"[0, 5, 14, 16, 30, 34, 39, 42, 46, 48, 53, 66, 71, 73, 77, 81, 84, 90, 91, 92, 103, 117, 121, 138, 140, 148, 149, 150, 153, 158, 161, 165, 166, 178, 190, 207, 210, 212, 215, 223, 225, 227, 228, 229, 234, 249, 258, 259, 273, 276, 277, 279, 280, 284, 287, 300, 308, 309, 311, 313, 318, 319, 326, 351, 354, 360, 364, 378, 387, 388, 390, 395, 396, 406, 436, 441, 444, 454]",SCWW.tsv
it,1,39,"[0, 6, 8, 16, 24, 30, 39, 45, 75, 76, 80, 87, 91, 112, 126, 146, 148, 161, 166, 167, 175, 177, 196, 197, 204, 208, 211, 213, 216, 223, 227, 234, 252, 254, 257, 276, 277, 279, 291, 296, 297, 313, 324, 351, 357, 361, 372, 380, 385, 392, 393, 398, 408, 421, 438, 442, 445, 446, 450, 462, 463, 465, 466]",SCWW.tsv
go,1,41,"[0, 41, 48, 69, 75, 84, 91, 103, 122, 140, 145, 146, 157, 175, 211, 213, 252, 286, 291, 312, 355, 359, 385, 408, 417, 435]",SCWW.tsv
that's,1,44,"[0, 16, 34, 44, 48, 86, 123, 177, 196, 250, 252, 254, 256, 263, 304, 323, 324, 336, 348, 378, 381, 391, 395, 397, 402, 406, 411, 430, 444]",SCWW.tsv
that,1,4,"[1, 3, 4, 16, 41, 44, 50, 62, 85, 89, 103, 115, 117, 125, 129, 139, 142, 147, 153, 154, 161, 167, 173, 175, 177, 195, 214, 222, 233, 242, 252, 255, 266, 278, 284, 299, 301, 308, 310, 315, 325, 336, 338, 359, 382, 388, 392, 397, 398, 404, 406, 407, 410, 432, 437, 441, 443, 444, 461]",SCWW.tsv
em,1,4,"[3, 4, 22, 39, 48, 55, 71, 87, 91, 93, 101, 145, 161, 167, 205, 206, 211, 213, 236, 281, 285, 314, 325, 327, 331, 333, 353, 365, 385, 387, 399, 403, 445, 456, 457]",SCWW.tsv
the,1,17,"[4, 6, 8, 16, 17, 18, 22, 34, 37, 39, 44, 50, 52, 56, 61, 63, 79, 80, 91, 115, 116, 125, 141, 161, 164, 165, 166, 167, 200, 205, 209, 211, 217, 220, 223, 224, 227, 230, 233, 234, 238, 240, 246, 249, 256, 259, 261, 263, 276, 277, 278, 279, 283, 286, 292, 297, 299, 301, 303, 308, 320, 322, 323, 324, 325, 333, 343, 350, 353, 357, 361, 362, 369, 372, 381, 382, 385, 387, 388, 391, 395, 397, 399, 400, 407, 408, 410, 411, 420, 426, 430, 431, 435, 459, 460]",SCWW.tsv
on,1,84,"[4, 16, 18, 34, 84, 123, 145, 156, 166, 168, 176, 236, 240, 246, 249, 266, 278, 296, 299, 325, 343, 347, 353, 357, 372, 387, 388, 407, 408, 426, 429, 432, 459, 461, 466]",SCWW.tsv
on the,2,246,"[4, 16, 18, 34, 246, 249, 343, 353, 407, 426]",SCWW.tsv
that on,2,432,"[4, 432, 461]",SCWW.tsv
