Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
and,1,12,"[0, 7, 12, 16, 21, 43, 49, 50, 51, 53, 55, 57, 73, 75, 83, 85, 92, 95, 97, 109, 112, 115, 116, 117, 125, 126, 130, 152, 170, 173, 174, 176, 188, 192, 201, 202, 206, 211, 212, 214, 217, 234, 237, 247, 249, 252, 254, 255, 257, 279, 281, 286, 288, 306, 316, 337, 338, 350, 353, 355, 367, 369, 373, 387, 389, 396, 407, 411, 413, 414, 416, 417, 422, 424, 433, 444, 447, 456, 457, 458, 460, 462, 474, 476, 478, 494, 497, 499, 504, 506, 520, 522, 532, 534, 546, 550, 571, 578, 580, 587, 589, 590, 596, 597, 598]",SE7R.tsv
a,1,14,"[0, 14, 16, 39, 41, 43, 47, 49, 55, 57, 59, 61, 75, 87, 146, 159, 170, 180, 190, 196, 226, 236, 237, 243, 245, 247, 260, 261, 277, 279, 288, 306, 323, 327, 353, 355, 367, 369, 373, 376, 382, 384, 391, 393, 458, 460, 462, 468, 473, 474, 490, 491, 494, 497, 504, 510, 544, 548, 558, 588, 589, 592, 608, 609, 623, 626]",SE7R.tsv
when,1,81,"[0, 73, 81, 95, 109, 114, 179, 206, 237, 257, 279, 318, 324, 349, 504, 520, 543, 554, 560, 562, 564, 566]",SE7R.tsv
get,1,46,"[0, 4, 16, 41, 46, 49, 51, 81, 95, 100, 110, 112, 114, 115, 116, 117, 126, 146, 170, 194, 198, 208, 212, 247, 248, 249, 255, 257, 260, 261, 279, 306, 307, 327, 349, 355, 367, 373, 383, 403, 414, 438, 456, 460, 468, 476, 482, 504, 542, 574, 581, 582, 598, 603, 615]",SE7R.tsv
i,1,27,"[0, 21, 27, 29, 30, 31, 34, 35, 49, 55, 60, 62, 64, 66, 70, 75, 77, 97, 98, 110, 114, 139, 154, 155, 159, 160, 168, 178, 179, 184, 187, 190, 191, 200, 204, 213, 215, 219, 227, 237, 243, 245, 247, 248, 249, 250, 252, 255, 256, 257, 259, 263, 275, 277, 279, 290, 292, 294, 296, 318, 334, 341, 346, 349, 350, 353, 355, 361, 364, 369, 371, 372, 373, 379, 412, 418, 427, 431, 433, 434, 437, 438, 460, 464, 476, 504, 534, 554, 558, 560, 562, 564, 565, 566, 568, 569, 570, 577, 592, 598, 604, 606, 615, 620, 621]",SE7R.tsv
there,1,208,"[0, 151, 208, 229, 247, 255, 279, 327, 334, 338, 348, 349, 353, 367, 373, 379, 387, 403, 450, 451, 460, 462, 482, 485, 487, 504, 510, 520, 540, 542, 550]",SE7R.tsv
up,1,176,"[0, 7, 21, 139, 176, 208, 217, 279, 346, 348, 349, 367, 373, 396, 439, 497, 499, 504, 520, 526, 540, 560, 564, 571, 577]",SE7R.tsv
when i,2,257,"[0, 114, 257, 279, 349, 504, 560, 562, 564, 566]",SE7R.tsv
to,1,59,"[2, 7, 21, 49, 59, 61, 63, 68, 85, 97, 121, 130, 168, 176, 200, 202, 208, 221, 257, 277, 281, 290, 306, 318, 338, 349, 353, 361, 363, 366, 367, 371, 373, 382, 383, 387, 433, 437, 442, 460, 462, 476, 484, 504, 510, 512, 517, 540, 558, 568, 569, 577, 608, 623, 626]",SE7R.tsv
you,1,29,"[2, 4, 7, 16, 21, 29, 31, 32, 59, 61, 63, 68, 73, 75, 81, 89, 95, 119, 123, 128, 142, 148, 158, 162, 163, 166, 169, 170, 185, 188, 190, 194, 198, 211, 212, 236, 242, 260, 261, 262, 267, 277, 286, 318, 320, 334, 341, 353, 355, 361, 367, 369, 382, 417, 418, 437, 448, 458, 482, 488, 506, 550, 551, 552, 554, 558, 565, 574, 576, 583, 584, 587, 590, 605, 606, 609, 611, 620]",SE7R.tsv
all,1,95,"[2, 35, 55, 64, 66, 95, 97, 147, 380, 387, 397, 442, 447, 454, 478, 504, 592, 594, 597, 621]",SE7R.tsv
on,1,95,"[2, 47, 55, 68, 75, 95, 126, 148, 150, 214, 306, 324, 353, 373, 438, 526, 578, 596, 615]",SE7R.tsv
the,1,8,"[2, 8, 43, 46, 47, 49, 50, 55, 65, 68, 95, 97, 110, 114, 117, 120, 125, 126, 150, 152, 164, 167, 168, 170, 173, 215, 217, 219, 229, 238, 249, 250, 255, 257, 286, 290, 296, 339, 342, 346, 351, 355, 357, 361, 367, 373, 382, 387, 401, 403, 411, 414, 424, 436, 437, 438, 456, 460, 462, 464, 476, 494, 504, 506, 523, 532, 552, 594, 598, 601]",SE7R.tsv
in,1,50,"[2, 7, 47, 49, 50, 55, 97, 125, 128, 170, 208, 226, 236, 307, 349, 353, 369, 380, 411, 414, 437, 450, 504, 523, 532, 534, 542, 544, 564, 576, 577, 588]",SE7R.tsv
