Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,2,"[0, 1, 2, 5, 14, 25, 28, 30, 43, 54, 59, 88, 91, 98, 104, 106, 107, 108, 110, 112, 138, 144, 147, 148, 151, 153, 155, 157, 159, 163, 164, 178, 180, 185, 189, 194, 205, 226, 231, 233, 238, 240, 244, 245, 249, 254, 260, 274, 275, 278, 290, 297, 298, 307, 309, 312, 315, 326, 368, 384, 385, 391, 396, 404, 406, 418, 420, 427, 439, 443, 444, 463, 485, 495, 497, 499, 500, 514, 518, 520, 528, 535, 536, 542, 551, 553, 555, 559, 562, 575, 594, 595, 599, 604, 610, 615]",SG7X.tsv
be,1,2,"[0, 2, 5, 7, 8, 9, 14, 35, 43, 45, 47, 55, 61, 88, 91, 93, 94, 96, 98, 101, 114, 115, 118, 123, 126, 129, 136, 153, 154, 159, 160, 166, 173, 177, 178, 181, 182, 185, 187, 195, 202, 204, 205, 207, 216, 226, 229, 231, 234, 240, 241, 243, 247, 248, 249, 254, 260, 266, 275, 277, 280, 282, 297, 309, 312, 314, 315, 317, 329, 342, 351, 357, 360, 363, 391, 397, 411, 413, 415, 416, 420, 424, 425, 427, 435, 436, 438, 442, 451, 453, 458, 466, 468, 475, 480, 483, 484, 485, 489, 508, 509, 513, 533, 538, 539, 545, 555, 562, 567, 574, 575, 578, 594, 600, 602, 605, 606]",SG7X.tsv
say,1,8,"[0, 8, 108, 110, 155, 166, 215, 254, 305, 312, 322, 327, 335, 372, 409, 411, 475, 553, 576, 579, 588]",SG7X.tsv
to,1,16,"[0, 15, 16, 30, 40, 43, 53, 59, 91, 106, 108, 114, 123, 126, 131, 136, 147, 148, 151, 156, 158, 159, 163, 164, 171, 186, 187, 204, 205, 215, 222, 223, 229, 231, 240, 249, 266, 268, 275, 282, 284, 307, 322, 326, 327, 332, 337, 393, 402, 406, 409, 438, 446, 464, 495, 498, 500, 503, 508, 513, 530, 533, 534, 536, 538, 547, 553, 555, 559, 562, 570, 574, 575, 579, 583, 596, 597, 606, 610, 613, 615, 618]",SG7X.tsv
i be,2,159,"[0, 159, 205, 260, 297, 555, 562]",SG7X.tsv
grandpa,1,292,"[0, 61, 70, 292, 425, 427, 436]",SG7X.tsv
say to,2,409,"[0, 108, 409]",SG7X.tsv
the,1,13,"[1, 13, 25, 35, 51, 53, 57, 78, 83, 84, 85, 92, 96, 99, 106, 108, 138, 144, 148, 160, 166, 180, 182, 185, 187, 191, 195, 199, 200, 205, 215, 231, 233, 234, 238, 240, 241, 247, 249, 254, 262, 266, 268, 270, 272, 273, 276, 278, 294, 297, 314, 315, 322, 324, 326, 327, 329, 330, 335, 339, 345, 349, 363, 374, 388, 389, 391, 393, 396, 409, 411, 418, 425, 449, 450, 460, 462, 464, 466, 480, 481, 485, 498, 505, 508, 523, 528, 530, 551, 553, 555, 557, 562, 574, 575, 581, 583, 594, 596, 597, 617]",SG7X.tsv
you,1,16,"[1, 7, 16, 19, 22, 23, 29, 32, 37, 39, 44, 52, 61, 63, 68, 78, 91, 98, 108, 125, 153, 155, 159, 163, 166, 171, 178, 180, 199, 215, 218, 220, 240, 247, 249, 254, 262, 266, 268, 270, 272, 275, 276, 290, 294, 326, 329, 389, 402, 403, 406, 409, 411, 425, 427, 429, 431, 438, 444, 451, 464, 466, 468, 469, 471, 473, 490, 493, 502, 505, 513, 517, 521, 534, 536, 538, 539, 548, 553, 574, 583, 586, 596, 597, 600, 611, 613, 618]",SG7X.tsv
i can,2,30,"[1, 30]",SG7X.tsv
on,1,30,"[1, 19, 30, 91, 155, 157, 161, 195, 196, 205, 209, 215, 225, 233, 242, 243, 249, 254, 268, 276, 345, 363, 368, 404, 409, 493, 505, 557]",SG7X.tsv
can,1,153,"[1, 30, 63, 153, 180, 270, 294, 309, 396, 425, 444, 485, 489, 490, 579, 588]",SG7X.tsv
on the,2,205,"[1, 205, 215, 233, 249, 268, 276, 409, 505]",SG7X.tsv
you on the,3,409,"[1, 409]",SG7X.tsv
