Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
toast,1,1,"[0, 1]",S3N4.tsv
have toast,2,4,"[1, 4]",S3N4.tsv
pasta,1,8,"[6, 8, 14, 15, 19, 161, 164, 202, 204, 266, 273, 284, 285]",S3N4.tsv
want,1,41,"[8, 37, 41, 218, 324, 325, 351, 414, 486, 518, 519, 615, 632, 634]",S3N4.tsv
i don't,2,28,"[8, 11, 15, 27, 28, 29, 89, 98, 144, 153, 312, 324, 351, 414, 459, 474, 495, 496, 497, 551]",S3N4.tsv
yes,1,153,"[8, 29, 153, 251, 261, 275, 280, 282, 311, 401, 413, 423, 435, 541]",S3N4.tsv
i don't want,3,324,"[8, 324, 414]",S3N4.tsv
but i,2,185,"[8, 11, 27, 29, 185, 332]",S3N4.tsv
like,1,11,"[6, 10, 11, 12, 13, 14, 15, 16, 27, 28, 41, 46, 87, 92, 107, 137, 153, 169, 174, 178, 191, 203, 222, 231, 332, 353, 399, 447, 511, 533, 584]",S3N4.tsv
spaghetti carbonara,2,11,"[3, 5, 7, 11, 465, 466]",S3N4.tsv
spaghetti,1,7,"[3, 5, 7, 10, 11, 259, 465, 466]",S3N4.tsv
carbonara,1,304,"[3, 5, 7, 11, 304, 306, 465, 466, 471]",S3N4.tsv
terribly,1,330,"[11, 330]",S3N4.tsv
you like,2,41,"[12, 13, 14, 41]",S3N4.tsv
just have,2,19,"[16, 19, 26]",S3N4.tsv
have pasta,2,284,"[19, 284]",S3N4.tsv
cheese,1,19,"[12, 19, 286, 287]",S3N4.tsv
i just,2,314,"[19, 46, 314, 486]",S3N4.tsv
need to,2,30,"[29, 30, 100, 211, 269, 329, 346, 522, 523, 600, 615]",S3N4.tsv
love,1,29,"[28, 29, 338, 347]",S3N4.tsv
have a,2,31,"[6, 10, 16, 26, 31, 116, 198, 204, 344, 346, 401, 465, 484, 513, 613, 615]",S3N4.tsv
bite,1,31,"[6, 10, 16, 26, 31, 39, 105, 163, 179, 204, 432, 465, 515, 534, 547, 551]",S3N4.tsv
and then,2,58,"[31, 56, 58, 92, 221, 225, 314, 338]",S3N4.tsv
okay,1,150,"[31, 37, 50, 54, 150, 165, 173, 189, 208, 221, 239, 301, 429, 459, 577, 579, 581, 590, 616]",S3N4.tsv
i'll,1,218,"[31, 37, 39, 165, 208, 218, 221, 301, 361, 467, 474, 500]",S3N4.tsv
something,1,47,"[31, 47, 436, 571, 585, 588, 632, 634]",S3N4.tsv
too big,2,121,"[33, 121]",S3N4.tsv
it's pretty much,3,62,"[35, 62]",S3N4.tsv
the same,2,137,"[35, 137, 464]",S3N4.tsv
much,1,35,"[18, 35, 62, 130, 139, 200, 205, 530]",S3N4.tsv
it be,2,35,"[23, 35, 155, 158, 168, 179, 274, 275, 277, 447, 592]",S3N4.tsv
eat,1,37,"[10, 28, 30, 36, 37, 39, 41, 45, 202, 218, 253, 255, 269, 467]",S3N4.tsv
eat what i,3,37,"[30, 37]",S3N4.tsv
i want,2,41,"[37, 41, 325, 351, 632]",S3N4.tsv
what i,2,153,"[37, 153]",S3N4.tsv
what i want,3,351,"[37, 351]",S3N4.tsv
a little bite,3,39,"[10, 26, 39]",S3N4.tsv
little,1,300,"[39, 300, 385, 528, 531]",S3N4.tsv
italian,1,42,"[41, 42]",S3N4.tsv
jamaican,1,43,"[42, 43, 44, 45]",S3N4.tsv
bacon,1,41,"[12, 41, 44, 45]",S3N4.tsv
jamaican bacon,2,45,"[44, 45]",S3N4.tsv
get,1,46,"[12, 46, 48, 55, 85, 89, 166, 298, 330, 357, 396, 432, 461, 486, 576]",S3N4.tsv
cos,1,48,"[20, 41, 48, 77, 81, 86, 110, 154, 164, 192, 193, 259, 266, 284, 294, 329, 444, 450, 467, 530, 552, 553]",S3N4.tsv
go,1,48,"[32, 48, 55, 97, 141, 189, 209, 316, 317, 318, 320, 324, 329, 399, 404, 474, 628]",S3N4.tsv
hold your breath,3,62,"[48, 51, 61, 62]",S3N4.tsv
if you,2,55,"[48, 55, 61, 66, 137, 292, 344, 346, 452, 470, 615]",S3N4.tsv
breathe,1,51,"[48, 51, 66, 73, 78, 81, 84, 88, 98]",S3N4.tsv
hold,1,107,"[48, 61, 62, 107, 108]",S3N4.tsv
you don't,2,116,"[48, 116, 498, 554]",S3N4.tsv
and then you die,4,58,"[56, 58]",S3N4.tsv
die,1,130,"[56, 58, 67, 70, 72, 130, 547]",S3N4.tsv
well,1,59,"[12, 16, 28, 36, 59, 80, 94, 138, 150, 161, 172, 201, 332, 352, 413, 431, 445, 461, 518, 530, 574, 600]",S3N4.tsv
you faint,2,63,"[59, 63, 66]",S3N4.tsv
yeah,1,65,"[9, 16, 64, 65, 67, 70, 72, 80, 82, 90, 95, 101, 102, 122, 133, 151, 157, 167, 177, 182, 185, 217, 237, 252, 287, 317, 330, 336, 358, 381, 392, 426, 429, 437, 439, 472, 507, 524, 533, 535, 536, 547, 549, 550, 564, 583, 602, 603, 604, 617, 621, 629]",S3N4.tsv
but you,2,65,"[30, 65]",S3N4.tsv
you can,2,65,"[36, 65, 161, 166, 268, 401]",S3N4.tsv
yeah but,2,177,"[65, 70, 177, 182, 185, 330, 547, 629]",S3N4.tsv
yeah but you,3,629,"[65, 629]",S3N4.tsv
you have,2,67,"[10, 67, 198, 344, 346, 492]",S3N4.tsv
around,1,144,"[67, 144, 532]",S3N4.tsv
true,1,330,"[67, 330, 358]",S3N4.tsv
still,1,73,"[70, 73, 75, 127, 357]",S3N4.tsv
that's,1,88,"[41, 53, 68, 71, 77, 88, 130, 164, 328, 330, 342, 358, 392, 425, 433, 436, 449, 503, 540, 541, 552, 553, 575, 601]",S3N4.tsv
