Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
there's,1,47,"[0, 10, 47, 119, 342]",SA2B.tsv
right,1,42,"[0, 42, 43, 144, 148, 286, 340]",SA2B.tsv
thing,1,280,"[0, 280, 284, 326, 347]",SA2B.tsv
that's,1,62,"[2, 62, 65, 102, 112, 242, 244, 250, 253, 292, 297, 315, 317, 343]",SA2B.tsv
good,1,30,"[2, 3, 30, 39, 41, 117, 148, 227, 242, 310, 321]",SA2B.tsv
that's good,2,242,"[2, 242]",SA2B.tsv
that be,2,104,"[4, 87, 104, 154, 232, 340]",SA2B.tsv
okay,1,25,"[8, 22, 25, 344]",SA2B.tsv
like,1,11,"[10, 11, 14, 16, 27, 41, 46, 47, 49, 52, 55, 57, 60, 61, 70, 71, 72, 75, 78, 87, 102, 104, 106, 108, 116, 117, 122, 124, 148, 160, 163, 172, 177, 179, 207, 210, 217, 238, 295, 297, 325, 331, 340, 341]",SA2B.tsv
feel,1,47,"[26, 47, 50, 52, 197]",SA2B.tsv
listen to,2,155,"[26, 155, 293]",SA2B.tsv
i'm,1,195,"[26, 195, 204, 210, 228, 322]",SA2B.tsv
i think,2,199,"[26, 119, 199, 270, 282, 285, 293, 330]",SA2B.tsv
stuff,1,46,"[27, 44, 46, 87, 206]",SA2B.tsv
yeah it's,2,27,"[11, 27, 47]",SA2B.tsv
yeah,1,27,"[7, 11, 17, 27, 33, 35, 38, 40, 47, 48, 50, 56, 59, 64, 66, 69, 73, 77, 80, 83, 84, 85, 86, 87, 88, 89, 92, 95, 106, 120, 124, 132, 137, 145, 159, 163, 178, 199, 200, 203, 211, 212, 231, 242, 261, 262, 273, 281, 288, 299, 313, 316, 327, 331, 332, 340, 346]",SA2B.tsv
people,1,72,"[27, 44, 72, 331]",SA2B.tsv
they want,2,264,"[27, 263, 264, 266]",SA2B.tsv
i know,2,48,"[27, 48, 55, 173, 276, 296]",SA2B.tsv
know,1,208,"[27, 48, 55, 208, 276, 295, 296, 318, 324]",SA2B.tsv
but they,2,318,"[31, 318]",SA2B.tsv
drink,1,304,"[37, 304, 305]",SA2B.tsv
go,1,38,"[25, 38, 72, 115, 119, 157, 189, 193, 194, 209, 303, 324]",SA2B.tsv
well,1,68,"[38, 41, 57, 68, 70, 74, 78, 116, 119, 163, 173, 246, 250, 286, 322]",SA2B.tsv
one,1,123,"[38, 123, 124, 149, 217, 325, 347]",SA2B.tsv
actually,1,106,"[38, 106, 132, 144, 168, 286]",SA2B.tsv
yeah well,2,163,"[38, 163]",SA2B.tsv
minute,1,196,"[38, 196]",SA2B.tsv
shit stuff,2,46,"[44, 46]",SA2B.tsv
it be,2,55,"[6, 55]",SA2B.tsv
but like,2,55,"[14, 55, 87, 122]",SA2B.tsv
why be you,3,63,"[1, 63]",SA2B.tsv
