Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
tender,1,6,"[0, 6, 7, 364]",S47C.tsv
it's an,2,581,"[2, 581]",S47C.tsv
er no,2,331,"[7, 331]",S47C.tsv
mean,1,9,"[3, 6, 8, 9, 29, 85, 144, 277, 283, 289, 301, 891]",S47C.tsv
alright,1,357,"[16, 124, 237, 292, 357, 724]",S47C.tsv
interest,1,35,"[27, 35, 581, 589]",S47C.tsv
be it,2,45,"[27, 45, 67, 85, 120, 121, 125, 127, 129, 448, 453, 458, 555, 588, 612, 613, 616, 714, 791]",S47C.tsv
why be,2,27,"[17, 27, 316, 418, 439, 526, 690, 721, 791, 830, 852]",S47C.tsv
we're,1,52,"[29, 52, 538, 788]",S47C.tsv
well,1,47,"[29, 47, 54, 55, 180, 185, 207, 231, 271, 350, 360, 364, 408, 427, 467, 470, 479, 484, 530, 560, 571, 576, 587, 630, 641, 682, 755, 804, 860, 867, 876, 887, 925]",S47C.tsv
one,1,107,"[29, 71, 107, 147, 207, 277, 288, 289, 291, 298, 301, 316, 317, 318, 320, 344, 443, 476, 497, 539, 541, 581, 610, 658, 686, 763, 766, 777, 867, 874, 882, 884, 906, 914, 915, 916, 919]",S47C.tsv
and then,2,173,"[29, 173, 233, 344, 414, 672, 928, 938, 940]",S47C.tsv
that and,2,243,"[29, 243, 927]",S47C.tsv
a day,2,411,"[29, 411]",S47C.tsv
make,1,197,"[29, 197, 245, 250, 400, 404, 406, 426, 451, 860, 862, 899]",S47C.tsv
of those,2,288,"[29, 288, 476]",S47C.tsv
out of,2,526,"[29, 526, 601, 631, 637, 843]",S47C.tsv
five,1,272,"[29, 272, 763, 777, 866]",S47C.tsv
yeah,1,52,"[31, 46, 52, 58, 78, 87, 93, 99, 139, 142, 154, 160, 190, 205, 253, 259, 289, 307, 308, 326, 380, 397, 399, 407, 411, 471, 473, 476, 497, 543, 603, 617, 622, 625, 643, 645, 655, 677, 718, 749, 761, 779, 833, 852, 881, 894, 909]",S47C.tsv
it's very,2,40,"[33, 40]",S47C.tsv
tell,1,50,"[36, 50, 63, 64, 126, 583, 611, 753, 754, 872]",S47C.tsv
of the,2,107,"[36, 107, 414, 500, 882]",S47C.tsv
i want to,3,450,"[36, 450, 457, 460, 580, 582, 584, 597]",S47C.tsv
want to,2,50,"[36, 50, 51, 450, 457, 458, 460, 567, 580, 582, 584, 597, 647, 729]",S47C.tsv
want,1,344,"[36, 50, 51, 330, 344, 360, 428, 450, 457, 458, 460, 465, 527, 528, 536, 539, 546, 551, 567, 580, 582, 584, 597, 647, 729, 889, 936]",S47C.tsv
mm hm,2,135,"[36, 94, 135, 206, 447, 452, 533, 673, 878, 896, 902]",S47C.tsv
very rude in my opinion,5,40,"[38, 40]",S47C.tsv
be just,2,836,"[38, 519, 836]",S47C.tsv
hot,1,236,"[44, 236, 238, 480]",S47C.tsv
that's,1,180,"[44, 147, 180, 263, 289, 291, 334, 345, 350, 392, 397, 399, 461, 506, 674, 870, 924, 937]",S47C.tsv
to do,2,52,"[50, 51, 52, 61, 95, 119, 593, 614, 786, 872, 876, 890]",S47C.tsv
song,1,76,"[50, 51, 59, 70, 76, 77, 90, 92]",S47C.tsv
you want,2,360,"[50, 51, 360, 428, 465, 528, 539, 729, 889]",S47C.tsv
you want to,3,729,"[50, 51, 729]",S47C.tsv
wait,1,158,"[55, 158, 216, 250, 665]",S47C.tsv
can i,2,214,"[57, 214, 217, 288, 320, 336, 357, 362, 558, 563, 825]",S47C.tsv
okay,1,59,"[10, 12, 20, 24, 59, 204, 234, 261, 264, 294, 322, 327, 459, 470, 540, 571, 747, 787, 827, 836, 929, 931, 942]",S47C.tsv
what's,1,104,"[59, 90, 104, 224, 232, 549]",S47C.tsv
not allow to do it,5,61,"[52, 61]",S47C.tsv
the reason,2,63,"[61, 63, 81]",S47C.tsv
the reason why,3,83,"[61, 83]",S47C.tsv
to do it,3,95,"[52, 61, 95, 614]",S47C.tsv
do it,2,52,"[49, 52, 61, 69, 95, 216, 315, 462, 556, 614, 845, 862, 867, 939]",S47C.tsv
what be it,3,613,"[67, 555, 613]",S47C.tsv
what be,2,238,"[67, 238, 282, 436, 487, 489, 514, 555, 613, 652, 684, 783]",S47C.tsv
go,1,69,"[50, 63, 64, 69, 98, 177, 219, 241, 242, 256, 343, 384, 388, 411, 412, 420, 458, 530, 531, 544, 573, 600, 631, 659, 662, 664, 684, 713, 738, 764, 771, 785, 788, 792, 803, 812, 815, 822, 905, 927, 942]",S47C.tsv
sparkle and shine,3,69,"[66, 68, 69, 70, 184]",S47C.tsv
that one,2,686,"[71, 686]",S47C.tsv
reason,1,84,"[61, 63, 81, 83, 84, 96]",S47C.tsv
bite,1,321,"[84, 321, 325, 347, 444, 704, 880]",S47C.tsv
could,1,97,"[77, 80, 97, 378, 394, 395, 413, 414, 501, 505, 507, 641, 771, 887, 889, 893]",S47C.tsv
a princess,2,119,"[115, 119, 124, 129]",S47C.tsv
princess,1,119,"[115, 117, 119, 124, 129, 130, 131]",S47C.tsv
good,1,132,"[1, 132, 212, 319, 372, 386, 389, 391, 392, 397, 399, 421, 509, 723, 725]",S47C.tsv
spicy,1,144,"[136, 144, 150, 239, 240, 345]",S47C.tsv
be spicy,2,345,"[136, 240, 345]",S47C.tsv
nice,1,148,"[18, 148, 150, 222, 806]",S47C.tsv
they're,1,148,"[143, 148, 302, 333, 334, 403, 414, 482, 519, 870]",S47C.tsv
mr,1,164,"[52, 54, 56, 63, 76, 164]",S47C.tsv
say,1,174,"[35, 56, 63, 76, 168, 173, 174, 175, 242, 341, 437, 440, 450, 467, 487, 489, 583, 618, 655, 657, 678, 718, 804, 823, 831, 832, 833, 836, 855, 894, 923]",S47C.tsv
swoop in,2,174,"[167, 173, 174]",S47C.tsv
say a,2,175,"[174, 175]",S47C.tsv
i think,2,174,"[93, 174, 242, 335, 341, 342, 413, 427, 543, 575, 579, 680, 771, 792, 802, 804, 880]",S47C.tsv
think,1,341,"[174, 242, 335, 341, 342, 408, 413, 427, 530, 543, 570, 575, 579, 580, 591, 680, 771, 792, 802, 804, 880, 881, 923]",S47C.tsv
like,1,179,"[19, 129, 149, 171, 177, 179, 196, 204, 207, 209, 210, 223, 235, 262, 316, 318, 324, 328, 332, 333, 352, 366, 408, 469, 485, 523, 535, 541, 542, 550, 552, 556, 575, 579, 763, 771, 800, 814, 862, 907, 912, 927]",S47C.tsv
have to,2,181,"[23, 98, 173, 181, 219, 306, 614, 872, 873, 876, 883, 908, 912]",S47C.tsv
main,1,183,"[107, 183]",S47C.tsv
coulis,1,546,"[193, 546, 549, 550, 553, 555, 560]",S47C.tsv
i'm not,2,201,"[81, 83, 201, 558, 800]",S47C.tsv
i'm,1,201,"[81, 83, 90, 198, 201, 202, 241, 242, 300, 310, 312, 364, 420, 457, 492, 494, 498, 558, 570, 585, 589, 591, 630, 637, 754, 765, 800, 803, 826]",S47C.tsv
yes,1,225,"[159, 200, 225, 303, 412, 507, 646, 655, 666, 708, 712, 728, 753, 796, 830, 859, 924, 935]",S47C.tsv
in a,2,231,"[1, 231, 655, 751, 881]",S47C.tsv
and do,2,235,"[49, 235, 243]",S47C.tsv
be go to,3,242,"[63, 98, 242, 544]",S47C.tsv
go to,2,242,"[50, 63, 98, 177, 241, 242, 256, 343, 384, 420, 530, 544, 573, 788, 815]",S47C.tsv
be go,2,242,"[63, 98, 242, 544, 905]",S47C.tsv
to say,2,450,"[242, 450, 831, 832, 833]",S47C.tsv
use,1,133,"[13, 133, 217, 241, 244, 360]",S47C.tsv
cos then,2,411,"[244, 411, 938]",S47C.tsv
